PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Rick Fox,SF,81.0,81.0,32.0,14.0,2.0,3.6,5.6,4.6,1.4,0.51,2.7,3.6,5.2,11.5,0.4539999999999999,1.2,3.4,0.364,2.4,3.1,0.77,4.0,8.1,0.491,0.51
Greg Minor,G,78.0,47.0,22.6,9.6,1.2,2.1,3.3,1.9,0.46,0.14,1.0,2.1,4.1,8.2,0.5,0.1,0.3,0.259,1.3,1.7,0.76,4.0,7.9,0.511,0.51
David Wesley,SG,82.0,53.0,25.700000000000003,12.3,0.8000000000000002,2.4,3.2000000000000006,4.8,1.22,0.13,1.8999999999999997,2.5,4.1,9.0,0.45899999999999996,1.4,3.2999999999999994,0.42600000000000005,2.6,3.5,0.75,2.7,5.7,0.478,0.54
Dino Radja,C,53.0,52.0,37.4,19.7,2.1,7.7,9.800000000000002,1.6000000000000003,0.91,1.53,2.2,3.0,8.0,16.1,0.5,0.0,0.0,0.0,3.6,5.2,0.6900000000000001,8.0,16.1,0.5,0.5
Todd Mundt,C,33.0,0.0,4.572727272727273,1.1363636363636365,0.31818181818181823,0.4909090909090909,0.8090909090909091,0.1,0.05909090909090909,0.15363636363636365,0.07272727272727274,0.9181818181818182,0.44545454545454544,1.2181818181818183,0.3860909090909091,0.0,0.0,0.0,0.14545454545454548,0.21818181818181817,0.4581818181818182,0.44545454545454544,1.2181818181818183,0.3860909090909091,0.3881818181818182
Thomas Hamilton,C,11.0,0.0,6.4,2.3,0.9,1.1,2.0,0.1,0.0,0.82,0.8,1.1,0.8,2.8,0.29,0.0,0.0,0.0,0.6,1.6,0.39,0.8,2.8,0.29,0.29
Dee Brown,G,65.0,23.0,24.5,10.7,0.6,1.5,2.1,2.2,1.23,0.18,1.1,1.8,3.8,9.5,0.39899999999999997,1.0,3.4,0.309,2.1,2.4,0.85,2.8,6.1,0.449,0.45
Sherman Douglas,G,79.0,66.0,29.51392405063291,11.284810126582279,0.6873417721518987,1.6126582278481014,2.3,5.559493670886075,0.7939240506329114,0.061139240506329115,2.463291139240506,2.036708860759494,4.386075949367089,8.662025316455695,0.5032405063291139,0.5367088607594936,1.3987341772151898,0.349126582278481,2.0632911392405062,2.777215189873418,0.7348101265822784,3.8493670886075946,7.263291139240506,0.5309873417721519,0.5348101265822784
Todd Day,G,79.0,12.0,22.837974683544303,11.70632911392405,0.9101265822784811,1.979746835443038,2.8,1.3189873417721518,1.0212658227848102,0.649620253164557,1.4,2.860759493670886,3.788607594936708,10.337974683544305,0.3648227848101266,1.2291139240506328,3.818987341772152,0.32851898734177215,2.820253164556962,3.6594936708860755,0.7851898734177215,2.559493670886076,6.518987341772152,0.3861772151898734,0.4218987341772152
Eric Williams,PF,64.0,6.0,23.0,10.7,1.4,2.0,3.4,1.1,0.88,0.17,1.4,2.3,3.8,8.5,0.441,0.0,0.2,0.3,3.1,4.7,0.67,3.8,8.3,0.444,0.44
Dana Barros,PG,80.0,25.0,29.1,13.0,0.3,2.1,2.4,3.8,0.73,0.04,1.5,1.5,4.7,10.1,0.4699999999999999,1.9,4.6,0.40800000000000003,1.6,1.8,0.8800000000000001,2.8,5.5,0.523,0.56
Charles Claxton,C,3.0,0.0,2.3,0.6999999999999998,0.6999999999999998,0.0,0.6999999999999998,0.0,0.0,0.33,0.3,1.3,0.3,0.6999999999999998,0.5,0.0,0.0,0.0,0.0,0.6999999999999998,0.0,0.3,0.6999999999999998,0.5,0.5
Larry Sykes,F,1.0,0.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doug Smith,F,17.0,2.0,5.4,1.9,0.7,0.6,1.3,0.2,0.18,0.0,0.6,1.2,0.8,2.3,0.359,0.0,0.0,0.0,0.3,0.5,0.63,0.8,2.3,0.359,0.36
Pervis Ellison,F,69.0,29.0,20.7,5.3,2.2,4.3,6.5,0.9,0.57,1.43,1.2,3.0,2.1,4.3,0.492,0.0,0.0,0.0,1.1,1.7,0.64,2.1,4.3,0.492,0.49000000000000005
Alton Lister,C,64.0,19.0,11.531250000000002,2.2015625,1.0890625,3.3671874999999996,4.3671875,0.33281249999999996,0.09796875000000001,0.65265625,0.7781250000000001,2.1,0.7781250000000001,1.6562499999999998,0.48496875,0.0,0.0,0.0,0.65625,1.0125,0.6704687500000001,0.7781250000000001,1.6562499999999998,0.48496875,0.48453124999999997
Junior Burrough,F,61.0,3.0,8.1,3.1,0.7,1.0,1.8,0.2,0.25,0.16,0.7,1.2,1.0,2.8,0.376,0.0,0.0,0.0,1.0,1.5,0.66,1.0,2.8,0.376,0.38
Eric Montross,C,61.0,59.0,23.5,7.2,2.0,3.8,5.8,0.7,0.31,0.48,1.4,3.0,3.2,5.7,0.5660000000000001,0.0,0.0,0.0,0.8,2.2,0.38,3.2,5.7,0.5660000000000001,0.57
Gerald Glass,G,15.0,0.0,4.733333333333333,1.7333333333333334,0.4,0.13333333333333333,0.5333333333333333,0.26666666666666666,0.2,0.06666666666666667,0.0,0.6666666666666666,0.8,2.2,0.37133333333333335,0.06666666666666667,0.4,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.3333333333333333,0.7333333333333333,1.8,0.42733333333333334,0.38666666666666666
Kevin Edwards,G,34.0,33.0,29.6,11.6,0.4,1.8,2.2,2.1,1.59,0.21,2.0,2.0,4.2,11.5,0.364,1.2,3.1,0.40399999999999997,2.0,2.5,0.81,3.0,8.4,0.35,0.42
Jayson Williams,C,80.0,6.0,23.2,9.0,4.3,5.8,10.0,0.6,0.44000000000000006,0.71,1.3,3.0,3.5,8.3,0.42299999999999993,0.0,0.1,0.28600000000000003,2.0,3.4,0.59,3.5,8.2,0.42400000000000004,0.42000000000000004
Robert Werdann,C,13.0,0.0,7.200000000000001,3.0,0.4,1.4,1.8000000000000003,0.2,0.38,0.23,0.5,1.3000000000000003,1.2,2.5,0.5,0.0,0.0,0.0,0.5,1.0,0.54,1.2,2.5,0.5,0.5
Ed O'Bannon,F,64.0,29.0,19.6,6.2,1.0,1.6,2.6,1.0,0.69,0.17,1.0,1.5,2.4,6.3,0.39,0.2,0.9,0.179,1.2,1.7,0.71,2.2,5.4,0.424,0.4
Shawn Bradley,C,79.0,68.0,29.496202531645572,11.937974683544304,2.8,5.236708860759493,8.036708860759495,0.7848101265822784,0.6191139240506328,3.6449367088607594,2.2607594936708866,3.584810126582279,4.8721518987341765,11.068354430379745,0.443,0.0,0.08481012658227849,0.2120253164556962,2.108860759493671,3.117721518987342,0.6921518987341773,4.8721518987341765,10.98354430379747,0.4438481012658228,0.44
