TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
phi,Derrick Coleman, PF,64,35,27.2,9.4,2.4,4.7,7.0,1.4,0.83,1.08,1.5,2.7,0.9,14.7,3.5,7.8,.448,0.3,1.0,.328,2.1,2.7,0.78,3.2,6.8,.466,1.209,0.47
phi,Monty Williams, SF,21,2,13.1,4.4,0.6,1.6,2.1,1.2,0.57,0.24,0.8,1.6,1.5,12.2,1.6,3.8,.425,0.0,0.1,.000,1.1,1.5,0.75,1.6,3.7,.436,1.150,0.43
phi,Aaron McKie, SG,80,40,29.7,9.0,0.8,3.6,4.4,3.5,1.64,0.11,1.4,2.2,2.6,13.5,3.6,8.3,.429,0.5,1.4,.330,1.4,1.7,0.84,3.1,6.9,.449,1.083,0.46
phi,Keith Van Horn, PF,74,73,31.6,15.9,2.1,4.9,7.1,1.3,0.85,0.41,2.0,3.4,0.6,17.1,6.2,12.9,.482,0.9,2.4,.369,2.6,3.2,0.80,5.3,10.5,.508,1.235,0.52
phi,Efthimios Rentzias, C,35,0,4.1,1.5,0.3,0.5,0.7,0.2,0.17,0.06,0.1,0.6,1.8,10.4,0.6,1.7,.339,0.1,0.2,.500,0.2,0.3,0.89,0.5,1.5,.314,.881,0.37
tor,Alvin Williams, PG,78,78,33.8,13.2,0.7,2.4,3.1,5.3,1.42,0.27,1.6,2.2,3.3,17.1,5.1,11.6,.438,0.6,1.9,.329,2.4,3.1,0.78,4.5,9.7,.458,1.135,0.46
tor,Voshon Lenard, SG,63,24,30.6,14.3,0.8,2.6,3.4,2.3,0.94,0.33,1.6,2.5,1.4,15.2,5.2,12.8,.402,1.5,4.0,.365,2.5,3.1,0.80,3.7,8.8,.418,1.110,0.46
tor,Antonio Davis, PF,53,52,35.7,13.9,2.5,5.8,8.2,2.5,0.43,1.17,2.2,2.8,1.1,14.7,4.9,12.1,.407,0.0,0.0,.000,4.1,5.3,0.77,4.9,12.1,.407,1.151,0.41
tor,Jerome Williams, PF,71,63,33.0,9.7,3.3,5.9,9.2,1.3,1.63,0.37,1.4,2.8,1.0,14.8,3.8,7.5,.499,0.0,0.1,.167,2.2,4.0,0.56,3.8,7.4,.503,1.292,0.50
tor,Vince Carter, SG,43,42,34.2,20.6,1.4,3.0,4.4,3.3,1.12,0.95,1.7,2.8,1.9,22.5,8.3,17.7,.467,1.0,3.0,.344,3.0,3.7,0.81,7.3,14.7,.493,1.163,0.50
tor,Michael Bradley, PF,67,11,19.6,5.0,2.4,3.7,6.1,1.0,0.24,0.48,1.1,1.9,0.9,12.2,2.3,4.7,.481,0.0,0.1,.167,0.5,1.0,0.52,2.3,4.6,.487,1.076,0.48
tor,Jermaine Jackson, PG†,24,1,11.9,2.8,0.4,0.6,1.0,1.6,0.38,0.13,0.8,1.0,2.1,8.6,0.9,2.8,.309,0.0,0.4,.111,1.0,1.1,0.85,0.9,2.4,.339,.971,0.32
tor,Rafer Alston, PG,47,4,20.9,7.8,0.4,1.8,2.3,4.1,0.81,0.32,1.8,2.6,2.2,14.9,3.0,7.1,.415,1.1,2.8,.392,0.8,1.1,0.69,1.9,4.3,.429,1.093,0.49
tor,Lindsey Hunter, SG,29,0,23.2,9.7,0.5,1.5,2.0,2.4,1.21,0.17,2.0,1.7,1.2,11.8,3.7,10.4,.351,1.2,3.7,.318,1.2,1.6,0.72,2.5,6.7,.369,.927,0.41
tor,Chris Jefferies, SG,51,10,13.1,3.9,0.3,0.8,1.2,0.4,0.37,0.31,0.9,1.1,0.5,7.4,1.5,3.8,.387,0.4,1.1,.333,0.6,0.8,0.67,1.1,2.7,.407,1.015,0.43
tor,Damone Brown, PF,5,3,23.0,5.6,0.6,2.4,3.0,0.6,0.20,0.00,1.2,2.8,0.5,2.3,2.2,7.0,.314,0.0,0.4,.000,1.2,1.6,0.75,2.2,6.6,.333,.800,0.31
tor,Jelani McCoy, PF,67,25,20.4,6.8,1.4,3.9,5.3,0.6,0.42,0.90,1.4,2.4,0.4,12.1,2.9,5.9,.491,0.0,0.0,.000,1.0,1.9,0.55,2.9,5.9,.491,1.157,0.49
tor,Zendon Hamilton, C,3,0,4.0,2.0,0.3,1.0,1.3,0.0,0.33,0.00,0.3,0.7,0.0,17.2,0.7,1.7,.400,0.0,0.0,.000,0.7,0.7,1.00,0.7,1.7,.400,1.200,0.40
tor,Morris Peterson, SG,82,80,36.0,14.1,1.2,3.2,4.4,2.3,1.07,0.39,1.6,2.8,1.5,13.1,5.1,13.1,.392,1.4,4.2,.337,2.4,3.0,0.79,3.7,8.9,.418,1.075,0.45
tor,Greg Foster, C,29,9,18.6,4.2,1.0,2.5,3.5,0.4,0.03,0.31,1.0,2.8,0.4,4.6,1.6,4.2,.385,0.0,0.1,.250,0.9,1.1,0.81,1.6,4.1,.390,.992,0.39
tor,Art Long, F†,7,0,11.4,2.9,1.1,1.7,2.9,0.6,0.43,0.43,1.6,1.9,0.4,3.9,1.3,3.6,.360,0.1,0.3,.500,0.1,0.7,0.20,1.2,3.3,.348,.800,0.38
tor,Nate Huffman, C,7,0,10.9,3.3,1.3,2.0,3.3,0.7,0.14,0.43,0.4,1.9,1.7,11.2,1.3,3.6,.360,0.0,0.0,.000,0.7,1.1,0.63,1.3,3.6,.360,.920,0.36
tor,Mamadou N'diaye, C,22,8,16.5,5.5,1.3,2.4,3.7,0.3,0.36,1.45,1.0,2.6,0.3,12.8,2.0,4.4,.448,0.0,0.0,.000,1.5,2.1,0.72,2.0,4.4,.448,1.250,0.45
tor,Maceo Baston, SF,16,0,6.6,2.5,0.3,1.2,1.4,0.0,0.25,0.69,0.4,1.0,0.0,16.8,0.9,1.6,.600,0.0,0.0,.000,0.6,0.8,0.83,0.9,1.6,.600,1.600,0.60
gs,Earl Boykins, PG,68,0,19.4,8.8,0.5,0.8,1.3,3.3,0.56,0.06,1.1,1.1,3.0,18.2,2.9,6.8,.429,0.4,1.1,.377,2.5,2.9,0.87,2.5,5.7,.439,1.293,0.46
gs,Jiri Welsch, GF,37,0,6.3,1.6,0.3,0.4,0.8,0.7,0.22,0.05,0.5,0.9,1.4,5.1,0.5,2.0,.253,0.0,0.1,.250,0.6,0.8,0.76,0.5,1.9,.254,.813,0.26
gs,Antawn Jamison, PF,82,82,39.3,22.2,2.4,4.7,7.0,1.9,0.93,0.55,2.2,2.4,0.9,19.5,8.4,17.9,.470,0.8,2.5,.311,4.6,5.8,0.79,7.6,15.4,.496,1.239,0.49
gs,Danny Fortson, C,17,0,13.1,3.5,1.6,2.6,4.3,0.7,0.53,0.00,0.9,2.5,0.8,9.1,1.2,3.2,.370,0.0,0.1,.000,1.1,1.7,0.66,1.2,3.1,.377,1.093,0.37
gs,Troy Murphy, PF,79,79,31.8,11.7,2.9,7.3,10.2,1.3,0.82,0.38,1.4,3.1,1.0,15.4,4.3,9.5,.451,0.0,0.2,.214,3.1,3.7,0.84,4.3,9.3,.456,1.232,0.45
gs,Guy Rucker, F,3,0,1.3,0.0,0.0,0.3,0.3,0.3,0.00,0.00,0.0,0.3,0.0,6.4,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
gs,Gilbert Arenas, PG,82,82,35.0,18.3,1.2,3.5,4.7,6.3,1.51,0.21,3.5,3.2,1.8,19.4,6.2,14.4,.431,1.3,3.8,.348,4.5,5.7,0.79,4.9,10.6,.461,1.269,0.48
gs,Erick Dampier, C,82,82,24.1,8.2,3.0,3.6,6.6,0.7,0.33,1.88,1.4,3.0,0.5,15.0,3.2,6.4,.496,0.0,0.0,.000,1.9,2.7,0.70,3.2,6.4,.498,1.289,0.50
gs,Bob Sura, PG,55,0,20.5,7.3,1.1,2.0,3.0,3.2,0.82,0.04,1.5,2.0,2.2,14.5,2.5,6.0,.412,0.5,1.5,.329,1.9,2.7,0.70,2.0,4.5,.440,1.223,0.45
gs,Jason Richardson, SG,82,82,32.9,15.6,1.4,3.3,4.6,3.0,1.10,0.28,2.2,2.5,1.4,15.5,5.8,14.2,.410,1.5,4.1,.368,2.5,3.3,0.76,4.3,10.1,.427,1.104,0.46
gs,Chris Mills, SF,21,0,12.5,4.8,0.9,1.5,2.4,1.0,0.33,0.14,0.5,1.4,2.2,12.9,1.9,5.0,.368,0.3,1.2,.280,0.8,0.9,0.89,1.6,3.8,.395,.953,0.40
gs,Mike Dunleavy, SF,82,3,15.9,5.7,0.8,1.8,2.6,1.3,0.65,0.23,1.0,1.5,1.2,12.7,2.0,5.1,.403,0.6,1.8,.347,1.0,1.2,0.78,1.4,3.3,.434,1.118,0.47
gs,A.J. Guyton, G,2,0,4.5,0.0,0.0,0.0,0.0,1.0,0.50,0.00,0.5,0.0,2.0,-6.6,0.0,2.0,.000,0.0,0.5,.000,0.0,0.0,0.00,0.0,1.5,.000,.000,0.00
gs,Dean Oliver, G,15,0,6.2,1.5,0.5,0.5,1.1,1.5,0.47,0.00,0.7,0.6,2.3,11.6,0.5,1.9,.241,0.1,0.4,.167,0.5,0.5,0.88,0.4,1.5,.261,.759,0.26
gs,Adonal Foyle, C,82,0,21.8,5.4,2.1,3.8,6.0,0.5,0.49,2.50,0.9,2.6,0.5,13.9,2.3,4.2,.536,0.0,0.0,.000,0.9,1.3,0.67,2.3,4.2,.538,1.275,0.54
gs,Oscar Torres, G,17,0,6.4,3.1,0.2,0.5,0.7,0.2,0.24,0.12,0.5,0.5,0.4,15.2,0.9,2.1,.444,0.4,0.8,.538,0.8,1.2,0.70,0.5,1.3,.391,1.472,0.54
lac,Keyon Dooling, PG,55,1,17.6,6.4,0.2,1.1,1.3,1.6,0.44,0.11,1.1,1.7,1.5,10.3,2.3,6.0,.389,0.9,2.5,.360,0.8,1.0,0.77,1.4,3.5,.411,1.064,0.47
lac,Lamar Odom, PF,49,47,34.3,14.6,1.2,5.4,6.7,3.6,0.86,0.84,2.9,3.7,1.3,14.9,5.5,12.5,.439,0.9,2.6,.326,2.8,3.6,0.78,4.6,9.9,.469,1.169,0.47
lac,Chris Wilcox, PF,46,3,10.4,3.7,0.7,1.6,2.3,0.5,0.15,0.26,0.6,1.4,0.8,12.2,1.6,3.0,.521,0.0,0.0,.000,0.5,1.1,0.50,1.6,3.0,.521,1.221,0.52
lac,Tremaine Fowlkes, PF,37,10,15.5,4.4,1.1,1.7,2.8,0.6,0.68,0.05,0.5,1.7,1.2,11.9,1.5,3.5,.438,0.1,0.2,.222,1.4,1.6,0.85,1.4,3.3,.454,1.281,0.45
lac,Quentin Richardson, SF,59,13,23.2,9.4,1.7,3.1,4.8,0.9,0.59,0.17,1.1,1.6,0.8,12.9,3.4,9.3,.372,1.0,3.4,.308,1.4,2.1,0.69,2.4,5.9,.408,1.011,0.43
lac,Melvin Ely, C,52,7,15.4,4.5,1.2,2.1,3.3,0.3,0.19,0.62,1.0,1.8,0.3,10.4,1.8,3.6,.495,0.0,0.0,.000,1.0,1.4,0.70,1.8,3.6,.495,1.269,0.49
lac,ZhiZhi Wang, C,41,1,10.0,4.4,0.6,1.2,1.9,0.2,0.20,0.24,0.8,1.0,0.3,12.1,1.5,4.0,.383,0.4,1.1,.340,1.0,1.4,0.72,1.1,2.9,.400,1.123,0.43
lac,Elton Brand, PF,62,61,39.6,18.5,4.6,6.8,11.3,2.5,1.15,2.55,2.6,3.3,1.0,21.1,7.3,14.5,.502,0.0,0.0,.000,3.9,5.7,0.69,7.3,14.5,.502,1.275,0.50
lac,Corey Maggette, SF,64,57,31.3,16.8,1.2,3.8,5.0,1.9,0.86,0.25,2.3,3.0,0.8,17.8,5.4,12.1,.444,1.0,2.8,.350,5.1,6.3,0.80,4.4,9.3,.471,1.388,0.48
lac,Sean Rooks, C,70,38,19.2,4.2,0.8,2.3,3.1,1.0,0.49,0.63,0.9,2.5,1.0,7.3,1.8,4.2,.421,0.0,0.0,.000,0.7,0.8,0.81,1.8,4.2,.422,1.000,0.42
lac,Andre Miller, PG,80,80,36.4,13.6,1.1,2.9,4.0,6.7,1.24,0.14,2.6,2.5,2.6,15.7,4.7,11.6,.406,0.3,1.4,.213,3.9,4.9,0.80,4.4,10.2,.432,1.172,0.42
lac,Eric Piatkowski, SG,62,26,21.9,9.7,0.7,1.8,2.5,1.1,0.53,0.15,0.9,1.5,1.3,16.2,3.4,7.2,.471,1.3,3.2,.398,1.6,2.0,0.83,2.1,4.0,.531,1.348,0.56
lac,Michael Olowokandi, C,36,36,38.0,12.3,1.6,7.5,9.1,1.3,0.50,2.19,2.7,3.1,0.5,10.6,5.2,12.1,.427,0.0,0.0,.000,1.9,2.9,0.66,5.2,12.1,.427,1.011,0.43
lac,Cherokee Parks, PF,30,18,21.6,6.3,1.5,2.9,4.4,0.7,0.53,0.67,0.6,1.7,1.2,12.8,2.7,5.4,.503,0.0,0.1,.500,0.8,1.3,0.61,2.7,5.3,.503,1.153,0.51
lac,Marko Jaric, PG,66,12,20.9,7.4,0.5,1.9,2.4,2.9,1.47,0.17,1.6,1.9,1.9,14.6,2.7,6.8,.401,0.8,2.5,.319,1.2,1.6,0.75,1.9,4.3,.450,1.099,0.46
lal,Shaquille O'Neal, C,67,66,37.8,27.5,3.9,7.2,11.1,3.1,0.57,2.37,2.9,3.4,1.1,29.4,10.4,18.1,.574,0.0,0.0,.000,6.7,10.8,0.62,10.4,18.1,.574,1.520,0.57
lal,Brian Shaw, G,72,0,12.5,3.5,0.3,1.4,1.7,1.4,0.44,0.18,0.8,0.9,1.9,10.5,1.4,3.6,.387,0.5,1.5,.349,0.1,0.2,0.67,0.9,2.1,.414,.958,0.46
lal,Tracy Murray, SF,31,0,6.2,2.0,0.2,0.6,0.7,0.4,0.16,0.10,0.5,0.7,0.9,5.9,0.7,2.3,.324,0.3,1.2,.211,0.2,0.3,0.78,0.4,1.1,.455,.859,0.38
lal,Jannero Pargo, PG,34,0,10.1,2.5,0.3,0.8,1.1,1.1,0.38,0.06,0.7,1.3,1.7,7.5,1.1,2.7,.398,0.2,0.7,.292,0.1,0.1,1.00,0.9,2.0,.435,.914,0.44
