PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Rodney Rogers,SF,77.0,8.0,24.433766233766235,11.933766233766233,1.6896103896103896,2.82987012987013,4.51948051948052,1.4350649350649352,0.8562337662337663,0.3750649350649351,1.4051948051948053,2.964935064935065,4.64935064935065,9.823376623376623,0.4716103896103896,1.1402597402597403,3.0454545454545454,0.3713896103896104,1.4948051948051948,1.964935064935065,0.7844155844155843,3.509090909090909,6.777922077922078,0.5174675324675324,0.5310389610389611
Milt Palacio,PG,69.0,1.0,11.423188405797102,3.3347826086956527,0.15942028985507248,0.8782608695652173,1.0376811594202897,1.1782608695652175,0.4328985507246377,0.05782608695652174,0.6,0.8594202898550725,1.2188405797101451,3.097101449275362,0.3829710144927536,0.1782608695652174,0.5971014492753624,0.2677826086956522,0.7782608695652175,1.0376811594202897,0.7384057971014493,1.0405797101449277,2.5,0.3988405797101449,0.41376811594202895
Brian Scalabrine,PF,28.0,0.0,10.4,2.1,0.4,1.4,1.8,0.8,0.32,0.07,0.9,1.4,0.8,2.4,0.34299999999999997,0.1,0.4,0.3,0.4,0.5,0.7299999999999999,0.7,2.0,0.35100000000000003,0.37
Brandon Armstrong,SG,35.0,0.0,5.6,1.8,0.3,0.2,0.5,0.2,0.2,0.030000000000000002,0.2,0.7,0.8,2.4,0.318,0.1,0.5,0.294,0.1,0.3,0.5,0.7,1.9,0.324,0.35
Richard Jefferson,SF,79.0,9.0,24.3,9.4,1.1,2.6,3.7,1.8000000000000003,0.81,0.61,1.4,2.7,3.3999999999999995,7.5,0.457,0.2,0.7,0.23199999999999998,2.4,3.3999999999999995,0.71,3.2,6.799999999999999,0.48000000000000004,0.4699999999999999
Kenyon Martin,PF,73.0,73.0,34.3,14.9,1.5,3.8,5.3,2.6,1.23,1.66,2.4,3.6,6.1,13.2,0.46299999999999997,0.2,0.9,0.22399999999999995,2.5,3.7,0.68,5.9,12.3,0.48,0.4699999999999999
Anthony Johnson,PG,34.0,0.0,10.8,2.8,0.3,0.6,0.9,1.4,0.91,0.03,0.6,0.9,1.1,2.6,0.41100000000000003,0.1,0.4,0.33299999999999996,0.5,0.7,0.64,1.0,2.2,0.423,0.43
Jason Collins,C,77.0,9.0,18.3,4.5,1.7000000000000002,2.2,3.9000000000000004,1.1,0.38,0.61,0.8999999999999999,2.2,1.5,3.5999999999999996,0.42100000000000004,0.0,0.0,0.5,1.5,2.1,0.7,1.5,3.5999999999999996,0.41999999999999993,0.41999999999999993
Keith Van Horn,PF,81.0,81.0,30.400000000000002,14.799999999999999,1.7,5.8,7.5,2.0,0.78,0.52,1.8,2.7,5.8,13.4,0.433,1.2,3.6,0.345,1.9000000000000001,2.4,0.7999999999999999,4.6,9.8,0.46499999999999997,0.4799999999999999
Jason Kidd,PG,82.0,82.0,37.3,14.699999999999998,1.6000000000000003,5.7,7.300000000000001,9.9,2.13,0.24,3.5,1.7000000000000002,5.4,13.899999999999999,0.39099999999999996,1.4,4.4,0.321,2.5,3.0,0.81,4.0,9.5,0.424,0.44
Reggie Slater,F,8.0,0.0,5.9,2.65,0.65,0.5,1.15,0.15,0.125,0.125,0.15,0.4,0.9,1.9,0.6925,0.0,0.0,0.0,0.9,1.2999999999999998,0.835,0.9,1.9,0.6925,0.69
Derrick Dial,SG,32.0,0.0,9.365625,3.140625,0.45625,1.3,1.75625,1.06875,0.3134375,0.125,0.478125,0.4125,1.2875,3.778125,0.34175,0.021875000000000002,0.365625,0.0546875,0.54375,0.74375,0.7440625,1.265625,3.4125,0.3690625,0.34625
Lucious Harris,SG,74.0,0.0,21.0,9.1,0.7,2.1,2.8,1.6,0.72,0.08,0.8,1.3,3.4,7.299999999999999,0.46399999999999997,0.6,1.6,0.373,1.8000000000000003,2.1,0.84,2.8,5.7,0.489,0.5
Steve Goodrich,F,9.0,0.0,5.6,0.6,0.1,0.4,0.6,0.6,0.11,0.22,0.3,1.1,0.2,1.1,0.2,0.0,0.0,0.0,0.1,0.2,0.5,0.2,1.1,0.2,0.2
Donny Marshall,F,20.0,0.0,5.9,1.5,0.4,0.7,1.1,0.3,0.15,0.0,0.1,0.7,0.4,1.5,0.276,0.1,0.2,0.5,0.6,0.9,0.67,0.3,1.3,0.24,0.31
Kerry Kittles,SG,82.0,82.0,31.700000000000003,13.399999999999999,0.8000000000000002,2.5,3.4000000000000004,2.6,1.5899999999999999,0.38,1.3,1.3,5.3,11.5,0.466,1.2,3.0,0.405,1.6000000000000003,2.1,0.74,4.1,8.5,0.48700000000000004,0.52
Todd MacCulloch,C,62.0,61.0,24.2,9.7,2.5,3.6,6.1,1.3,0.39,1.44,1.1,2.9,4.0,7.5,0.531,0.0,0.0,0.0,1.8,2.6,0.67,4.0,7.5,0.531,0.53
Aaron Williams,C,82.0,13.0,18.9,7.199999999999999,1.4,2.7,4.1,0.8999999999999999,0.35,0.93,1.0,2.6,2.8,5.4,0.526,0.0,0.0,0.0,1.6000000000000003,2.3,0.7,2.8,5.4,0.529,0.53
Clarence Weatherspoon,PF,56.0,41.0,30.9,8.8,2.7,5.6,8.2,1.1,0.66,0.86,0.8,2.4,3.4,8.1,0.418,0.0,0.0,0.0,2.1,2.6,0.79,3.4,8.1,0.418,0.42
Shandon Anderson,SF,82.0,6.0,19.5,5.0,0.7,2.3,3.0,0.8999999999999999,0.59,0.18,1.2,1.6000000000000003,1.7999999999999998,4.5,0.39899999999999997,0.5,1.7000000000000002,0.27699999999999997,0.8999999999999999,1.3,0.69,1.3,2.8,0.4739999999999999,0.44999999999999996
Larry Robinson,G,2.0,0.0,5.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.25,0.5,1.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.38
Kurt Thomas,PF,82.0,82.0,33.8,13.899999999999999,2.6,6.5,9.1,1.1,0.87,0.96,1.8999999999999997,4.2,5.6,11.4,0.49400000000000005,0.0,0.10000000000000002,0.16699999999999998,2.6,3.2000000000000006,0.82,5.6,11.3,0.49599999999999994,0.49
Howard Eisley,PG,39.0,0.0,15.6,4.4,0.2,1.0,1.3,2.6,0.62,0.08,1.4,1.4,1.5,4.5,0.337,0.4,1.5,0.24100000000000002,1.0,1.3,0.8,1.1,3.0,0.385,0.38
Travis Knight,C,49.0,0.0,8.8,2.0,1.0,1.1,2.1,0.2,0.21999999999999997,0.2,0.6,1.9,0.8,2.3,0.363,0.0,0.0,0.0,0.3,0.4,0.76,0.8,2.3,0.363,0.36
Mark Jackson,PG,82.0,82.0,28.899999999999995,8.4,0.7,3.1,3.7999999999999994,7.400000000000001,0.8999999999999999,0.01,1.7999999999999998,2.0,3.2000000000000006,7.199999999999999,0.43899999999999995,1.0,2.4,0.405,1.1,1.3,0.79,2.2,4.8,0.456,0.51
Latrell Sprewell,SG,81.0,81.0,41.1,19.4,0.7,3.0,3.6999999999999997,3.9,1.16,0.17,2.8,2.0,7.1000000000000005,17.5,0.40399999999999997,1.8,5.0,0.36,3.5,4.3,0.8200000000000001,5.3,12.5,0.4210000000000001,0.45
Othella Harrington,PF,77.0,4.0,20.3,7.699999999999999,1.6,2.9,4.5,0.5,0.39,0.47,1.2,3.2,3.1,5.8,0.527,0.0,0.0,0.0,1.6,2.2,0.71,3.1,5.8,0.529,0.53
Charlie Ward,PG,63.0,0.0,16.8,5.2,0.2,1.8,2.0,3.2,1.08,0.22,1.2,1.6,1.8,4.8,0.373,0.8,2.6,0.32299999999999995,0.7,0.9,0.81,1.0,2.2,0.43200000000000005,0.46
Marcus Camby,C,29.0,29.0,34.7,11.1,3.1,8.0,11.1,1.1,1.17,1.7200000000000002,1.4,3.7,4.5,10.0,0.44799999999999995,0.0,0.0,0.0,2.1,3.4,0.63,4.5,10.0,0.45,0.45
Felton Spencer,C,32.0,8.0,7.8,0.9,0.5,1.1,1.6,0.1,0.22,0.25,0.4,2.3,0.2,0.8,0.231,0.0,0.0,0.0,0.5,1.0,0.52,0.2,0.8,0.231,0.23
Allan Houston,SG,77.0,77.0,37.8,20.4,0.5,2.8,3.3,2.5,0.7,0.13,2.2,2.4,7.400000000000001,16.9,0.437,1.7999999999999998,4.5,0.39299999999999996,3.7999999999999994,4.4,0.8699999999999999,5.6,12.4,0.452,0.48999999999999994
Lavor Postell,G,23.0,0.0,7.8,4.0,0.1,0.6,0.7,0.2,0.26,0.0,0.5,0.3,1.2,3.7,0.33299999999999996,0.3,1.1,0.23100000000000004,1.3,1.8,0.76,0.9,2.6,0.379,0.37
Speedy Claxton,PG,67.0,18.0,22.8,7.2,0.7,1.7,2.4,3.0,1.42,0.09,1.4,2.2,2.7,6.7,0.4,0.1,0.5,0.121,1.7,2.0,0.84,2.6,6.2,0.42200000000000004,0.4
Michael Ruffin,PF,15.0,0.0,11.3,1.1,1.5,1.9,3.4,0.3,0.33,0.53,0.7,1.5,0.5,1.7,0.26899999999999996,0.0,0.0,0.0,0.1,0.5,0.25,0.5,1.7,0.26899999999999996,0.2700000000000001
Corie Blount,PF,72.0,21.0,19.8,3.5999999999999996,2.1,3.0,5.1,0.6,0.68,0.36,0.7,2.4,1.6,3.5,0.45799999999999996,0.0,0.0,0.0,0.4,0.6,0.64,1.6,3.5,0.4600000000000001,0.4600000000000001
Tim James,F,9.0,0.0,4.6,1.3,0.6,0.2,0.8,0.1,0.0,0.11,0.3,0.6,0.6,1.4,0.385,0.0,0.0,0.0,0.2,0.7,0.33,0.6,1.4,0.385,0.38
Samuel Dalembert,C,34.0,0.0,5.2,1.5,0.7,1.3,2.0,0.1,0.18,0.38,0.4,0.9,0.6,1.5,0.44,0.0,0.0,0.0,0.2,0.5,0.39,0.6,1.5,0.44,0.44
Alvin Jones,C,23.0,2.0,5.5,1.1,0.6,1.0,1.6,0.1,0.13,0.39,0.5,1.5,0.3,0.9,0.4,0.0,0.0,0.0,0.4,0.9,0.5,0.3,0.9,0.4,0.4
Matt Harpring,SF,81.0,81.0,31.400000000000002,11.8,2.5,4.6,7.1000000000000005,1.3,0.86,0.05999999999999999,1.5999999999999999,2.5,4.8,10.3,0.461,0.3,0.9,0.304,2.0,2.7,0.74,4.5,9.4,0.47500000000000003,0.47000000000000003
Jabari Smith,C,23.0,0.0,7.860869565217392,3.1739130434782608,0.34347826086956523,0.8565217391304347,1.2478260869565216,0.5,0.2608695652173913,0.2582608695652174,0.24782608695652175,1.3347826086956522,1.1217391304347826,2.756521739130435,0.37686956521739134,0.0,0.14782608695652175,0.0,0.9304347826086956,1.382608695652174,0.6195652173913043,1.1217391304347826,2.608695652173913,0.39565217391304347,0.38086956521739124
Ira Bowman,G,3.0,0.0,9.7,3.2999999999999994,0.0,0.3,0.3,0.3,0.67,0.0,0.0,1.0,1.7,2.3,0.7140000000000001,0.0,0.3,0.0,0.0,0.0,0.0,1.7,2.0,0.8329999999999999,0.71
Allen Iverson,SG,60.0,59.0,43.7,31.4,0.7,3.8,4.5,5.5,2.8,0.22,4.0,1.7,11.1,27.8,0.39799999999999996,1.3,4.5,0.29100000000000004,7.9,9.8,0.81,9.8,23.3,0.419,0.42
Damone Brown,PF,17.0,0.0,3.9,1.4,0.1,0.1,0.2,0.1,0.06,0.06,0.5,0.6,0.5,1.2,0.381,0.0,0.1,0.0,0.4,0.5,0.88,0.5,1.1,0.4,0.38
Dikembe Mutombo,C,80.0,80.0,36.3,11.5,3.2,7.6,10.8,1.0,0.36,2.38,2.0,3.0,4.0,8.0,0.501,0.0,0.0,0.0,3.5,4.6,0.76,4.0,8.0,0.501,0.5
Eric Snow,PG,61.0,61.0,36.5,12.1,0.5,3.0,3.5,6.6,1.56,0.15,2.3,2.7,4.5,10.2,0.442,0.0,0.4,0.111,3.0,3.7,0.81,4.5,9.8,0.457,0.44
Derrick McKey,F,41.0,1.0,19.1,2.9,1.2,1.8999999999999997,3.1,1.1,1.0,0.10000000000000002,0.5,2.2,1.3,3.0,0.42600000000000005,0.10000000000000002,0.3,0.41700000000000004,0.20000000000000004,0.3,0.71,1.2,2.7,0.42700000000000005,0.44999999999999996
Vonteego Cummings,PG,58.0,1.0,8.6,3.3,0.2,0.7,0.9,1.0,0.31,0.09,0.6,0.9,1.3,3.2,0.41700000000000004,0.2,0.8,0.261,0.4,0.6,0.75,1.1,2.4,0.46799999999999997,0.45
Derrick Coleman,PF,58.0,58.0,35.9,15.1,2.9,5.9,8.8,1.7,0.72,0.88,2.1,2.7,5.7,12.7,0.45,0.5,1.4,0.3370000000000001,3.2,3.9,0.82,5.2,11.3,0.465,0.47
Raja Bell,SG,74.0,12.0,12.0,3.4,0.4,1.1,1.5,1.0,0.28,0.05,0.6,1.5,1.4,3.2,0.429,0.2,0.6,0.273,0.5,0.6,0.75,1.2,2.6,0.46399999999999997,0.45000000000000007
Aaron McKie,SG,48.0,16.0,30.600000000000005,12.199999999999998,0.5,3.5,4.0,3.7000000000000006,1.17,0.29,1.8999999999999997,1.5,4.6,10.2,0.449,1.1,2.7000000000000006,0.39799999999999996,2.0,2.5,0.79,3.5,7.5,0.467,0.5
Matt Geiger,C,4.0,0.0,9.0,0.8,0.8,0.8,1.5,0.0,0.0,0.5,0.5,0.5,0.3,2.0,0.125,0.0,0.0,0.0,0.3,0.5,0.5,0.3,2.0,0.125,0.13
Alvin Williams,PG,82.0,82.0,35.7,11.8,0.7,2.7,3.4000000000000004,5.7,1.6499999999999997,0.32,1.7999999999999998,2.3,4.9,11.8,0.41500000000000004,0.8000000000000002,2.4,0.321,1.3,1.7000000000000002,0.74,4.1,9.4,0.43799999999999994,0.44999999999999996
Tracy Murray,SF,40.0,3.0,11.8,5.7,0.5,0.9,1.3,0.5,0.28,0.2,0.6,1.0,2.1,5.2,0.41100000000000003,1.0,2.6,0.385,0.4,0.5,0.8100000000000002,1.1,2.6,0.4370000000000001,0.51
Eric Montross,C,49.0,24.0,13.4,2.4,0.7,2.1,2.9,0.3,0.24,0.47,0.5,1.9,1.1,2.7,0.402,0.0,0.0,0.0,0.2,0.6,0.32,1.1,2.7,0.405,0.4
Antonio Davis,PF,77.0,77.0,38.7,14.5,3.3,6.3,9.6,2.0,0.7,1.08,2.1,2.9,5.3,12.5,0.426,0.0,0.0,0.0,3.7999999999999994,4.6,0.82,5.3,12.5,0.426,0.43
Jerome Williams,PF,68.0,32.0,24.1,7.6,2.4,3.3,5.7,1.1,1.15,0.37,1.0,2.3,2.8,5.7,0.49,0.0,0.0,0.0,2.0,3.0,0.68,2.8,5.7,0.49,0.49
Vince Carter,SG,60.0,60.0,39.8,24.7,2.3,2.9,5.2,4.0,1.57,0.72,2.6,3.2,9.3,21.8,0.428,2.0,5.2,0.38699999999999996,4.1,5.1,0.8,7.3,16.6,0.441,0.47
Michael Bradley,PF,26.0,0.0,4.5,1.2,0.3,0.7,0.9000000000000001,0.1,0.0,0.23,0.2,0.4,0.5,1.0,0.52,0.0,0.1,0.0,0.2,0.3,0.5,0.5,0.9000000000000001,0.565,0.52
Keon Clark,PF,81.0,31.0,27.0,11.3,2.2,5.2,7.3999999999999995,1.1,0.72,1.51,1.7,3.1999999999999997,4.7,9.6,0.49,0.0,0.09999999999999999,0.0,1.9000000000000001,2.8,0.67,4.7,9.5,0.49400000000000005,0.49
Michael Stewart,PF,11.0,0.0,8.5,2.0,1.1,1.2,2.3,0.3,0.36,0.27,0.4,2.0,0.7,2.1,0.348,0.0,0.0,0.0,0.5,1.0,0.55,0.7,2.1,0.348,0.35
Chris Childs,G,69.0,4.0,22.8,4.1,0.3,2.0,2.2,5.1,0.81,0.07,1.8,2.6,1.4,4.3,0.32799999999999996,0.5,1.7,0.275,0.8,1.0,0.82,0.9,2.6,0.364,0.38
Morris Peterson,SG,63.0,56.0,31.6,14.0,1.4,2.1,3.5,2.4,1.16,0.17,1.4,2.8,5.3,12.2,0.43799999999999994,1.3,3.7,0.364,2.0,2.7,0.75,4.0,8.5,0.469,0.49
Dell Curry,G,56.0,4.0,15.8,6.4,0.4,1.0,1.4,1.1,0.39,0.11,0.7,0.9,2.5,6.2,0.406,0.8,2.3,0.344,0.6,0.7,0.89,1.7,3.9,0.444,0.47000000000000003
Jermaine Jackson,PG,24.0,0.0,11.699999999999998,2.4,0.10000000000000002,1.0,1.1,2.4,0.38000000000000006,0.04,0.6,1.0,0.8000000000000002,1.8,0.47600000000000003,0.0,0.10000000000000002,0.5,0.6999999999999998,1.0,0.67,0.8000000000000002,1.7,0.4749999999999999,0.49
Carlos Arroyo,PG,37.0,1.0,10.032432432432433,3.0432432432432432,0.3621621621621622,0.7702702702702703,1.0783783783783782,1.9027027027027028,0.2959459459459459,0.02702702702702703,0.6459459459459459,0.8081081081081081,1.3405405405405406,2.9972972972972975,0.44313513513513514,0.0,0.05405405405405406,0.0,0.3621621621621622,0.5081081081081081,0.7132432432432433,1.3405405405405406,2.9432432432432436,0.4490810810810811,0.44459459459459466
Mamadou N'diaye,C,5.0,0.0,9.2,4.0,1.2,1.0,2.2,0.0,0.0,0.4,0.2,1.2,1.2,2.0,0.6,0.0,0.0,0.0,1.6,2.0,0.8,1.2,2.0,0.6,0.6
Hakeem Olajuwon,C,61.0,37.0,22.6,7.1,1.6,4.4,6.0,1.1,1.21,1.48,1.6,2.4,3.2,6.9,0.46399999999999997,0.0,0.0,0.0,0.8,1.4,0.56,3.2,6.9,0.466,0.46
Dean Garrett,C,34.0,0.0,5.347058823529412,1.088235294117647,0.4294117647058824,1.2294117647058822,1.6588235294117648,0.11470588235294119,0.20382352941176474,0.2938235294117647,0.25882352941176473,0.9441176470588236,0.5441176470588235,1.6352941176470586,0.3377941176470588,0.0,0.0,0.0,0.0,0.08529411764705884,0.0,0.5441176470588235,1.6352941176470586,0.3377941176470588,0.338235294117647
Antawn Jamison,PF,82.0,82.0,37.0,19.7,2.6,4.2,6.800000000000001,2.0,0.8500000000000001,0.55,2.0,2.3,7.5,16.8,0.44700000000000006,0.8000000000000002,2.6,0.324,3.9000000000000004,5.4,0.73,6.699999999999999,14.199999999999998,0.469,0.47
Mookie Blaylock,G,35.0,0.0,17.1,3.4,0.2,1.3,1.5,3.3,0.69,0.11,1.1,0.6,1.4,4.2,0.342,0.4,1.2,0.35700000000000004,0.1,0.2,0.5,1.0,3.0,0.337,0.39
Troy Murphy,PF,82.0,4.0,17.7,5.9,1.2,2.7,3.9000000000000004,0.8999999999999999,0.44,0.26,1.0,2.6,2.2,5.2,0.42100000000000004,0.0,0.10000000000000002,0.33299999999999996,1.5,1.8999999999999997,0.78,2.2,5.1,0.423,0.42
Gilbert Arenas,PG,47.0,30.0,24.6,10.900000000000002,0.9000000000000001,1.9,2.8,3.7,1.47,0.23,2.1,2.4,3.7,8.2,0.45299999999999996,0.8,2.4,0.345,2.6,3.3999999999999995,0.78,2.8999999999999995,5.799999999999999,0.498,0.5
Erick Dampier,C,73.0,46.0,23.8,7.6,2.3,3.0,5.3,1.2,0.22999999999999998,2.29,2.1,3.2,2.9,6.6,0.435,0.0,0.0,0.0,1.9,2.9,0.64,2.9,6.6,0.435,0.43999999999999995
Bob Sura,PG,78.0,5.0,22.8,10.0,1.1,2.1,3.3,3.5,1.13,0.22,1.7,2.1,3.2,7.6,0.42399999999999993,0.5,1.7,0.316,3.0,4.2,0.72,2.7,5.9,0.455,0.46
Larry Hughes,SG,73.0,56.0,28.1,12.3,1.1,2.2,3.4,4.3,1.55,0.32,2.3,2.1,4.7,11.1,0.423,0.2,1.3,0.19399999999999998,2.6,3.5,0.74,4.5,9.8,0.45299999999999996,0.43
Jason Richardson,SG,80.0,75.0,32.9,14.4,1.6,2.7,4.3,3.0,1.33,0.39,2.0,2.4,5.8,13.6,0.426,1.0,3.1,0.33299999999999996,1.8,2.6,0.67,4.8,10.5,0.45299999999999996,0.4600000000000001
Chris Mills,SF,66.0,0.0,18.7,7.4,0.8,2.1,2.9,1.1,0.47,0.2,0.8,1.8,2.7,6.5,0.41700000000000004,0.7,1.9,0.37799999999999995,1.3,1.6,0.79,2.0,4.6,0.433,0.47
Danny Fortson,C,77.0,76.0,28.799999999999997,11.2,3.7999999999999994,7.900000000000001,11.7,1.6,0.57,0.22000000000000003,2.1,3.3,4.0,9.4,0.42799999999999994,0.0,0.1,0.25,3.2,4.0,0.8,4.0,9.3,0.429,0.43
Dean Oliver,G,20.0,0.0,7.0,2.1,0.0,0.4,0.4,1.1,0.15,0.0,0.6,0.8,0.9,2.3,0.37,0.1,0.7,0.154,0.3,0.5,0.67,0.8,1.6,0.45499999999999996,0.39
Marc Jackson,PF,39.0,0.0,12.664102564102565,4.730769230769231,1.2256410256410255,2.0641025641025643,3.28974358974359,0.3435897435897436,0.27871794871794875,0.15743589743589745,0.7564102564102564,1.7820512820512822,1.5256410256410255,4.194871794871795,0.3639487179487179,0.0,0.0,0.0,1.7230769230769227,2.0666666666666664,0.8187179487179487,1.5256410256410255,4.194871794871795,0.3662051282051282,0.3625641025641026
Adonal Foyle,C,79.0,36.0,18.8,4.8,1.9,3.0,4.9,0.5,0.46,2.13,1.0,2.3,2.2,4.9,0.444,0.0,0.0,0.0,0.5,1.2,0.4,2.2,4.9,0.444,0.44
Cedric E. Henderson,F,12.0,0.0,5.8,3.0,0.10000000000000002,0.20000000000000004,0.3,0.3,0.5,0.17,0.6999999999999998,0.3,1.3,2.6,0.484,0.20000000000000004,0.3,0.5,0.3,0.6,0.57,1.1,2.3,0.48100000000000004,0.52
Earl Boykins,PG,68.0,2.0,11.2,4.1,0.4,0.4,0.8,2.1,0.29,0.03,0.6,0.6,1.6,4.0,0.4,0.2,0.6,0.31,0.7,0.9,0.77,1.4,3.4,0.41600000000000004,0.42
Jeff McInnis,PG,81.0,80.0,37.4,14.6,0.6,2.1,2.6,6.2,0.78,0.07,1.8,2.5,5.7,13.799999999999999,0.4129999999999999,0.9,2.9,0.321,2.3,2.7,0.8399999999999999,4.8,10.9,0.43700000000000006,0.45
Keyon Dooling,PG,14.0,0.0,11.1,4.1,0.0,0.2,0.2,0.9,0.29,0.21,0.7,1.4,1.6,4.1,0.386,0.3,1.0,0.28600000000000003,0.7,0.9,0.83,1.3,3.1,0.419,0.42
Eldridge Recasner,G,6.0,0.0,5.5,0.8333333333333334,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.27749999999999997,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.275
Harold Jamison,F,25.0,2.0,7.0,2.2,1.0,0.6,1.6,0.2,0.2,0.04,0.2,0.9,0.9,1.7,0.512,0.0,0.0,0.0,0.4,0.6,0.67,0.9,1.7,0.512,0.51
Lamar Odom,PF,29.0,25.0,34.4,13.1,1.1,5.0,6.1,5.9,0.79,1.24,3.3,3.1,5.2,12.4,0.419,0.6,2.9,0.19,2.1,3.2,0.66,4.6,9.5,0.489,0.44
Tremaine Fowlkes,PF,22.0,17.0,15.6,3.4,1.5,1.5,2.9,0.8,0.5,0.05,0.6,1.8,1.1,2.9,0.391,0.0,0.0,0.0,1.1,1.4,0.77,1.1,2.9,0.391,0.39
Quentin Richardson,SF,81.0,0.0,26.599999999999998,13.299999999999999,1.4,2.7,4.1,1.5999999999999999,0.9599999999999999,0.26,1.3,1.8,4.9,11.4,0.43200000000000005,1.5999999999999999,4.3,0.381,1.8,2.3,0.76,3.3000000000000003,7.1000000000000005,0.463,0.5
