PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Armon Johnson,PG,9,0,13.8,5.199999999999999,0.08888888888888889,1.3555555555555554,1.4444444444444444,1.2444444444444445,0.5555555555555556,0.0,0.6444444444444444,0.9777777777777779,2.2444444444444445,4.822222222222222,0.5128888888888888,0.08888888888888889,0.35555555555555557,0.296,0.7111111111111111,0.7111111111111111,0.8888888888888888,2.1555555555555554,4.466666666666667,0.5217777777777778,0.52
DeShawn Stevenson,SG,51,30,18.8,2.9,0.1,1.8,2.0,0.8,0.37,0.08,0.4,1.2,1.0,3.4,0.285,0.8,2.8,0.28300000000000003,0.2,0.3,0.56,0.2,0.6,0.29600000000000004,0.4
Jerry Smith,PG,5,0,9.2,1.4,0.4,1.0,1.4,0.8,1.0,0.0,0.0,1.0,0.6,2.8,0.21400000000000002,0.2,1.2,0.16699999999999998,0.0,0.0,0.0,0.4,1.6,0.25,0.25
Jordan Farmar,PG,39,5,21.3,10.4,0.2,1.4,1.6,3.3,0.62,0.05,1.7,1.3,3.8,8.1,0.467,1.4,3.2,0.44,1.5,1.6,0.9,2.4,4.9,0.48399999999999993,0.55
Shelden Williams,C,58,35,22.0,4.6,2.4,3.6,6.0,0.6,0.81,0.67,1.1,2.6,1.7,3.5,0.478,0.0,0.0,0.0,1.3,1.8,0.73,1.7,3.5,0.478,0.48
MarShon Brooks,SG,56,47,29.4,12.6,1.3,2.3,3.6,2.3,0.93,0.27,2.1,2.1,4.9,11.4,0.428,0.8,2.7,0.313,2.0,2.6,0.76,4.1,8.7,0.46299999999999997,0.46
Shawne Williams,SF,25,6,20.6,4.5,0.8,1.9,2.7,0.6,0.4,0.44,0.5,1.8,1.7,5.9,0.28600000000000003,0.8,3.5,0.24100000000000002,0.3,0.4,0.73,0.9,2.4,0.35,0.36
Johan Petro,C,59,10,15.6,4.2,1.2,2.6,3.8,0.8,0.36,0.39,0.6,2.1,1.8,4.4,0.419,0.0,0.0,1.0,0.5,0.6,0.84,1.8,4.4,0.41700000000000004,0.42
Larry Owens,SF,7,0,10.7,1.9,0.3,1.6,1.9,0.6,0.0,0.14,0.3,1.4,0.6,1.6,0.364,0.3,0.7,0.4,0.4,0.6,0.75,0.3,0.9,0.3329999999999999,0.45
Andre Emmett,SG,6,0,7.5,2.2,0.3,0.6999999999999998,1.0,0.20000000000000004,0.33,0.17,0.3,0.3,0.6999999999999998,1.2,0.5710000000000001,0.0,0.20000000000000004,0.0,0.8000000000000002,1.3,0.63,0.6999999999999998,1.0,0.6670000000000001,0.57
Sundiata Gaines,PG,57,12,13.9,5.1,0.5,1.4,1.9,2.2,0.96,0.04000000000000001,0.9,1.0,1.8,4.8,0.376,0.5,1.4,0.341,1.0,1.7,0.6099999999999999,1.3,3.4,0.392,0.42999999999999994
Dennis Horner,PF,8,0,2.8,0.6,0.3,0.4,0.6,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.25,0.0,0.1,0.0,0.4,0.5,0.75,0.1,0.4,0.33299999999999996,0.25
Mehmet Okur,C,17,14,26.7,7.6,1.3,3.5,4.8,1.8,0.53,0.29,1.5,2.6,3.1,8.2,0.374,1.4,4.2,0.319,0.2,0.3,0.6,1.7,4.0,0.433,0.46
Jordan Williams,C,43,5,14.799999999999999,4.6,1.5,2.1,3.6,0.3,0.49,0.35,0.5,1.4,1.8,3.5,0.507,0.0,0.0,0.0,1.0,1.5,0.65,1.8,3.5,0.507,0.51
Gerald Green,SG,31,2,25.2,12.9,0.5,3.0,3.5,1.1,0.9,0.55,1.8,2.6,5.0,10.3,0.48100000000000004,1.4,3.5,0.391,1.6,2.1,0.75,3.6,6.8,0.529,0.55
Damion James,SF,7,7,24.3,4.9,1.0,3.7,4.7,0.4,1.0,1.0,1.7,2.4,1.9,5.0,0.371,0.0,0.1,0.0,1.1,1.7,0.67,1.9,4.9,0.382,0.37
Keith Bogans,SG,5,1,18.8,4.2,1.0,1.2,2.2,0.6,0.4,0.0,0.6,3.0,1.6,4.2,0.381,0.6,2.4,0.25,0.4,1.0,0.4,1.0,1.8,0.556,0.45
Gerald Wallace,SF,58,58,35.8,13.824137931034482,1.5,5.155172413793103,6.655172413793103,2.810344827586207,1.4689655172413791,0.6248275862068965,1.9172413793103449,2.472413793103448,4.937931034482758,10.862068965517242,0.4565517241379311,0.7931034482758621,2.5758620689655167,0.29810344827586205,3.110344827586207,3.8551724137931034,0.8020689655172413,4.144827586206897,8.286206896551725,0.5037586206896552,0.4917241379310345
Brook Lopez,C,5,5,27.2,19.2,1.6,2.0,3.6,1.2,0.2,0.8,1.2,1.6,7.6,15.4,0.49399999999999994,0.0,0.0,0.0,4.0,6.4,0.63,7.6,15.4,0.49399999999999994,0.49000000000000005
Baron Davis,PG,29,14,20.5,6.1,0.4,1.5,1.9,4.7,1.17,0.1,2.6,2.1,2.3,6.3,0.37,0.9,2.9,0.306,0.6,0.8,0.67,1.4,3.4,0.424,0.44
Toney Douglas,PG,38,9,17.3,6.2,0.4,1.5,1.9000000000000001,2.0,0.76,0.03,1.5,1.4,2.5,7.6000000000000005,0.324,0.7,3.1,0.231,0.6,0.7,0.85,1.8,4.5,0.387,0.37
Jerome Jordan,C,21,0,5.1,2.0,0.7,0.6,1.3,0.2,0.05,0.29,0.1,0.7,0.8,1.6,0.515,0.0,0.0,0.0,0.4,0.5,0.8,0.8,1.6,0.515,0.52
Carmelo Anthony,SF,55,55,34.1,22.6,1.6,4.7,6.3,3.6,1.13,0.44,2.6,2.8,8.0,18.6,0.43,1.2,3.7,0.335,5.4,6.7,0.8,6.8,14.9,0.45399999999999996,0.46
Jeremy Lin,PG,35,25,26.9,14.6,0.5,2.5,3.1,6.2,1.57,0.26,3.6,2.2,4.9,10.9,0.446,0.7,2.1,0.32,4.2,5.2,0.8,4.2,8.8,0.47700000000000004,0.48000000000000004
Amar'e Stoudemire,PF,47,47,32.8,17.5,2.3,5.6,7.799999999999999,1.1,0.81,0.96,2.4,2.8999999999999995,6.700000000000001,13.900000000000002,0.483,0.1,0.4,0.238,4.0,5.2,0.7699999999999999,6.6,13.5,0.49099999999999994,0.49000000000000005
Renaldo Balkman,SF,14,0,8.2,3.0,0.4,1.4,1.9,0.4,0.29,0.21,0.4,1.0,1.1,2.3,0.5,0.1,0.6,0.222,0.6,0.8,0.7299999999999999,1.0,1.7,0.609,0.53
Steve Novak,SF,54,0,18.9,8.8,0.2,1.8,1.9,0.2,0.3,0.17000000000000004,0.4,1.1,3.0,6.2,0.478,2.5,5.2,0.47200000000000003,0.4,0.5,0.85,0.5,1.0,0.509,0.6800000000000002
Mike Bibby,PG,39,4,14.3,2.6,0.1,1.4,1.5,2.1,0.54,0.08,0.5,1.2,0.9,3.2,0.282,0.7,2.2,0.318,0.2,0.2,0.75,0.2,1.0,0.205,0.39
Josh Harrellson,PF,37,4,14.599999999999998,4.4,1.3,2.6,3.8999999999999995,0.3,0.62,0.54,0.5,1.3,1.7,4.0,0.423,0.5,1.6,0.33899999999999997,0.4,0.7,0.62,1.2,2.4,0.478,0.49
Dan Gadzuric,C,2,0,6.5,0.0,0.5,2.0,2.5,0.0,0.5,0.5,0.5,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
J.R. Smith,SG,35,1,27.6,12.5,0.8,3.1,3.9,2.4,1.54,0.17,1.3,2.5,4.7,11.6,0.40700000000000003,1.9,5.5,0.34700000000000003,1.1,1.6,0.71,2.8,6.1,0.462,0.48999999999999994
Iman Shumpert,SG,59,35,28.9,9.5,0.7,2.4,3.2,2.8,1.71,0.14,1.9,2.9,3.6,9.1,0.401,0.8,2.7,0.306,1.5,1.8,0.8,2.8,6.4,0.44,0.45
Jared Jeffries,PF,39,4,18.7,4.4,1.8,2.1,3.9,0.7,0.74,0.64,0.7,2.3,1.5,3.7,0.41,0.1,0.4,0.188,1.3,1.8,0.68,1.4,3.3,0.43799999999999994,0.42
Landry Fields,SG,66,62,28.7,8.8,0.9,3.3,4.2,2.6,1.2,0.26,1.5,1.5,3.6,7.799999999999999,0.46,0.5,1.8,0.256,1.2,2.1,0.56,3.1,6.0,0.523,0.48999999999999994
Tyson Chandler,C,62,62,33.2,11.3,3.4,6.5,9.9,0.9,0.9,1.44,1.6,3.0,3.9,5.7,0.679,0.0,0.0,0.0,3.5,5.1,0.69,3.9,5.7,0.6829999999999999,0.68
Bill Walker,SF,32,8,19.4,5.9,0.3,2.2,2.5,1.2,0.59,0.22,1.1,2.6,2.1,5.3,0.39799999999999996,1.1,3.5,0.319,0.5,0.6,0.85,1.0,1.8,0.552,0.5
Thaddeus Young,SF,63,1,27.9,12.8,2.2,3.0,5.2,1.2,1.02,0.65,0.9,2.0,5.5,10.9,0.507,0.0,0.1,0.25,1.8,2.3,0.77,5.5,10.8,0.508,0.51
Xavier Silas,SG,2,0,19.5,5.5,1.0,1.0,2.0,1.5,0.0,0.0,1.5,2.5,2.0,7.5,0.267,0.5,3.0,0.16699999999999998,1.0,1.5,0.67,1.5,4.5,0.33299999999999996,0.3
Andre Iguodala,SG,62,62,35.6,12.4,0.9,5.2,6.1,5.5,1.73,0.48,1.9,1.5,4.6,10.2,0.45399999999999996,1.2,3.1,0.39399999999999996,2.0,3.2,0.62,3.4,7.1,0.48100000000000004,0.51
Sam Young,SF,35,2,10.68,3.26,0.5800000000000001,1.22,1.8,0.4,0.48399999999999993,0.17600000000000002,0.44,0.68,1.26,3.64,0.3496,0.16,0.48000000000000004,0.25,0.5399999999999999,0.76,0.754,1.1,3.16,0.34800000000000003,0.374
Andres Nocioni,SF,11,1,5.1,1.5,0.1,1.2,1.3,0.1,0.09,0.09,0.5,0.4,0.5,1.8,0.25,0.1,0.5,0.16699999999999998,0.5,1.0,0.55,0.4,1.3,0.28600000000000003,0.28
Tony Battie,C,27,11,10.9,1.6,0.3,2.2,2.5,0.6,0.15,0.22,0.1,1.0,0.7,1.9,0.373,0.0,0.0,0.0,0.1,0.1,1.0,0.7,1.9,0.38,0.37
Spencer Hawes,PF,37,29,24.9,9.6,2.1,5.2,7.299999999999999,2.6,0.43,1.3,1.5,2.7,4.2,8.6,0.489,0.1,0.3,0.25,1.1,1.5,0.73,4.1,8.3,0.49799999999999994,0.49
Nikola Vucevic,C,51,15,15.9,5.5,1.7,3.1,4.8,0.6,0.39,0.67,0.6,2.2,2.6,5.7,0.45,0.1,0.2,0.375,0.4,0.7,0.53,2.5,5.5,0.452,0.46
Elton Brand,PF,60,60,28.9,11.0,2.4,4.7,7.2,1.6,0.97,1.62,1.1,2.9,4.8,9.7,0.494,0.0,0.0,0.0,1.4,1.9,0.73,4.8,9.7,0.495,0.49
Jrue Holiday,PG,65,65,33.8,13.5,0.9,2.4,3.3,4.5,1.58,0.28,2.1,2.1,5.5,12.8,0.43200000000000005,1.0,2.6,0.38,1.4,1.8,0.78,4.5,10.2,0.445,0.47
Louis Williams,SG,64,0,26.3,14.9,0.5,2.0,2.4,3.5,0.83,0.28,1.1,1.4,5.0,12.2,0.40700000000000003,1.3,3.6,0.36200000000000004,3.7,4.6,0.81,3.7,8.6,0.425,0.46
Craig Brackins,PF,14,1,6.3,1.6,0.4,0.7,1.1,0.6,0.0,0.07,0.3,0.4,0.6,2.4,0.273,0.2,0.6,0.3329999999999999,0.1,0.1,0.5,0.4,1.8,0.25,0.32
Lavoy Allen,PF,41,15,15.199999999999998,4.1,1.1,3.0,4.2,0.8000000000000002,0.32,0.44,0.5,1.7999999999999998,1.8999999999999997,4.1,0.47300000000000003,0.0,0.0,0.0,0.3,0.3,0.79,1.8999999999999997,4.1,0.47300000000000003,0.47
Evan Turner,SG,65,20,26.4,9.4,0.4,5.4,5.8,2.8,0.62,0.31,1.6,1.8,4.0,9.1,0.446,0.2,0.8,0.22399999999999998,1.1,1.7,0.68,3.8,8.3,0.466,0.46
Francisco Elson,C,5,0,3.2,0.4,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.6,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.33299999999999996,0.33
Jodie Meeks,SG,66,50,24.9,8.4,0.3,2.2,2.4,0.8,0.61,0.05,0.4,1.2,2.9,7.1,0.409,1.5,4.0,0.365,1.2,1.3,0.91,1.4,3.1,0.46799999999999997,0.51
Ed Davis,PF,66,9,23.2,6.3,2.0,4.6,6.6,0.9,0.61,0.95,1.0,2.4,2.6,5.1,0.513,0.0,0.0,0.0,1.1,1.6,0.67,2.6,5.1,0.515,0.51
Justin Dentmon,PG,6,0,15.166666666666666,4.333333333333333,0.0,1.3666666666666665,1.3666666666666665,1.7,0.3333333333333333,0.0,1.1666666666666667,1.6666666666666667,1.6666666666666667,4.666666666666667,0.35366666666666663,0.3333333333333333,2.3333333333333335,0.13333333333333333,0.6666666666666666,1.0,0.4466666666666667,1.3333333333333333,2.3333333333333335,0.6666666666666666,0.3833333333333333
Leandro Barbosa,SG,64,0,21.571875,11.065625,0.5,1.5031249999999998,2.003125,1.5,0.8771875,0.11156250000000001,1.4625,2.090625,4.21875,9.940625,0.42328125,1.034375,2.6343750000000004,0.382,1.5593750000000002,1.959375,0.8125,3.184375,7.3062499999999995,0.4355625,0.4765625
Gary Forbes,F,48,2,14.9,6.599999999999999,0.6,1.6000000000000003,2.1,1.1,0.5,0.08,1.1,1.2,2.3,5.599999999999999,0.413,0.6,1.7,0.349,1.3999999999999997,1.8999999999999997,0.73,1.7,3.9,0.441,0.47
Rasual Butler,SF,34,14,13.3,3.2,0.2,1.8,1.9,0.6,0.21,0.15,0.4,1.1,1.2,3.9,0.308,0.6,2.3,0.273,0.2,0.4,0.58,0.6,1.6,0.35700000000000004,0.39
Solomon Alabi,C,14,0,8.7,2.4,1.1,2.3,3.4,0.2,0.14,0.64,0.4,0.8,0.9,2.6,0.36100000000000004,0.0,0.0,0.0,0.5,0.6,0.88,0.9,2.6,0.36100000000000004,0.36
Jerryd Bayless,PG,31,11,22.7,11.4,0.3,1.9,2.1,3.8,0.77,0.13,1.7,2.3,3.8,8.9,0.424,1.4,3.4,0.423,2.4,2.8,0.85,2.4,5.5,0.424,0.5
Jose Calderon,PG,53,53,33.9,10.5,0.4000000000000001,2.7000000000000006,3.0,8.8,0.89,0.06,2.0,1.8,4.1,9.0,0.457,1.1,3.0,0.371,1.1,1.3,0.88,3.0,6.0,0.5,0.52
Ben Uzoh,PG,18,8,20.544444444444444,4.488888888888889,1.088888888888889,2.6888888888888887,3.688888888888889,3.4000000000000004,0.9444444444444444,0.1688888888888889,1.0666666666666667,1.7444444444444445,1.9777777777777779,5.522222222222222,0.35644444444444445,0.0,0.08888888888888889,0.0,0.6222222222222222,1.0666666666666667,0.5155555555555555,1.9777777777777779,5.433333333333334,0.36,0.3555555555555555
Aaron Gray,C,49,40,16.6,3.9,1.7,4.0,5.7,0.6,0.45,0.35,1.0,2.6,1.7,3.3,0.516,0.0,0.0,0.0,0.5,1.0,0.53,1.7,3.3,0.516,0.52
Jamaal Magloire,C,34,1,11.0,1.2,0.7,2.6,3.3,0.2,0.12,0.29,0.6,1.9,0.5,1.3,0.37799999999999995,0.0,0.0,0.0,0.2,0.8,0.26,0.5,1.3,0.37799999999999995,0.38
DeMar DeRozan,SG,63,63,35.0,16.7,0.6,2.7,3.3,2.0,0.76,0.27,2.0,2.6,6.0,14.3,0.42200000000000004,0.4,1.5,0.261,4.3,5.3,0.81,5.6,12.8,0.44,0.44
Linas Kleiza,SF,49,3,21.6,9.7,0.9,3.2,4.1,0.9,0.47,0.08,1.3,2.4,3.4,8.4,0.402,1.3,3.7,0.34600000000000003,1.7,2.0,0.81,2.1,4.7,0.446,0.48
James Johnson,PF,62,40,25.2,9.1,1.2,3.5,4.7,2.0,1.15,1.35,1.6,2.9,3.8,8.4,0.45,0.3,1.0,0.317,1.3,1.9,0.7,3.5,7.4,0.467,0.47
Amir Johnson,PF,64,43,24.3,7.1,2.3,4.0,6.4,1.2,0.52,1.08,1.5,3.3,3.1,5.3,0.5760000000000001,0.0,0.1,0.4,0.9,1.3,0.69,3.1,5.2,0.579,0.58
Anthony Carter,PG,24,0,8.7,2.0,0.20000000000000004,1.2,1.3999999999999997,1.3999999999999997,0.33,0.17,0.6999999999999998,0.8000000000000002,0.6999999999999998,2.2,0.321,0.20000000000000004,0.6999999999999998,0.294,0.3,0.4000000000000001,0.8000000000000002,0.5,1.5,0.33299999999999996,0.36999999999999994
Andrea Bargnani,C,31,31,33.3,19.5,0.8,4.8,5.5,2.0,0.58,0.48,2.2,1.7,6.7,15.6,0.43200000000000005,1.1,3.7,0.29600000000000004,4.9,5.6,0.87,5.6,11.9,0.474,0.47
Alan Anderson,SG,17,12,27.1,9.6,0.5,1.5,2.0,1.5,0.29,0.18,1.5,2.1,3.2,8.4,0.387,1.4,3.6,0.39299999999999996,1.7,2.0,0.85,1.8,4.8,0.38299999999999995,0.47
Earl Barron,PF,2,0,4.5,2.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,2.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,0.5
Keith Benson,PF,3,0,3.0,0.0,0.6999999999999998,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0
Dominic McGuire,PF,64,6,17.6,3.5,1.1,2.7,3.8,1.7,0.69,0.56,0.9,1.6,1.5,3.3,0.44799999999999995,0.0,0.1,0.0,0.6,0.8,0.74,1.5,3.2,0.456,0.45
Richard Jefferson,SF,63,44,27.766666666666666,9.130158730158731,0.4,3.034920634920635,3.5,1.36984126984127,0.589047619047619,0.30047619047619045,0.8,1.8952380952380954,3.2,7.765079365079366,0.4160952380952381,1.8253968253968254,4.250793650793651,0.41995238095238097,0.9698412698412698,1.3396825396825398,0.6965079365079364,1.3746031746031746,3.5142857142857142,0.4096349206349207,0.5330158730158729
Stephen Curry,PG,26,23,28.199999999999996,14.7,0.6,2.8,3.3999999999999995,5.299999999999999,1.5,0.31,2.5,2.4,5.6,11.400000000000002,0.49,2.1,4.7,0.455,1.5,1.8000000000000003,0.81,3.5,6.700000000000001,0.514,0.58
Monta Ellis,SG,58,58,36.574137931034485,20.343103448275862,0.3275862068965517,3.1086206896551727,3.4362068965517243,5.963793103448276,1.4629310344827586,0.3091379310344827,3.046551724137931,2.372413793103448,7.729310344827585,17.913793103448278,0.43263793103448284,1.1103448275862067,3.439655172413793,0.301448275862069,3.7741379310344825,4.710344827586207,0.7918965517241381,6.618965517241379,14.474137931034482,0.4621034482758621,0.46275862068965523
Chris Wright,SF,24,1,7.8,2.9,0.8000000000000002,1.1,1.8999999999999997,0.20000000000000004,0.29,0.54,0.3,0.9,1.0,1.8999999999999997,0.511,0.0,0.0,0.0,1.0,1.3,0.77,1.0,1.8999999999999997,0.511,0.51
David Lee,PF,57,57,37.2,20.1,3.0,6.6,9.6,2.8,0.95,0.39,2.6,3.1,8.1,16.2,0.503,0.0,0.1,0.0,3.8,4.9,0.78,8.1,16.1,0.506,0.5
Ish Smith,PG,26,1,9.038461538461538,2.8076923076923075,0.3,1.123076923076923,1.3461538461538463,1.5769230769230769,0.5776923076923077,0.07692307692307693,0.5076923076923077,0.6230769230769231,1.2307692307692308,3.1538461538461537,0.3792307692307692,0.14615384615384613,0.3384615384615385,0.2846153846153846,0.27692307692307694,0.37692307692307697,0.6923076923076923,1.0846153846153845,2.8153846153846156,0.38692307692307687,0.3915384615384615
Andris Biedrins,C,47,35,15.7,1.6999999999999997,1.0,2.8,3.7,0.3,0.49000000000000005,0.96,0.3,2.7,0.8,1.4,0.609,0.0,0.0,0.0,0.0,0.2,0.11,0.8,1.4,0.609,0.61
Kwame Brown,C,9,3,20.8,6.3,1.7999999999999998,4.6,6.3,0.4,0.89,0.0,1.6,2.3,2.3,4.4,0.525,0.0,0.0,0.0,1.7,3.7999999999999994,0.44,2.3,4.4,0.525,0.53
Charles Jenkins,PG,51,28,17.5,5.8,0.2,1.2,1.3,3.3,0.65,0.12,1.2,1.7,2.5,5.7,0.447,0.1,0.4,0.15,0.7,0.8,0.87,2.4,5.3,0.4689999999999999,0.45
Jeremy Tyler,PF,42,23,13.5,4.9,1.3,2.0,3.3,0.4,0.38,0.48,0.9000000000000001,2.0,2.1,5.0,0.42100000000000004,0.0,0.0,0.0,0.7,1.2,0.56,2.1,5.0,0.42299999999999993,0.42000000000000004
Mikki Moore,C,7,0,16.9,3.4,1.0,2.1,3.1,0.7,0.43,0.43,1.0,3.4,1.3,2.9,0.45,0.0,0.0,0.0,0.9,1.0,0.86,1.3,2.9,0.45,0.45
Brandon Rush,SG,65,1,26.4,9.8,0.5,3.4,3.9,1.4,0.54,0.89,1.0,1.0,3.6,7.2,0.501,1.5,3.4,0.452,1.0,1.3,0.79,2.1,3.8,0.544,0.61
Klay Thompson,SG,66,29,24.4,12.5,0.4,2.1,2.4,2.0,0.74,0.3,1.6,2.3,4.8,10.9,0.44299999999999995,1.7,4.1,0.414,1.2,1.4,0.87,3.1,6.8,0.46,0.52
Ekpe Udoh,PF,61,11,21.159016393442624,5.575409836065574,1.6131147540983608,2.488524590163934,4.201639344262295,0.9131147540983607,0.6562295081967213,1.672295081967213,0.8622950819672133,2.8491803278688526,2.1245901639344265,4.862295081967213,0.43018032786885246,0.0,0.03770491803278689,0.0,1.3885245901639345,1.8885245901639343,0.7501639344262296,2.1245901639344265,4.824590163934427,0.4331967213114754,0.42868852459016393
Nate Robinson,PG,51,9,23.4,11.2,0.3,1.7,2.0,4.5,1.16,0.04,1.5,2.3,4.0,9.5,0.424,1.3,3.5,0.365,1.8,2.2,0.83,2.7,6.0,0.45899999999999996,0.49
Dorell Wright,SF,61,61,27.0,10.3,1.0,3.6,4.6,1.5,0.95,0.43,0.8,1.6,3.6,8.6,0.42200000000000004,1.7,4.8,0.36,1.3,1.6,0.82,1.9,3.8,0.5,0.52
Mickell Gladness,C,26,7,9.661538461538463,2.169230769230769,0.5153846153846154,1.715384615384615,2.230769230769231,0.23076923076923078,0.1576923076923077,0.7738461538461539,0.26153846153846155,1.2076923076923078,0.9307692307692309,2.2692307692307696,0.3994615384615384,0.0,0.0,0.0,0.20769230769230768,0.4846153846153846,0.34615384615384615,0.9307692307692309,2.2692307692307696,0.3994615384615384,0.3992307692307693
