PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Maurice Taylor,PF,65,16,20.560000000000002,7.26,1.0584615384615386,2.9092307692307697,3.926153846153846,1.026153846153846,0.4158461538461538,0.31169230769230766,1.4507692307692308,2.743076923076923,3.0923076923076924,6.869230769230769,0.45950769230769234,0.05846153846153847,0.11692307692307694,0.21923076923076923,0.9584615384615384,1.6,0.6126153846153847,3.0338461538461536,6.752307692307692,0.461923076923077,0.46076923076923076
Penny Hardaway,SF,37,0,24.2,7.299999999999999,0.5,1.9,2.4,2.0,0.76,0.08,1.4,2.1,3.0,7.0,0.423,0.4,1.4,0.3,0.9000000000000001,1.2,0.74,2.6,5.6,0.452,0.45000000000000007
Jerome Williams,PF,79,4,15.3,4.5,1.5,2.1,3.6000000000000005,0.5,0.7,0.13,0.8,2.0,1.5,3.1,0.502,0.0,0.1,0.0,1.5,2.2,0.67,1.5,3.0,0.513,0.5
Malik Rose,PF,76,5,19.389473684210525,6.984210526315789,1.6947368421052633,2.771052631578948,4.46578947368421,0.7657894736842106,0.6063157894736841,0.21078947368421053,1.3394736842105264,2.7394736842105263,2.6026315789473684,5.778947368421053,0.4506578947368421,0.0,0.13421052631578947,0.057131578947368415,1.810526315789474,2.444736842105263,0.7273684210526316,2.6026315789473684,5.644736842105263,0.4586842105263158,0.44973684210526316
Jackie Butler,C,3,0,1.7,3.2999999999999994,0.0,0.0,0.0,0.0,0.33,0.0,0.3,0.0,1.3,1.3,1.0,0.0,0.0,0.0,0.6999999999999998,0.6999999999999998,1.0,1.3,1.3,1.0,1.0
Kurt Thomas,PF,80,80,35.7,11.5,2.1,8.3,10.4,2.0,0.8800000000000001,0.99,1.2,3.9,5.3,11.3,0.471,0.0,0.1,0.5,0.8,1.1,0.79,5.3,11.2,0.4699999999999999,0.4699999999999999
Nazr Mohammed,C,77,59,25.083116883116883,9.496103896103897,3.18961038961039,4.402597402597403,7.592207792207793,0.44025974025974024,0.7529870129870131,1.1144155844155845,1.4103896103896103,3.0805194805194804,3.732467532467532,7.812987012987013,0.47255844155844157,0.0,0.0,0.0,1.9610389610389611,2.961038961038961,0.6681818181818181,3.732467532467532,7.812987012987013,0.47325974025974027,0.4741558441558441
Trevor Ariza,SF,80,12,17.3,5.9,1.1,1.9,3.0,1.1,0.8800000000000001,0.23000000000000004,0.9,1.9,2.2,4.9,0.442,0.0,0.2,0.231,1.5,2.2,0.7,2.2,4.7,0.449,0.45
Jamison Brewer,PG,18,0,10.3,1.7,0.3,0.8999999999999999,1.2,0.7,0.44,0.060000000000000005,0.7,0.6,0.6,2.1,0.297,0.2,0.8,0.2,0.3,0.7,0.4600000000000001,0.4,1.3,0.364,0.34
Shandon Anderson,SF,66,5,17.734848484848484,3.840909090909091,0.6060606060606061,2.265151515151515,2.871212121212121,1.0833333333333333,0.6106060606060606,0.21666666666666667,0.803030303030303,2.0984848484848486,1.4772727272727273,3.2803030303030303,0.4490909090909091,0.09848484848484848,0.4090909090909091,0.17628787878787877,0.7878787878787878,0.9848484848484849,0.8075757575757575,1.378787878787879,2.871212121212121,0.48946969696969705,0.46287878787878783
Tim Thomas,PF,71,68,27.3,12.0,0.6,2.7,3.3,1.5,0.58,0.24,1.6,3.1,4.4,10.1,0.439,1.2,2.9,0.409,1.9000000000000001,2.4,0.79,3.2,7.2,0.451,0.5
Michael Sweetney,PF,77,28,19.6,8.4,2.2,3.2,5.4,0.6,0.35,0.36,1.4,2.9,3.1,5.8,0.531,0.0,0.0,0.0,2.3,3.1,0.75,3.1,5.8,0.5329999999999999,0.53
Vin Baker,PF,27,0,7.5888888888888895,1.322222222222222,0.6222222222222221,0.7888888888888891,1.4111111111111112,0.38888888888888895,0.07111111111111111,0.1511111111111111,0.6111111111111112,1.4111111111111112,0.4444444444444444,1.5666666666666669,0.304,0.0,0.0,0.0,0.3444444444444444,0.6111111111111112,0.5288888888888889,0.4444444444444444,1.5666666666666669,0.31200000000000006,0.3022222222222222
Allan Houston,SG,20,11,26.6,11.9,0.2,1.0,1.2,2.1,0.4,0.1,1.1,2.0,4.3,10.3,0.4149999999999999,1.6,4.0,0.38799999999999996,1.8,2.2,0.8400000000000001,2.7,6.3,0.43200000000000005,0.49000000000000005
Bruno Sundov,C,21,0,3.5,1.2,0.3,0.3,0.6,0.1,0.1,0.1,0.3,0.8,0.5,1.8000000000000003,0.297,0.0,0.1,0.33299999999999996,0.1,0.1,1.0,0.5,1.6999999999999997,0.294,0.31
Jamal Crawford,SG,70,67,38.4,17.7,0.5,2.4,2.9,4.3,1.31,0.27,2.1,1.9,6.2,15.7,0.39799999999999996,2.6,7.3,0.361,2.6,3.1,0.84,3.6,8.4,0.431,0.48000000000000004
Moochie Norris,PG,38,0,9.447368421052632,2.3947368421052633,0.28421052631578947,0.9210526315789473,1.2052631578947368,1.0526315789473684,0.4731578947368421,0.05052631578947368,0.7210526315789474,1.1421052631578947,0.9210526315789473,2.8684210526315788,0.3193684210526316,0.0,0.3368421052631579,0.0,0.5526315789473685,0.6368421052631579,0.8484210526315789,0.9210526315789473,2.531578947368421,0.3623157894736842,0.3163157894736843
Josh Davis,SF,42,5,7.799999999999999,2.8,0.7,1.2,1.9,0.3,0.19,0.1,0.4,1.1,1.0,2.6,0.37799999999999995,0.5,1.3,0.358,0.3,0.4,0.82,0.5,1.3,0.39699999999999996,0.46
Kenny Thomas,PF,73,58,29.704109589041096,12.43972602739726,2.5493150684931507,4.798630136986302,7.347945205479451,2.063013698630137,0.9176712328767123,0.23328767123287672,1.8,3.093150684931507,5.027397260273973,10.66986301369863,0.46882191780821925,0.0,0.06438356164383562,0.16095890410958905,2.356164383561644,3.1054794520547944,0.7715068493150685,5.027397260273973,10.605479452054794,0.4704657534246576,0.4706849315068493
Corliss Williamson,PF,72,9,21.200000000000003,10.300000000000002,1.4333333333333333,2.1666666666666665,3.6000000000000005,1.1,0.5266666666666667,0.21000000000000002,1.2333333333333334,3.033333333333333,3.7666666666666666,8.133333333333333,0.4676666666666666,0.0,0.0,0.0,2.7000000000000006,3.3666666666666663,0.8,3.7666666666666666,8.133333333333333,0.46900000000000003,0.47
Samuel Dalembert,C,72,60,24.8,8.2,2.6,4.9,7.5,0.5,0.64,1.68,1.6,3.3,3.5,6.6,0.524,0.0,0.0,0.0,1.2,2.1,0.6,3.5,6.6,0.524,0.52
Andre Iguodala,SG,82,82,32.8,9.0,1.1,4.6,5.7,3.0,1.68,0.59,1.7000000000000002,2.5,3.2999999999999994,6.699999999999999,0.49300000000000005,0.6,1.7000000000000002,0.331,1.8999999999999997,2.6,0.74,2.7,5.0,0.55,0.54
John Salmons,SF,58,8,17.1,4.1,0.2,1.9,2.1,2.0,0.69,0.22,0.9,1.6,1.5,3.6,0.405,0.5,1.6,0.341,0.6,0.8,0.73,1.0,2.0,0.45399999999999996,0.48
Willie Green,SG,57,21,18.7,7.7,0.4,1.9,2.3,1.8,0.6,0.11000000000000001,1.3,2.1,2.7,7.4,0.366,0.5,1.8,0.28600000000000003,1.7,2.2,0.78,2.2,5.6,0.39299999999999996,0.4
Kedrick Brown,SG,8,0,6.9,1.5,0.1,1.3,1.4,0.5,0.38,0.13,0.6,0.5,0.3,0.8,0.33299999999999996,0.0,0.4,0.0,1.0,1.3,0.8,0.3,0.4,0.667,0.33
Allen Iverson,SG,75,75,42.3,30.7,0.7,3.3,4.0,7.9,2.4,0.12,4.6,1.9,10.3,24.2,0.424,1.4,4.5,0.308,8.7,10.5,0.83,8.9,19.7,0.451,0.45
Kevin Ollie,PG,26,0,6.1,1.1,0.1,0.6,0.7,0.7,0.19,0.0,0.2,0.6,0.4,1.2,0.35500000000000004,0.0,0.0,0.0,0.2,0.3,0.67,0.4,1.2,0.35500000000000004,0.35
Brian Skinner,PF,49,23,19.228571428571428,4.755102040816326,2.2244897959183674,3.538775510204082,5.7122448979591836,0.8632653061224489,0.633469387755102,1.0,0.8061224489795918,2.0673469387755103,2.1244897959183673,4.185714285714286,0.47171428571428564,0.0,0.0,0.0,0.5061224489795918,1.4142857142857141,0.3359183673469388,2.1244897959183673,4.185714285714286,0.4751428571428571,0.4716326530612245
Chris Webber,C,67,67,35.3910447761194,19.513432835820897,1.905970149253731,7.198507462686567,9.135820895522388,4.747761194029851,1.404776119402985,0.7901492537313433,2.7119402985074625,3.1626865671641786,8.310447761194029,19.116417910447762,0.4308208955223881,0.20000000000000004,0.6313432835820895,0.3438955223880597,2.692537313432836,3.398507462686567,0.7937313432835822,8.11044776119403,18.48507462686567,0.4344477611940299,0.4411940298507463
Kyle Korver,SG,82,57,32.5,11.5,0.5,4.1,4.6,2.2,1.26,0.4000000000000001,1.3,3.2000000000000006,3.9000000000000004,9.3,0.4179999999999999,2.8,6.800000000000001,0.405,1.0,1.2,0.8500000000000001,1.1,2.5,0.4529999999999999,0.57
Marc Jackson,PF,81,23,24.4,12.0,2.3,2.7,5.0,1.0,0.39999999999999997,0.22,1.5999999999999999,2.1,4.2,9.0,0.46499999999999997,0.0,0.0,0.0,3.6,4.3,0.8299999999999998,4.2,9.0,0.466,0.47000000000000003
Aaron McKie,SG,68,3,16.4,2.2,0.3,2.2,2.5,1.5,0.71,0.25,0.5,1.7,0.9,2.1,0.43,0.3,0.9,0.32299999999999995,0.1,0.2,0.63,0.6,1.2,0.513,0.5
Michael Bradley,PF,18,0,6.622222222222223,1.8777777777777775,0.4444444444444444,1.1444444444444446,1.588888888888889,0.3222222222222222,0.05777777777777778,0.1111111111111111,0.2777777777777778,0.6666666666666666,0.8444444444444444,1.3444444444444443,0.5760000000000001,0.0,0.05555555555555555,0.0,0.18888888888888888,0.4666666666666667,0.20222222222222222,0.8444444444444444,1.2888888888888888,0.5982222222222222,0.5777777777777778
Rodney Rogers,SF,58,33,23.558620689655175,7.655172413793103,1.0448275862068965,3.1724137931034484,4.217241379310345,1.4689655172413794,0.7072413793103448,0.3468965517241379,1.475862068965517,2.9655172413793105,2.9724137931034478,7.76551724137931,0.3837586206896552,0.8,2.9068965517241385,0.2869655172413793,0.9068965517241379,1.206896551724138,0.7358620689655172,2.1724137931034484,4.858620689655172,0.4477241379310345,0.43931034482758624
Morris Peterson,SG,82,61,30.600000000000005,12.5,0.8999999999999999,3.2999999999999994,4.1,2.1,1.11,0.22,1.1,2.7,4.3,10.3,0.42,1.6000000000000003,4.1,0.385,2.3,2.8,0.8300000000000001,2.7,6.2,0.442,0.5
Lamond Murray,SF,62,1,14.8,6.0,0.7,1.9,2.6,0.8,0.52,0.26,0.9,1.4,2.1,5.0,0.426,0.7,1.7,0.43799999999999994,1.0,1.3,0.76,1.4,3.3,0.42,0.5
Omar Cook,PG,5,0,14.8,4.6,0.4,1.0,1.4,4.4,1.2,0.2,1.2,1.2,2.0,4.8,0.417,0.0,0.8,0.0,0.6,1.2,0.5,2.0,4.0,0.5,0.42000000000000004
Milt Palacio,PG,80,4,19.2,5.8,0.3,1.4,1.7,3.5,0.6,0.16,1.3,1.6,2.2,4.9,0.446,0.0,0.2,0.16699999999999998,1.4,1.9,0.74,2.2,4.7,0.45499999999999996,0.45
Matt Bonner,PF,82,0,18.9,7.199999999999999,1.3,2.2,3.5,0.6,0.48,0.22999999999999998,0.5,2.7,3.0,5.6,0.5329999999999999,0.5,1.1,0.424,0.7,0.8999999999999999,0.79,2.5,4.5,0.561,0.58
Rafer Alston,PG,80,78,34.0,14.2,0.5,3.0,3.5,6.4,1.48,0.09,2.1,2.7,5.0,12.2,0.414,1.7,4.9,0.35700000000000004,2.4,3.2,0.74,3.3,7.3,0.45099999999999996,0.49000000000000005
Pape Sow,PF,27,4,9.4,2.3,0.7,1.4,2.1,0.1,0.44,0.15,0.4,1.7,0.9,2.1,0.397,0.0,0.0,0.0,0.6,1.0,0.59,0.9,2.1,0.397,0.4
Loren Woods,C,45,30,15.8,3.9,1.8,3.1,4.9,0.4,0.18,0.87,0.8,1.7,1.6,3.6,0.433,0.0,0.0,0.0,0.8,1.3,0.58,1.6,3.6,0.436,0.43000000000000005
Donyell Marshall,PF,65,2,25.3,11.5,1.5,5.1,6.6,1.2,0.88,0.71,0.6,2.1,4.0,9.1,0.44299999999999995,2.3,5.6,0.41600000000000004,1.1,1.4,0.79,1.7,3.5,0.485,0.57
Jalen Rose,SG,81,65,33.5,18.5,0.5,2.9,3.4,2.6,0.78,0.11999999999999998,2.2,2.3,6.5,14.299999999999999,0.45500000000000007,1.3,3.4,0.39399999999999996,4.1,4.8,0.85,5.2,10.9,0.4729999999999999,0.5
Rafael Araujo,C,59,41,12.5,3.3,1.0,2.1,3.1,0.3,0.36,0.14,0.9,2.7,1.3,3.0,0.43399999999999994,0.0,0.1,0.33299999999999996,0.7,0.9,0.78,1.3,2.9,0.436,0.44
Chris Bosh,C,81,81,37.2,16.8,2.4,6.5,8.9,1.9000000000000001,0.9400000000000001,1.4,2.3,2.8,5.8,12.4,0.47100000000000003,0.0,0.09999999999999999,0.3,5.1,6.7,0.76,5.8,12.3,0.472,0.47000000000000003
Calbert Cheaney,SG,55,5,17.3,4.5,0.6,1.7,2.3,1.2,0.31,0.27,0.6,1.7,2.1,4.8,0.426,0.0,0.1,0.0,0.4,0.7,0.65,2.1,4.7,0.431,0.43
Eduardo Najera,PF,68,4,17.405882352941177,5.232352941176471,1.5294117647058822,2.0352941176470587,3.564705882352941,0.9764705882352942,0.6020588235294118,0.3547058823529412,0.9147058823529413,2.1970588235294115,2.1588235294117646,4.75,0.4425588235294118,0.061764705882352944,0.3235294117647059,0.24705882352941178,0.8529411764705882,1.3676470588235294,0.6361764705882352,2.097058823529412,4.426470588235294,0.45120588235294123,0.4505882352941177
Speedy Claxton,PG,62,47,30.070967741935487,11.474193548387097,0.596774193548387,2.341935483870968,2.9387096774193546,6.019354838709678,1.7583870967741935,0.13,1.9225806451612903,2.9387096774193546,4.158064516129032,9.867741935483872,0.41603225806451616,0.17419354838709677,0.970967741935484,0.1710967741935484,3.009677419354839,4.083870967741936,0.7212903225806452,3.9838709677419355,8.896774193548387,0.4427419354838709,0.42451612903225805
Luis Flores,PG,16,0,4.84375,2.15625,0.0625,0.09375,0.15625,0.65625,0.12187500000000001,0.0,0.65625,0.5625,0.90625,1.8125,0.48218750000000005,0.34375,0.625,0.47875,0.09375,0.09375,0.9375,0.5625,1.1875,0.46875,0.571875
Mickael Pietrus,SF,67,3,20.0,9.5,1.0,1.9,2.8,1.2,0.69,0.27,1.4,2.1,3.2,7.5,0.42700000000000005,1.0,2.9,0.344,2.1,3.0,0.7,2.2,4.6,0.4799999999999999,0.49
Troy Murphy,PF,70,69,33.9,15.4,3.6,7.2,10.8,1.4,0.76,0.47,1.5,2.7,5.6,13.5,0.414,0.8,2.1,0.39899999999999997,3.3,4.6,0.73,4.8,11.4,0.41700000000000004,0.45
Ansu Sesay,SF,16,0,8.0,3.1,1.1,1.3,2.4,0.8,0.13,0.19,0.5,1.0,1.1,2.6,0.405,0.1,0.5,0.25,0.8,1.5,0.54,1.0,2.1,0.441,0.43
Nikoloz Tskitishvili,SF,35,0,6.317142857142858,1.4314285714285715,0.3628571428571428,0.8342857142857144,1.1971428571428573,0.3028571428571429,0.22999999999999998,0.31571428571428567,0.5314285714285715,0.9314285714285715,0.6657142857142856,2.0971428571428574,0.29742857142857143,0.06857142857142857,0.4714285714285714,0.06857142857142857,0.13142857142857145,0.19714285714285712,0.37457142857142856,0.5971428571428571,1.6257142857142857,0.35608571428571434,0.31057142857142855
Rodney White,SF,58,2,11.634482758620688,5.048275862068966,0.44482758620689655,1.1344827586206896,1.5517241379310347,0.7896551724137931,0.5499999999999999,0.19034482758620688,0.6,1.089655172413793,2.0517241379310347,4.986206896551724,0.4151724137931035,0.44482758620689655,1.0,0.3991724137931035,0.4724137931034483,0.7448275862068966,0.6144827586206897,1.6068965517241383,3.9862068965517246,0.42068965517241386,0.45344827586206893
Jason Richardson,SG,72,72,37.8,21.7,1.7,4.2,5.9,3.9000000000000004,1.46,0.44,2.3,2.2,8.5,19.0,0.446,1.7,5.1,0.33799999999999997,3.0,4.3,0.69,6.8,13.9,0.486,0.49
Zarko Cabarkapa,SF,40,0,11.84,5.96,0.8850000000000001,1.6875000000000004,2.5725000000000002,0.6475,0.24975,0.1295,0.74,1.48,2.1325000000000003,4.4275,0.4886750000000001,0.37,0.925,0.33392499999999997,1.3175,1.595,0.8242499999999999,1.7625000000000004,3.5025000000000004,0.5192,0.52375
