TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bos,Ray Allen, SG,80,80,36.1,16.5,0.6,2.8,3.4,2.7,0.96,0.20,1.5,1.8,1.9,16.4,6.0,12.2,.491,2.1,4.7,.444,2.4,2.7,0.88,3.9,7.5,.520,1.351,0.58
bos,Delonte West, SG,24,2,18.9,5.6,0.3,1.3,1.5,2.7,0.83,0.42,1.3,1.2,2.1,12.3,2.3,5.0,.458,0.5,1.4,.364,0.5,0.6,0.87,1.8,3.6,.494,1.125,0.51
bos,Rajon Rondo, PG,68,68,37.2,10.6,1.3,3.1,4.4,11.2,2.25,0.16,3.4,1.8,3.2,17.1,4.7,9.9,.475,0.1,0.6,.233,1.1,1.9,0.57,4.6,9.3,.491,1.076,0.48
bos,Jeff Green, SF†,26,2,23.5,9.8,0.6,2.7,3.3,0.7,0.50,0.62,0.9,2.6,0.8,12.9,3.8,7.8,.485,0.3,1.0,.296,1.9,2.4,0.79,3.5,6.8,.514,1.257,0.50
bos,Nate Robinson, PG†,55,11,17.9,7.1,0.3,1.3,1.6,1.9,0.53,0.07,1.2,1.9,1.6,10.3,2.7,6.6,.404,1.1,3.5,.328,0.6,0.7,0.83,1.6,3.1,.491,1.075,0.49
bos,Avery Bradley, PG,31,0,5.2,1.7,0.1,0.4,0.5,0.4,0.29,0.00,0.5,0.6,0.8,2.2,0.7,2.2,.343,0.0,0.2,.000,0.2,0.4,0.50,0.7,2.0,.371,.776,0.34
bos,Kendrick Perkins, C†,12,7,26.1,7.3,1.9,6.2,8.1,0.8,0.17,0.83,2.1,3.1,0.4,10.3,2.7,4.9,.542,0.0,0.0,.000,1.9,3.3,0.58,2.7,4.9,.542,1.475,0.54
bos,Nenad Krstic, C†,24,20,23.0,9.1,2.0,3.4,5.3,0.3,0.33,0.33,1.0,3.2,0.3,14.3,3.3,6.1,.537,0.0,0.0,.000,2.5,3.3,0.75,3.3,6.1,.537,1.483,0.54
bos,Jermaine O'Neal, C,24,10,18.0,5.4,1.0,2.6,3.7,0.5,0.08,1.25,1.1,2.7,0.4,9.2,2.1,4.5,.459,0.0,0.0,.000,1.2,1.8,0.67,2.1,4.5,.463,1.183,0.46
bos,Glen Davis, PF,78,13,29.5,11.7,1.3,4.2,5.4,1.2,1.00,0.38,1.1,3.0,1.1,12.8,4.6,10.3,.448,0.0,0.2,.133,2.5,3.4,0.74,4.6,10.1,.454,1.142,0.45
bos,Carlos Arroyo, PG†,15,1,12.7,2.4,0.5,1.1,1.5,1.7,0.47,0.00,1.1,0.7,1.5,6.7,0.7,2.3,.314,0.2,0.3,.600,0.7,0.8,0.92,0.5,2.0,.267,1.029,0.36
bkn,Kris Humphries, PF,74,44,27.9,10.0,3.0,7.4,10.4,1.1,0.45,1.08,1.4,2.3,0.8,17.9,4.1,7.9,.527,0.0,0.0,.000,1.7,2.6,0.66,4.1,7.9,.527,1.271,0.53
bkn,Mario West, SG,6,3,19.3,3.7,0.3,1.5,1.8,1.7,1.17,0.00,0.3,2.2,5.0,9.1,1.5,3.5,.429,0.2,0.7,.250,0.5,0.8,0.60,1.3,2.8,.471,1.048,0.45
bkn,Anthony Morrow, SG,58,47,32.0,13.2,0.6,2.3,3.0,1.2,0.33,0.12,0.9,2.3,1.3,12.1,4.8,10.7,.450,1.9,4.5,.423,1.7,1.8,0.90,2.9,6.2,.469,1.232,0.54
bkn,Stephen Graham, SF,59,28,16.3,3.4,0.3,1.8,2.1,0.7,0.24,0.02,0.6,1.8,1.1,4.4,1.4,3.4,.405,0.1,0.4,.238,0.5,0.6,0.82,1.3,3.0,.425,.990,0.42
bkn,Brandan Wright, PF†,16,1,11.5,3.6,1.1,1.9,3.0,0.4,0.50,0.44,0.3,0.9,1.8,15.5,1.4,3.4,.407,0.0,0.0,.000,0.9,1.1,0.82,1.4,3.4,.407,1.074,0.41
bkn,Dan Gadzuric, C†,14,5,11.9,2.8,1.3,2.2,3.5,0.2,0.21,0.79,0.6,2.0,0.4,9.2,1.2,2.9,.415,0.0,0.0,.000,0.4,0.9,0.38,1.2,2.9,.415,.951,0.41
bkn,Sundiata Gaines, PG†,10,0,14.6,5.5,1.0,1.4,2.4,2.5,0.90,0.00,1.3,1.1,1.9,15.3,2.0,4.8,.417,0.4,1.7,.235,1.1,2.0,0.55,1.6,3.1,.516,1.146,0.46
bkn,Ben Uzoh, PG,42,0,10.4,3.8,0.7,0.7,1.5,1.6,0.31,0.19,0.6,0.7,2.8,14.8,1.5,3.4,.424,0.1,0.2,.375,0.8,1.3,0.59,1.4,3.2,.426,1.097,0.43
bkn,Jordan Farmar, PG,73,18,24.6,9.6,0.3,2.0,2.4,5.0,0.85,0.08,1.9,1.8,2.6,14.1,3.5,8.9,.392,1.5,4.2,.359,1.1,1.4,0.82,2.0,4.7,.421,1.077,0.48
bkn,Deron Williams, PG†,12,12,38.0,15.0,0.7,3.9,4.6,12.8,1.25,0.25,3.6,3.2,3.6,17.1,4.9,14.1,.349,1.3,4.9,.271,3.8,4.8,0.79,3.6,9.2,.391,1.065,0.40
bkn,Terrence Williams, SG†,10,0,20.6,6.7,0.3,3.3,3.6,3.1,0.50,0.00,2.5,2.1,1.2,6.3,2.9,7.3,.397,0.4,1.2,.333,0.5,1.0,0.50,2.5,6.1,.410,.918,0.42
bkn,Devin Harris, PG†,54,54,31.9,15.0,0.2,2.2,2.4,7.6,1.06,0.09,2.9,2.4,2.6,17.7,4.8,11.3,.425,0.6,2.0,.300,4.8,5.7,0.84,4.2,9.3,.452,1.325,0.45
bkn,Joe Smith, PF†,4,3,6.3,0.5,0.3,0.5,0.8,0.3,0.00,0.00,0.5,0.8,0.5,-3.9,0.3,1.0,.250,0.0,0.0,.000,0.0,0.0,0.00,0.3,1.0,.250,.500,0.25
bkn,Travis Outlaw, SF,82,55,28.8,9.2,0.7,3.3,4.0,1.0,0.41,0.44,0.9,1.8,1.2,8.8,3.3,8.9,.375,0.9,3.1,.302,1.6,2.1,0.77,2.4,5.8,.413,1.034,0.43
bkn,Johan Petro, C,77,1,11.6,3.5,0.8,1.9,2.8,0.6,0.44,0.44,0.6,2.3,1.0,9.9,1.7,3.8,.445,0.0,0.1,.000,0.2,0.4,0.54,1.7,3.7,.451,.941,0.44
bkn,Derrick Favors, PF†,56,23,19.5,6.3,2.3,3.1,5.3,0.4,0.32,0.73,1.0,3.3,0.4,12.7,2.5,4.9,.511,0.0,0.0,.000,1.3,2.1,0.61,2.5,4.9,.511,1.279,0.51
bkn,Orien Greene, PG,3,0,1.7,1.0,0.0,0.0,0.0,0.3,0.33,0.00,0.0,0.0,0.0,33.1,0.3,0.7,.500,0.0,0.0,.000,0.3,0.7,0.50,0.3,0.7,.500,1.500,0.50
bkn,Troy Murphy, PF†,18,4,16.0,3.6,0.6,3.6,4.2,0.9,0.39,0.11,0.7,1.6,1.3,6.7,1.4,4.2,.342,0.2,1.3,.174,0.5,0.9,0.53,1.2,2.9,.415,.855,0.37
bkn,Quinton Ross, SF,36,4,9.8,1.6,0.3,0.6,0.8,0.3,0.08,0.17,0.2,1.1,1.4,3.7,0.7,1.6,.441,0.0,0.1,.000,0.1,0.4,0.36,0.7,1.5,.464,.966,0.44
bkn,Damion James, SF,25,9,16.1,4.4,0.7,2.7,3.4,0.8,0.64,0.48,1.0,1.4,0.8,10.1,1.8,4.1,.447,0.0,0.1,.000,0.7,1.1,0.64,1.8,4.0,.460,1.068,0.45
bkn,Sasha Vujacic, SG†,56,17,28.5,11.4,0.5,2.7,3.3,2.3,0.95,0.09,1.1,2.3,2.1,12.7,4.1,10.2,.404,1.7,4.6,.369,1.4,1.7,0.85,2.4,5.6,.432,1.112,0.49
bkn,Brook Lopez, C,82,82,35.2,20.4,2.4,3.5,6.0,1.6,0.57,1.46,2.1,2.9,0.7,19.3,7.9,16.0,.492,0.0,0.0,.000,4.7,6.0,0.79,7.9,16.0,.492,1.278,0.49
ny,Raymond Felton, PG†,54,54,38.4,17.1,0.7,2.9,3.6,9.0,1.80,0.20,3.3,2.1,2.8,17.3,6.3,14.8,.423,1.6,5.0,.328,2.9,3.4,0.87,4.7,9.8,.471,1.152,0.48
ny,Shawne Williams, SF,64,11,20.7,7.1,0.9,2.8,3.7,0.7,0.61,0.80,0.7,2.6,1.0,12.2,2.6,6.0,.426,1.3,3.3,.401,0.6,0.8,0.84,1.3,2.7,.457,1.179,0.54
ny,Shelden Williams, C†,17,6,11.6,3.9,1.1,1.8,2.9,0.8,0.29,0.24,0.4,2.0,2.2,15.9,1.2,2.3,.538,0.0,0.0,.000,1.4,1.7,0.83,1.2,2.3,.538,1.692,0.54
ny,Anthony Randolph, SF†,17,0,7.5,2.1,0.6,1.7,2.4,0.4,0.24,0.47,0.6,0.9,0.7,7.6,0.8,2.6,.311,0.1,0.2,.250,0.4,0.7,0.50,0.7,2.4,.317,.778,0.32
ny,Timofey Mozgov, C†,34,14,13.5,4.0,1.2,1.9,3.1,0.4,0.41,0.68,0.9,2.2,0.5,10.3,1.5,3.3,.464,0.0,0.0,.000,0.9,1.3,0.70,1.5,3.3,.464,1.205,0.46
ny,Carmelo Anthony, SF†,27,27,36.2,26.3,1.5,5.2,6.7,3.0,0.93,0.56,2.4,3.3,1.3,22.9,9.1,19.9,.461,2.0,4.6,.424,6.1,7.0,0.87,7.1,15.3,.472,1.326,0.51
ny,Landry Fields, SG,82,81,31.0,9.7,1.3,5.1,6.4,1.9,0.98,0.21,1.3,1.4,1.4,13.5,3.6,7.3,.497,1.0,2.7,.393,1.4,1.8,0.77,2.6,4.6,.556,1.324,0.57
ny,Wilson Chandler, SF†,51,30,34.5,16.4,1.2,4.7,5.9,1.7,0.67,1.37,1.3,3.0,1.3,15.8,6.4,14.0,.461,1.7,4.8,.351,1.9,2.3,0.81,4.7,9.2,.518,1.177,0.52
ny,Amar'e Stoudemire, PF,78,78,36.8,25.3,2.5,5.6,8.2,2.6,0.91,1.92,3.2,3.5,0.8,22.8,9.5,19.0,.502,0.1,0.3,.435,6.1,7.7,0.79,9.4,18.7,.503,1.330,0.51
ny,Jared Jeffries, PF†,24,9,19.3,2.0,1.8,1.6,3.4,1.0,1.00,0.58,0.7,2.3,1.5,7.6,0.8,2.1,.380,0.0,0.1,.333,0.3,0.8,0.42,0.8,2.0,.383,.940,0.39
ny,Roger Mason Jr., SG,26,0,12.3,2.9,0.2,1.5,1.7,0.8,0.23,0.08,0.2,1.0,3.3,7.2,1.0,3.0,.338,0.6,1.7,.364,0.3,0.4,0.70,0.4,1.3,.303,.974,0.44
ny,Chauncey Billups, PG†,21,21,31.6,17.5,0.6,2.5,3.1,5.5,0.90,0.10,2.3,2.5,2.4,19.1,5.0,12.3,.403,2.0,6.0,.328,5.7,6.3,0.90,3.0,6.3,.474,1.426,0.48
ny,Derrick Brown, SF†,8,0,11.0,4.3,1.1,0.8,1.9,0.5,0.50,0.25,0.9,1.4,0.6,16.0,1.5,2.3,.667,0.4,0.5,.750,0.9,1.6,0.54,1.1,1.8,.643,1.889,0.75
ny,Anthony Carter, PG†,19,0,16.3,4.4,0.4,1.7,2.1,2.3,0.95,0.26,1.3,1.6,1.7,11.2,1.8,4.0,.461,0.4,1.5,.286,0.3,0.3,1.00,1.4,2.5,.563,1.105,0.51
ny,Toney Douglas, PG,81,9,24.3,10.6,0.8,2.2,3.0,3.0,1.10,0.05,1.1,2.2,2.7,15.2,3.9,9.3,.416,1.8,4.7,.373,1.0,1.3,0.79,2.1,4.6,.460,1.134,0.51
ny,Renaldo Balkman, SF†,3,0,6.0,1.0,0.3,0.7,1.0,0.0,0.33,0.00,0.3,1.3,0.0,0.7,0.3,1.3,.250,0.3,0.7,.500,0.0,0.0,0.00,0.0,0.6,.000,.750,0.38
ny,Ronny Turiaf, C,64,21,17.8,4.2,1.0,2.2,3.2,1.4,0.55,1.14,0.6,2.5,2.2,13.6,1.6,2.5,.632,0.0,0.0,.000,1.0,1.5,0.62,1.6,2.5,.632,1.638,0.63
ny,Danilo Gallinari, SF†,48,48,34.8,15.9,1.0,3.8,4.8,1.7,0.79,0.38,1.2,2.4,1.4,15.6,4.4,10.6,.415,1.7,5.0,.347,5.4,6.0,0.89,2.7,5.6,.474,1.501,0.50
ny,Andy Rautins, SG,5,0,4.8,1.6,0.0,0.2,0.2,0.6,0.20,0.00,1.4,0.0,0.4,-1.1,0.6,1.4,.429,0.2,0.8,.250,0.2,0.4,0.50,0.4,0.6,.667,1.143,0.50
ny,Bill Walker, SF,61,1,12.9,4.9,0.3,1.7,2.0,0.6,0.34,0.10,0.6,1.3,0.9,11.3,1.7,3.9,.441,1.0,2.5,.386,0.5,0.7,0.70,0.7,1.4,.542,1.263,0.57
phi,Thaddeus Young, SF,82,1,26.0,12.7,1.9,3.4,5.3,1.0,1.10,0.32,1.2,2.1,0.8,18.5,5.6,10.3,.541,0.1,0.3,.273,1.5,2.1,0.71,5.5,10.0,.548,1.234,0.54
phi,Antonio Daniels, PG,4,0,8.8,1.5,0.0,1.3,1.3,0.5,0.00,0.00,0.3,0.0,2.0,6.7,0.5,1.3,.400,0.0,0.5,.000,0.5,0.5,1.00,0.5,0.8,.667,1.200,0.40
phi,Andres Nocioni, SF,54,17,17.2,6.1,0.4,2.8,3.1,0.8,0.26,0.28,0.9,1.9,1.0,10.2,2.2,5.1,.426,0.8,2.2,.356,0.9,1.1,0.80,1.4,2.9,.478,1.181,0.50
phi,Andre Iguodala, SG,67,67,36.9,14.1,0.9,4.9,5.8,6.3,1.51,0.57,2.1,1.6,3.1,17.3,5.0,11.3,.445,0.9,2.7,.337,3.1,4.5,0.69,4.1,8.6,.479,1.245,0.49
phi,Tony Battie, C,38,0,9.9,2.6,0.4,2.2,2.6,0.3,0.13,0.39,0.3,1.6,1.0,9.5,1.2,2.5,.469,0.1,0.1,.667,0.2,0.4,0.57,1.1,2.4,.462,1.042,0.48
phi,Darius Songaila, PF,10,0,7.1,1.6,0.2,0.8,1.0,0.2,0.00,0.00,0.4,1.6,0.5,1.2,0.7,1.5,.467,0.0,0.0,.000,0.2,0.4,0.50,0.7,1.5,.467,1.067,0.47
phi,Spencer Hawes, PF,81,81,21.2,7.2,1.6,4.1,5.7,1.5,0.36,0.88,1.2,2.5,1.2,12.8,3.3,7.0,.465,0.1,0.5,.243,0.6,1.1,0.53,3.2,6.5,.480,1.028,0.47
phi,Marreese Speights, PF,64,1,11.5,5.4,1.0,2.3,3.3,0.5,0.13,0.30,0.6,1.9,0.8,15.4,2.3,4.5,.495,0.0,0.1,.250,0.9,1.1,0.75,2.3,4.4,.498,1.182,0.50
phi,Elton Brand, PF,81,81,34.7,15.0,2.9,5.4,8.3,1.5,1.14,1.31,1.2,3.0,1.2,18.6,6.2,12.1,.512,0.0,0.0,.000,2.6,3.4,0.78,6.2,12.1,.512,1.241,0.51
phi,Jrue Holiday, PG,82,82,35.4,14.0,0.8,3.2,4.0,6.5,1.46,0.35,2.7,2.5,2.4,15.5,5.4,12.2,.446,1.0,2.7,.365,2.1,2.5,0.82,4.4,9.5,.470,1.146,0.49
phi,Louis Williams, SG,75,0,23.3,13.7,0.4,1.6,2.0,3.4,0.63,0.23,1.4,1.7,2.5,18.9,4.3,10.6,.406,1.2,3.4,.348,3.9,4.7,0.82,3.1,7.2,.434,1.292,0.46
phi,Craig Brackins, PF,3,0,11.0,2.7,0.7,0.7,1.3,0.3,0.33,0.00,0.0,1.0,0.0,0.2,1.3,5.3,.250,0.0,1.7,.000,0.0,0.0,0.00,1.3,3.6,.364,.500,0.25
phi,Evan Turner, SG,78,14,23.0,7.2,0.5,3.4,3.9,2.0,0.63,0.18,1.0,1.8,2.0,10.9,2.9,6.8,.425,0.2,0.6,.318,1.3,1.6,0.81,2.7,6.2,.435,1.068,0.44
phi,Jason Kapono, SG,24,2,4.7,0.7,0.1,0.3,0.5,0.2,0.08,0.04,0.1,0.2,2.0,1.6,0.3,1.2,.250,0.0,0.3,.125,0.0,0.1,0.50,0.3,0.9,.300,.571,0.27
phi,Jodie Meeks, SG,74,64,27.9,10.5,0.3,2.0,2.3,1.1,0.85,0.05,0.8,1.3,1.3,12.6,3.3,7.7,.425,1.9,4.7,.397,2.1,2.3,0.89,1.4,3.0,.468,1.358,0.55
tor,Ed Davis, PF,65,17,24.6,7.7,2.6,4.5,7.1,0.6,0.60,1.03,0.7,2.8,0.8,15.8,3.3,5.7,.576,0.0,0.0,.000,1.1,2.0,0.55,3.3,5.7,.576,1.343,0.58
tor,Joey Dorsey, PF,43,9,12.1,3.1,1.8,2.6,4.4,0.6,0.56,0.40,0.9,1.8,0.7,14.2,1.2,2.3,.525,0.0,0.0,.000,0.7,1.5,0.48,1.2,2.3,.525,1.364,0.53
tor,Jarrett Jack, PG†,13,13,26.7,10.8,0.5,2.8,3.2,4.5,1.08,0.00,2.6,1.9,1.7,12.6,3.7,9.4,.393,0.3,1.8,.167,3.1,3.5,0.87,3.4,7.6,.449,1.148,0.41
tor,Ronald Dupree, SF,3,0,4.3,0.7,0.0,1.0,1.0,0.3,0.00,0.00,0.0,0.7,0.0,0.5,0.3,1.3,.250,0.0,0.3,.000,0.0,0.0,0.00,0.3,1.0,.333,.500,0.25
tor,Trey Johnson, SG†,7,0,11.6,4.0,0.3,0.7,1.0,1.6,0.14,0.14,0.7,1.6,2.2,7.1,1.4,4.3,.333,0.1,0.4,.333,1.0,1.1,0.88,1.3,3.9,.333,.933,0.35
tor,Amir Johnson, PF,72,54,25.7,9.6,2.6,3.8,6.4,1.1,0.74,1.22,1.0,3.7,1.2,17.7,3.9,6.9,.568,0.0,0.0,.000,1.8,2.2,0.79,3.9,6.9,.569,1.390,0.57
tor,David Andersen, C†,11,0,13.6,5.1,0.7,2.4,3.1,0.6,0.27,0.27,0.7,1.0,0.9,13.9,2.1,4.3,.489,0.3,0.9,.300,0.6,0.6,1.00,1.8,3.4,.541,1.191,0.52
tor,Sundiata Gaines, PG†,6,0,15.0,5.8,0.3,1.0,1.3,1.8,0.67,0.17,1.3,1.7,1.4,9.4,2.5,5.8,.429,0.5,2.5,.200,0.3,1.0,0.33,2.0,3.3,.600,1.000,0.47
tor,Alexis Ajinca, C†,24,0,11.0,4.8,0.5,2.0,2.5,0.3,0.33,0.58,0.7,2.5,0.5,12.1,2.0,4.2,.465,0.4,1.1,.333,0.5,0.6,0.73,1.6,3.1,.514,1.129,0.51
tor,Reggie Evans, PF,30,18,26.6,4.4,4.0,7.5,11.5,1.3,0.97,0.20,1.3,3.0,1.0,12.4,1.4,3.4,.408,0.0,0.0,.000,1.6,2.9,0.55,1.4,3.4,.412,1.282,0.41
tor,Solomon Alabi, C,12,0,4.9,0.5,0.6,0.6,1.2,0.2,0.17,0.17,0.3,0.4,0.7,2.0,0.3,1.3,.200,0.0,0.0,.000,0.0,0.2,0.00,0.3,1.3,.200,.400,0.20
tor,Jose Calderon, PG,68,55,30.9,9.8,0.4,2.5,3.0,8.9,1.19,0.10,2.2,2.1,4.1,16.4,3.9,8.8,.440,0.8,2.3,.365,1.3,1.5,0.85,3.1,6.5,.466,1.122,0.49
tor,DeMar DeRozan, SG,82,82,34.8,17.2,0.9,2.9,3.8,1.8,1.04,0.38,1.8,2.6,1.0,14.5,6.6,14.1,.467,0.1,0.6,.096,4.0,4.9,0.81,6.5,13.5,.485,1.222,0.47
tor,Linas Kleiza, SF,39,23,26.5,11.2,0.9,3.6,4.5,1.0,0.49,0.18,1.7,2.5,0.6,10.2,4.6,10.4,.438,1.0,3.4,.298,1.1,1.7,0.63,3.6,7.0,.505,1.074,0.49
tor,Marcus Banks, PG,3,0,7.3,2.0,0.0,0.3,0.3,1.0,0.33,0.00,0.7,1.3,1.5,6.8,0.0,0.7,.000,0.0,0.0,.000,2.0,2.7,0.75,0.0,0.7,.000,3.000,0.00
tor,Jerryd Bayless, PG†,60,14,22.5,10.0,0.4,2.1,2.5,4.0,0.60,0.07,1.8,2.2,2.2,14.9,3.4,7.8,.429,0.8,2.2,.348,2.6,3.2,0.81,2.6,5.6,.461,1.284,0.48
tor,Andrea Bargnani, C,66,66,35.7,21.4,1.1,4.1,5.2,1.8,0.52,0.70,2.3,2.4,0.8,16.5,8.0,17.8,.448,1.2,3.4,.345,4.3,5.3,0.82,6.8,14.4,.472,1.205,0.48
tor,Leandro Barbosa, SG,58,0,24.1,13.3,0.2,1.5,1.7,2.1,0.86,0.10,1.4,1.9,1.4,15.4,5.1,11.3,.450,1.2,3.7,.338,1.9,2.4,0.80,3.9,7.6,.505,1.178,0.51
tor,Julian Wright, SF,52,6,14.7,3.6,0.9,1.4,2.3,1.1,0.75,0.38,0.8,0.9,1.3,12.1,1.6,3.1,.513,0.0,0.2,.200,0.4,0.8,0.51,1.6,2.9,.533,1.175,0.52
tor,Sonny Weems, SF,59,28,23.9,9.2,0.7,1.9,2.6,1.8,0.58,0.03,1.5,1.5,1.2,10.2,3.9,8.7,.444,0.3,1.0,.279,1.2,1.6,0.77,3.6,7.7,.467,1.062,0.46
tor,Peja Stojakovic, SF†,2,0,11.0,10.0,0.0,1.5,1.5,0.5,0.00,0.00,1.0,0.0,0.5,34.1,3.5,5.0,.700,2.0,3.0,.667,1.0,1.0,1.00,1.5,2.0,.750,2.000,0.90
tor,James Johnson, PF†,25,25,28.0,9.2,1.2,3.5,4.7,3.0,1.00,1.12,1.8,2.8,1.6,13.2,3.6,7.8,.464,0.2,1.0,.240,1.6,2.3,0.71,3.4,6.8,.497,1.168,0.48
gs,Lou Amundson, PF,46,7,15.0,4.3,1.8,2.3,4.0,0.4,0.30,0.72,0.5,1.9,0.7,11.5,1.8,4.0,.454,0.0,0.0,.000,0.7,1.9,0.39,1.8,4.0,.454,1.093,0.45
gs,Rodney Carney, SG†,25,1,13.2,5.0,0.5,1.4,1.9,0.4,0.44,0.20,0.6,1.3,0.7,10.7,1.8,4.3,.421,0.7,1.5,.459,0.7,1.1,0.67,1.1,2.8,.400,1.168,0.50
gs,Al Thornton, SF†,22,0,14.3,6.0,0.5,2.1,2.6,0.5,0.32,0.14,0.9,1.8,0.6,11.3,2.3,4.7,.490,0.0,0.0,.000,1.3,1.6,0.83,2.3,4.7,.495,1.260,0.49
gs,Acie Law, PG†,40,0,15.8,5.1,0.2,1.1,1.3,1.8,0.70,0.00,0.8,1.3,2.1,11.3,2.0,4.2,.467,0.2,0.8,.200,1.0,1.4,0.76,1.8,3.4,.526,1.216,0.49
gs,Reggie Williams, SG,80,9,20.3,9.2,0.6,2.1,2.7,1.5,0.35,0.04,0.7,1.6,2.1,15.0,3.4,7.2,.469,1.3,3.0,.423,1.3,1.7,0.75,2.1,4.2,.502,1.290,0.56
gs,Dan Gadzuric, C†,28,4,10.6,2.8,1.9,1.2,3.1,0.4,0.36,0.64,0.8,2.3,0.5,10.3,1.3,3.1,.420,0.0,0.0,.000,0.2,0.5,0.36,1.3,3.1,.425,.898,0.42
gs,Stephen Curry, PG,74,74,33.6,18.6,0.7,3.2,3.9,5.8,1.47,0.27,3.1,3.1,1.9,19.5,6.8,14.2,.480,2.0,4.6,.442,2.9,3.1,0.93,4.8,9.6,.498,1.304,0.55
gs,Ekpe Udoh, PF,58,18,17.8,4.1,1.4,1.7,3.1,0.7,0.38,1.48,0.8,2.5,0.8,9.7,1.7,3.8,.437,0.0,0.0,.000,0.7,1.1,0.66,1.7,3.8,.437,1.063,0.44
gs,Monta Ellis, SG,80,80,40.3,24.1,0.6,3.0,3.5,5.6,2.10,0.29,3.2,2.5,1.8,18.7,9.1,20.1,.451,1.7,4.7,.361,4.3,5.4,0.79,7.4,15.4,.478,1.197,0.49
gs,Vladimir Radmanovic, SF,74,6,15.8,5.1,0.9,2.0,2.9,1.1,0.59,0.59,0.8,2.1,1.4,12.6,1.9,4.3,.431,0.9,2.3,.405,0.4,0.5,0.88,1.0,2.0,.462,1.176,0.54
gs,David Lee, PF,73,73,36.1,16.5,3.0,6.8,9.8,3.2,1.01,0.42,2.3,2.9,1.4,17.9,6.8,13.4,.507,0.0,0.0,.333,2.9,3.7,0.79,6.8,13.4,.508,1.230,0.51
gs,Jeremy Lin, PG,29,0,9.8,2.6,0.4,0.8,1.2,1.4,1.14,0.31,0.6,1.1,2.3,14.8,1.0,2.5,.389,0.0,0.2,.200,0.7,0.9,0.76,1.0,2.3,.403,1.056,0.40
gs,Andris Biedrins, C,59,55,23.7,5.0,2.5,4.8,7.2,1.0,0.88,0.88,1.0,3.4,1.1,12.1,2.4,4.5,.534,0.0,0.0,.000,0.2,0.5,0.32,2.4,4.5,.534,1.105,0.53
gs,Brandan Wright, PF†,21,1,9.3,4.0,0.7,1.3,2.0,0.2,0.14,0.48,0.5,0.9,0.5,16.3,1.8,3.0,.603,0.0,0.0,.000,0.3,0.7,0.50,1.8,3.0,.603,1.317,0.60
