PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Adrian Griffin,SG,72.0,47.0,26.8,6.7,1.7999999999999998,3.4,5.2,2.5,1.61,0.21,1.3,3.1,2.4,5.7,0.424,0.2,0.8,0.281,1.7,2.2,0.75,2.2,4.9,0.44699999999999995,0.44
Calbert Cheaney,SG,67.0,19.0,19.5,4.0,0.3,1.7,2.1,1.2,0.66,0.21,0.7,2.4,1.8,4.1,0.44,0.3,0.8,0.33299999999999996,0.1,0.3,0.43,1.5,3.3,0.466,0.47
Jamel Thomas,F,7.0,0.0,6.5857142857142845,2.442857142857143,0.17142857142857143,0.5857142857142856,0.7571428571428571,0.8714285714285713,0.14285714285714285,0.0,0.7000000000000001,0.2857142857142857,1.1857142857142857,2.557142857142857,0.42857142857142855,0.0,0.41428571428571426,0.0,0.12857142857142856,0.12857142857142856,0.42857142857142855,1.1857142857142857,2.142857142857143,0.524,0.43142857142857144
Walter McCarty,PF,61.0,5.0,14.4,3.8,0.5,1.3,1.8,1.1,0.39,0.38,1.1,1.4,1.3,3.8,0.33899999999999997,0.6,1.8,0.309,0.6,0.9,0.72,0.7,2.0,0.36700000000000005,0.41
Kenny Anderson,PG,82.0,82.0,31.600000000000005,14.0,0.7,2.1,2.7,5.1,1.7000000000000002,0.10000000000000002,1.6000000000000003,2.8,5.3,12.0,0.44,1.0,2.7,0.386,2.4,3.1,0.77,4.3,9.3,0.456,0.48
Eric Williams,PF,68.0,17.0,20.3,7.2,0.8,1.5,2.3,1.4,0.65,0.24,1.0,2.4,2.4,5.7,0.42700000000000005,0.4,1.1,0.34700000000000003,2.0,2.5,0.79,2.0,4.6,0.446,0.46
Paul Pierce,SF,73.0,72.0,35.4,19.5,1.1,4.3,5.4,3.0,2.08,0.85,2.4,3.2,6.7,15.1,0.44199999999999995,1.3,3.8,0.34299999999999997,4.9,6.2,0.8,5.4,11.3,0.4760000000000001,0.48999999999999994
Vitaly Potapenko,C,79.0,72.0,22.7,9.2,2.3,4.0,6.3,1.0,0.52,0.37,1.8000000000000003,3.0,3.8999999999999995,7.799999999999999,0.499,0.0,0.0,0.0,1.4,2.0,0.68,3.8999999999999995,7.799999999999999,0.5,0.5
Dana Barros,PG,72.0,0.0,15.800000000000002,7.199999999999999,0.2,1.2,1.4,1.7999999999999998,0.43,0.060000000000000005,0.8999999999999999,1.1,2.7,6.0,0.451,0.8,2.0,0.41,0.8999999999999999,1.1,0.87,1.8999999999999997,4.0,0.471,0.52
Wayne Turner,G,3.0,0.0,13.699999999999998,1.3,0.3,0.6999999999999998,1.0,1.7,0.0,0.0,1.0,1.3,0.3,2.0,0.16699999999999995,0.0,0.0,0.0,0.6999999999999998,2.0,0.33,0.3,2.0,0.16699999999999995,0.17
Tony Battie,C,82.0,4.0,18.4,6.599999999999999,1.8999999999999997,3.1,5.0,0.8000000000000002,0.57,0.8500000000000001,0.8000000000000002,3.0,2.7,5.6,0.47700000000000004,0.0,0.10000000000000002,0.125,1.2,1.7999999999999998,0.68,2.7,5.5,0.48300000000000004,0.48
Danny Fortson,C,55.0,5.0,15.6,7.6,2.6,4.1,6.7,0.5,0.36,0.09,1.2,3.3,2.5,4.8,0.528,0.0,0.0,0.0,2.5,3.4,0.7400000000000001,2.5,4.8,0.528,0.53
Pervis Ellison,F,30.0,5.0,9.0,1.8,1.0,1.3,2.2,0.4,0.33,0.2700000000000001,0.4,2.2,0.6,1.4,0.442,0.0,0.0,0.0,0.5,0.7,0.7099999999999999,0.6,1.4,0.442,0.44
Doug Overton,PG,48.0,0.0,9.0,3.2000000000000006,0.3,0.4000000000000001,0.6999999999999998,1.1,0.21,0.0,0.4000000000000001,1.0,1.3,3.2000000000000006,0.3960000000000001,0.20000000000000004,0.6,0.35700000000000004,0.4000000000000001,0.4000000000000001,0.9499999999999998,1.1,2.6,0.405,0.43
Antoine Walker,PF,82.0,82.0,36.6,20.5,2.4,5.5,8.0,3.7000000000000006,1.43,0.39,3.2000000000000006,3.2000000000000006,7.900000000000001,18.4,0.43,0.8999999999999999,3.5,0.256,3.7999999999999994,5.4,0.7,7.0,14.899999999999999,0.471,0.44999999999999996
Stephon Marbury,PG,74.0,74.0,38.9,22.2,0.8,2.4,3.2,8.4,1.51,0.2,3.6000000000000005,2.6,7.700000000000001,17.8,0.43200000000000005,0.9000000000000001,3.1,0.28300000000000003,5.9,7.200000000000001,0.81,6.8,14.7,0.46399999999999997,0.45999999999999996
Michael Cage,C,20.0,7.0,12.1,1.4,1.7,2.4,4.1,0.5,0.4,0.4,0.2,1.5,0.6,1.2,0.5,0.0,0.0,0.0,0.2,0.2,1.0,0.6,1.2,0.5,0.5
Scott Burrell,G,74.0,9.0,18.1,6.1,0.9000000000000001,2.6,3.5,1.0,0.91,0.59,0.5,2.3,2.2,5.7,0.39399999999999996,1.1,3.1,0.353,0.5,0.7,0.78,1.1,2.6,0.444,0.49
Sherman Douglas,G,20.0,2.0,15.5,6.0,0.7,0.8,1.5,1.7,0.85,0.0,1.2,1.3,2.3,4.5,0.5,0.3,0.8,0.313,1.3,1.4,0.89,2.0,3.7,0.541,0.53
Johnny Newman,F,82.0,9.0,21.5,10.0,0.5,1.4,1.8999999999999997,0.8000000000000002,0.65,0.13,1.1,2.5,3.4000000000000004,7.599999999999999,0.446,0.8999999999999999,2.3,0.379,2.3,2.8,0.84,2.5,5.3,0.47600000000000003,0.5
Kendall Gill,SF,76.0,75.0,31.0,13.1,1.1,2.6,3.6999999999999997,2.8,1.83,0.54,1.2,2.8,5.2,12.6,0.414,0.3,1.0,0.256,2.4,3.4,0.71,4.9,11.6,0.428,0.42
Gheorghe Muresan,C,30.0,2.0,8.9,3.5,0.8,1.5,2.3,0.3,0.0,0.4,0.5,1.7,1.4,3.0,0.456,0.0,0.0,0.0,0.8,1.3,0.61,1.4,3.0,0.456,0.46
Elliot Perry,G,60.0,5.0,13.4,5.3,0.2,0.8,1.0,2.3,0.65,0.02,1.0,0.8,2.1,4.9,0.435,0.2,0.7,0.282,0.8,1.0,0.81,1.9,4.2,0.45899999999999996,0.45
Jamie Feick,F,81.0,17.0,27.7,5.7,3.3000000000000003,6.1,9.3,0.7999999999999999,0.53,0.47000000000000003,0.7,2.5,2.2,5.2,0.428,0.0,0.0,1.0,1.2,1.5999999999999999,0.71,2.2,5.2,0.424,0.43
Lucious Harris,SG,77.0,11.0,19.6,6.699999999999999,0.7,1.7000000000000002,2.4,1.3,0.8399999999999999,0.08,0.5,1.3,2.6,6.0,0.42799999999999994,0.5,1.5,0.33,1.0,1.3,0.8,2.1,4.5,0.46,0.47
