PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Vince Carter,SG,82,82,38.1,25.200000000000003,1.4,4.6,6.0,4.8,1.0,0.37,2.6,3.2000000000000006,8.9,19.5,0.45399999999999996,1.8999999999999997,5.3,0.35700000000000004,5.6,7.0,0.8000000000000002,7.0,14.199999999999998,0.491,0.5
Bernard Robinson,SG,31,0,8.983870967741936,1.9483870967741934,0.3032258064516129,1.2451612903225806,1.5483870967741935,0.6064516129032258,0.5490322580645162,0.0661290322580645,0.5419354838709678,1.0096774193548388,0.6387096774193549,2.0193548387096776,0.32148387096774195,0.0,0.06774193548387097,0.0,0.7387096774193549,0.8387096774193549,0.8406451612903225,0.6387096774193549,1.9516129032258065,0.32961290322580644,0.3258064516129032
Bostjan Nachbar,SF,76,1,20.2,9.2,0.4,3.0,3.3,0.8,0.39,0.34,0.9,2.4,3.0,6.5,0.457,1.5,3.5,0.42299999999999993,1.7,2.2,0.8,1.5,3.0,0.496,0.57
Jason Collins,C,80,78,23.1,2.1,1.1,2.8,4.0,0.6,0.5,0.48,0.9,3.4,0.7,1.9,0.364,0.0,0.0,0.0,0.7,1.6,0.4600000000000001,0.7,1.9,0.369,0.36
Jason Kidd,PG,80,80,36.7,13.0,1.7,6.5,8.2,9.2,1.59,0.29,2.7,1.8,4.6,11.4,0.406,1.6,4.5,0.34299999999999997,2.2,2.9,0.78,3.0,6.9,0.44799999999999995,0.4699999999999999
Marcus Williams,PG,79,2,16.6,6.799999999999999,0.4,1.6999999999999997,2.1,3.3,0.37,0.030000000000000002,1.8000000000000003,1.2,2.6,6.700000000000001,0.395,0.6,2.1,0.282,0.9000000000000001,1.1,0.8499999999999999,2.0,4.6,0.446,0.44
Clifford Robinson,PF,50,1,19.1,4.1,0.6,1.8,2.4,1.0,0.24,0.46,0.6,2.0,1.6,4.4,0.37200000000000005,0.5,1.3,0.379,0.3,0.7,0.44,1.1,3.1,0.368,0.43
Hassan Adams,SF,61,8,8.1,2.9,0.6,0.7,1.3,0.2,0.28,0.07,0.4,0.8,1.2,2.2,0.556,0.0,0.0,0.0,0.4,0.6,0.67,1.2,2.2,0.56,0.56
Nenad Krstic,C,26,26,32.6,16.4,2.0,4.8,6.799999999999999,1.8000000000000003,0.38,0.92,2.0,3.3999999999999995,6.5,12.400000000000002,0.526,0.0,0.0,0.0,3.3,4.7,0.7100000000000001,6.5,12.400000000000002,0.528,0.53
Antoine Wright,SF,63,23,18.0,4.5,0.6,2.2,2.8,0.9,0.48,0.16,0.7,1.9,1.7,4.0,0.43799999999999994,0.3,0.9,0.322,0.7,1.2,0.6,1.4,3.1,0.474,0.48
Eddie House,SG,56,1,16.9,8.4,0.3,1.4,1.6,1.2,0.48,0.05,0.5,1.2,3.2,7.5,0.428,1.3,3.1,0.429,0.6,0.6,0.92,1.9,4.4,0.42700000000000005,0.52
Mile Ilic,C,5,0,1.2,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.6,0.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
Stephon Marbury,PG,74,74,37.1,16.4,0.5,2.4,2.9,5.4,0.9599999999999999,0.14,2.4,2.5,5.3,12.9,0.415,1.7,4.7,0.35700000000000004,4.0,5.2,0.77,3.6000000000000005,8.2,0.4479999999999999,0.4799999999999999
Malik Rose,PF,65,2,12.5,3.0,0.7,2.0,2.7,1.0,0.4,0.14,1.0,1.8,1.1,2.9,0.39799999999999996,0.0,0.1,0.25,0.6,0.8,0.81,1.1,2.8,0.40399999999999997,0.4
Randolph Morris,C,5,0,8.8,0.8,0.2,1.6,1.8,0.2,0.4,0.2,0.4,0.8,0.2,1.2,0.16699999999999998,0.0,0.0,0.0,0.4,1.2,0.33,0.2,1.2,0.16699999999999998,0.17
Channing Frye,PF,72,59,26.3,9.5,1.3,4.2,5.5,0.8999999999999999,0.5,0.58,1.4,3.0,4.1,9.6,0.433,0.0,0.3,0.16699999999999998,1.2,1.5,0.79,4.1,9.3,0.44,0.43
Jerome James,C,41,11,6.699999999999999,1.8999999999999997,0.5,1.1,1.6000000000000003,0.10000000000000002,0.15,0.37,0.6,1.7999999999999998,0.8000000000000002,1.8999999999999997,0.4179999999999999,0.0,0.0,0.0,0.20000000000000004,0.4000000000000001,0.56,0.8000000000000002,1.8999999999999997,0.4179999999999999,0.42
Quentin Richardson,SF,49,47,33.1,13.0,1.3,5.9,7.2,2.2,0.7299999999999999,0.14,1.4,2.7,4.7,11.1,0.418,2.0,5.3,0.376,1.7,2.4,0.69,2.7,5.8,0.456,0.51
David Lee,PF,58,12,29.8,10.7,3.4,7.0,10.4,1.8,0.83,0.4,1.6,2.7,4.1,6.9,0.6,0.0,0.0,0.0,2.4,3.0,0.82,4.1,6.9,0.6,0.6
Kelvin Cato,C,18,0,5.3,1.2,0.7,1.1,1.7,0.0,0.17,0.56,0.3,0.6,0.4,1.2,0.318,0.0,0.0,0.0,0.4,0.7,0.67,0.4,1.2,0.318,0.32
Mardy Collins,PG,52,9,14.900000000000002,4.5,0.5,1.5,2.0,1.6,0.62,0.060000000000000005,1.1,1.4,1.6999999999999997,4.4,0.382,0.3,0.9000000000000001,0.27699999999999997,0.9000000000000001,1.6,0.59,1.4,3.5,0.4089999999999999,0.41000000000000003
Steve Francis,PG,44,30,28.1,11.3,0.8,2.8,3.6,3.9,0.93,0.27,2.3,2.9,3.2,7.8,0.408,1.0,2.5,0.37799999999999995,4.0,4.8,0.83,2.2,5.3,0.42200000000000004,0.47
Jared Jeffries,PF,55,43,23.8,4.1,2.0,2.3,4.3,1.2,0.8,0.55,1.1,2.7,1.7,3.7,0.461,0.0,0.4,0.1,0.6,1.2,0.46,1.7,3.3,0.5,0.47
Eddy Curry,C,81,81,35.2,19.5,2.4,4.6,7.0,0.7999999999999999,0.41999999999999993,0.49,3.6,3.3000000000000003,7.2,12.5,0.5760000000000001,0.0,0.0,1.0,5.0,8.1,0.61,7.2,12.5,0.575,0.58
Nate Robinson,PG,64,5,21.2,10.1,0.9,1.5,2.4,1.4,0.78,0.09,1.1,2.5,3.5,8.2,0.434,1.3,3.3,0.39,1.7,2.2,0.78,2.2,4.9,0.465,0.51
Jamal Crawford,SG,59,36,37.3,17.6,0.7,2.5,3.2,4.4,0.97,0.14,2.7,1.9,6.0,15.0,0.4,1.7,5.5,0.32,3.9,4.6,0.84,4.3,9.5,0.445,0.46
Renaldo Balkman,SF,68,1,15.6,4.9,1.4,2.9,4.3,0.6,0.84,0.65,0.7,2.1,2.0,4.0,0.505,0.1,0.4,0.185,0.8,1.3,0.57,1.9,3.6,0.54,0.51
Steven Hunter,C,70,41,22.9,6.4,1.6,3.2,4.8,0.4,0.19,1.09,0.9,2.0,2.7,4.7,0.5770000000000001,0.0,0.0,0.0,1.1,2.2,0.48999999999999994,2.7,4.7,0.5770000000000001,0.58
Lou Amundson,PF,11,0,8.090909090909092,1.4545454545454546,1.1818181818181819,1.3636363636363635,2.5454545454545454,0.09090909090909091,0.09090909090909091,0.7272727272727273,0.45454545454545453,1.3636363636363635,0.5454545454545454,1.3636363636363635,0.36363636363636365,0.0,0.0,0.0,0.36363636363636365,0.9090909090909091,0.36363636363636365,0.5454545454545454,1.3636363636363635,0.36363636363636365,0.36363636363636365
Kyle Korver,SG,74,1,30.9,14.400000000000002,0.4,3.1,3.5,1.4,0.77,0.27,1.6,2.5,5.0,11.4,0.44000000000000006,1.8000000000000003,4.1,0.43,2.6,2.8,0.91,3.2,7.299999999999999,0.44599999999999995,0.52
Samuel Dalembert,C,82,82,30.899999999999995,10.7,2.9,6.0,8.9,0.8000000000000002,0.57,1.9399999999999997,2.0,3.5,4.3,8.0,0.541,0.0,0.0,0.0,2.0,2.7,0.75,4.3,8.0,0.5429999999999999,0.54
Allen Iverson,SG,65,64,42.46923076923077,26.276923076923076,0.34615384615384615,2.6076923076923078,2.9307692307692306,7.223076923076923,1.8923076923076922,0.20076923076923078,4.092307692307692,1.476923076923077,8.946153846153846,20.16923076923077,0.44453846153846155,0.9538461538461539,3.0384615384615383,0.3190769230769231,7.453846153846154,9.36923076923077,0.79,7.992307692307692,17.130769230769232,0.4663076923076923,0.46846153846153843
Andre Miller,PG,80,79,37.05375,13.427499999999998,1.2425000000000002,3.1862500000000002,4.42875,7.8175,1.374875,0.12725,2.78625,2.28625,5.313750000000001,11.37,0.46629999999999994,0.05750000000000001,0.4149999999999999,0.10963750000000001,2.7712499999999998,3.5575,0.787,5.25625,10.955,0.479875,0.472875
Rodney Carney,SG,67,35,17.4,6.6,0.6,1.3,1.9,0.4,0.57,0.34,0.6,1.8,2.7,5.9,0.46399999999999997,0.4,1.1,0.34700000000000003,0.8,1.3,0.61,2.3,4.8,0.491,0.5
Bobby Jones,SF,44,5,7.6,2.5,0.5,0.8,1.3,0.4,0.25,0.02,0.4,1.3,1.0,2.1,0.46199999999999997,0.0,0.2,0.111,0.5,0.9,0.56,1.0,1.9,0.5,0.47
Alan Henderson,PF,38,5,11.0,3.1,1.3,1.6,2.8,0.3,0.24,0.32,0.3,1.6,1.1,1.8,0.642,0.0,0.0,0.0,0.9,1.2,0.7,1.1,1.8,0.642,0.64
Joe Smith,PF,65,11,23.13692307692308,8.506153846153845,1.8646153846153846,4.327692307692308,6.1753846153846155,0.7984615384615384,0.5666153846153846,0.4156923076923077,1.2,2.2661538461538457,3.263076923076923,7.3076923076923075,0.45075384615384617,0.0,0.1,0.0,1.8969230769230772,2.263076923076923,0.8466153846153847,3.263076923076923,7.207692307692308,0.45576923076923076,0.45507692307692305
Shavlik Randolph,PF,13,6,13.8,4.5,1.5,2.7,4.2,0.3,0.54,0.77,0.7,1.8000000000000003,1.8000000000000003,3.7,0.479,0.0,0.0,0.0,0.9000000000000001,1.6999999999999997,0.55,1.8000000000000003,3.7,0.479,0.48000000000000004
Steven Smith,SF,8,0,3.5,0.6,0.1,0.6,0.8,0.0,0.13,0.0,0.3,0.5,0.3,1.0,0.25,0.0,0.0,0.0,0.1,0.3,0.5,0.3,1.0,0.25,0.25
Andre Iguodala,SG,76,76,40.3,18.2,1.0,4.7,5.7,5.7,2.0,0.43,3.4,2.6,5.8,13.0,0.447,0.6,2.0,0.31,5.9,7.3,0.82,5.2,11.0,0.472,0.47
Ivan McFarlin,PF,11,0,3.7,1.4,0.6,0.4,1.0,0.1,0.0,0.0,0.1,0.7,0.5,1.2,0.385,0.0,0.1,0.0,0.5,0.6,0.71,0.5,1.1,0.41700000000000004,0.37999999999999995
Louis Williams,SG,61,0,11.3,4.3,0.3,0.9,1.1,1.8,0.36,0.02,0.8,0.7,1.5,3.5,0.441,0.2,0.6,0.324,1.0,1.5,0.7,1.3,2.9,0.466,0.47
Chris Webber,C,61,60,29.847540983606553,11.211475409836067,2.0295081967213116,5.142622950819672,7.172131147540983,3.1180327868852458,0.9859016393442623,0.6678688524590164,1.7295081967213115,2.3524590163934427,4.759016393442623,10.473770491803279,0.4589016393442623,0.029508196721311476,0.15901639344262294,0.3527704918032787,1.7049180327868851,2.657377049180328,0.64,4.729508196721311,10.314754098360657,0.4603114754098361,0.46049180327868855
Willie Green,SG,74,36,24.9,11.3,0.6,1.6,2.1,1.5,0.76,0.05,1.4,1.9,4.8,11.7,0.41100000000000003,0.7,2.1,0.325,1.0,1.5,0.67,4.1,9.6,0.43,0.44000000000000006
Kevin Ollie,PG,53,23,17.3,3.7999999999999994,0.20000000000000004,1.2,1.3999999999999997,2.5,0.4000000000000001,0.02,0.9,1.3999999999999997,1.5,3.5,0.43299999999999994,0.0,0.0,0.0,0.6999999999999998,0.8000000000000002,0.8200000000000001,1.5,3.5,0.438,0.43
Joey Graham,SF,79,21,16.7,6.4,0.7,2.4,3.1,0.6,0.38,0.05,0.6,2.0,2.4,4.9,0.49499999999999994,0.1,0.4,0.29,1.4,1.6999999999999997,0.84,2.3,4.5,0.513,0.51
Kris Humphries,PF,60,2,11.2,3.8,1.3,1.8,3.1,0.3,0.23,0.35,0.5,1.6,1.5,3.1,0.47,0.0,0.0,0.0,0.9,1.3,0.67,1.5,3.1,0.47,0.47
T.J. Ford,PG,75,71,29.9,14.0,0.7,2.4,3.1,7.9,1.35,0.11,3.1,2.5,5.2,12.0,0.43600000000000005,0.3,0.9,0.304,3.2,3.9,0.82,4.9,11.1,0.447,0.45
Fred Jones,SG,63,12,20.928571428571427,6.533333333333333,0.3619047619047619,1.4714285714285715,1.8333333333333333,1.704761904761905,0.7623809523809524,0.2566666666666667,1.0714285714285714,1.9476190476190476,2.233333333333333,5.752380952380953,0.38523809523809527,0.6095238095238096,2.028571428571429,0.2949047619047619,1.5190476190476188,1.8428571428571427,0.8376190476190476,1.6238095238095238,3.723809523809524,0.428952380952381,0.4385714285714286
Luke Jackson,SF,13,2,10.607692307692307,3.6923076923076925,0.15384615384615385,0.6076923076923078,0.7615384615384616,0.9923076923076923,0.38461538461538464,0.07692307692307693,0.5307692307692308,1.1538461538461537,1.4538461538461538,3.3153846153846156,0.4242307692307693,0.37692307692307697,1.2999999999999998,0.2946153846153846,0.38461538461538464,0.6923076923076923,0.4307692307692308,1.0769230769230769,2.0153846153846153,0.48923076923076925,0.48230769230769227
Darrick Martin,PG,31,0,7.1,3.0,0.1,0.3,0.4,1.4,0.1,0.0,0.4,0.7,1.1,3.0,0.35100000000000003,0.4,1.2,0.35100000000000003,0.5,0.7,0.71,0.7,1.8,0.35100000000000003,0.42
Jose Calderon,PG,77,11,21.0,8.7,0.3,1.5,1.7000000000000002,5.0,0.82,0.060000000000000005,1.4,1.7999999999999998,3.4000000000000004,6.6,0.521,0.3,1.0,0.33299999999999996,1.5,1.8999999999999997,0.82,3.1,5.6,0.5529999999999999,0.55
Juan Dixon,SG,81,6,23.787654320987656,9.606172839506172,0.33209876543209876,1.6530864197530866,1.917283950617284,1.5320987654320988,0.9381481481481483,0.11395061728395062,1.2395061728395063,2.1604938271604937,3.65679012345679,8.709876543209877,0.42567901234567895,0.9320987654320988,2.7925925925925923,0.35148148148148145,1.260493827160494,1.428395061728395,0.8620987654320987,2.724691358024691,5.917283950617283,0.46045679012345686,0.4799999999999999
Anthony Parker,SG,73,73,33.4,12.4,0.8,3.1,3.9,2.1,1.0,0.15,1.0,1.8,4.5,9.4,0.4770000000000001,1.6,3.6,0.44099999999999995,1.8,2.2,0.84,2.9,5.8,0.5,0.56
Uros Slokar,PF,20,0,3.6,1.9,0.4,0.4,0.7,0.1,0.05,0.1,0.5,0.6,0.7,1.3,0.5379999999999999,0.1,0.1,0.5,0.5,0.7,0.69,0.6,1.2,0.542,0.56
Morris Peterson,SG,71,12,21.3,8.9,0.5,2.9,3.3,0.7,0.63,0.17,0.7,1.8,3.1,7.299999999999999,0.429,1.5,4.2,0.359,1.2,1.7,0.68,1.6,3.1,0.523,0.53
P.J. Tucker,SF,17,0,4.9,1.8,0.6,0.7,1.4,0.2,0.12,0.0,0.4,0.7,0.6,1.3,0.5,0.0,0.0,0.0,0.5,0.8,0.57,0.6,1.3,0.5,0.5
Chris Bosh,C,69,69,38.5,22.6,2.7,8.0,10.7,2.5,0.57,1.3,2.6,2.4,7.9,15.900000000000002,0.49599999999999994,0.2,0.5,0.34299999999999997,6.7,8.6,0.78,7.700000000000001,15.400000000000002,0.501,0.5
Jorge Garbajosa,PF,67,60,28.5,8.5,0.7,4.2,4.9,1.9,1.16,0.22,1.0,1.3,3.3,7.900000000000001,0.42,1.0,2.9,0.342,0.9,1.2,0.73,2.3,5.0,0.46399999999999997,0.4799999999999999
Rasho Nesterovic,C,80,73,21.0,6.2,1.4,3.1,4.5,0.9,0.4600000000000001,1.05,0.7,2.4,2.9,5.3,0.546,0.0,0.0,0.0,0.4,0.6,0.68,2.9,5.3,0.5479999999999999,0.55
Pape Sow,PF,7,0,4.9,1.4,0.9,0.7,1.6,0.3,0.14,0.14,0.1,0.3,0.4,1.3,0.3329999999999999,0.0,0.0,0.0,0.6,0.9,0.67,0.4,1.3,0.3329999999999999,0.33
Andrea Bargnani,C,65,2,25.1,11.6,0.8,3.1,3.9,0.8,0.49,0.82,1.6,2.8,4.1,9.6,0.42700000000000005,1.5,4.1,0.373,1.8,2.2,0.82,2.6,5.5,0.46799999999999997,0.51
Baron Davis,PG,63,62,35.3,20.1,0.8,3.6,4.4,8.1,2.14,0.46,3.1,2.9,7.2,16.3,0.439,1.3,4.4,0.304,4.4,5.9,0.75,5.9,11.9,0.489,0.48
Josh Powell,PF,37,0,9.505405405405405,3.15945945945946,0.6756756756756757,1.7,2.3756756756756756,0.5621621621621622,0.13783783783783785,0.32432432432432434,0.7810810810810811,1.627027027027027,1.191891891891892,2.5054054054054054,0.45164864864864873,0.0,0.0,0.0,0.7756756756756757,1.1324324324324324,0.7186486486486486,1.191891891891892,2.5054054054054054,0.45164864864864873,0.4543243243243243
Troy Murphy,PF,68,48,27.24411764705882,10.258823529411766,1.461764705882353,4.6,6.061764705882353,1.8676470588235294,0.6802941176470589,0.6191176470588236,1.161764705882353,2.894117647058824,3.9029411764705886,8.505882352941176,0.4567941176470589,0.8617647058823531,2.176470588235294,0.395235294117647,1.6147058823529414,2.1294117647058823,0.7470588235294118,3.0411764705882356,6.329411764705882,0.48058823529411765,0.51
Mickael Pietrus,SF,72,38,26.9,11.1,1.1,3.4,4.5,0.8999999999999999,0.67,0.76,1.5,3.1,4.0,8.1,0.48799999999999993,1.3,3.3,0.38799999999999996,1.8999999999999997,2.9,0.65,2.7,4.8,0.5579999999999999,0.57
Mike Dunleavy,SF,82,49,31.462195121951215,12.76341463414634,1.0,4.271951219512195,5.271951219512195,2.7902439024390246,1.022439024390244,0.2680487804878049,1.8000000000000003,2.4670731707317075,4.719512195121951,10.391463414634146,0.4516219512195122,0.8475609756097561,2.752439024390244,0.3129634146341464,2.576829268292683,3.281707317073171,0.7804878048780488,3.8719512195121952,7.639024390243902,0.5005365853658537,0.4947560975609756
Stephen Jackson,SF,75,69,33.062666666666665,15.467999999999998,0.8546666666666666,2.150666666666667,2.9546666666666668,3.86,1.1179999999999999,0.45386666666666664,2.453333333333333,2.704,5.457333333333334,12.562666666666667,0.43268,1.3533333333333333,4.156,0.3192933333333333,3.2,3.950666666666666,0.8098666666666667,4.104,8.406666666666666,0.4876533333333333,0.4852
Anthony Roberson,SG,20,1,11.4,5.6,0.1,1.0,1.1,0.5,0.6,0.0,0.7,1.4,2.2,5.2,0.42299999999999993,1.1,2.8,0.382,0.1,0.2,0.67,1.1,2.4,0.469,0.52
Monta Ellis,SG,77,53,34.3,16.5,0.8,2.4,3.2,4.1,1.7099999999999997,0.27,2.9,2.7,6.2,13.1,0.4749999999999999,0.5,1.8999999999999997,0.273,3.5,4.6,0.76,5.7,11.2,0.509,0.48999999999999994
Sarunas Jasikevicius,PG,63,3,15.423809523809524,6.120634920634921,0.25873015873015875,0.834920634920635,1.0936507936507938,2.7111111111111112,0.4119047619047619,0.01650793650793651,1.434920634920635,1.1523809523809523,2.0460317460317463,5.133333333333333,0.39301587301587304,0.734920634920635,2.052380952380952,0.3311428571428572,1.3523809523809525,1.4936507936507935,0.8993650793650793,1.3111111111111113,3.080952380952381,0.4378253968253968,0.4593650793650793
Dajuan Wagner,SG,1,0,7.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,1.5
Jason Richardson,SG,51,49,32.8,16.0,1.4,3.7,5.1,3.4,1.06,0.63,1.6,2.5,6.0,14.4,0.41700000000000004,2.2,5.9,0.365,1.8,2.7,0.66,3.8,8.5,0.45299999999999996,0.49
Kelenna Azubuike,SF,41,9,16.3,7.099999999999999,0.6,1.7000000000000002,2.3,0.7,0.54,0.24,1.0,1.2,2.4,5.4,0.445,0.8000000000000002,1.8999999999999997,0.43,1.5,1.8999999999999997,0.78,1.6000000000000003,3.5,0.45399999999999996,0.52
Al Harrington,PF,78,78,32.9,16.492307692307694,1.9461538461538463,4.407692307692307,6.353846153846154,1.8846153846153846,0.83,0.30692307692307697,2.176923076923077,3.4153846153846157,6.361538461538462,13.876923076923077,0.45692307692307693,1.6076923076923075,3.7846153846153845,0.43592307692307697,2.1615384615384614,3.1230769230769226,0.6938461538461539,4.753846153846154,10.092307692307694,0.46607692307692306,0.5153846153846154
Keith McLeod,PG,48,9,14.966666666666667,4.795833333333333,0.05416666666666667,0.8375,0.8916666666666666,1.8374999999999997,0.49875,0.10625,0.9458333333333334,1.075,1.5541666666666665,3.908333333333333,0.3881666666666667,0.3,0.9458333333333334,0.35754166666666665,1.4333333333333336,1.5875000000000001,0.8854166666666666,1.2541666666666667,2.9625,0.39916666666666667,0.43
Andris Biedrins,C,82,63,29.0,9.5,3.1,6.2,9.3,1.1,0.82,1.6600000000000001,1.5,3.7000000000000006,4.2,7.099999999999999,0.599,0.0,0.0,0.0,1.1,2.0,0.52,4.2,7.099999999999999,0.599,0.6
Patrick O'Bryant,C,16,0,7.4,1.9,0.4,0.9,1.3,0.6,0.38,0.5,0.5,1.6,0.6,2.0,0.313,0.0,0.0,0.0,0.7,1.1,0.65,0.6,2.0,0.313,0.31
Adonal Foyle,C,48,6,9.9,2.2,1.1,1.6000000000000003,2.6,0.4000000000000001,0.23,1.04,0.5,1.3,1.0,1.8,0.565,0.0,0.0,0.0,0.20000000000000004,0.5,0.44,1.0,1.8,0.565,0.56
Ike Diogu,PF,59,2,12.886440677966101,6.203389830508475,1.271186440677966,2.1440677966101696,3.4152542372881354,0.4423728813559322,0.13728813559322034,0.4435593220338983,1.171186440677966,2.1,2.172881355932203,4.54406779661017,0.4758983050847457,0.0,0.0,0.0,1.8864406779661018,2.386440677966102,0.8,2.172881355932203,4.54406779661017,0.4758983050847457,0.47305084745762715
Renaldo Major,SF,1,0,27.0,5.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,4.0,2.0,10.0,0.2,0.0,0.0,0.0,1.0,2.0,0.5,2.0,10.0,0.2,0.2
Matt Barnes,SF,76,23,23.9,9.8,1.2,3.4,4.6,2.1,0.96,0.54,1.4,2.5,3.6,8.3,0.43799999999999994,1.4,3.8000000000000003,0.366,1.2,1.6,0.73,2.2,4.5,0.5,0.52
Alvin Williams,PG,2,0,5.0,1.0,0.5,0.0,0.5,1.5,1.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,2.0,0.5,0.0,0.5,0.0,0.0
Daniel Ewing,PG,61,3,11.7,2.9,0.1,1.0,1.2,1.5,0.52,0.07,0.8,1.0,1.1,2.6,0.40399999999999997,0.2,0.7,0.318,0.6,0.7,0.78,0.9,1.9,0.436,0.45
Paul Davis,C,31,0,5.8,1.6,0.7,0.7,1.4,0.2,0.19,0.16,0.3,0.9,0.7,1.7,0.423,0.0,0.0,0.0,0.2,0.3,0.7,0.7,1.7,0.423,0.42
