TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bos,Damon Jones, PG†,13,0,16.4,5.8,0.3,2.1,2.4,2.2,0.46,0.00,0.9,1.2,2.4,2.2,5.8,.387,1.2,2.5,.455,0.2,0.3,0.75,1.0,3.3,.333,1.013,0.49
bkn,William Cunningham, C†,15,6,10.7,0.4,0.9,1.0,1.9,0.1,0.07,0.73,0.3,2.0,0.2,0.2,1.2,.167,0.0,0.0,.000,0.0,0.1,0.00,0.2,1.2,.167,.333,0.17
bkn,Kendall Gill, SF,50,47,32.1,11.8,1.2,3.7,4.9,2.5,2.68,0.52,1.4,3.2,1.7,4.7,11.9,.398,0.0,0.3,.118,2.3,3.3,0.68,4.7,11.6,.406,.992,0.40
bkn,Gheorghe Muresan, C,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,1.0,0.0,0.0,0.0,1.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,1.0,.000,.000,0.00
bkn,Elliot Perry, G†,30,0,8.1,2.6,0.2,0.7,0.9,1.2,0.53,0.00,1.1,0.7,1.1,1.0,2.9,.349,0.3,0.8,.391,0.3,0.4,0.75,0.7,2.1,.333,.907,0.40
bkn,Mark Hendrickson, F,22,6,18.1,5.5,1.2,1.9,3.1,0.6,0.55,0.05,0.7,1.8,0.9,1.8,4.0,.443,0.0,0.0,.000,1.9,2.3,0.84,1.8,4.0,.448,1.364,0.44
bkn,Sam Cassell, PG†,4,3,25.0,18.0,0.3,1.3,1.5,4.8,0.75,0.00,3.0,3.3,1.6,5.3,12.3,.429,0.3,1.8,.143,7.3,7.8,0.94,5.0,10.5,.476,1.469,0.44
bkn,David Vaughn, F,10,0,10.3,3.4,1.3,2.1,3.4,0.1,0.20,0.80,1.1,2.2,0.1,1.3,2.4,.542,0.0,0.0,.000,0.8,1.0,0.80,1.3,2.4,.542,1.417,0.54
bkn,Eric Murdock, G,15,8,26.7,7.9,0.2,2.1,2.3,4.4,1.47,0.13,1.9,2.3,2.3,3.0,7.6,.395,0.5,1.5,.364,1.4,1.7,0.81,2.5,6.1,.402,1.044,0.43
bkn,Earl Boykins, PG†,5,0,10.2,4.2,0.2,0.6,0.8,1.2,0.20,0.00,1.4,0.6,0.9,2.0,4.2,.476,0.2,1.0,.200,0.0,0.0,0.00,1.8,3.2,.563,1.000,0.50
bkn,Jayson Williams, C,30,30,34.0,8.1,4.9,7.1,12.0,1.1,0.80,2.00,1.5,4.2,0.7,3.2,7.3,.445,0.0,0.1,.000,1.6,2.8,0.56,3.2,7.2,.449,1.110,0.44
bkn,Brian Evans, F†,11,0,11.0,2.7,0.4,1.2,1.5,1.3,0.27,0.27,0.2,0.6,7.0,1.0,3.1,.324,0.4,1.0,.364,0.4,0.4,1.00,0.6,2.1,.304,.882,0.38
bkn,Kerry Kittles, SG,46,40,34.1,12.9,1.1,3.0,4.2,2.5,1.72,0.57,1.4,1.8,1.8,4.9,13.3,.370,1.1,3.4,.316,1.9,2.5,0.77,3.8,9.9,.389,.966,0.41
bkn,Jim McIlvaine, C,22,1,12.2,2.2,1.4,1.0,2.5,0.1,0.41,1.45,0.6,2.7,0.2,1.0,2.3,.431,0.0,0.0,.000,0.2,0.3,0.67,1.0,2.3,.431,.941,0.43
bkn,Chris Carr, G†,28,2,13.0,6.6,0.8,1.3,2.1,0.6,0.25,0.04,0.9,1.3,0.7,2.4,6.4,.374,0.9,2.4,.379,0.9,1.3,0.69,1.5,4.0,.372,1.028,0.44
bkn,Jamie Feick, F†,26,16,32.7,6.8,4.3,6.7,11.0,0.9,0.96,0.69,1.3,2.8,0.7,2.6,5.1,.504,0.0,0.0,.000,1.7,2.3,0.72,2.6,5.1,.504,1.331,0.50
bkn,Stephon Marbury, PG†,31,31,39.8,23.4,0.6,1.9,2.6,8.7,0.97,0.10,3.5,2.6,2.5,8.2,18.7,.439,1.9,5.1,.367,5.1,6.2,0.83,6.3,13.6,.466,1.252,0.49
bkn,Damon Jones, PG†,11,0,11.9,4.5,0.2,1.0,1.2,1.2,0.64,0.00,0.5,0.6,2.6,1.3,4.0,.318,0.9,2.6,.345,1.0,1.2,0.85,0.4,1.4,.267,1.114,0.43
bkn,Doug Overton, PG†,8,1,21.8,8.0,0.8,1.4,2.1,2.0,0.38,0.13,1.9,1.8,1.1,3.1,7.1,.439,0.3,0.5,.500,1.5,1.8,0.86,2.8,6.6,.434,1.123,0.46
bkn,Rony Seikaly, C,9,0,9.8,1.7,0.6,1.8,2.3,0.2,0.44,0.67,1.1,1.7,0.2,0.4,2.2,.200,0.0,0.0,.000,0.8,2.0,0.39,0.4,2.2,.200,.750,0.20
bkn,Chris Gatling, C†,18,2,15.6,4.7,1.2,2.4,3.6,0.7,0.44,0.22,1.6,2.2,0.4,2.0,5.4,.371,0.0,0.1,.000,0.7,1.3,0.50,2.0,5.3,.375,.866,0.37
bkn,Scott Burrell, G,32,10,22.1,6.6,1.0,2.7,3.7,1.4,1.25,0.34,0.7,2.6,2.0,2.3,6.5,.361,0.9,2.3,.389,1.1,1.3,0.81,1.4,4.2,.346,1.019,0.43
bkn,Lucious Harris, SG,36,5,16.7,5.4,0.6,1.3,1.9,0.9,0.50,0.19,0.5,1.4,1.7,2.0,5.0,.403,0.3,1.4,.220,1.0,1.3,0.75,1.7,3.6,.473,1.066,0.43
bkn,Keith Van Horn, PF,42,42,37.5,21.8,2.7,5.8,8.5,1.5,1.02,1.26,3.2,3.2,0.5,7.7,17.9,.428,0.4,1.3,.302,6.1,7.1,0.86,7.3,16.6,.438,1.218,0.44
ny,Patrick Ewing, C,38,38,34.2,17.3,1.9,8.0,9.9,1.1,0.79,2.63,2.6,2.8,0.4,6.5,14.9,.435,0.0,0.1,.000,4.3,6.1,0.71,6.5,14.8,.436,1.157,0.43
ny,Dennis Scott, F†,15,0,13.7,2.9,0.2,1.1,1.3,0.5,0.20,0.07,0.3,1.1,1.6,1.1,3.7,.304,0.5,1.9,.276,0.1,0.3,0.25,0.6,1.8,.333,.768,0.38
ny,David Wingate, G,20,0,4.6,0.7,0.2,0.3,0.4,0.3,0.20,0.00,0.3,0.5,0.8,0.4,0.8,.438,0.0,0.0,.000,0.0,0.0,0.00,0.4,0.8,.438,.875,0.44
ny,Kurt Thomas, PF,50,44,23.6,8.1,1.6,4.1,5.7,1.1,0.90,0.34,1.5,3.2,0.8,3.4,7.4,.462,0.0,0.0,.000,1.3,2.2,0.61,3.4,7.4,.463,1.103,0.46
ny,Chris Dudley, C,46,16,14.9,2.5,1.7,2.5,4.2,0.2,0.28,0.83,0.5,2.5,0.3,1.0,2.4,.440,0.0,0.0,.000,0.4,0.9,0.48,1.0,2.4,.440,1.055,0.44
ny,Rick Brunson, PG,17,0,5.6,1.0,0.2,0.4,0.6,1.1,0.53,0.00,0.7,0.5,1.6,0.4,1.2,.286,0.0,0.3,.000,0.3,1.1,0.28,0.4,0.9,.375,.810,0.29
ny,Chris Childs, G,48,0,27.0,6.8,0.4,2.4,2.8,4.0,0.92,0.02,1.8,3.3,2.3,2.4,5.6,.427,0.8,2.0,.383,1.3,1.6,0.82,1.6,3.6,.451,1.228,0.49
ny,Ben Davis, F,8,0,2.6,2.1,1.1,0.3,1.4,0.4,0.00,0.00,0.1,0.5,3.0,0.9,2.1,.412,0.0,0.0,.000,0.4,0.8,0.50,0.9,2.1,.412,1.000,0.41
ny,Charlie Ward, PG,50,50,31.1,7.6,0.5,3.0,3.4,5.4,2.06,0.16,2.6,2.1,2.1,2.7,6.7,.404,1.1,3.0,.356,1.1,1.6,0.71,1.6,3.7,.443,1.132,0.48
ny,Latrell Sprewell, SG,37,4,33.3,16.4,1.1,3.1,4.2,2.5,1.24,0.05,2.1,1.8,1.2,5.8,14.0,.415,0.6,2.1,.273,4.2,5.2,0.81,5.2,11.9,.440,1.170,0.44
ny,Marcus Camby, C,46,0,20.5,7.2,2.2,3.3,5.5,0.3,0.63,1.61,0.8,2.8,0.3,3.0,5.7,.521,0.0,0.0,.000,1.2,2.2,0.55,3.0,5.7,.521,1.261,0.52
ny,Herb Williams, C,6,0,5.7,1.7,0.5,0.5,1.0,0.0,0.00,0.33,0.3,0.3,0.0,0.7,1.3,.500,0.0,0.0,.000,0.3,0.3,1.00,0.7,1.3,.500,1.250,0.50
ny,Allan Houston, SG,50,50,36.3,16.3,0.4,2.6,3.0,2.7,0.70,0.18,2.6,2.3,1.1,5.9,14.1,.418,1.1,2.8,.407,3.4,3.9,0.86,4.8,11.3,.421,1.156,0.46
ny,Larry Johnson, F,49,48,33.4,12.0,1.9,3.9,5.8,2.4,0.69,0.20,1.8,3.0,1.3,4.3,9.3,.459,0.7,1.9,.359,2.7,3.3,0.82,3.6,7.4,.484,1.282,0.49
phi,George Lynch, SF,43,43,30.6,8.3,2.6,3.9,6.5,1.8,1.98,0.51,1.8,3.3,1.0,3.4,8.1,.421,0.2,0.5,.391,1.2,2.0,0.63,3.2,7.6,.423,1.020,0.43
phi,Anthony Parker, SG,2,0,1.5,1.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.5,0.5,1.000,0.0,0.0,.000,0.0,0.0,0.00,0.5,0.5,1.000,2.000,1.00
phi,Harvey Grant, F,47,10,17.0,3.1,0.8,1.6,2.3,0.5,0.43,0.34,0.4,1.6,1.1,1.3,3.6,.369,0.0,0.1,.167,0.4,0.6,0.72,1.3,3.5,.377,.869,0.37
phi,Jerald Honeycutt, F†,13,0,6.9,1.9,0.2,0.6,0.8,0.2,0.31,0.15,0.6,0.8,0.4,0.5,2.1,.259,0.4,1.1,.357,0.5,0.6,0.75,0.1,1.0,.154,.926,0.35
phi,Theo Ratliff, C,50,50,32.5,11.2,2.8,5.4,8.1,0.6,0.90,2.98,1.8,3.6,0.3,3.9,8.4,.470,0.0,0.0,.000,3.3,4.6,0.72,3.9,8.4,.470,1.337,0.47
phi,Scott Williams, C†,2,0,8.5,0.0,0.5,0.5,1.0,0.5,1.00,0.50,1.0,2.0,0.5,0.0,1.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,1.0,.000,.000,0.00
phi,Tim Thomas, PF†,17,0,11.1,4.6,0.4,1.5,1.9,0.9,0.18,0.18,0.9,1.2,1.0,1.6,3.9,.403,0.3,1.1,.263,1.1,1.4,0.79,1.3,2.8,.458,1.164,0.44
phi,Benoit Benjamin, C,6,0,5.5,0.7,0.5,0.8,1.3,0.2,0.00,0.00,0.5,1.0,0.3,0.3,1.2,.286,0.0,0.0,.000,0.0,0.0,0.00,0.3,1.2,.286,.571,0.29
phi,Rick Mahorn, F,16,0,7.9,0.8,0.4,1.0,1.4,0.1,0.31,0.06,0.4,1.4,0.3,0.3,1.1,.278,0.0,0.0,.000,0.2,0.5,0.38,0.3,1.1,.278,.722,0.28
phi,Allen Iverson, SG,48,48,41.5,26.8,1.4,3.5,4.9,4.6,2.29,0.15,3.5,2.0,1.3,9.1,22.0,.412,1.2,4.1,.291,7.4,9.9,0.75,7.9,17.9,.440,1.216,0.44
phi,Larry Hughes, SG,50,1,19.8,9.1,1.7,2.1,3.8,1.5,0.88,0.28,1.4,1.9,1.1,3.4,8.3,.411,0.2,1.0,.154,2.1,3.0,0.71,3.2,7.3,.448,1.099,0.42
phi,Tyrone Hill, PF†,21,6,28.0,8.5,3.0,4.2,7.3,0.9,0.76,0.38,1.7,3.7,0.5,3.4,7.1,.480,0.0,0.0,.000,1.7,3.3,0.51,3.4,7.1,.480,1.193,0.48
phi,Eric Snow, PG,48,48,35.8,8.6,0.5,2.9,3.4,6.3,2.08,0.02,2.3,3.1,2.7,3.1,7.3,.428,0.1,0.4,.238,2.3,3.1,0.73,3.0,6.9,.440,1.187,0.44
phi,Doug Overton, PG†,10,0,3.7,1.0,0.0,0.2,0.2,0.4,0.10,0.00,0.2,0.2,2.0,0.5,1.5,.333,0.0,0.1,.000,0.0,0.0,0.00,0.5,1.4,.357,.667,0.33
phi,Nazr Mohammed, C,26,0,4.7,1.6,0.7,0.7,1.4,0.1,0.19,0.15,0.5,0.8,0.2,0.6,1.6,.357,0.0,0.0,.000,0.5,0.8,0.57,0.6,1.6,.357,1.000,0.36
phi,Aaron McKie, SG,50,4,19.2,4.8,0.5,2.3,2.8,2.0,1.26,0.06,1.1,1.8,1.8,1.9,4.7,.401,0.1,0.6,.194,0.9,1.2,0.71,1.8,4.1,.432,1.013,0.41
phi,Matt Geiger, C,50,40,30.8,13.5,2.7,4.5,7.2,1.2,0.78,0.80,2.0,3.1,0.6,5.3,11.1,.479,0.0,0.1,.200,2.8,3.5,0.80,5.3,11.0,.482,1.214,0.48
phi,Casey Shaw, C,9,0,1.6,0.2,0.3,0.0,0.3,0.0,0.00,0.00,0.2,0.2,0.0,0.1,0.9,.125,0.0,0.0,.000,0.0,0.0,0.00,0.1,0.9,.125,.250,0.13
tor,William Cunningham, C†,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
tor,Alvin Williams, PG,50,45,21.0,5.0,0.4,1.3,1.6,2.6,1.02,0.24,1.1,1.9,2.3,1.9,4.7,.401,0.3,0.8,.333,0.9,1.0,0.85,1.6,3.9,.415,1.046,0.43
tor,Michael Stewart, PF,42,2,9.4,1.5,1.0,1.3,2.4,0.1,0.10,0.67,0.3,1.8,0.4,0.5,1.3,.415,0.0,0.0,.000,0.4,0.6,0.68,0.5,1.3,.415,1.151,0.42
tor,John Wallace, SF,48,3,16.9,8.6,1.1,2.4,3.6,1.0,0.25,0.90,1.5,1.9,0.7,3.2,7.4,.432,0.0,0.0,.000,2.2,3.1,0.70,3.2,7.4,.432,1.161,0.43
tor,Doug Christie, SG,50,50,35.4,15.2,1.2,3.0,4.1,3.7,2.26,0.52,2.4,2.2,1.6,5.0,13.0,.388,1.0,3.2,.304,4.1,4.9,0.84,4.0,9.8,.415,1.169,0.43
tor,Vince Carter, SG,50,49,35.2,18.3,1.9,3.8,5.7,3.0,1.10,1.54,2.2,2.8,1.4,6.9,15.3,.450,0.4,1.3,.288,4.1,5.4,0.76,6.5,14.0,.466,1.192,0.46
tor,Kevin Willis, C,42,38,29.0,12.0,2.6,5.7,8.3,1.6,0.67,0.67,2.0,3.2,0.8,4.5,10.6,.418,0.0,0.0,.000,3.1,3.7,0.84,4.5,10.6,.420,1.128,0.42
tor,Dee Brown, G,49,0,28.1,11.2,0.3,1.8,2.1,2.9,1.14,0.16,1.6,1.5,1.8,3.8,10.1,.378,2.8,7.1,.387,0.8,1.1,0.73,1.0,3.0,.356,1.109,0.51
tor,Negele Knight, G,6,0,9.3,1.3,0.2,0.8,1.0,1.3,0.17,0.00,1.2,0.8,1.1,0.5,1.3,.375,0.0,0.2,.000,0.3,0.7,0.50,0.5,1.1,.429,1.000,0.38
tor,Sean Marks, PF,8,0,3.5,1.4,0.0,0.1,0.1,0.0,0.13,0.00,0.4,0.4,0.0,0.6,1.0,.625,0.0,0.0,.000,0.1,0.3,0.50,0.6,1.0,.625,1.375,0.63
tor,Tracy McGrady, SG,49,2,22.6,9.3,2.4,3.2,5.7,2.3,1.06,1.35,1.6,1.9,1.4,3.4,7.9,.436,0.2,0.7,.229,2.3,3.2,0.73,3.2,7.2,.457,1.190,0.45
tor,Charles Oakley, PF,50,50,32.7,7.0,1.9,5.6,7.5,3.4,0.92,0.42,1.9,3.6,1.8,2.8,6.5,.428,0.0,0.1,.200,1.3,1.7,0.81,2.8,6.4,.432,1.064,0.43
tor,Mark Baker, G,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,1.0,0.0,0.0,0.0,1.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,1.0,.000,.000,0.00
tor,Reggie Slater, F,30,0,8.8,3.8,1.2,1.1,2.3,0.2,0.10,0.10,0.8,1.7,0.2,1.0,2.7,.383,0.0,0.0,.000,1.8,2.8,0.62,1.0,2.7,.383,1.420,0.38
tor,John Thomas, C,39,11,15.2,4.3,1.7,1.8,3.4,0.4,0.44,0.23,0.5,2.1,0.7,1.8,3.2,.577,0.0,0.0,.000,0.7,1.2,0.56,1.8,3.2,.582,1.374,0.58
tor,Micheal Williams, G,2,0,7.5,1.0,0.5,0.0,0.5,0.0,0.00,0.00,0.5,0.5,0.0,0.5,2.5,.200,0.0,0.0,.000,0.0,0.0,0.00,0.5,2.5,.200,.400,0.20
gs,John Starks, G,50,50,33.7,13.8,0.7,2.6,3.3,4.7,1.38,0.10,1.7,2.7,2.8,5.4,14.6,.370,1.6,5.4,.290,1.5,2.0,0.74,3.8,9.2,.416,.948,0.42
gs,Adonal Foyle, C,44,0,14.0,2.9,1.8,2.6,4.4,0.4,0.34,0.98,0.7,2.0,0.6,1.2,2.8,.430,0.0,0.0,.000,0.6,1.2,0.49,1.2,2.8,.430,1.066,0.43
gs,Erick Dampier, C,50,50,28.3,8.8,3.3,4.4,7.6,1.1,0.52,1.16,1.8,3.3,0.6,3.2,8.3,.389,0.0,0.0,.000,2.4,4.1,0.59,3.2,8.3,.389,1.068,0.39
gs,Muggsy Bogues, G,36,5,19.8,5.1,0.4,1.6,2.0,3.7,1.19,0.03,1.3,1.2,2.9,2.1,4.3,.494,0.0,0.2,.000,0.9,1.0,0.86,2.1,4.1,.514,1.188,0.49
gs,Terry Cummings, F,50,0,20.2,9.1,1.9,3.2,5.1,1.2,0.92,0.20,1.2,3.4,1.0,3.7,8.5,.439,0.0,0.0,1.000,1.6,2.3,0.71,3.7,8.5,.437,1.071,0.44
gs,Donyell Marshall, PF,48,20,26.0,11.0,2.4,4.7,7.1,1.4,0.98,0.77,1.7,2.6,0.8,4.3,10.3,.421,0.5,1.5,.361,1.8,2.5,0.73,3.8,8.8,.431,1.073,0.45
gs,Chris Mills, SF,47,24,29.7,10.3,1.0,4.0,5.0,2.2,0.83,0.30,1.2,2.7,1.8,4.0,9.6,.411,0.7,2.4,.278,1.7,2.0,0.82,3.3,7.2,.456,1.066,0.45
gs,Duane Ferrell, F,8,0,5.8,0.6,0.6,0.1,0.8,0.0,0.13,0.13,0.1,0.5,0.0,0.1,1.8,.071,0.0,0.0,.000,0.4,0.5,0.75,0.1,1.8,.071,.357,0.07
gs,Jason Caffey, F,35,32,25.0,8.8,2.3,3.6,5.9,0.5,0.69,0.26,2.1,3.2,0.2,3.5,7.9,.444,0.0,0.0,.000,1.8,2.8,0.63,3.5,7.9,.446,1.112,0.44
gs,Felton Spencer, C,26,0,6.1,1.6,0.7,1.1,1.8,0.0,0.19,0.38,0.3,1.6,0.0,0.6,1.3,.455,0.0,0.0,.000,0.5,1.0,0.46,0.6,1.3,.455,1.273,0.45
gs,Antawn Jamison, PF,47,24,22.5,9.6,2.8,3.6,6.4,0.7,0.81,0.34,1.4,2.2,0.5,3.8,8.4,.452,0.1,0.2,.300,1.9,3.3,0.59,3.7,8.2,.456,1.140,0.46
gs,Tony Delk, PG,36,13,17.5,6.8,0.3,1.2,1.5,2.6,0.44,0.17,1.3,1.3,2.1,2.6,7.0,.364,0.4,1.8,.242,1.3,2.0,0.65,2.2,5.2,.406,.972,0.40
gs,Bimbo Coles, PG,48,32,26.5,9.5,0.4,2.0,2.4,4.6,0.94,0.23,1.7,2.4,2.7,3.8,8.6,.442,0.1,0.5,.240,1.7,2.1,0.82,3.7,8.1,.455,1.099,0.45
lac,Keith Closs, C,15,0,5.8,2.1,0.3,1.3,1.7,0.0,0.20,0.60,0.4,0.9,0.0,0.8,1.5,.522,0.0,0.1,.000,0.5,0.7,0.80,0.8,1.4,.545,1.391,0.52
lac,Brian Skinner, PF,21,0,12.3,4.1,1.0,1.6,2.5,0.0,0.48,0.62,0.9,1.0,0.1,1.6,3.4,.465,0.0,0.0,.000,1.0,1.6,0.61,1.6,3.4,.465,1.211,0.46
lac,Sherman Douglas, G,30,19,28.1,8.2,0.5,1.4,1.9,4.1,0.90,0.10,2.0,1.8,2.0,3.2,7.3,.438,0.0,0.4,.000,1.8,2.9,0.63,3.2,6.9,.462,1.128,0.44
lac,James Robinson, G†,14,0,20.0,7.6,0.7,1.2,1.9,1.3,1.00,0.21,1.1,2.1,1.1,2.8,7.0,.398,0.6,2.1,.267,1.4,1.9,0.74,2.2,4.9,.456,1.082,0.44
lac,Lorenzen Wright, PF,48,15,23.6,6.6,3.0,4.6,7.5,0.7,0.54,0.75,1.0,3.4,0.7,2.5,5.4,.458,0.0,0.0,.000,1.7,2.4,0.69,2.5,5.4,.459,1.227,0.46
lac,Pooh Richardson, G,11,0,11.8,2.5,0.1,1.1,1.2,2.7,0.36,0.00,0.8,0.5,3.3,1.1,3.3,.333,0.0,0.5,.000,0.4,0.4,1.00,1.1,2.8,.400,.778,0.33
lac,Darrick Martin, PG,37,25,25.4,8.0,0.1,1.2,1.3,3.9,1.16,0.11,1.8,2.2,2.1,2.8,7.5,.367,0.8,2.9,.292,1.6,2.1,0.80,2.0,4.6,.413,1.065,0.42
lac,Eric Piatkowski, SG,49,38,25.3,10.5,0.8,2.1,2.9,1.1,0.90,0.12,1.1,1.8,1.0,3.7,8.5,.432,1.3,3.4,.394,1.8,2.1,0.86,2.4,5.1,.456,1.230,0.51
lac,Maurice Taylor, PF,46,45,32.7,16.8,2.2,3.1,5.3,1.5,0.35,0.63,2.6,3.9,0.6,6.8,14.7,.461,0.0,0.1,.167,3.3,4.5,0.73,6.8,14.6,.463,1.145,0.46
lac,Lamond Murray, SF,50,13,26.3,12.2,1.2,2.7,3.9,1.2,1.16,0.40,2.0,2.1,0.6,4.5,11.6,.391,0.7,2.1,.330,2.5,3.1,0.80,3.8,9.5,.404,1.059,0.42
lac,Stojko Vrankovic, C,2,0,6.0,1.0,2.0,1.0,3.0,0.0,0.00,0.00,0.0,1.0,0.0,0.5,2.0,.250,0.0,0.0,.000,0.0,0.0,0.00,0.5,2.0,.250,.500,0.25
lac,Michael Olowokandi, C,45,36,28.4,8.9,2.7,5.3,7.9,0.6,0.60,1.22,1.9,3.0,0.3,3.8,8.9,.431,0.0,0.0,.000,1.3,2.6,0.48,3.8,8.9,.431,1.005,0.43
lac,Tyrone Nesby, F,50,36,25.8,10.1,1.1,2.4,3.5,1.6,1.54,0.40,1.1,2.9,1.5,3.6,8.1,.449,0.7,1.9,.365,2.1,2.7,0.78,2.9,6.2,.476,1.242,0.49
lac,Troy Hudson, PG,25,6,21.0,6.8,0.6,1.6,2.2,3.7,0.44,0.08,1.5,1.1,2.4,2.4,6.0,.400,0.6,1.9,.319,1.4,1.5,0.89,1.8,4.1,.437,1.127,0.45
lac,Charles Smith, SG,23,10,13.8,3.7,0.3,0.7,1.0,0.6,0.74,0.61,0.9,1.5,0.7,1.5,4.2,.361,0.3,1.4,.212,0.3,0.7,0.44,1.2,2.8,.438,.866,0.40
lac,Rodney Rogers, SF,47,7,20.6,7.4,1.4,2.4,3.8,1.6,1.00,0.47,1.4,3.0,1.2,2.8,6.3,.441,0.4,1.3,.286,1.4,2.1,0.67,2.4,5.0,.483,1.172,0.47
lal,Shaquille O'Neal, C,49,49,34.8,26.3,3.8,6.9,10.7,2.3,0.73,1.67,2.5,3.2,0.9,10.4,18.1,.576,0.0,0.0,.000,5.5,10.2,0.54,10.4,18.1,.577,1.456,0.58
lal,Rick Fox, SF,44,1,21.5,9.0,0.6,1.4,2.0,2.0,0.64,0.23,1.3,2.6,1.6,3.4,7.5,.448,0.7,2.2,.337,1.5,2.0,0.74,2.7,5.3,.494,1.194,0.50
lal,Elden Campbell, C†,17,1,19.1,7.4,2.2,3.4,5.6,0.5,0.06,0.94,1.3,3.0,0.4,2.6,5.9,.436,0.0,0.0,.000,2.2,3.6,0.61,2.6,5.9,.436,1.248,0.44
