TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bos,Gerald Green, SG,81,26,22.0,10.4,0.8,1.7,2.6,1.0,0.51,0.30,1.5,2.4,0.7,12.1,3.8,9.1,.419,1.2,3.2,.368,1.6,2.0,0.81,2.6,5.9,.447,1.141,0.48
bos,Leon Powe, PF,63,2,11.4,4.2,1.5,1.9,3.4,0.2,0.22,0.35,0.7,1.7,0.2,14.5,1.3,2.8,.446,0.0,0.0,.000,1.7,2.3,0.74,1.3,2.8,.451,1.492,0.45
bos,Kevinn Pinkney, PF,6,0,16.7,5.2,1.2,1.3,2.5,0.8,0.50,0.50,0.7,2.0,1.3,11.7,2.0,4.5,.444,0.2,0.3,.500,1.0,1.5,0.67,1.8,4.2,.440,1.148,0.46
bos,Ryan Gomes, SF,73,60,31.2,12.1,1.7,3.9,5.6,1.6,0.66,0.18,1.4,2.3,1.1,13.7,4.6,9.9,.468,0.2,0.6,.381,2.6,3.2,0.81,4.4,9.3,.473,1.219,0.48
bos,Michael Olowokandi, C,24,0,9.8,1.7,0.6,1.4,2.0,0.2,0.33,0.54,0.7,2.0,0.3,4.5,0.8,1.9,.413,0.0,0.0,.000,0.1,0.1,0.67,0.8,1.9,.413,.870,0.41
bos,Allan Ray, G,47,5,15.1,6.2,0.4,1.1,1.5,0.9,0.43,0.06,0.9,1.8,1.0,10.0,2.1,5.5,.386,1.0,2.5,.414,0.9,1.2,0.76,1.1,3.0,.364,1.120,0.48
bkn,Richard Jefferson, SF,55,53,35.6,16.3,0.9,3.5,4.4,2.7,0.62,0.15,2.2,2.2,1.2,13.9,5.5,12.1,.456,0.9,2.6,.359,4.3,5.9,0.73,4.6,9.5,.483,1.349,0.49
bkn,Mikki Moore, C,79,55,26.4,9.8,1.8,3.3,5.1,0.9,0.58,0.76,1.4,3.3,0.7,14.8,3.9,6.4,.609,0.0,0.0,.000,2.0,3.0,0.68,3.9,6.4,.610,1.534,0.61
bkn,Josh Boone, PF,61,0,11.0,4.2,1.0,1.8,2.9,0.2,0.18,0.34,0.5,1.5,0.3,14.6,1.6,2.8,.579,0.0,0.0,.000,0.9,1.7,0.54,1.6,2.8,.579,1.485,0.58
bkn,Vince Carter, SG,82,82,38.1,25.2,1.4,4.6,6.0,4.8,1.00,0.37,2.6,3.2,1.8,21.9,8.9,19.5,.454,1.9,5.3,.357,5.6,7.0,0.80,7.0,14.2,.491,1.295,0.50
bkn,Bernard Robinson, SG†,10,0,3.7,1.0,0.1,0.5,0.6,0.2,0.40,0.10,0.0,0.4,0.0,7.6,0.3,0.8,.375,0.0,0.0,.000,0.4,0.5,0.80,0.3,0.8,.375,1.250,0.38
bkn,Bostjan Nachbar, SF,76,1,20.2,9.2,0.4,3.0,3.3,0.8,0.39,0.34,0.9,2.4,0.9,14.6,3.0,6.5,.457,1.5,3.5,.423,1.7,2.2,0.80,1.5,3.0,.496,1.406,0.57
bkn,Jason Collins, C,80,78,23.1,2.1,1.1,2.8,4.0,0.6,0.50,0.48,0.9,3.4,0.6,3.0,0.7,1.9,.364,0.0,0.0,.000,0.7,1.6,0.46,0.7,1.9,.369,1.119,0.36
bkn,Jason Kidd, PG,80,80,36.7,13.0,1.7,6.5,8.2,9.2,1.59,0.29,2.7,1.8,3.5,19.5,4.6,11.4,.406,1.6,4.5,.343,2.2,2.9,0.78,3.0,6.9,.448,1.146,0.47
bkn,Marcus Williams, PG,79,2,16.6,6.8,0.4,1.7,2.1,3.3,0.37,0.03,1.8,1.2,1.8,11.6,2.6,6.7,.395,0.6,2.1,.282,0.9,1.1,0.85,2.0,4.6,.446,1.015,0.44
bkn,Clifford Robinson, PF,50,1,19.1,4.1,0.6,1.8,2.4,1.0,0.24,0.46,0.6,2.0,1.7,6.0,1.6,4.4,.372,0.5,1.3,.379,0.3,0.7,0.44,1.1,3.1,.368,.931,0.43
bkn,Hassan Adams, SF,61,8,8.1,2.9,0.6,0.7,1.3,0.2,0.28,0.07,0.4,0.8,0.6,12.8,1.2,2.2,.556,0.0,0.0,.000,0.4,0.6,0.67,1.2,2.2,.560,1.289,0.56
bkn,Nenad Krstic, C,26,26,32.6,16.4,2.0,4.8,6.8,1.8,0.38,0.92,2.0,3.4,0.9,17.0,6.5,12.4,.526,0.0,0.0,.000,3.3,4.7,0.71,6.5,12.4,.528,1.319,0.53
bkn,Antoine Wright, SF,63,23,18.0,4.5,0.6,2.2,2.8,0.9,0.48,0.16,0.7,1.9,1.3,8.2,1.7,4.0,.438,0.3,0.9,.322,0.7,1.2,0.60,1.4,3.1,.474,1.127,0.48
bkn,Eddie House, SG,56,1,16.9,8.4,0.3,1.4,1.6,1.2,0.48,0.05,0.5,1.2,2.5,15.1,3.2,7.5,.428,1.3,3.1,.429,0.6,0.6,0.92,1.9,4.4,.427,1.112,0.52
bkn,Mile Ilic, C,5,0,1.2,0.0,0.0,0.2,0.2,0.0,0.00,0.00,0.6,0.2,0.0,-48.7,0.0,0.6,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.6,.000,.000,0.00
ny,Stephon Marbury, PG,74,74,37.1,16.4,0.5,2.4,2.9,5.4,0.96,0.14,2.4,2.5,2.3,15.4,5.3,12.9,.415,1.7,4.7,.357,4.0,5.2,0.77,3.6,8.2,.448,1.271,0.48
ny,Malik Rose, PF,65,2,12.5,3.0,0.7,2.0,2.7,1.0,0.40,0.14,1.0,1.8,1.0,7.8,1.1,2.9,.398,0.0,0.1,.250,0.6,0.8,0.81,1.1,2.8,.404,1.032,0.40
ny,Randolph Morris, C,5,0,8.8,0.8,0.2,1.6,1.8,0.2,0.40,0.20,0.4,0.8,0.5,1.5,0.2,1.2,.167,0.0,0.0,.000,0.4,1.2,0.33,0.2,1.2,.167,.667,0.17
ny,Channing Frye, PF,72,59,26.3,9.5,1.3,4.2,5.5,0.9,0.50,0.58,1.4,3.0,0.7,10.5,4.1,9.6,.433,0.0,0.3,.167,1.2,1.5,0.79,4.1,9.3,.440,.993,0.43
ny,Jerome James, C,41,11,6.7,1.9,0.5,1.1,1.6,0.1,0.15,0.37,0.6,1.8,0.1,5.2,0.8,1.9,.418,0.0,0.0,.000,0.2,0.4,0.56,0.8,1.9,.418,.962,0.42
ny,Quentin Richardson, SF,49,47,33.1,13.0,1.3,5.9,7.2,2.2,0.73,0.14,1.4,2.7,1.5,14.3,4.7,11.1,.418,2.0,5.3,.376,1.7,2.4,0.69,2.7,5.8,.456,1.167,0.51
ny,David Lee, PF,58,12,29.8,10.7,3.4,7.0,10.4,1.8,0.83,0.40,1.6,2.7,1.1,20.3,4.1,6.9,.600,0.0,0.0,.000,2.4,3.0,0.82,4.1,6.9,.600,1.553,0.60
ny,Kelvin Cato, C,18,0,5.3,1.2,0.7,1.1,1.7,0.0,0.17,0.56,0.3,0.6,0.0,12.2,0.4,1.2,.318,0.0,0.0,.000,0.4,0.7,0.67,0.4,1.2,.318,1.000,0.32
ny,Mardy Collins, PG,52,9,14.9,4.5,0.5,1.5,2.0,1.6,0.62,0.06,1.1,1.4,1.5,9.1,1.7,4.4,.382,0.3,0.9,.277,0.9,1.6,0.59,1.4,3.5,.409,1.031,0.41
ny,Steve Francis, PG,44,30,28.1,11.3,0.8,2.8,3.6,3.9,0.93,0.27,2.3,2.9,1.7,15.2,3.2,7.8,.408,1.0,2.5,.378,4.0,4.8,0.83,2.2,5.3,.422,1.449,0.47
ny,Jared Jeffries, PF,55,43,23.8,4.1,2.0,2.3,4.3,1.2,0.80,0.55,1.1,2.7,1.1,8.7,1.7,3.7,.461,0.0,0.4,.100,0.6,1.2,0.46,1.7,3.3,.500,1.083,0.47
ny,Eddy Curry, C,81,81,35.2,19.5,2.4,4.6,7.0,0.8,0.42,0.49,3.6,3.3,0.2,17.1,7.2,12.5,.576,0.0,0.0,1.000,5.0,8.1,0.61,7.2,12.5,.575,1.551,0.58
ny,Nate Robinson, PG,64,5,21.2,10.1,0.9,1.5,2.4,1.4,0.78,0.09,1.1,2.5,1.3,15.3,3.5,8.2,.434,1.3,3.3,.390,1.7,2.2,0.78,2.2,4.9,.465,1.233,0.51
ny,Jamal Crawford, SG,59,36,37.3,17.6,0.7,2.5,3.2,4.4,0.97,0.14,2.7,1.9,1.6,14.6,6.0,15.0,.400,1.7,5.5,.320,3.9,4.6,0.84,4.3,9.5,.445,1.173,0.46
ny,Renaldo Balkman, SF,68,1,15.6,4.9,1.4,2.9,4.3,0.6,0.84,0.65,0.7,2.1,0.9,16.1,2.0,4.0,.505,0.1,0.4,.185,0.8,1.3,0.57,1.9,3.6,.540,1.215,0.51
phi,Steven Hunter, C,70,41,22.9,6.4,1.6,3.2,4.8,0.4,0.19,1.09,0.9,2.0,0.4,12.4,2.7,4.7,.577,0.0,0.0,.000,1.1,2.2,0.49,2.7,4.7,.577,1.380,0.58
phi,Lou Amundson, PF†,10,0,8.7,1.6,1.3,1.5,2.8,0.1,0.10,0.80,0.5,1.5,0.2,9.4,0.6,1.5,.400,0.0,0.0,.000,0.4,1.0,0.40,0.6,1.5,.400,1.067,0.40
phi,Kyle Korver, SG,74,1,30.9,14.4,0.4,3.1,3.5,1.4,0.77,0.27,1.6,2.5,0.9,14.2,5.0,11.4,.440,1.8,4.1,.430,2.6,2.8,0.91,3.2,7.3,.446,1.263,0.52
phi,Samuel Dalembert, C,82,82,30.9,10.7,2.9,6.0,8.9,0.8,0.57,1.94,2.0,3.5,0.4,16.1,4.3,8.0,.541,0.0,0.0,.000,2.0,2.7,0.75,4.3,8.0,.543,1.336,0.54
phi,Allen Iverson, SG†,15,15,42.7,31.2,0.5,2.3,2.7,7.3,2.20,0.07,4.4,1.4,1.7,19.6,10.1,24.4,.413,0.8,3.5,.226,10.3,11.6,0.89,9.3,20.9,.444,1.279,0.43
phi,Andre Miller, PG†,57,56,37.6,13.6,1.3,3.1,4.4,7.3,1.28,0.11,2.7,2.2,2.7,16.2,5.4,11.6,.464,0.0,0.3,.053,2.8,3.5,0.81,5.4,11.3,.477,1.172,0.47
phi,Rodney Carney, SG,67,35,17.4,6.6,0.6,1.3,1.9,0.4,0.57,0.34,0.6,1.8,0.6,11.4,2.7,5.9,.464,0.4,1.1,.347,0.8,1.3,0.61,2.3,4.8,.491,1.128,0.50
phi,Bobby Jones, SF,44,5,7.6,2.5,0.5,0.8,1.3,0.4,0.25,0.02,0.4,1.3,0.9,9.4,1.0,2.1,.462,0.0,0.2,.111,0.5,0.9,0.56,1.0,1.9,.500,1.183,0.47
phi,Alan Henderson, PF†,38,5,11.0,3.1,1.3,1.6,2.8,0.3,0.24,0.32,0.3,1.6,0.8,15.7,1.1,1.8,.642,0.0,0.0,.000,0.9,1.2,0.70,1.1,1.8,.642,1.776,0.64
phi,Joe Smith, PF†,54,11,25.1,9.2,2.0,4.7,6.7,0.9,0.57,0.37,1.2,2.3,0.7,14.0,3.5,7.9,.445,0.0,0.1,.000,2.1,2.5,0.85,3.5,7.8,.449,1.159,0.45
phi,Shavlik Randolph, PF,13,6,13.8,4.5,1.5,2.7,4.2,0.3,0.54,0.77,0.7,1.8,0.4,15.2,1.8,3.7,.479,0.0,0.0,.000,0.9,1.7,0.55,1.8,3.7,.479,1.208,0.48
phi,Steven Smith, SF,8,0,3.5,0.6,0.1,0.6,0.8,0.0,0.13,0.00,0.3,0.5,0.0,-1.8,0.3,1.0,.250,0.0,0.0,.000,0.1,0.3,0.50,0.3,1.0,.250,.625,0.25
phi,Andre Iguodala, SG,76,76,40.3,18.2,1.0,4.7,5.7,5.7,2.00,0.43,3.4,2.6,1.7,18.2,5.8,13.0,.447,0.6,2.0,.310,5.9,7.3,0.82,5.2,11.0,.472,1.399,0.47
phi,Ivan McFarlin, PF,11,0,3.7,1.4,0.6,0.4,1.0,0.1,0.00,0.00,0.1,0.7,1.0,12.2,0.5,1.2,.385,0.0,0.1,.000,0.5,0.6,0.71,0.5,1.1,.417,1.154,0.38
phi,Louis Williams, SG,61,0,11.3,4.3,0.3,0.9,1.1,1.8,0.36,0.02,0.8,0.7,2.4,14.6,1.5,3.5,.441,0.2,0.6,.324,1.0,1.5,0.70,1.3,2.9,.466,1.242,0.47
phi,Chris Webber, C†,18,18,30.2,11.0,2.1,6.2,8.3,3.4,1.00,0.83,1.8,2.0,1.8,16.0,4.9,12.8,.387,0.1,0.3,.400,1.0,1.6,0.64,4.8,12.5,.387,.861,0.39
phi,Willie Green, SG,74,36,24.9,11.3,0.6,1.6,2.1,1.5,0.76,0.05,1.4,1.9,1.1,10.3,4.8,11.7,.411,0.7,2.1,.325,1.0,1.5,0.67,4.1,9.6,.430,.967,0.44
phi,Kevin Ollie, PG,53,23,17.3,3.8,0.2,1.2,1.4,2.5,0.40,0.02,0.9,1.4,2.8,8.4,1.5,3.5,.433,0.0,0.0,.000,0.7,0.8,0.82,1.5,3.5,.438,1.064,0.43
tor,Joey Graham, SF,79,21,16.7,6.4,0.7,2.4,3.1,0.6,0.38,0.05,0.6,2.0,0.9,12.9,2.4,4.9,.495,0.1,0.4,.290,1.4,1.7,0.84,2.3,4.5,.513,1.296,0.51
tor,Kris Humphries, PF,60,2,11.2,3.8,1.3,1.8,3.1,0.3,0.23,0.35,0.5,1.6,0.6,13.7,1.5,3.1,.470,0.0,0.0,.000,0.9,1.3,0.67,1.5,3.1,.470,1.227,0.47
tor,T.J. Ford, PG,75,71,29.9,14.0,0.7,2.4,3.1,7.9,1.35,0.11,3.1,2.5,2.6,18.3,5.2,12.0,.436,0.3,0.9,.304,3.2,3.9,0.82,4.9,11.1,.447,1.161,0.45
tor,Fred Jones, SG†,39,9,22.3,7.6,0.4,1.7,2.1,1.4,0.77,0.31,1.3,2.1,1.1,10.0,2.5,6.4,.386,0.8,2.6,.317,1.9,2.3,0.83,1.7,3.8,.432,1.193,0.45
tor,Luke Jackson, SF†,10,2,12.2,4.5,0.2,0.7,0.9,0.9,0.50,0.10,0.6,1.2,1.5,10.3,1.8,3.5,.514,0.4,1.3,.308,0.5,0.9,0.56,1.4,2.2,.636,1.286,0.57
tor,Darrick Martin, PG,31,0,7.1,3.0,0.1,0.3,0.4,1.4,0.10,0.00,0.4,0.7,3.6,11.6,1.1,3.0,.351,0.4,1.2,.351,0.5,0.7,0.71,0.7,1.8,.351,1.000,0.42
tor,Jose Calderon, PG,77,11,21.0,8.7,0.3,1.5,1.7,5.0,0.82,0.06,1.4,1.8,3.5,19.2,3.4,6.6,.521,0.3,1.0,.333,1.5,1.9,0.82,3.1,5.6,.553,1.323,0.55
tor,Juan Dixon, SG†,26,5,26.3,11.1,0.4,2.4,2.8,1.6,1.04,0.08,0.9,2.5,1.7,11.8,4.2,10.0,.425,1.0,3.2,.325,1.6,1.7,0.93,3.2,6.8,.472,1.112,0.48
tor,Anthony Parker, SG,73,73,33.4,12.4,0.8,3.1,3.9,2.1,1.00,0.15,1.0,1.8,2.2,14.5,4.5,9.4,.477,1.6,3.6,.441,1.8,2.2,0.84,2.9,5.8,.500,1.314,0.56
tor,Uros Slokar, PF,20,0,3.6,1.9,0.4,0.4,0.7,0.1,0.05,0.10,0.5,0.6,0.1,13.5,0.7,1.3,.538,0.1,0.1,.500,0.5,0.7,0.69,0.6,1.2,.542,1.462,0.56
tor,Morris Peterson, SG,71,12,21.3,8.9,0.5,2.9,3.3,0.7,0.63,0.17,0.7,1.8,0.9,13.2,3.1,7.3,.429,1.5,4.2,.359,1.2,1.7,0.68,1.6,3.1,.523,1.226,0.53
tor,P.J. Tucker, SF,17,0,4.9,1.8,0.6,0.7,1.4,0.2,0.12,0.00,0.4,0.7,0.5,12.4,0.6,1.3,.500,0.0,0.0,.000,0.5,0.8,0.57,0.6,1.3,.500,1.364,0.50
tor,Chris Bosh, C,69,69,38.5,22.6,2.7,8.0,10.7,2.5,0.57,1.30,2.6,2.4,1.0,22.7,7.9,15.9,.496,0.2,0.5,.343,6.7,8.6,0.78,7.7,15.4,.501,1.427,0.50
tor,Jorge Garbajosa, PF,67,60,28.5,8.5,0.7,4.2,4.9,1.9,1.16,0.22,1.0,1.3,2.0,12.1,3.3,7.9,.420,1.0,2.9,.342,0.9,1.2,0.73,2.3,5.0,.464,1.072,0.48
tor,Rasho Nesterovic, C,80,73,21.0,6.2,1.4,3.1,4.5,0.9,0.46,1.05,0.7,2.4,1.3,13.9,2.9,5.3,.546,0.0,0.0,.000,0.4,0.6,0.68,2.9,5.3,.548,1.173,0.55
tor,Pape Sow, PF,7,0,4.9,1.4,0.9,0.7,1.6,0.3,0.14,0.14,0.1,0.3,2.0,15.6,0.4,1.3,.333,0.0,0.0,.000,0.6,0.9,0.67,0.4,1.3,.333,1.111,0.33
tor,Andrea Bargnani, C,65,2,25.1,11.6,0.8,3.1,3.9,0.8,0.49,0.82,1.6,2.8,0.5,12.8,4.1,9.6,.427,1.5,4.1,.373,1.8,2.2,0.82,2.6,5.5,.468,1.202,0.51
gs,Baron Davis, PG,63,62,35.3,20.1,0.8,3.6,4.4,8.1,2.14,0.46,3.1,2.9,2.6,21.0,7.2,16.3,.439,1.3,4.4,.304,4.4,5.9,0.75,5.9,11.9,.489,1.227,0.48
gs,Josh Powell, PF†,30,0,9.6,3.5,0.6,1.7,2.3,0.6,0.17,0.40,0.8,1.4,0.8,9.5,1.4,2.6,.526,0.0,0.0,.000,0.7,1.0,0.73,1.4,2.6,.526,1.333,0.53
gs,Troy Murphy, PF†,26,17,25.7,8.9,1.4,4.6,6.0,2.3,0.81,0.65,1.1,2.4,2.1,14.5,3.1,6.9,.450,0.8,2.3,.373,1.8,2.5,0.71,2.3,4.6,.488,1.283,0.51
gs,Mickael Pietrus, SF,72,38,26.9,11.1,1.1,3.4,4.5,0.9,0.67,0.76,1.5,3.1,0.6,13.0,4.0,8.1,.488,1.3,3.3,.388,1.9,2.9,0.65,2.7,4.8,.558,1.367,0.57
gs,Mike Dunleavy, SF†,39,6,26.9,11.4,1.0,3.8,4.8,3.0,0.97,0.31,1.8,2.1,1.6,14.2,4.3,9.5,.449,0.9,2.7,.346,2.0,2.6,0.77,3.4,6.8,.489,1.205,0.50
gs,Stephen Jackson, SF†,38,37,34.0,16.8,1.2,2.2,3.3,4.6,1.34,0.37,2.7,3.0,1.7,14.5,6.0,13.5,.446,1.6,4.6,.341,3.2,4.0,0.80,4.4,8.9,.499,1.245,0.50
gs,Anthony Roberson, SG,20,1,11.4,5.6,0.1,1.0,1.1,0.5,0.60,0.00,0.7,1.4,0.8,11.4,2.2,5.2,.423,1.1,2.8,.382,0.1,0.2,0.67,1.1,2.4,.469,1.067,0.52
gs,Monta Ellis, SG,77,53,34.3,16.5,0.8,2.4,3.2,4.1,1.71,0.27,2.9,2.7,1.4,15.1,6.2,13.1,.475,0.5,1.9,.273,3.5,4.6,0.76,5.7,11.2,.509,1.259,0.49
gs,Sarunas Jasikevicius, PG†,26,2,11.9,4.3,0.2,0.6,0.8,2.3,0.50,0.04,1.2,0.8,2.0,12.4,1.4,3.9,.366,0.5,1.7,.273,1.0,1.2,0.87,0.9,2.2,.439,1.119,0.43
gs,Dajuan Wagner, SG,1,0,7.0,4.0,0.0,0.0,0.0,1.0,0.00,0.00,1.0,1.0,1.0,17.3,1.0,1.0,1.000,1.0,1.0,1.000,1.0,2.0,0.50,0.0,0.0,.000,4.000,1.50
gs,Jason Richardson, SG,51,49,32.8,16.0,1.4,3.7,5.1,3.4,1.06,0.63,1.6,2.5,2.1,15.6,6.0,14.4,.417,2.2,5.9,.365,1.8,2.7,0.66,3.8,8.5,.453,1.109,0.49
gs,Kelenna Azubuike, SF,41,9,16.3,7.1,0.6,1.7,2.3,0.7,0.54,0.24,1.0,1.2,0.7,13.4,2.4,5.4,.445,0.8,1.9,.430,1.5,1.9,0.78,1.6,3.5,.454,1.323,0.52
gs,Al Harrington, PF†,42,42,32.3,17.0,1.9,4.5,6.4,2.3,0.95,0.33,1.9,3.6,1.3,14.9,6.5,14.2,.456,1.7,4.2,.417,2.3,3.4,0.68,4.8,10.0,.473,1.196,0.52
gs,Keith McLeod, PG†,26,2,14.6,5.3,0.1,0.7,0.8,1.7,0.65,0.12,0.9,0.8,2.0,10.3,1.6,4.0,.390,0.3,0.9,.391,1.8,2.0,0.89,1.3,3.1,.390,1.314,0.43
gs,Andris Biedrins, C,82,63,29.0,9.5,3.1,6.2,9.3,1.1,0.82,1.66,1.5,3.7,0.7,16.2,4.2,7.1,.599,0.0,0.0,.000,1.1,2.0,0.52,4.2,7.1,.599,1.348,0.60
gs,Patrick O'Bryant, C,16,0,7.4,1.9,0.4,0.9,1.3,0.6,0.38,0.50,0.5,1.6,1.1,7.3,0.6,2.0,.313,0.0,0.0,.000,0.7,1.1,0.65,0.6,2.0,.313,.969,0.31
gs,Adonal Foyle, C,48,6,9.9,2.2,1.1,1.6,2.6,0.4,0.23,1.04,0.5,1.3,0.8,13.6,1.0,1.8,.565,0.0,0.0,.000,0.2,0.5,0.44,1.0,1.8,.565,1.259,0.56
gs,Ike Diogu, PF†,17,0,13.1,7.2,1.2,2.5,3.7,0.3,0.18,0.65,1.1,2.1,0.3,15.0,2.6,4.9,.530,0.0,0.0,.000,2.1,2.6,0.80,2.6,4.9,.530,1.482,0.53
gs,Renaldo Major, SF,1,0,27.0,5.0,0.0,2.0,2.0,0.0,2.00,0.00,1.0,4.0,0.0,-3.7,2.0,10.0,.200,0.0,0.0,.000,1.0,2.0,0.50,2.0,10.0,.200,.500,0.20
gs,Matt Barnes, SF,76,23,23.9,9.8,1.2,3.4,4.6,2.1,0.96,0.54,1.4,2.5,1.5,14.7,3.6,8.3,.438,1.4,3.8,.366,1.2,1.6,0.73,2.2,4.5,.500,1.188,0.52
lac,Alvin Williams, PG,2,0,5.0,1.0,0.5,0.0,0.5,1.5,1.00,0.00,1.5,0.0,1.0,6.6,0.0,1.0,.000,0.0,0.5,.000,1.0,2.0,0.50,0.0,0.5,.000,1.000,0.00
lac,Daniel Ewing, PG,61,3,11.7,2.9,0.1,1.0,1.2,1.5,0.52,0.07,0.8,1.0,1.8,9.3,1.1,2.6,.404,0.2,0.7,.318,0.6,0.7,0.78,0.9,1.9,.436,1.112,0.45
lac,Paul Davis, C,31,0,5.8,1.6,0.7,0.7,1.4,0.2,0.19,0.16,0.3,0.9,0.9,11.2,0.7,1.7,.423,0.0,0.0,.000,0.2,0.3,0.70,0.7,1.7,.423,.981,0.42
lac,Luke Jackson, SF†,3,0,5.3,1.0,0.0,0.3,0.3,1.3,0.00,0.00,0.3,1.0,4.0,10.3,0.3,2.7,.125,0.3,1.3,.250,0.0,0.0,0.00,0.0,1.4,.000,.375,0.19
lac,Doug Christie, SG,7,0,11.7,1.9,0.4,1.1,1.6,1.1,0.43,0.14,0.7,1.6,1.6,4.1,0.7,2.4,.294,0.1,0.9,.167,0.3,0.4,0.67,0.6,1.5,.364,.765,0.32
lac,Yaroslav Korolev, SF,10,0,4.1,1.2,0.1,0.2,0.3,0.4,0.30,0.00,0.1,0.0,4.0,7.8,0.4,1.6,.250,0.1,0.5,.200,0.3,0.6,0.50,0.3,1.1,.273,.750,0.28
lac,Chris Kaman, C,75,66,29.0,10.1,2.1,5.7,7.8,1.1,0.55,1.55,2.0,3.3,0.5,13.0,3.9,8.7,.451,0.0,0.0,.000,2.2,3.0,0.74,3.9,8.7,.452,1.156,0.45
lac,Shaun Livingston, PG,54,31,29.8,9.3,1.0,2.4,3.4,5.1,1.09,0.54,2.0,2.5,2.5,13.7,3.9,8.3,.463,0.1,0.3,.313,1.5,2.1,0.71,3.8,8.0,.469,1.120,0.47
lac,James Singleton, SF,53,0,7.1,1.6,0.7,1.3,2.0,0.3,0.28,0.32,0.3,0.8,1.0,11.6,0.6,1.5,.366,0.1,0.3,.214,0.4,0.5,0.76,0.5,1.2,.397,1.037,0.38
lac,Von Wafer, SG†,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,-40.8,0.0,1.0,.000,0.0,1.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
lac,Sam Cassell, PG,58,30,24.3,12.3,0.5,2.4,2.9,4.7,0.48,0.14,1.7,2.2,2.7,17.1,4.5,10.8,.418,0.6,1.9,.294,2.8,3.1,0.88,3.9,8.9,.444,1.142,0.44
lac,Quinton Ross, SF,81,43,21.0,5.2,0.7,1.6,2.3,1.1,0.86,0.40,0.4,2.2,2.6,10.5,2.2,4.7,.467,0.0,0.1,.200,0.8,1.1,0.78,2.2,4.6,.474,1.119,0.47
lac,Will Conroy, PG†,4,0,8.8,0.0,0.5,0.8,1.3,2.0,0.00,0.00,0.5,1.5,4.0,1.1,0.0,0.8,.000,0.0,0.0,.000,0.0,1.0,0.00,0.0,0.8,.000,.000,0.00
lac,Elton Brand, PF,80,80,38.5,20.5,3.4,6.0,9.3,2.9,0.96,2.24,2.5,3.0,1.2,23.2,8.1,15.1,.533,0.0,0.0,1.000,4.4,5.8,0.76,8.1,15.1,.532,1.356,0.53
