PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Keith Van Horn,PF,42.0,42.0,37.5,21.8,2.7,5.8,8.5,1.5,1.02,1.26,3.2,3.2,7.700000000000001,17.9,0.428,0.4,1.3,0.302,6.1,7.1,0.86,7.299999999999999,16.6,0.43799999999999994,0.44
Patrick Ewing,C,38.0,38.0,34.2,17.3,1.9000000000000001,8.0,9.9,1.1,0.79,2.63,2.6,2.8,6.5,14.9,0.43500000000000005,0.0,0.1,0.0,4.3,6.1,0.71,6.5,14.799999999999999,0.43600000000000005,0.43
Dennis Scott,F,36.0,9.0,20.46666666666667,6.516666666666667,0.2,1.3916666666666666,1.5916666666666668,1.0833333333333333,0.4158333333333333,0.08750000000000001,0.5333333333333333,1.3333333333333333,2.3833333333333333,5.916666666666667,0.3868333333333333,1.025,2.658333333333333,0.3635,0.625,0.8833333333333333,0.5766666666666667,1.3583333333333334,3.2583333333333333,0.4076666666666667,0.47333333333333333
David Wingate,G,20.0,0.0,4.6,0.7,0.2,0.3,0.4,0.3,0.2,0.0,0.3,0.5,0.4,0.8,0.4379999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4379999999999999,0.44000000000000006
Kurt Thomas,PF,50.0,44.0,23.6,8.1,1.6,4.1,5.7,1.1,0.9,0.34,1.5,3.2,3.4,7.4,0.462,0.0,0.0,0.0,1.3,2.2,0.61,3.4,7.4,0.46299999999999997,0.46
Chris Dudley,C,46.0,16.0,14.9,2.5,1.7,2.5,4.2,0.2,0.28,0.83,0.5,2.5,1.0,2.4,0.43999999999999995,0.0,0.0,0.0,0.4,0.9,0.48,1.0,2.4,0.43999999999999995,0.43999999999999995
Rick Brunson,PG,17.0,0.0,5.6,1.0,0.2,0.4,0.6,1.1,0.53,0.0,0.7,0.5,0.4,1.2,0.28600000000000003,0.0,0.3,0.0,0.3,1.1,0.28,0.4,0.9,0.375,0.29
Chris Childs,G,48.0,0.0,27.0,6.8,0.4000000000000001,2.4,2.7999999999999994,4.0,0.92,0.02,1.8,3.2999999999999994,2.4,5.599999999999999,0.42700000000000005,0.8000000000000002,2.0,0.38299999999999995,1.3,1.6000000000000003,0.82,1.6000000000000003,3.6,0.451,0.49
Ben Davis,F,8.0,0.0,2.6,2.1,1.1,0.3,1.4,0.4,0.0,0.0,0.1,0.5,0.9,2.1,0.41200000000000003,0.0,0.0,0.0,0.4,0.8,0.5,0.9,2.1,0.41200000000000003,0.41
Charlie Ward,PG,50.0,50.0,31.1,7.6,0.5,3.0,3.4,5.4,2.06,0.16,2.6,2.1,2.7,6.7,0.40399999999999997,1.1,3.0,0.35600000000000004,1.1,1.6,0.71,1.6,3.7,0.44299999999999995,0.48
Latrell Sprewell,SG,37.0,4.0,33.3,16.4,1.1,3.1,4.2,2.5,1.24,0.05,2.1,1.8000000000000003,5.8,14.0,0.415,0.6,2.1,0.273,4.2,5.2,0.81,5.2,11.9,0.44000000000000006,0.44000000000000006
Marcus Camby,C,46.0,0.0,20.5,7.2,2.2,3.3,5.5,0.3,0.63,1.61,0.8,2.8,3.0,5.7,0.521,0.0,0.0,0.0,1.2,2.2,0.55,3.0,5.7,0.521,0.52
Herb Williams,C,6.0,0.0,5.7,1.7,0.5,0.5,1.0,0.0,0.0,0.33,0.3,0.3,0.6999999999999998,1.3,0.5,0.0,0.0,0.0,0.3,0.3,1.0,0.6999999999999998,1.3,0.5,0.5
Allan Houston,SG,50.0,50.0,36.3,16.3,0.4,2.6,3.0,2.7,0.7,0.18,2.6,2.3,5.9,14.1,0.418,1.1,2.8,0.40700000000000003,3.4,3.9,0.86,4.8,11.3,0.42100000000000004,0.46
Larry Johnson,F,49.0,48.0,33.4,12.0,1.9,3.9,5.8,2.4,0.69,0.2,1.8,3.0,4.3,9.3,0.459,0.7,1.9,0.35900000000000004,2.7,3.3,0.82,3.6,7.4,0.48400000000000004,0.48999999999999994
George Lynch,SF,43.0,43.0,30.599999999999998,8.3,2.6,3.9,6.5,1.8,1.98,0.51,1.8,3.3000000000000003,3.4,8.1,0.42100000000000004,0.19999999999999998,0.5,0.39100000000000007,1.2,2.0,0.63,3.1999999999999997,7.6000000000000005,0.423,0.42999999999999994
Anthony Parker,SG,2.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0
Harvey Grant,F,47.0,10.0,17.0,3.1000000000000005,0.8,1.6,2.3,0.5,0.43,0.34,0.4,1.6,1.3,3.6000000000000005,0.369,0.0,0.1,0.16699999999999998,0.4,0.6,0.72,1.3,3.5,0.377,0.37
Jerald Honeycutt,F,16.0,0.0,6.35625,1.8624999999999998,0.1625,0.54375,0.70625,0.1625,0.31375000000000003,0.121875,0.54375,1.025,0.5375,2.025,0.2854375,0.325,1.08125,0.29006250000000006,0.4625,0.6187499999999999,0.703125,0.21249999999999997,0.94375,0.312625,0.359375
Theo Ratliff,C,50.0,50.0,32.5,11.2,2.8,5.4,8.1,0.6,0.9,2.98,1.8,3.6,3.9,8.4,0.47,0.0,0.0,0.0,3.3,4.6,0.72,3.9,8.4,0.47,0.47
Scott Williams,C,7.0,0.0,6.571428571428571,2.0,0.42857142857142855,1.5714285714285714,2.0,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.5714285714285714,1.2857142857142858,0.7142857142857143,2.4285714285714284,0.23785714285714282,0.0,0.0,0.0,0.5714285714285714,1.0,0.4071428571428571,0.7142857142857143,2.4285714285714284,0.23785714285714282,0.23571428571428574
Tim Thomas,PF,50.0,26.0,16.247999999999998,7.1739999999999995,0.9940000000000001,1.5,2.4939999999999998,0.9,0.5231999999999999,0.2394,0.9,2.1239999999999997,2.656,5.55,0.46372,0.43200000000000005,1.364,0.30524,1.43,2.258,0.6712,2.224,4.186,0.5160800000000001,0.49940000000000007
Benoit Benjamin,C,6.0,0.0,5.5,0.6999999999999998,0.5,0.8000000000000002,1.3,0.20000000000000004,0.0,0.0,0.5,1.0,0.3,1.2,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.2,0.28600000000000003,0.29
Rick Mahorn,F,16.0,0.0,7.9,0.8,0.4,1.0,1.4,0.1,0.31,0.06,0.4,1.4,0.3,1.1,0.278,0.0,0.0,0.0,0.2,0.5,0.38,0.3,1.1,0.278,0.28
Allen Iverson,SG,48.0,48.0,41.5,26.8,1.3999999999999997,3.5,4.9,4.6,2.29,0.15,3.5,2.0,9.1,22.0,0.4120000000000001,1.2,4.1,0.29100000000000004,7.400000000000001,9.9,0.75,7.900000000000001,17.9,0.44,0.44
Larry Hughes,SG,50.0,1.0,19.8,9.1,1.7,2.1,3.8,1.5,0.88,0.28,1.4,1.9,3.4,8.3,0.41100000000000003,0.2,1.0,0.154,2.1,3.0,0.71,3.2,7.3,0.44799999999999995,0.42
Tyrone Hill,PF,38.0,23.0,29.073684210526313,8.544736842105262,3.0,4.5131578947368425,7.56842105263158,0.9447368421052633,0.8942105263157896,0.42026315789473684,1.5657894736842104,3.8342105263157893,3.176315789473684,7.010526315789473,0.45494736842105266,0.0,0.0,0.0,2.1473684210526316,3.9710526315789467,0.5368421052631579,3.176315789473684,7.010526315789473,0.45494736842105266,0.4531578947368421
Eric Snow,PG,48.0,48.0,35.8,8.6,0.5,2.9,3.4,6.3,2.08,0.02,2.3,3.1,3.1,7.3,0.428,0.10000000000000002,0.4000000000000001,0.23800000000000002,2.3,3.1,0.73,3.0,6.900000000000001,0.44,0.44
Nazr Mohammed,C,26.0,0.0,4.7,1.6,0.7,0.7,1.4,0.1,0.19,0.15,0.5,0.8,0.6,1.6,0.3570000000000001,0.0,0.0,0.0,0.5,0.8,0.57,0.6,1.6,0.3570000000000001,0.36
Aaron McKie,SG,50.0,4.0,19.2,4.8,0.5,2.3,2.8,2.0,1.26,0.06,1.1,1.8,1.9,4.7,0.401,0.1,0.6,0.19399999999999998,0.9,1.2,0.71,1.8,4.1,0.43200000000000005,0.41
Matt Geiger,C,50.0,40.0,30.8,13.5,2.7,4.5,7.2,1.2,0.78,0.8,2.0,3.1,5.3,11.1,0.479,0.0,0.1,0.2,2.8,3.5,0.8,5.3,11.0,0.48200000000000004,0.48
Casey Shaw,C,9.0,0.0,1.6,0.2,0.3,0.0,0.3,0.0,0.0,0.0,0.2,0.2,0.1,0.8999999999999999,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8999999999999999,0.125,0.13
Alvin Williams,PG,50.0,45.0,21.0,5.0,0.4,1.3,1.6,2.6,1.02,0.24,1.1,1.9,1.9,4.7,0.401,0.3,0.8,0.33299999999999996,0.9,1.0,0.85,1.6,3.9,0.415,0.43
Michael Stewart,PF,42.0,2.0,9.4,1.5,1.0,1.3,2.4,0.1,0.1,0.67,0.3,1.8000000000000003,0.5,1.3,0.415,0.0,0.0,0.0,0.4,0.6,0.68,0.5,1.3,0.415,0.42000000000000004
John Wallace,SF,48.0,3.0,16.9,8.6,1.1,2.4,3.6,1.0,0.25,0.9,1.5,1.8999999999999997,3.2000000000000006,7.400000000000001,0.4320000000000001,0.0,0.0,0.0,2.2,3.1,0.6999999999999998,3.2000000000000006,7.400000000000001,0.4320000000000001,0.43
Doug Christie,SG,50.0,50.0,35.4,15.2,1.2,3.0,4.1,3.7,2.26,0.52,2.4,2.2,5.0,13.0,0.38799999999999996,1.0,3.2,0.304,4.1,4.9,0.84,4.0,9.8,0.415,0.43
Vince Carter,SG,50.0,49.0,35.2,18.3,1.9,3.8,5.7,3.0,1.1,1.54,2.2,2.8,6.9,15.3,0.45,0.4,1.3,0.28800000000000003,4.1,5.4,0.76,6.5,14.0,0.466,0.46
Kevin Willis,C,42.0,38.0,29.0,12.0,2.6,5.7,8.3,1.6,0.67,0.67,2.0,3.2,4.5,10.6,0.41800000000000004,0.0,0.0,0.0,3.1000000000000005,3.7,0.8400000000000001,4.5,10.6,0.42000000000000004,0.42000000000000004
Dee Brown,G,49.0,0.0,28.1,11.2,0.3,1.8,2.1,2.9,1.14,0.16,1.6,1.5,3.8,10.1,0.37799999999999995,2.8,7.1,0.387,0.8,1.1,0.7299999999999999,1.0,3.0,0.35600000000000004,0.51
Negele Knight,G,6.0,0.0,9.3,1.3,0.20000000000000004,0.8000000000000002,1.0,1.3,0.17,0.0,1.2,0.8000000000000002,0.5,1.3,0.375,0.0,0.20000000000000004,0.0,0.3,0.6999999999999998,0.5,0.5,1.1,0.429,0.38000000000000006
Sean Marks,PF,8.0,0.0,3.5,1.4,0.0,0.1,0.1,0.0,0.13,0.0,0.4,0.4,0.6,1.0,0.625,0.0,0.0,0.0,0.1,0.3,0.5,0.6,1.0,0.625,0.63
Tracy McGrady,SG,49.0,2.0,22.6,9.3,2.4,3.2,5.7,2.3,1.06,1.35,1.6,1.9,3.4,7.9,0.436,0.2,0.7,0.22899999999999995,2.3,3.2,0.7299999999999999,3.2,7.2,0.457,0.45
Charles Oakley,PF,50.0,50.0,32.7,7.0,1.9,5.6,7.5,3.4,0.92,0.42,1.9,3.6,2.8,6.5,0.428,0.0,0.1,0.2,1.3,1.7,0.81,2.8,6.4,0.43200000000000005,0.43
Mark Baker,G,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Reggie Slater,F,30.0,0.0,8.8,3.8,1.2,1.1,2.3,0.2,0.1,0.1,0.8,1.7,1.0,2.7,0.38299999999999995,0.0,0.0,0.0,1.8,2.8,0.62,1.0,2.7,0.38299999999999995,0.38
John Thomas,C,39.0,11.0,15.2,4.3,1.7,1.8,3.4,0.4,0.44,0.23,0.5,2.1,1.8,3.2,0.5770000000000001,0.0,0.0,0.0,0.7,1.2,0.56,1.8,3.2,0.5820000000000001,0.58
Micheal Williams,G,2.0,0.0,7.5,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,2.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.2,0.2
John Starks,G,50.0,50.0,33.7,13.8,0.7,2.6,3.3,4.7,1.38,0.1,1.7,2.7,5.4,14.6,0.37,1.6,5.4,0.29,1.5,2.0,0.74,3.8,9.2,0.41600000000000004,0.42
Adonal Foyle,C,44.0,0.0,14.0,2.9,1.8,2.6,4.4,0.4,0.34,0.98,0.7,2.0,1.2,2.8,0.42999999999999994,0.0,0.0,0.0,0.6,1.2,0.49,1.2,2.8,0.42999999999999994,0.42999999999999994
Erick Dampier,C,50.0,50.0,28.3,8.8,3.3,4.4,7.6,1.1,0.52,1.16,1.8,3.3,3.2,8.3,0.389,0.0,0.0,0.0,2.4,4.1,0.59,3.2,8.3,0.389,0.39
Muggsy Bogues,G,36.0,5.0,19.8,5.1,0.4,1.6,2.0,3.7000000000000006,1.19,0.030000000000000002,1.3,1.2,2.1,4.3,0.494,0.0,0.2,0.0,0.8999999999999999,1.0,0.86,2.1,4.1,0.514,0.49
Terry Cummings,F,50.0,0.0,20.2,9.1,1.9,3.2,5.1,1.2,0.92,0.2,1.2,3.4,3.7,8.5,0.439,0.0,0.0,1.0,1.6,2.3,0.71,3.7,8.5,0.43700000000000006,0.44
Donyell Marshall,PF,48.0,20.0,26.0,11.0,2.4,4.7,7.099999999999999,1.3999999999999997,0.98,0.77,1.7,2.6,4.3,10.3,0.42100000000000004,0.5,1.5,0.361,1.8,2.5,0.73,3.7999999999999994,8.8,0.431,0.45
Chris Mills,SF,47.0,24.0,29.699999999999996,10.3,1.0,4.0,5.0,2.2,0.83,0.3,1.2,2.7,4.0,9.6,0.411,0.7,2.4,0.278,1.6999999999999997,2.0,0.82,3.3,7.200000000000001,0.45600000000000007,0.45000000000000007
Duane Ferrell,F,8.0,0.0,5.8,0.6,0.6,0.1,0.8,0.0,0.13,0.13,0.1,0.5,0.1,1.8,0.071,0.0,0.0,0.0,0.4,0.5,0.75,0.1,1.8,0.071,0.07
Jason Caffey,F,35.0,32.0,25.0,8.8,2.3,3.6,5.9,0.5,0.69,0.26,2.1,3.2,3.5,7.9,0.444,0.0,0.0,0.0,1.8,2.8,0.63,3.5,7.9,0.446,0.44
Felton Spencer,C,26.0,0.0,6.1,1.6,0.7,1.1,1.8000000000000003,0.0,0.19,0.38,0.3,1.6,0.6,1.3000000000000003,0.455,0.0,0.0,0.0,0.5,1.0,0.46,0.6,1.3000000000000003,0.455,0.45000000000000007
Antawn Jamison,PF,47.0,24.0,22.5,9.6,2.8,3.6000000000000005,6.4,0.7,0.81,0.34,1.4,2.2,3.8,8.4,0.452,0.1,0.2,0.3,1.9,3.3,0.59,3.7,8.2,0.45600000000000007,0.46
Tony Delk,PG,36.0,13.0,17.5,6.8,0.3,1.2,1.5,2.6,0.44,0.17,1.3,1.3,2.6,7.0,0.364,0.4,1.7999999999999998,0.242,1.3,2.0,0.65,2.2,5.2,0.406,0.4
Bimbo Coles,PG,48.0,32.0,26.5,9.5,0.4000000000000001,2.0,2.4,4.6,0.94,0.23,1.7,2.4,3.7999999999999994,8.6,0.442,0.10000000000000002,0.5,0.24,1.7,2.1,0.82,3.7000000000000006,8.1,0.455,0.45
Keith Closs,C,15.0,0.0,5.8,2.1,0.3,1.3,1.7,0.0,0.2,0.6,0.4,0.9,0.8,1.5,0.522,0.0,0.1,0.0,0.5,0.7,0.8,0.8,1.4,0.545,0.52
Brian Skinner,PF,21.0,0.0,12.3,4.1,1.0,1.6,2.5,0.0,0.48,0.62,0.9000000000000001,1.0,1.6,3.3999999999999995,0.465,0.0,0.0,0.0,1.0,1.6,0.61,1.6,3.3999999999999995,0.465,0.46
Sherman Douglas,G,30.0,19.0,28.1,8.2,0.5,1.4,1.9,4.1,0.9,0.1,2.0,1.8,3.2,7.3,0.43799999999999994,0.0,0.4,0.0,1.8,2.9,0.63,3.2,6.9,0.462,0.44
James Robinson,G,31.0,0.0,16.325806451612905,5.8999999999999995,0.5903225806451612,1.4193548387096775,2.009677419354839,1.7935483870967746,0.7093548387096774,0.25387096774193546,1.374193548387097,1.935483870967742,2.141935483870968,5.958064516129032,0.35632258064516126,0.7096774193548387,2.374193548387097,0.2823548387096774,0.9064516129032257,1.2967741935483872,0.646774193548387,1.4322580645161291,3.5838709677419356,0.3973225806451613,0.4180645161290323
Lorenzen Wright,PF,48.0,15.0,23.600000000000005,6.599999999999999,3.0,4.6,7.5,0.6999999999999998,0.54,0.75,1.0,3.4,2.5,5.400000000000001,0.45799999999999996,0.0,0.0,0.0,1.7,2.4,0.69,2.5,5.400000000000001,0.4589999999999999,0.46
Pooh Richardson,G,11.0,0.0,11.8,2.5,0.1,1.1,1.2,2.7,0.36,0.0,0.8,0.5,1.1,3.3,0.33299999999999996,0.0,0.5,0.0,0.4,0.4,1.0,1.1,2.8,0.4,0.33
