TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bos,Todd Day, G,81,27,28.1,14.5,1.3,2.7,4.1,1.4,1.33,0.59,1.6,2.6,0.9,4.9,12.3,.398,1.6,4.3,.362,3.2,4.1,0.77,3.3,8.0,.418,1.179,0.46
bkn,Tony Massenburg, PF,79,49,24.7,7.2,2.8,3.7,6.5,0.3,0.48,0.63,1.2,2.7,0.3,2.8,5.7,.485,0.0,0.0,.000,1.6,2.6,0.63,2.8,5.7,.486,1.257,0.48
bkn,Kendall Gill, SF,82,81,39.0,21.8,2.2,3.9,6.1,4.0,1.88,0.56,2.7,2.7,1.5,7.9,17.7,.443,0.9,2.7,.336,5.2,6.5,0.80,7.0,15.0,.462,1.231,0.47
bkn,Lloyd Daniels, G†,17,0,16.6,5.4,1.1,1.2,2.3,1.5,0.53,0.18,0.6,1.7,2.3,2.0,6.1,.330,1.1,3.5,.322,0.3,0.4,0.83,0.9,2.6,.341,.893,0.42
bkn,Adrian Caldwell, F†,18,0,11.3,1.6,1.1,2.0,3.1,0.3,0.44,0.06,0.7,1.5,0.4,0.6,1.9,.286,0.0,0.1,.000,0.5,0.9,0.53,0.6,1.8,.303,.829,0.29
bkn,Sam Cassell, PG†,23,22,33.8,19.3,0.9,2.7,3.6,6.5,1.61,0.30,2.9,3.7,2.2,7.3,16.4,.443,2.0,5.2,.392,2.8,3.3,0.83,5.3,11.2,.467,1.180,0.51
bkn,Robert Werdann, C,6,0,5.2,1.5,0.5,0.5,1.0,0.0,0.33,0.17,0.3,1.7,0.0,0.5,1.2,.429,0.0,0.0,.000,0.5,0.5,1.00,0.5,1.2,.429,1.286,0.43
bkn,Robert Pack, PG†,34,31,34.9,15.9,0.4,2.1,2.5,9.6,1.74,0.09,4.4,2.4,2.2,5.7,13.9,.407,0.6,2.2,.297,3.9,5.0,0.79,5.1,11.7,.428,1.143,0.43
bkn,Jayson Williams, C,41,40,34.9,13.4,5.9,7.6,13.5,1.2,0.59,0.88,2.0,3.9,0.6,5.4,13.2,.409,0.0,0.1,.000,2.6,4.5,0.59,5.4,13.1,.412,1.019,0.41
bkn,Shawn Bradley, C†,40,38,30.7,12.0,3.0,5.2,8.1,0.5,0.58,4.00,1.6,3.1,0.3,5.0,11.4,.436,0.0,0.1,.000,2.0,3.1,0.66,5.0,11.3,.441,1.050,0.44
bkn,Jim Jackson, SF†,31,31,37.3,16.5,1.6,4.3,5.9,5.2,0.94,0.55,3.3,2.6,1.6,5.9,14.2,.417,1.3,3.5,.370,3.4,3.9,0.85,4.6,10.7,.432,1.161,0.46
bkn,Eric Montross, C†,31,31,27.2,5.1,3.7,5.4,9.1,0.9,0.35,1.26,0.8,3.8,1.1,2.4,5.2,.451,0.0,0.0,.000,0.4,0.9,0.39,2.4,5.2,.451,.969,0.45
bkn,Yinka Dare, C,41,2,7.6,1.4,0.9,1.1,2.0,0.1,0.10,0.68,0.5,1.2,0.1,0.5,1.3,.352,0.0,0.0,.000,0.5,0.9,0.51,0.5,1.3,.352,1.056,0.35
bkn,Xavier Mcdaniel, F,62,5,18.9,5.6,2.0,3.1,5.1,1.0,0.58,0.27,1.1,2.3,0.9,2.2,5.7,.389,0.1,0.4,.200,1.0,1.4,0.73,2.1,5.3,.403,.975,0.40
bkn,Kerry Kittles, SG,82,57,36.7,16.4,1.3,2.6,3.9,3.0,1.91,0.43,1.5,2.0,2.0,6.2,14.5,.426,1.9,5.1,.377,2.1,2.8,0.77,4.3,9.4,.453,1.133,0.49
bkn,Jack Haley, C,20,0,3.7,2.0,0.7,1.0,1.6,0.3,0.05,0.05,0.1,0.7,2.5,0.7,1.9,.351,0.0,0.0,.000,0.7,1.0,0.74,0.7,1.9,.351,1.081,0.35
bkn,Vincent Askew, F†,1,0,7.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,1.0,0.0,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
bkn,Reggie Williams, F†,11,0,15.2,6.5,0.4,1.8,2.2,0.7,0.73,0.36,0.9,2.5,0.8,2.5,6.1,.403,0.8,3.0,.273,0.7,0.9,0.80,1.7,3.1,.529,1.060,0.47
bkn,Khalid Reeves, G†,50,18,21.0,8.3,0.4,1.3,1.8,3.4,0.46,0.14,1.6,2.4,2.1,2.8,7.2,.393,1.5,3.8,.396,1.1,1.5,0.75,1.3,3.4,.389,1.153,0.50
bkn,Ed O'Bannon, F†,45,5,14.1,4.2,0.9,1.6,2.5,0.6,0.53,0.22,0.3,1.7,2.0,1.7,4.6,.367,0.4,1.3,.283,0.4,0.5,0.87,1.3,3.3,.401,.913,0.41
bkn,Chris Gatling, C†,3,0,30.7,17.0,2.7,4.7,7.3,1.0,1.33,0.00,2.0,4.3,0.5,6.0,14.3,.419,0.0,0.0,.000,5.0,5.3,0.94,6.0,14.3,.419,1.186,0.42
bkn,Kevin Edwards, G,32,0,14.9,5.9,0.3,1.1,1.3,1.8,0.53,0.13,1.5,1.1,1.2,2.2,5.7,.377,0.5,1.3,.349,1.2,1.3,0.86,1.7,4.4,.386,1.038,0.42
bkn,Joe Kleine, C†,28,0,16.2,3.0,1.4,2.7,4.1,0.8,0.29,0.43,0.8,2.0,1.1,1.3,2.9,.427,0.0,0.1,.500,0.5,0.6,0.72,1.3,2.8,.425,1.024,0.43
bkn,Evric Gray, F,5,0,8.4,2.6,0.2,0.4,0.6,0.4,0.20,0.00,0.6,1.0,0.7,0.8,3.0,.267,0.2,0.8,.250,0.8,0.8,1.00,0.6,2.2,.273,.867,0.30
ny,Patrick Ewing, C,78,78,37.0,22.4,2.2,8.4,10.7,2.0,0.88,2.42,3.4,3.2,0.6,8.4,17.2,.488,0.0,0.1,.222,5.6,7.5,0.75,8.4,17.1,.490,1.305,0.49
ny,John Starks, G,77,1,26.5,13.8,0.5,2.2,2.7,2.8,1.17,0.14,2.1,2.5,1.4,4.8,11.1,.431,1.9,5.3,.369,2.2,2.9,0.77,2.9,5.8,.488,1.239,0.52
ny,John Wallace, SF,68,6,11.6,4.8,0.8,1.5,2.3,0.5,0.31,0.37,1.1,1.5,0.5,1.8,3.5,.517,0.0,0.1,.500,1.2,1.6,0.72,1.8,3.4,.517,1.377,0.52
ny,Scott Brooks, G,38,0,6.6,1.5,0.2,0.3,0.5,0.8,0.55,0.00,0.4,0.9,1.7,0.5,1.0,.487,0.1,0.3,.417,0.4,0.4,0.93,0.4,0.7,.519,1.462,0.55
ny,Buck Williams, F,74,4,20.2,6.3,2.2,3.1,5.4,0.7,0.54,0.51,1.1,2.8,0.7,2.4,4.4,.537,0.0,0.0,.000,1.6,2.4,0.64,2.4,4.4,.538,1.426,0.54
ny,Chris Childs, G,65,61,31.9,9.3,0.3,2.6,2.9,6.1,1.20,0.17,2.8,3.3,2.2,3.2,7.8,.414,1.1,2.8,.387,1.7,2.3,0.76,2.1,5.0,.429,1.186,0.48
ny,Herb Williams, C,21,2,8.8,1.9,0.4,1.0,1.5,0.2,0.19,0.24,0.2,0.9,1.0,0.9,2.2,.391,0.0,0.0,.000,0.1,0.2,0.75,0.9,2.2,.400,.848,0.39
ny,Charlie Ward, PG,79,21,22.3,5.2,0.6,2.2,2.8,4.1,1.05,0.19,1.9,2.4,2.2,1.7,4.3,.395,0.6,1.9,.312,1.2,1.6,0.76,1.1,2.4,.464,1.214,0.47
ny,Chris Jent, F,3,0,3.3,2.0,0.3,0.0,0.3,0.3,0.00,0.00,0.0,0.7,0.0,0.7,2.0,.333,0.7,1.0,.667,0.0,0.0,0.00,0.0,1.0,.000,1.000,0.50
ny,Charles Oakley, PF,80,80,35.9,10.8,3.1,6.7,9.8,2.8,1.39,0.26,2.1,3.8,1.3,4.2,8.7,.488,0.1,0.2,.263,2.3,2.8,0.81,4.1,8.5,.495,1.245,0.49
ny,Allan Houston, SG,81,81,33.1,14.8,0.5,2.4,3.0,2.2,0.51,0.22,2.1,2.9,1.1,5.4,12.7,.423,1.8,4.7,.385,2.2,2.7,0.80,3.6,8.0,.446,1.160,0.50
ny,Walter McCarty, PF,35,0,5.5,1.8,0.2,0.4,0.7,0.4,0.20,0.26,0.5,1.1,0.8,0.7,1.9,.382,0.1,0.4,.286,0.2,0.4,0.57,0.6,1.5,.407,.941,0.41
ny,Larry Johnson, F,76,76,34.4,12.8,2.2,3.0,5.2,2.3,0.84,0.47,1.8,3.3,1.3,4.9,9.7,.512,0.4,1.4,.324,2.5,3.6,0.69,4.5,8.3,.543,1.328,0.53
phi,Clarence Weatherspoon, PF,82,82,36.0,12.2,2.7,5.6,8.3,1.7,0.90,1.05,1.7,2.3,1.0,4.9,9.9,.491,0.0,0.1,.167,2.5,3.4,0.74,4.9,9.8,.493,1.237,0.49
phi,Michael Cage, C,82,24,15.2,1.8,1.4,2.5,3.9,0.5,0.59,0.51,0.2,1.4,2.5,0.8,1.7,.468,0.0,0.0,.000,0.2,0.5,0.46,0.8,1.7,.468,1.071,0.47
phi,Scott Williams, C,62,52,21.2,5.8,2.5,3.9,6.4,0.7,0.71,0.66,0.8,3.3,0.8,2.6,5.1,.509,0.0,0.0,.000,0.6,0.9,0.69,2.6,5.1,.513,1.138,0.51
phi,Allen Iverson, SG,76,74,40.1,23.5,1.5,2.6,4.1,7.5,2.07,0.32,4.4,3.1,1.7,8.2,19.8,.416,2.0,6.0,.341,5.0,7.2,0.70,6.2,13.8,.448,1.188,0.47
phi,Frankie King, G,7,0,8.4,2.9,0.6,1.4,2.0,0.7,0.57,0.00,0.4,1.0,1.7,1.0,2.4,.412,0.1,0.3,.500,0.7,0.7,1.00,0.9,2.1,.400,1.176,0.44
phi,Mark Hendrickson, F,29,1,10.4,2.9,1.2,2.0,3.2,0.1,0.34,0.14,0.5,1.1,0.2,1.1,2.7,.416,0.1,0.4,.250,0.6,0.9,0.69,1.0,2.3,.446,1.104,0.44
phi,Jerry Stackhouse, SF,81,81,39.1,20.7,1.9,2.2,4.2,3.1,1.15,0.78,3.9,2.7,0.8,6.6,16.1,.407,1.3,4.2,.298,6.3,8.2,0.77,5.3,11.9,.446,1.284,0.45
phi,Mark Davis, G,75,17,22.7,8.5,1.8,2.5,4.3,1.8,1.13,0.41,1.6,3.1,1.1,3.3,7.1,.469,0.3,1.2,.258,1.5,2.2,0.67,3.0,5.9,.514,1.194,0.49
phi,Lucious Harris, SG,54,3,15.1,5.4,0.5,0.8,1.3,0.9,0.76,0.06,0.6,0.8,1.5,2.1,5.4,.381,0.7,1.8,.364,0.6,0.9,0.70,1.4,3.6,.390,.997,0.44
phi,Mark Bradtke, C,36,0,7.0,1.6,0.7,1.2,1.9,0.2,0.14,0.14,0.3,0.9,0.8,0.7,1.6,.431,0.0,0.0,.000,0.3,0.4,0.69,0.7,1.6,.431,1.017,0.43
phi,Derrick Coleman, PF,57,54,36.9,18.1,2.8,7.3,10.1,3.4,0.88,1.32,3.2,2.9,1.0,6.4,14.7,.435,0.6,2.1,.269,4.8,6.4,0.75,5.8,12.6,.463,1.234,0.45
phi,Don MacLean, F,37,2,19.8,10.9,1.1,2.7,3.8,1.0,0.32,0.27,1.3,1.9,0.8,4.4,9.9,.447,0.3,1.0,.316,1.7,2.6,0.66,4.1,8.9,.462,1.101,0.46
phi,Joe Courtney, F†,4,0,13.0,3.0,1.3,1.0,2.3,0.0,0.00,0.00,0.3,2.0,0.0,1.5,3.5,.429,0.0,0.0,.000,0.0,0.0,0.00,1.5,3.5,.429,.857,0.43
phi,Adrian Caldwell, F†,27,0,13.5,2.7,1.4,2.7,4.1,0.3,0.30,0.26,0.6,2.2,0.4,1.1,2.1,.526,0.0,0.0,.000,0.4,1.2,0.36,1.1,2.1,.526,1.263,0.53
phi,Doug Overton, PG,61,4,10.4,3.6,0.3,0.8,1.1,1.7,0.39,0.00,0.6,0.7,2.6,1.3,3.1,.426,0.2,0.7,.250,0.7,0.8,0.94,1.1,2.4,.473,1.142,0.45
phi,Rex Walters, G,59,16,17.6,6.8,0.4,1.5,1.8,1.9,0.47,0.05,1.0,1.3,1.9,2.5,5.5,.455,1.0,2.5,.385,0.8,1.1,0.79,1.5,3.0,.514,1.237,0.54
tor,Brad Lohaus, F,6,0,7.5,1.7,0.2,1.0,1.2,0.2,0.17,0.00,0.2,1.0,1.0,0.7,2.5,.267,0.3,1.2,.286,0.0,0.0,0.00,0.4,1.3,.250,.667,0.33
tor,Martin Lewis, F,9,0,5.6,1.6,0.4,0.2,0.7,0.4,0.11,0.22,0.1,0.9,4.0,0.7,1.6,.429,0.1,0.3,.333,0.1,0.2,0.50,0.6,1.3,.455,1.000,0.46
tor,Zan Tabak, C,13,4,16.8,6.5,1.5,2.2,3.8,1.1,0.46,0.85,1.6,2.7,0.7,2.5,5.5,.451,0.0,0.0,.000,1.5,2.2,0.69,2.5,5.5,.451,1.183,0.45
tor,Doug Christie, SG,81,81,38.6,14.5,1.0,4.3,5.3,3.9,2.48,0.56,2.5,3.0,1.6,4.9,11.7,.417,1.8,4.7,.384,2.9,3.8,0.77,3.1,7.0,.440,1.239,0.49
tor,Damon Stoudamire, PG,81,81,40.9,20.2,1.1,3.0,4.1,8.8,1.52,0.16,3.6,2.0,2.5,7.0,17.4,.401,2.2,6.1,.355,4.1,5.0,0.82,4.8,11.3,.426,1.161,0.46
tor,Hubert Davis, SG,36,0,17.3,5.0,0.3,0.8,1.1,0.9,0.31,0.06,0.6,1.1,1.6,2.1,5.1,.402,0.4,1.9,.229,0.5,0.6,0.74,1.7,3.2,.509,.984,0.45
tor,Walt Williams, F,73,73,36.3,16.4,1.4,3.6,5.0,2.7,1.33,0.85,2.4,3.9,1.1,5.7,13.5,.427,2.4,6.0,.400,2.5,3.3,0.77,3.3,7.5,.448,1.221,0.52
tor,Jimmy Oliver, G,4,0,10.8,2.8,0.3,1.0,1.3,0.3,0.50,0.00,0.8,0.5,0.3,1.0,3.3,.308,0.3,1.5,.167,0.5,0.5,1.00,0.7,1.8,.429,.846,0.35
tor,John Long, G,32,0,11.6,4.0,0.2,1.1,1.3,0.7,0.28,0.06,0.8,0.9,0.9,1.4,3.7,.393,0.4,1.1,.353,0.8,0.9,0.89,1.0,2.6,.410,1.103,0.44
tor,Popeye Jones, PF,79,61,30.6,7.8,3.4,5.2,8.6,1.1,0.73,0.49,1.5,3.4,0.7,3.3,6.8,.480,0.0,0.2,.077,1.3,1.5,0.82,3.3,6.6,.490,1.147,0.48
tor,Donald Whiteside, G,27,1,9.6,2.2,0.1,0.4,0.4,1.3,0.41,0.00,0.6,0.9,2.1,0.7,2.0,.327,0.4,1.3,.333,0.4,0.6,0.73,0.3,0.7,.316,1.073,0.44
tor,Acie Earl, F†,38,0,12.0,4.3,0.9,1.4,2.2,0.5,0.32,0.71,0.9,1.4,0.5,1.6,4.1,.376,0.0,0.1,.000,1.2,1.8,0.63,1.6,4.0,.388,1.032,0.38
tor,Carlos Rogers, F,56,3,24.9,9.8,2.1,3.3,5.4,0.7,0.75,1.23,0.9,2.5,0.7,3.8,7.2,.525,0.4,1.2,.379,1.8,3.0,0.60,3.4,6.0,.553,1.364,0.56
tor,Sharone Wright, C,60,28,16.8,6.5,1.3,1.8,3.1,0.5,0.25,0.83,1.6,2.4,0.3,2.7,6.7,.400,0.0,0.0,.000,1.1,2.2,0.51,2.7,6.7,.400,.968,0.40
tor,Oliver Miller, C†,19,8,16.6,6.0,1.2,2.6,3.8,1.5,0.68,0.68,1.1,2.5,1.5,2.5,4.4,.560,0.0,0.1,.000,1.1,1.4,0.77,2.5,4.3,.566,1.357,0.56
tor,Marcus Camby, C,63,38,30.1,14.8,2.1,4.2,6.3,1.5,1.05,2.06,2.1,3.4,0.7,6.0,12.3,.482,0.0,0.2,.143,2.9,4.2,0.69,6.0,12.1,.488,1.202,0.48
tor,Shawn Respert, G†,27,0,15.3,5.6,0.4,0.8,1.2,1.2,0.74,0.07,0.8,1.3,1.5,2.0,4.4,.442,0.7,1.8,.396,1.0,1.2,0.84,1.3,2.6,.472,1.267,0.52
tor,Benoit Benjamin, C,4,3,11.0,3.3,0.8,1.5,2.3,0.3,0.25,0.00,0.5,1.3,0.5,1.3,3.0,.417,0.0,0.0,.000,0.8,1.0,0.75,1.3,3.0,.417,1.083,0.42
tor,Earl Cureton, F,9,0,5.1,0.8,0.4,0.6,1.0,0.4,0.00,0.00,0.1,1.1,4.0,0.3,0.9,.375,0.0,0.0,.000,0.1,0.3,0.33,0.3,0.9,.375,.875,0.38
tor,Clifford Rozier, F†,41,29,17.9,4.6,2.5,3.2,5.7,0.8,0.59,1.07,0.7,2.4,1.1,1.9,4.2,.457,0.0,0.0,.000,0.8,1.5,0.51,1.9,4.2,.462,1.092,0.46
tor,Reggie Slater, F,26,0,15.6,7.8,1.5,2.1,3.7,0.8,0.35,0.23,1.1,1.3,0.7,3.2,5.7,.550,0.0,0.1,.000,1.5,2.9,0.52,3.2,5.6,.558,1.362,0.55
gs,Andrew DeClercq, C,71,1,15.0,5.3,1.7,2.5,4.2,0.5,0.46,0.38,1.1,3.2,0.4,2.0,3.8,.520,0.0,0.0,.000,1.3,2.1,0.60,2.0,3.8,.520,1.374,0.52
gs,Melvin Booker, G†,16,4,25.6,7.3,0.4,1.3,1.8,3.1,0.19,0.13,1.3,1.8,2.5,2.8,6.3,.436,0.7,2.2,.314,1.1,1.3,0.90,2.1,4.1,.500,1.158,0.49
gs,Lou Roe, F,17,0,6.3,2.4,0.4,0.4,0.8,0.4,0.18,0.06,0.6,0.6,0.5,0.8,2.8,.292,0.2,0.6,.273,0.5,1.1,0.47,0.6,2.2,.297,.833,0.32
gs,B.J. Armstrong, G,49,17,20.8,7.9,0.1,1.4,1.5,2.6,0.51,0.04,1.1,1.1,2.4,3.0,6.7,.453,0.5,1.8,.278,1.4,1.6,0.86,2.5,4.9,.519,1.190,0.49
gs,Todd Fuller, C,75,18,12.7,4.1,1.4,1.9,3.3,0.3,0.13,0.27,0.7,1.9,0.5,1.5,3.5,.429,0.0,0.0,.000,1.0,1.5,0.69,1.5,3.5,.429,1.143,0.43
gs,Chris Mullin, F,79,63,34.6,14.5,0.9,3.1,4.0,4.1,1.65,0.42,2.4,2.0,1.7,5.5,10.0,.553,1.1,2.6,.411,2.3,2.7,0.86,4.4,7.4,.602,1.443,0.61
gs,Ray Owes, F,57,1,10.4,3.1,1.1,1.7,2.9,0.3,0.26,0.35,0.4,1.5,0.7,1.3,3.2,.417,0.0,0.1,.200,0.5,0.8,0.57,1.3,3.1,.423,.983,0.42
gs,Joe Smith, PF,80,80,38.6,18.7,3.3,5.2,8.5,1.6,0.93,1.08,2.4,3.1,0.7,7.3,16.2,.454,0.2,0.6,.261,3.8,4.7,0.81,7.1,15.6,.461,1.155,0.46
gs,Scott Burrell, G†,29,0,15.8,4.9,0.9,1.9,2.7,1.2,0.48,0.28,1.0,2.1,1.3,1.8,4.8,.379,0.8,2.1,.361,0.5,0.8,0.65,1.0,2.7,.392,1.021,0.46
gs,Clifford Rozier, F†,1,0,5.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,1.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,1.0,.000,.000,0.00
gs,Donyell Marshall, PF,61,20,16.8,7.3,1.5,3.0,4.5,0.9,0.41,0.75,0.9,1.6,1.0,2.9,6.9,.413,0.6,1.8,.315,1.0,1.6,0.62,2.3,5.1,.448,1.055,0.45
gs,Latrell Sprewell, SG,80,79,41.9,24.2,0.7,3.9,4.6,6.3,1.65,0.56,4.0,1.9,1.6,8.1,18.1,.449,1.8,5.2,.354,6.2,7.3,0.84,6.3,12.9,.488,1.342,0.50
gs,Felton Spencer, C†,72,64,21.4,5.1,2.1,3.6,5.7,0.3,0.47,0.69,1.2,3.8,0.2,1.9,3.9,.486,0.0,0.0,.000,1.3,2.2,0.58,1.9,3.9,.486,1.305,0.49
gs,Mark Price, G,70,49,26.8,11.3,0.5,2.0,2.6,4.9,0.96,0.04,2.3,1.4,2.1,3.8,8.4,.447,1.6,4.0,.396,2.2,2.4,0.91,2.2,4.4,.493,1.346,0.54
gs,Donald Royal, F†,36,1,14.1,3.8,0.9,1.7,2.6,0.4,0.31,0.25,0.6,1.5,0.6,1.0,2.7,.385,0.0,0.1,.000,1.7,2.2,0.79,1.0,2.6,.394,1.417,0.39
gs,Bimbo Coles, PG,51,13,23.2,6.1,0.8,1.5,2.3,2.9,0.69,0.14,1.2,1.9,2.5,2.4,6.2,.389,0.6,2.0,.294,0.7,1.0,0.76,1.8,4.2,.434,.990,0.44
lac,Bo Outlaw, PF,82,25,26.8,7.6,2.1,3.4,5.5,1.9,1.15,1.73,1.3,2.8,1.5,3.1,5.1,.609,0.0,0.1,.000,1.4,2.8,0.50,3.1,5.0,.621,1.499,0.61
lac,Dwayne Schintzius, C,15,0,7.7,2.3,0.6,0.9,1.5,0.3,0.07,0.60,0.5,1.5,0.6,0.9,2.4,.361,0.1,0.1,.500,0.5,0.5,0.88,0.8,2.3,.353,.944,0.38
lac,Lamond Murray, SF,74,1,17.5,7.4,1.1,2.0,3.1,0.8,0.72,0.39,1.2,1.5,0.7,2.4,5.9,.416,0.4,1.2,.341,2.1,2.9,0.74,2.0,4.7,.436,1.262,0.45
lac,Brent Barry, SG,59,0,18.5,7.5,0.5,1.4,1.9,2.6,0.86,0.25,1.3,1.5,2.0,2.6,6.4,.409,0.9,2.9,.324,1.3,1.6,0.82,1.7,3.5,.481,1.166,0.48
lac,Pooh Richardson, G,59,18,18.1,5.6,0.4,1.2,1.7,2.9,0.92,0.08,1.1,1.4,2.7,2.2,5.8,.381,0.7,2.2,.328,0.4,0.7,0.60,1.5,3.6,.412,.959,0.44
lac,Lorenzen Wright, PF,77,51,25.1,7.3,2.7,3.4,6.1,0.6,0.62,0.78,1.0,2.7,0.6,3.1,6.4,.481,0.0,0.1,.250,1.1,1.9,0.59,3.1,6.3,.483,1.143,0.48
lac,Darrick Martin, PG,82,64,22.2,10.9,0.3,1.1,1.4,4.1,0.70,0.02,1.5,2.0,2.7,3.6,8.8,.407,1.1,2.9,.389,2.7,3.0,0.87,2.5,5.9,.415,1.244,0.47
lac,Loy Vaught, F,82,82,34.6,14.9,2.7,7.3,10.0,1.3,1.04,0.30,1.7,2.9,0.8,6.6,13.2,.500,0.0,0.1,.167,1.6,2.3,0.70,6.6,13.1,.504,1.125,0.50
lac,Kevin Duckworth, C,26,22,14.8,4.0,0.9,1.4,2.3,0.6,0.35,0.42,1.3,2.4,0.5,1.7,4.0,.437,0.1,0.2,.750,0.4,0.6,0.69,1.6,3.8,.424,1.010,0.45
lac,Eric Piatkowski, SG,65,0,11.5,6.0,0.8,0.9,1.6,0.8,0.51,0.15,0.7,1.3,1.1,2.1,4.6,.450,0.8,1.8,.425,1.1,1.3,0.82,1.3,2.8,.466,1.302,0.54
lac,Rodney Rogers, SF,81,62,30.6,13.2,1.7,3.4,5.1,2.7,1.09,0.75,2.7,3.4,1.0,5.0,10.9,.462,0.8,2.2,.361,2.4,3.6,0.66,4.2,8.7,.487,1.213,0.50
lac,Stanley Roberts, C,18,2,21.0,9.5,1.3,3.7,5.1,0.5,0.44,1.28,1.3,3.2,0.4,3.5,8.2,.426,0.0,0.0,.000,2.5,3.6,0.70,3.5,8.2,.426,1.155,0.43
