TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bkn,Reggie Evans, PF†,30,6,13.3,2.7,1.8,3.2,5.0,0.2,0.43,0.07,0.9,1.8,0.2,9.0,0.8,2.0,.390,0.0,0.0,.000,1.2,2.2,0.54,0.8,2.0,.390,1.373,0.39
bkn,Deron Williams, PG,64,58,32.2,14.3,0.2,2.4,2.6,6.1,1.45,0.20,2.2,2.3,2.7,17.7,5.0,11.2,.450,1.5,4.2,.366,2.7,3.4,0.80,3.5,7.0,.500,1.278,0.52
bkn,Tyshawn Taylor, PG,23,3,11.7,3.9,0.1,0.5,0.7,1.6,0.52,0.04,1.3,1.3,1.2,5.5,1.3,4.0,.341,0.1,0.5,.250,1.0,1.3,0.80,1.2,3.5,.354,.978,0.36
bkn,Joe Johnson, SF,79,79,32.6,15.8,0.6,2.8,3.4,2.7,0.59,0.13,1.5,1.6,1.8,15.5,5.8,12.9,.454,2.1,5.1,.401,2.0,2.5,0.82,3.7,7.8,.489,1.223,0.53
bkn,Andray Blatche, C,73,7,22.2,11.2,1.6,3.7,5.3,1.5,1.03,0.52,1.5,2.3,1.0,18.8,4.4,9.2,.476,0.2,0.7,.278,2.2,3.0,0.74,4.2,8.5,.494,1.218,0.49
bkn,Shaun Livingston, PG,76,54,26.0,8.3,0.9,2.4,3.2,3.2,1.22,0.41,1.4,2.3,2.3,14.5,3.1,6.4,.483,0.0,0.1,.167,2.1,2.5,0.83,3.1,6.3,.486,1.292,0.48
bkn,Jorge Gutierrez, PG,15,2,16.3,4.1,0.2,1.3,1.5,2.0,0.67,0.07,0.9,2.5,2.1,8.8,1.7,3.6,.463,0.2,0.8,.250,0.6,0.8,0.75,1.5,2.8,.524,1.148,0.49
bkn,Kevin Garnett, PF,54,54,20.5,6.5,1.1,5.5,6.6,1.5,0.80,0.74,1.3,2.3,1.2,13.3,2.9,6.6,.441,0.0,0.1,.000,0.7,0.9,0.81,2.9,6.5,.445,.989,0.44
bkn,Paul Pierce, SF,75,68,28.0,13.5,0.3,4.3,4.6,2.4,1.15,0.41,2.0,2.5,1.2,16.8,4.3,9.5,.451,1.5,4.0,.373,3.4,4.1,0.83,2.8,5.5,.507,1.419,0.53
bkn,Marquis Teague, PG†,21,1,9.6,3.0,0.0,1.0,1.0,1.4,0.38,0.05,1.0,1.0,1.4,8.5,1.0,2.5,.415,0.1,0.4,.375,0.7,0.9,0.79,0.9,2.1,.422,1.170,0.44
bkn,Andrei Kirilenko, SF,45,4,19.0,5.0,1.2,2.0,3.2,1.6,0.89,0.42,1.2,1.4,1.3,12.5,1.8,3.6,.513,0.0,0.1,.200,1.4,2.6,0.51,1.8,3.5,.523,1.413,0.52
bkn,Mason Plumlee, C,70,22,18.2,7.4,1.4,3.0,4.4,0.9,0.70,0.79,1.1,2.4,0.8,19.1,2.8,4.3,.659,0.0,0.0,.000,1.7,2.8,0.63,2.8,4.3,.666,1.722,0.66
bkn,Jason Terry, SG,35,0,16.3,4.5,0.1,0.9,1.1,1.6,0.37,0.00,0.8,1.4,2.1,7.5,1.6,4.3,.362,1.1,2.9,.379,0.3,0.4,0.67,0.5,1.4,.327,1.046,0.49
bkn,Mirza Teletovic, PF,72,7,19.4,8.6,0.8,2.9,3.7,0.8,0.40,0.32,0.8,2.0,1.1,14.4,3.1,7.3,.418,1.9,4.8,.390,0.6,0.9,0.71,1.2,2.5,.472,1.176,0.55
bkn,Jason Collins, C,22,1,7.8,1.1,0.3,0.5,0.9,0.2,0.36,0.05,0.3,1.4,0.6,4.1,0.5,1.1,.458,0.0,0.1,.000,0.1,0.2,0.75,0.5,1.0,.524,1.042,0.46
bkn,Marcus Thornton, SG†,26,1,23.8,12.3,0.7,2.2,2.8,1.2,1.04,0.12,1.1,1.4,1.0,16.2,4.2,10.2,.414,2.0,5.3,.380,1.8,2.3,0.80,2.2,4.9,.450,1.203,0.51
bkn,Brook Lopez, C,17,17,31.4,20.7,2.3,3.7,6.0,0.9,0.53,1.76,1.6,3.1,0.6,25.5,7.6,13.5,.563,0.0,0.1,.000,5.5,6.8,0.82,7.6,13.4,.566,1.537,0.56
bkn,Alan Anderson, SG,78,26,22.7,7.2,0.5,1.7,2.2,1.0,0.62,0.14,0.8,1.9,1.3,9.5,2.5,6.2,.400,1.1,3.2,.339,1.2,1.5,0.78,1.4,3.0,.464,1.163,0.49
ny,Raymond Felton, PG,65,65,31.0,9.7,0.8,2.2,3.0,5.6,1.20,0.42,2.0,2.4,2.8,12.9,3.7,9.4,.395,1.0,3.0,.318,1.4,1.9,0.72,2.7,6.4,.431,1.036,0.45
ny,Jeremy Tyler, PF,41,0,9.7,3.6,0.9,1.7,2.7,0.2,0.15,0.49,0.6,1.7,0.3,13.1,1.5,2.8,.517,0.0,0.0,.000,0.6,1.2,0.54,1.5,2.8,.517,1.259,0.52
ny,Pablo Prigioni, PG,66,27,19.4,3.8,0.5,1.4,2.0,3.5,1.02,0.03,0.9,2.0,3.8,13.0,1.3,2.9,.461,1.0,2.1,.464,0.2,0.2,0.92,0.3,0.8,.451,1.319,0.63
ny,Tim Hardaway Jr., SG,81,1,23.1,10.2,0.2,1.3,1.5,0.8,0.54,0.09,0.6,1.8,1.4,12.8,3.6,8.5,.428,1.6,4.4,.363,1.3,1.6,0.83,2.0,4.1,.498,1.199,0.52
ny,Carmelo Anthony, SF,77,77,38.7,27.4,1.9,6.2,8.1,3.1,1.23,0.66,2.6,2.9,1.2,24.5,9.6,21.3,.452,2.2,5.4,.402,6.0,7.0,0.85,7.4,15.9,.469,1.285,0.50
ny,Chris Smith, PG,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,0.0,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
ny,Kenyon Martin, PF,32,15,19.8,4.3,1.1,3.1,4.2,1.6,0.78,0.84,0.8,2.7,1.9,12.3,2.0,3.8,.512,0.0,0.0,.000,0.3,0.6,0.58,2.0,3.8,.516,1.114,0.51
ny,Amar'e Stoudemire, PF,65,21,22.6,11.9,1.7,3.2,4.9,0.5,0.35,0.57,1.4,2.4,0.4,18.9,4.8,8.6,.557,0.0,0.0,.000,2.3,3.1,0.74,4.8,8.6,.557,1.384,0.56
ny,Toure' Murry, SF,51,0,7.3,2.7,0.3,0.6,0.9,1.0,0.37,0.02,0.7,0.9,1.4,11.2,1.1,2.5,.434,0.1,0.2,.417,0.5,0.8,0.59,1.0,2.3,.436,1.085,0.45
ny,Beno Udrih, PG†,31,12,19.0,5.6,0.3,1.5,1.8,3.5,0.71,0.10,1.4,1.5,2.6,12.4,2.2,5.2,.425,0.5,1.3,.425,0.6,0.8,0.83,1.7,3.9,.425,1.081,0.48
ny,Tyson Chandler, C,55,55,30.2,8.7,2.9,6.7,9.6,1.1,0.65,1.15,1.3,2.6,0.8,16.5,3.5,5.9,.593,0.0,0.0,.000,1.8,2.8,0.63,3.5,5.9,.595,1.491,0.59
ny,J.R. Smith, SG,74,37,32.7,14.5,0.5,3.5,4.0,3.0,0.88,0.27,1.5,2.6,2.0,14.0,5.4,12.9,.415,2.6,6.5,.394,1.2,1.9,0.65,2.8,6.4,.436,1.121,0.51
ny,Iman Shumpert, SG,74,58,26.5,6.7,1.1,3.1,4.2,1.7,1.24,0.18,1.1,2.8,1.6,9.7,2.5,6.5,.378,1.0,3.1,.333,0.7,1.0,0.75,1.5,3.4,.418,1.023,0.46
ny,Earl Clark, SF†,9,0,7.8,2.6,0.2,1.6,1.8,0.2,0.11,0.67,0.1,0.7,2.0,13.5,0.8,2.3,.333,0.1,0.7,.167,0.9,1.1,0.80,0.7,1.6,.400,1.095,0.36
ny,Cole Aldrich, C,46,2,7.2,2.0,0.8,2.0,2.8,0.3,0.17,0.65,0.4,0.9,0.8,19.1,0.7,1.3,.541,0.0,0.0,.000,0.6,0.7,0.87,0.7,1.3,.541,1.508,0.54
ny,Metta World Peace, SF,29,1,13.4,4.8,0.6,1.4,2.0,0.6,0.83,0.28,0.7,1.5,0.9,11.7,1.9,4.9,.397,0.6,1.9,.315,0.3,0.6,0.63,1.3,3.0,.448,.986,0.46
ny,Shannon Brown, PG†,19,0,7.8,2.1,0.3,0.5,0.8,0.2,0.63,0.00,0.5,0.6,0.4,8.4,0.8,2.0,.421,0.0,0.0,.000,0.4,0.6,0.67,0.8,2.0,.421,1.053,0.42
ny,Andrea Bargnani, C,42,39,29.9,13.3,1.6,3.6,5.3,1.1,0.33,1.24,1.4,2.4,0.8,14.5,5.3,12.0,.442,0.7,2.6,.278,2.0,2.4,0.82,4.6,9.4,.487,1.112,0.47
phi,James Anderson, SG,80,62,28.9,10.1,0.7,3.0,3.8,1.9,0.93,0.35,1.3,1.9,1.4,10.9,3.9,9.0,.431,1.4,4.4,.328,1.0,1.3,0.73,2.5,4.6,.530,1.130,0.51
phi,Casper Ware, PG,9,0,12.9,5.3,0.0,1.0,1.0,1.1,0.89,0.00,0.6,1.2,2.0,13.0,2.0,4.7,.429,0.8,2.3,.333,0.6,0.7,0.83,1.2,2.4,.524,1.143,0.51
phi,Darius Morris, PG†,12,0,16.1,6.9,0.3,0.8,1.1,2.6,0.67,0.00,1.6,1.8,1.6,11.9,2.4,5.6,.433,0.8,2.0,.417,1.3,1.8,0.71,1.6,3.6,.442,1.239,0.51
phi,Tony Wroten, SG,72,16,24.5,13.0,1.0,2.2,3.2,3.0,1.08,0.22,2.8,2.1,1.1,13.0,4.8,11.2,.427,0.6,2.6,.213,2.9,4.5,0.64,4.2,8.6,.492,1.162,0.45
phi,Elliot Williams, SG,67,2,17.3,6.0,0.4,1.5,1.9,1.1,0.52,0.04,1.0,1.9,1.1,8.7,2.1,5.0,.415,0.6,1.9,.296,1.3,1.8,0.73,1.5,3.1,.486,1.199,0.47
phi,Lavoy Allen, PF†,51,2,18.8,5.2,2.1,3.4,5.4,1.3,0.43,0.53,0.8,2.3,1.6,11.9,2.3,5.2,.440,0.0,0.3,.154,0.5,0.8,0.68,2.3,4.9,.455,.989,0.44
phi,Henry Sims, C†,26,25,27.2,11.8,3.2,3.8,7.0,1.8,0.88,0.50,1.3,3.2,1.4,17.4,4.3,8.8,.489,0.0,0.0,.000,3.2,4.1,0.77,4.3,8.8,.491,1.336,0.49
phi,Daniel Orton, C,22,4,11.4,3.0,0.7,2.0,2.8,0.7,0.27,0.73,0.8,1.7,0.8,10.5,1.0,2.1,.447,0.0,0.0,.000,1.0,1.4,0.77,1.0,2.1,.447,1.383,0.45
phi,Brandon Davies, PF,51,0,11.3,2.8,0.7,1.4,2.1,0.5,0.47,0.16,0.7,1.8,0.8,7.5,1.1,2.5,.422,0.0,0.2,.200,0.7,1.0,0.64,1.1,2.3,.441,1.125,0.43
phi,James Nunnally, SF†,9,0,12.3,2.9,0.0,1.2,1.2,0.7,0.56,0.11,0.3,1.0,2.0,6.1,1.0,3.1,.321,0.6,1.7,.333,0.3,0.6,0.60,0.4,1.4,.308,.929,0.41
phi,Evan Turner, SG†,54,54,34.9,17.4,0.9,5.0,6.0,3.7,1.04,0.09,2.9,2.7,1.3,13.2,6.6,15.4,.428,0.7,2.4,.288,3.5,4.2,0.83,5.9,13.0,.455,1.130,0.45
phi,Hollis Thompson, SG,77,41,22.6,6.0,0.9,2.3,3.2,0.9,0.69,0.16,0.8,1.9,1.2,9.5,2.2,4.8,.460,0.9,2.2,.401,0.7,0.9,0.71,1.3,2.6,.507,1.239,0.55
phi,Michael Carter-Williams, PG,70,70,34.5,16.7,1.4,4.8,6.2,6.3,1.86,0.61,3.5,3.0,1.8,15.6,6.1,15.1,.405,0.8,3.0,.264,3.7,5.2,0.70,5.3,12.1,.440,1.107,0.43
phi,Jarvis Varnado, PF†,23,0,14.7,4.3,0.8,1.9,2.7,0.6,0.43,1.26,0.4,2.7,1.3,13.4,1.6,2.6,.600,0.0,0.0,.000,1.2,2.3,0.52,1.6,2.6,.600,1.650,0.60
phi,Arnett Moultrie, PF,12,2,15.6,3.0,0.9,2.0,2.9,0.2,0.67,0.33,0.6,1.8,0.3,6.7,1.3,3.2,.421,0.0,0.0,.000,0.3,0.4,0.80,1.3,3.2,.421,.947,0.42
phi,Byron Mullens, C†,18,0,13.7,6.8,0.9,2.4,3.3,0.4,0.50,0.44,0.8,1.7,0.6,16.1,2.6,5.6,.465,1.1,2.8,.400,0.4,0.8,0.57,1.5,2.8,.529,1.208,0.56
phi,Adonis Thomas, SG†,2,1,6.5,3.5,0.0,0.0,0.0,0.5,0.00,0.00,0.5,2.0,1.0,10.2,1.5,2.5,.600,0.5,1.0,.500,0.0,0.0,0.00,1.0,1.5,.667,1.400,0.70
phi,Dewayne Dedmon, C†,11,0,13.6,3.4,1.0,3.5,4.5,0.3,0.00,0.82,0.8,2.5,0.3,8.7,1.4,2.6,.517,0.0,0.0,.000,0.6,1.2,0.54,1.4,2.6,.517,1.276,0.52
phi,Thaddeus Young, SF,79,78,34.4,17.9,2.1,3.9,6.0,2.3,2.11,0.46,2.1,2.7,1.1,16.6,7.4,16.2,.454,1.1,3.7,.308,2.1,2.9,0.71,6.3,12.5,.496,1.104,0.49
phi,Eric Maynor, PG†,8,0,14.0,3.8,0.3,1.6,1.9,1.5,0.50,0.25,1.5,0.5,1.0,6.7,1.4,3.6,.379,0.5,1.5,.333,0.5,1.0,0.50,0.9,2.1,.412,1.034,0.45
phi,Spencer Hawes, PF†,53,53,31.4,13.0,1.7,6.9,8.5,3.3,0.58,1.26,2.2,2.9,1.5,15.4,5.0,11.1,.451,1.5,3.8,.399,1.5,1.9,0.78,3.5,7.3,.478,1.174,0.52
phi,Darius Johnson-Odom, SG,3,0,5.0,0.0,0.0,0.7,0.7,0.3,0.33,0.00,0.7,1.0,0.5,-23.0,0.0,2.3,.000,0.0,1.0,.000,0.0,0.7,0.00,0.0,1.3,.000,.000,0.00
phi,Lorenzo Brown, PG,26,0,8.6,2.5,0.3,0.8,1.1,1.6,0.50,0.12,0.6,0.7,2.6,8.3,1.0,3.3,.302,0.1,1.2,.100,0.3,0.5,0.69,0.9,2.1,.411,.744,0.32
tor,Tyler Hansbrough, PF,64,4,15.3,4.9,1.9,2.6,4.5,0.3,0.44,0.30,0.7,2.1,0.4,14.2,1.5,3.1,.474,0.0,0.0,.000,2.0,2.9,0.68,1.5,3.1,.479,1.592,0.47
tor,Jonas Valanciunas, C,81,81,28.2,11.3,2.8,6.0,8.8,0.7,0.30,0.88,1.7,3.1,0.4,16.2,4.4,8.3,.531,0.0,0.0,.000,2.4,3.2,0.76,4.4,8.3,.532,1.355,0.53
tor,Quincy Acy, SF†,7,0,8.7,2.7,0.7,1.4,2.1,0.6,0.57,0.43,0.3,1.1,2.0,17.2,0.9,2.0,.429,0.3,0.7,.400,0.7,1.1,0.63,0.6,1.3,.444,1.357,0.50
tor,Aaron Gray, C†,4,0,5.0,1.3,0.8,1.3,2.0,0.8,0.00,0.00,1.0,1.8,0.8,5.7,0.5,0.8,.667,0.0,0.0,.000,0.3,0.5,0.50,0.5,0.8,.667,1.667,0.67
tor,Steve Novak, SF,54,1,10.0,3.3,0.1,0.9,1.1,0.2,0.22,0.07,0.1,0.8,2.6,11.1,1.1,2.7,.411,1.0,2.3,.426,0.1,0.1,1.00,0.1,0.4,.333,1.219,0.59
tor,Kyle Lowry, PG,79,79,36.2,17.9,1.1,3.6,4.7,7.4,1.53,0.19,2.5,3.4,3.0,20.2,5.8,13.7,.423,2.4,6.3,.380,4.0,4.9,0.81,3.4,7.4,.460,1.312,0.51
tor,Rudy Gay, SF†,18,18,35.5,19.4,1.6,5.8,7.4,2.2,1.56,1.28,3.3,2.6,0.7,14.7,7.2,18.6,.388,1.2,3.3,.373,3.8,4.9,0.77,6.0,15.3,.391,1.045,0.42
tor,Patrick Patterson, PF†,48,7,23.3,9.1,1.7,3.3,5.1,1.3,0.88,0.71,1.0,2.5,1.3,16.3,3.6,7.6,.477,1.0,2.3,.411,0.9,1.1,0.75,2.6,5.3,.506,1.191,0.54
tor,Terrence Ross, SF,81,62,26.7,10.9,0.5,2.6,3.1,1.0,0.79,0.33,1.1,2.3,0.9,12.1,3.9,9.3,.423,2.0,5.0,.395,1.0,1.2,0.84,1.9,4.3,.458,1.170,0.53
tor,Austin Daye, SF†,8,0,4.1,1.0,0.3,0.6,0.9,0.3,0.00,0.00,0.0,0.5,0.0,2.4,0.4,1.6,.231,0.0,1.0,.000,0.3,0.4,0.67,0.4,0.6,.600,.615,0.23
tor,DeMar DeRozan, SG,79,79,38.2,22.7,0.6,3.7,4.3,4.0,1.09,0.35,2.2,2.5,1.8,18.4,7.6,17.8,.429,0.8,2.7,.305,6.6,8.0,0.82,6.8,15.1,.451,1.273,0.45
tor,Amir Johnson, PF,77,72,28.8,10.4,2.2,4.3,6.6,1.5,0.73,1.14,1.6,3.5,0.9,15.4,4.5,7.9,.562,0.3,0.9,.303,1.2,1.9,0.64,4.2,7.0,.593,1.306,0.58
tor,Greivis Vasquez, PG†,61,5,21.5,9.5,0.2,2.0,2.3,3.7,0.41,0.07,1.7,1.7,2.3,14.2,3.5,8.3,.417,1.5,3.9,.389,1.1,1.2,0.86,2.0,4.4,.442,1.146,0.51
tor,Dwight Buycks, PG,14,0,10.4,3.1,0.3,1.4,1.6,0.7,0.57,0.00,0.7,0.8,1.0,7.3,1.1,3.4,.313,0.4,1.2,.294,0.6,0.6,0.89,0.7,2.2,.323,.896,0.36
tor,Chuck Hayes, C†,45,0,12.8,2.2,1.1,2.5,3.6,0.6,0.51,0.22,0.6,1.7,1.1,9.6,0.9,2.2,.429,0.0,0.0,.000,0.3,0.4,0.83,0.9,2.2,.433,1.010,0.43
tor,John Salmons, SF†,60,0,21.4,5.0,0.2,1.8,2.0,1.7,0.58,0.18,0.7,1.5,2.6,7.6,1.8,4.9,.368,0.8,2.0,.388,0.6,0.8,0.73,1.0,2.9,.354,1.007,0.45
tor,D.J. Augustin, PG†,10,0,8.2,2.1,0.0,0.4,0.4,1.0,0.10,0.00,0.9,0.7,1.1,1.2,0.7,2.4,.292,0.1,1.1,.091,0.6,0.6,1.00,0.6,1.3,.462,.875,0.31
tor,Landry Fields, SG,30,2,10.7,2.3,0.5,1.5,2.0,0.7,0.33,0.10,0.4,0.8,1.8,8.6,0.9,2.2,.403,0.0,0.2,.000,0.5,0.7,0.64,0.9,2.0,.435,1.015,0.40
tor,Julyan Stone, SG,21,0,5.7,0.9,0.1,0.9,1.0,0.6,0.14,0.00,0.2,0.6,2.4,6.6,0.3,0.8,.412,0.1,0.4,.250,0.1,0.1,0.67,0.2,0.4,.556,1.059,0.47
tor,Nando de Colo, PG†,21,0,9.2,3.1,0.4,1.0,1.3,1.6,0.33,0.14,0.7,1.1,2.4,13.0,1.0,2.9,.367,0.4,1.0,.364,0.6,0.6,1.00,0.6,1.9,.368,1.083,0.43
gs,Andre Iguodala, SG,63,63,32.4,9.3,0.8,3.8,4.7,4.2,1.51,0.29,1.6,1.6,2.6,13.7,3.5,7.3,.480,1.0,2.8,.354,1.4,2.1,0.65,2.5,4.5,.558,1.284,0.55
gs,Andrew Bogut, C,67,67,26.4,7.3,2.7,7.3,10.0,1.7,0.72,1.81,1.4,3.1,1.2,17.1,3.5,5.6,.627,0.0,0.0,.000,0.3,1.0,0.34,3.5,5.6,.627,1.312,0.63
gs,MarShon Brooks, SG†,7,0,2.1,1.9,0.1,0.6,0.7,0.0,0.14,0.00,0.0,0.0,0.0,24.4,0.7,1.9,.385,0.0,0.3,.000,0.4,0.6,0.75,0.7,1.6,.455,1.000,0.38
gs,Dewayne Dedmon, C†,4,0,1.5,0.3,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.3,0.0,-5.1,0.0,0.3,.000,0.0,0.0,.000,0.3,0.5,0.50,0.0,0.3,.000,1.000,0.00
gs,Toney Douglas, PG†,24,0,11.0,3.7,0.2,0.9,1.1,0.8,0.25,0.08,0.7,1.4,1.2,6.6,1.3,3.6,.372,0.8,2.5,.322,0.2,0.3,0.63,0.5,1.1,.481,1.023,0.48
gs,Stephen Curry, PG,78,78,36.5,24.0,0.6,3.7,4.3,8.5,1.63,0.18,3.8,2.5,2.3,24.1,8.4,17.7,.471,3.3,7.9,.424,3.9,4.5,0.89,5.1,9.8,.509,1.354,0.57
gs,Ognjen Kuzmic, C,21,0,4.4,0.7,0.5,0.5,1.0,0.1,0.14,0.19,0.5,0.8,0.2,3.4,0.2,0.6,.385,0.0,0.0,.000,0.2,0.5,0.45,0.2,0.6,.385,1.154,0.38
gs,Steve Blake, PG†,28,1,21.7,4.4,0.2,1.8,2.0,3.6,0.71,0.21,1.1,1.3,3.3,9.4,1.6,4.3,.375,1.0,2.8,.342,0.2,0.3,0.63,0.6,1.5,.439,1.017,0.49
gs,Marreese Speights, PF,79,3,12.4,6.4,1.3,2.4,3.7,0.4,0.13,0.43,0.8,1.9,0.5,15.2,2.5,5.6,.441,0.1,0.4,.258,1.4,1.7,0.82,2.4,5.2,.455,1.149,0.45
gs,David Lee, PF,69,67,33.2,18.2,2.6,6.7,9.3,2.1,0.70,0.38,2.2,3.0,1.0,19.2,7.4,14.2,.523,0.0,0.0,.000,3.3,4.3,0.78,7.4,14.2,.523,1.281,0.52
gs,Jordan Crawford, SG†,42,0,15.7,8.4,0.2,1.3,1.5,1.4,0.31,0.05,1.2,1.0,1.1,12.0,3.3,7.9,.417,1.0,3.0,.313,0.9,1.0,0.84,2.3,4.9,.483,1.063,0.48
gs,Harrison Barnes, SF,78,24,28.3,9.5,0.8,3.1,4.0,1.5,0.83,0.26,1.1,2.0,1.4,9.9,3.5,8.7,.399,0.8,2.4,.347,1.7,2.3,0.72,2.7,6.3,.419,1.087,0.45
gs,Jermaine O'Neal, C,44,13,20.1,7.9,1.9,3.6,5.5,0.6,0.32,0.91,1.2,2.3,0.5,15.3,2.8,5.6,.504,0.0,0.0,.000,2.3,3.0,0.75,2.8,5.6,.504,1.407,0.50
gs,Kent Bazemore, SG†,44,0,6.1,2.3,0.1,0.8,0.9,0.5,0.27,0.14,0.6,1.0,0.7,6.2,0.8,2.2,.371,0.2,0.9,.256,0.4,0.8,0.53,0.6,1.3,.448,1.041,0.42
gs,Klay Thompson, SG,81,81,35.4,18.4,0.5,2.6,3.1,2.2,0.91,0.46,1.7,2.9,1.3,14.3,6.9,15.5,.444,2.8,6.6,.417,1.8,2.3,0.79,4.1,8.9,.464,1.182,0.53
