TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
tor,Antonio Lang, F†,7,0,4.6,0.4,0.0,0.7,0.7,0.1,0.57,0.14,0.3,1.0,0.5,0.0,0.7,.000,0.0,0.0,.000,0.4,0.6,0.75,0.0,0.7,.000,.600,0.00
tor,Kevin Willis, C,79,1,21.3,7.6,2.5,3.6,6.1,0.6,0.46,0.61,1.2,3.2,0.5,3.0,7.2,.415,0.0,0.0,.333,1.7,2.1,0.80,3.0,7.2,.415,1.062,0.42
tor,Dee Brown, G,38,12,17.7,6.9,0.2,1.2,1.4,2.3,0.63,0.13,1.0,1.6,2.2,2.4,6.8,.360,1.8,4.9,.358,0.3,0.4,0.69,0.6,1.9,.366,1.023,0.49
tor,Aleksandar Radojevic, C,3,0,8.0,2.3,0.7,2.0,2.7,0.3,0.67,0.33,1.7,1.7,0.2,0.7,2.3,.286,0.0,0.0,.000,1.0,2.0,0.50,0.7,2.3,.286,1.000,0.29
tor,Sean Marks, PF,5,0,2.4,1.6,0.0,0.4,0.4,0.0,0.20,0.20,0.6,0.6,0.0,0.4,1.2,.333,0.0,0.2,.000,0.8,0.8,1.00,0.4,1.0,.400,1.333,0.33
tor,Tracy McGrady, SG,79,34,31.2,15.4,2.4,4.0,6.3,3.3,1.14,1.91,2.0,2.5,1.6,5.8,12.9,.451,0.2,0.8,.277,3.5,5.0,0.71,5.6,12.1,.463,1.192,0.46
tor,Dell Curry, G,67,9,16.3,7.6,0.2,1.3,1.5,1.3,0.48,0.13,0.6,1.0,2.2,2.9,6.8,.427,1.4,3.6,.393,0.4,0.5,0.75,1.5,3.2,.467,1.117,0.53
tor,Charles Oakley, PF,80,80,30.4,6.9,1.5,5.3,6.8,3.2,1.28,0.56,1.9,3.7,1.6,2.9,7.0,.418,0.2,0.5,.341,0.8,1.1,0.78,2.7,6.5,.424,.979,0.43
tor,Michael Stewart, PF,42,1,9.3,1.4,0.8,1.5,2.2,0.1,0.12,0.45,0.4,1.9,0.4,0.5,1.3,.377,0.0,0.0,.000,0.4,0.8,0.56,0.5,1.3,.377,1.094,0.38
tor,John Thomas, C,55,6,8.7,2.1,0.7,0.7,1.4,0.2,0.22,0.25,0.3,1.9,0.6,0.9,1.9,.458,0.0,0.0,.000,0.3,0.7,0.39,0.9,1.9,.462,1.065,0.46
gs,Billy Owens, F†,16,4,24.1,6.4,2.3,4.6,6.8,2.4,0.44,0.31,1.5,2.9,1.6,2.4,6.3,.380,0.1,0.4,.286,1.6,2.6,0.60,2.3,5.9,.387,1.030,0.39
gs,Jason Caffey, F,71,56,30.4,12.0,2.7,4.1,6.8,1.7,0.87,0.28,2.4,3.8,0.7,4.5,9.5,.479,0.0,0.0,.000,2.9,4.9,0.60,4.5,9.5,.480,1.262,0.48
gs,Mark Davis, G,23,7,20.2,6.2,1.3,2.3,3.7,1.7,1.09,0.17,1.7,2.3,1.0,2.4,6.0,.409,0.0,0.1,.000,1.3,2.0,0.66,2.4,5.9,.415,1.044,0.41
gs,Mookie Blaylock, G,73,72,33.7,11.3,0.8,2.9,3.7,6.7,2.00,0.30,2.0,1.7,3.4,4.5,11.5,.391,1.4,4.1,.336,0.9,1.3,0.71,3.1,7.4,.422,.982,0.45
gs,Adonal Foyle, C,76,59,21.8,5.5,2.3,3.3,5.6,0.6,0.34,1.79,0.9,2.9,0.6,2.5,5.0,.508,0.0,0.0,.000,0.4,1.2,0.38,2.5,5.0,.508,1.105,0.51
gs,Antawn Jamison, PF,43,41,36.2,19.6,4.0,4.3,8.3,2.1,0.70,0.35,2.6,2.7,0.8,8.3,17.6,.471,0.0,0.2,.286,3.0,4.8,0.61,8.3,17.4,.473,1.112,0.47
gs,Sam Jacobson, G†,49,5,13.5,5.0,0.5,0.9,1.4,0.6,0.59,0.06,0.6,2.3,1.0,2.1,4.1,.507,0.2,0.5,.375,0.6,0.8,0.77,1.9,3.6,.525,1.207,0.53
gs,Tony Farmer, F,74,9,16.2,6.3,1.6,2.4,4.0,1.0,0.89,0.22,1.1,2.3,0.9,1.7,4.2,.407,0.1,0.6,.182,2.7,3.6,0.77,1.6,3.6,.444,1.490,0.42
gs,Erick Dampier, C,21,12,23.6,8.0,2.3,4.1,6.4,0.9,0.38,0.71,1.4,3.6,0.7,3.3,8.2,.405,0.0,0.0,.000,1.3,2.4,0.53,3.3,8.2,.405,.965,0.40
gs,Larry Hughes, SG†,32,32,40.8,22.7,1.9,4.0,5.9,4.1,1.91,0.50,3.1,3.0,1.3,8.3,21.4,.389,0.6,2.3,.243,5.4,7.3,0.74,7.7,19.1,.407,1.057,0.40
gs,Drew Barry, G†,8,0,10.6,2.8,0.0,1.0,1.0,2.1,0.25,0.00,0.8,1.8,2.8,1.1,2.3,.500,0.4,1.1,.333,0.1,0.3,0.50,0.7,1.2,.667,1.222,0.58
gs,Tim Legler, G,23,4,12.3,3.3,0.2,0.8,1.0,1.0,0.17,0.04,0.3,1.4,4.0,1.2,3.4,.359,0.3,0.9,.333,0.6,0.8,0.78,0.9,2.5,.368,.987,0.40
gs,Chris Carr, G†,7,0,10.6,5.6,0.7,1.1,1.9,0.4,0.00,0.14,0.7,1.7,0.6,1.6,4.7,.333,0.1,1.1,.125,2.3,2.7,0.84,1.5,3.6,.400,1.182,0.35
gs,Jamel Thomas, F†,4,0,6.8,1.5,0.3,0.5,0.8,1.0,0.25,0.00,1.0,0.5,1.0,0.8,2.0,.375,0.0,0.5,.000,0.0,0.0,0.00,0.8,1.5,.500,.750,0.38
gs,Terry Cummings, F,22,0,18.1,8.4,2.0,2.8,4.9,1.0,0.59,0.36,1.2,3.4,0.8,3.5,8.0,.429,0.0,0.0,.000,1.5,1.8,0.82,3.5,8.0,.429,1.040,0.43
gs,Bill Curley, F†,24,0,10.8,2.7,0.6,1.2,1.8,0.6,0.46,0.17,0.7,2.1,0.8,1.0,2.4,.404,0.0,0.0,.000,0.8,1.0,0.72,1.0,2.4,.411,1.123,0.40
gs,Damon Jones, PG†,13,1,15.1,5.2,0.0,1.2,1.2,3.0,0.46,0.00,1.2,1.0,2.6,1.9,4.2,.463,0.8,1.8,.478,0.5,0.7,0.78,1.1,2.4,.452,1.259,0.56
gs,Tim Young, C,25,0,5.5,2.2,0.5,0.9,1.4,0.2,0.08,0.04,0.4,0.7,0.6,0.5,1.6,.333,0.0,0.0,.000,1.1,1.4,0.78,0.5,1.6,.333,1.385,0.33
gs,Sam Mack, G,23,5,14.5,5.0,0.3,1.4,1.7,1.0,0.78,0.04,0.8,2.0,1.3,1.6,5.3,.303,0.9,2.8,.328,0.8,0.9,0.95,0.7,2.5,.276,.934,0.39
gs,John Starks, G†,33,30,33.6,14.7,0.3,2.5,2.8,5.2,1.12,0.09,1.9,2.8,2.7,5.8,15.4,.378,1.7,4.9,.348,1.4,1.6,0.83,4.1,10.5,.392,.955,0.43
gs,Donyell Marshall, PF,64,51,32.4,14.2,3.0,7.0,10.0,2.6,1.06,1.06,1.9,2.8,1.4,5.2,13.1,.394,0.8,2.2,.355,3.1,4.0,0.78,4.4,10.9,.402,1.083,0.42
gs,Chris Mills, SF,20,11,32.5,16.1,2.3,3.9,6.2,2.4,0.90,0.20,1.3,3.0,1.9,6.2,14.6,.421,0.4,1.5,.267,3.4,4.2,0.81,5.8,13.1,.439,1.103,0.43
gs,Vonteego Cummings, PG,75,11,23.9,9.4,0.8,1.7,2.5,3.3,1.21,0.17,1.8,2.3,1.9,3.5,8.7,.405,0.7,2.0,.325,1.7,2.3,0.75,2.8,6.7,.429,1.078,0.44
lac,Eric Murdock, G,40,15,17.3,5.6,0.4,1.6,1.9,2.7,1.18,0.13,1.5,1.7,1.9,2.0,5.1,.385,0.4,1.1,.381,1.3,2.0,0.64,1.6,4.0,.387,1.098,0.42
lac,Jeff McInnis, PG,25,10,23.9,7.2,0.7,2.2,2.9,3.6,0.60,0.08,1.1,2.2,3.3,3.2,7.4,.430,0.3,0.8,.333,0.5,0.7,0.76,2.9,6.6,.442,.968,0.45
lac,Marty Conlon, F†,3,0,3.0,0.7,0.3,0.3,0.7,0.0,0.00,0.00,0.0,0.3,0.0,0.3,0.7,.500,0.0,0.0,.000,0.0,0.0,0.00,0.3,0.7,.500,1.000,0.50
lac,Lamar Odom, PF,76,70,36.4,16.6,2.1,5.7,7.8,4.2,1.20,1.25,3.4,3.8,1.2,5.9,13.5,.438,0.8,2.2,.360,4.0,5.5,0.72,5.1,11.3,.453,1.229,0.47
lac,Charles Jones, G,56,0,11.8,3.4,0.3,0.8,1.1,1.7,0.54,0.09,0.5,0.8,3.4,1.2,3.6,.328,0.7,2.1,.331,0.3,0.4,0.74,0.5,1.5,.325,.935,0.43
lac,Keith Closs, C,57,6,14.4,4.2,1.1,2.0,3.1,0.4,0.23,1.28,0.6,1.4,0.7,1.7,3.5,.487,0.0,0.1,.000,0.8,1.4,0.59,1.7,3.4,.495,1.208,0.49
lac,Derek Anderson, SG,64,58,34.4,16.9,1.3,2.8,4.0,3.4,1.41,0.17,2.6,2.3,1.3,5.9,13.4,.438,0.9,2.8,.309,4.2,4.8,0.88,5.0,10.6,.472,1.256,0.47
lac,Etdrick Bohannon, F†,11,0,10.3,2.4,1.1,1.6,2.7,0.5,0.18,0.55,0.7,2.2,0.6,0.6,1.2,.538,0.0,0.0,.000,1.1,1.8,0.60,0.6,1.2,.538,2.000,0.54
lac,Eric Piatkowski, SG,75,23,22.8,8.7,1.0,2.0,3.0,1.1,0.59,0.17,0.8,1.9,1.4,3.2,7.6,.415,1.2,3.2,.383,1.1,1.3,0.85,2.0,4.4,.439,1.141,0.50
lac,Maurice Taylor, PF,62,60,35.9,17.1,1.5,4.9,6.5,1.6,0.82,0.77,2.7,3.5,0.6,7.4,15.9,.464,0.0,0.1,.125,2.3,3.2,0.71,7.4,15.8,.466,1.073,0.46
lac,Troy Hudson, PG,62,38,25.7,8.8,0.5,1.9,2.4,3.9,0.69,0.00,1.7,1.0,2.2,3.3,8.7,.377,1.0,3.1,.311,1.2,1.5,0.81,2.3,5.6,.414,1.007,0.43
lac,Pete Chilcutt, F†,24,2,14.5,3.0,1.1,2.2,3.3,0.7,0.42,0.25,0.5,1.6,1.5,1.3,2.6,.492,0.2,0.7,.313,0.3,0.3,1.00,1.1,1.9,.553,1.159,0.53
lac,Michael Olowokandi, C,80,77,31.2,9.8,2.4,5.8,8.2,0.5,0.44,1.75,2.2,3.8,0.2,4.1,9.5,.437,0.0,0.0,.000,1.5,2.4,0.65,4.1,9.5,.437,1.036,0.44
lac,Tyrone Nesby, F,73,39,31.7,13.3,1.1,2.6,3.8,1.7,1.03,0.42,1.4,2.8,1.2,5.0,12.5,.398,1.3,3.8,.335,2.1,2.6,0.79,3.7,8.7,.426,1.063,0.45
lac,Mario Bennett, F,1,0,3.0,0.0,1.0,1.0,2.0,0.0,0.00,0.00,0.0,1.0,0.0,0.0,3.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,3.0,.000,.000,0.00
lac,Anthony Avent, C,49,3,7.7,1.7,0.5,1.0,1.5,0.2,0.33,0.31,0.5,1.3,0.5,0.6,2.0,.302,0.0,0.0,.000,0.5,0.7,0.72,0.6,2.0,.302,.844,0.30
