TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bos,Brandon Bass, PF,59,39,31.7,12.5,1.6,4.6,6.2,0.9,0.58,0.92,1.1,2.3,0.8,14.2,5.1,10.7,.479,0.0,0.0,.000,2.2,2.8,0.81,5.1,10.7,.479,1.168,0.48
bos,Jermaine O'Neal, C,25,24,22.8,5.0,1.5,3.9,5.4,0.4,0.32,1.72,0.8,3.2,0.5,9.5,2.1,4.8,.433,0.0,0.0,.000,0.8,1.2,0.68,2.1,4.8,.433,1.042,0.43
bos,Ryan Hollins, C†,15,1,10.7,2.8,0.6,1.1,1.7,0.2,0.07,0.33,0.7,1.5,0.3,6.9,1.2,1.9,.643,0.0,0.0,.000,0.4,1.3,0.30,1.2,1.9,.643,1.500,0.64
bos,Greg Stiemsma, C,55,3,13.9,2.9,0.9,2.3,3.2,0.5,0.67,1.55,0.6,2.6,0.8,13.6,1.2,2.2,.545,0.0,0.0,.000,0.5,0.7,0.71,1.2,2.2,.545,1.331,0.55
bkn,Kris Humphries, PF,62,62,34.9,13.8,3.8,7.2,11.0,1.5,0.81,1.19,1.9,2.8,0.8,18.0,5.2,10.8,.481,0.0,0.0,.000,3.4,4.5,0.75,5.2,10.8,.481,1.274,0.48
bkn,Deron Williams, PG,55,55,36.3,21.0,0.4,2.9,3.3,8.7,1.22,0.36,4.0,2.2,2.2,20.3,7.1,17.5,.407,2.1,6.2,.336,4.7,5.5,0.84,5.0,11.3,.446,1.201,0.47
bkn,Anthony Morrow, SG,62,18,26.4,12.0,0.5,1.5,2.0,1.0,0.74,0.15,1.1,1.4,0.9,13.1,4.4,10.6,.413,1.7,4.6,.371,1.6,1.7,0.93,2.7,6.0,.446,1.135,0.49
bkn,Armon Johnson, PG†,8,0,14.9,5.6,0.1,1.4,1.5,1.4,0.50,0.00,0.6,1.1,2.2,12.6,2.4,5.3,.452,0.1,0.4,.333,0.8,0.8,1.00,2.3,4.9,.462,1.071,0.46
bkn,DeShawn Stevenson, SG,51,30,18.8,2.9,0.1,1.8,2.0,0.8,0.37,0.08,0.4,1.2,2.2,4.3,1.0,3.4,.285,0.8,2.8,.283,0.2,0.3,0.56,0.2,0.6,.296,.860,0.40
bkn,Jerry Smith, PG,5,0,9.2,1.4,0.4,1.0,1.4,0.8,1.00,0.00,0.0,1.0,0.0,7.8,0.6,2.8,.214,0.2,1.2,.167,0.0,0.0,0.00,0.4,1.6,.250,.500,0.25
bkn,Jordan Farmar, PG,39,5,21.3,10.4,0.2,1.4,1.6,3.3,0.62,0.05,1.7,1.3,1.9,17.5,3.8,8.1,.467,1.4,3.2,.440,1.5,1.6,0.90,2.4,4.9,.484,1.289,0.55
bkn,Shelden Williams, C,58,35,22.0,4.6,2.4,3.6,6.0,0.6,0.81,0.67,1.1,2.6,0.5,11.9,1.7,3.5,.478,0.0,0.0,.000,1.3,1.8,0.73,1.7,3.5,.478,1.333,0.48
bkn,MarShon Brooks, SG,56,47,29.4,12.6,1.3,2.3,3.6,2.3,0.93,0.27,2.1,2.1,1.1,13.0,4.9,11.4,.428,0.8,2.7,.313,2.0,2.6,0.76,4.1,8.7,.463,1.106,0.46
bkn,Shawne Williams, SF,25,6,20.6,4.5,0.8,1.9,2.7,0.6,0.40,0.44,0.5,1.8,1.2,5.0,1.7,5.9,.286,0.8,3.5,.241,0.3,0.4,0.73,0.9,2.4,.350,.769,0.36
bkn,Johan Petro, C,59,10,15.6,4.2,1.2,2.6,3.8,0.8,0.36,0.39,0.6,2.1,1.2,10.3,1.8,4.4,.419,0.0,0.0,1.000,0.5,0.6,0.84,1.8,4.4,.417,.962,0.42
bkn,Larry Owens, SF,7,0,10.7,1.9,0.3,1.6,1.9,0.6,0.00,0.14,0.3,1.4,2.0,5.9,0.6,1.6,.364,0.3,0.7,.400,0.4,0.6,0.75,0.3,0.9,.333,1.182,0.45
bkn,Andre Emmett, SG,6,0,7.5,2.2,0.3,0.7,1.0,0.2,0.33,0.17,0.3,0.3,0.5,13.3,0.7,1.2,.571,0.0,0.2,.000,0.8,1.3,0.63,0.7,1.0,.667,1.857,0.57
bkn,Sundiata Gaines, PG,57,12,13.9,5.1,0.5,1.4,1.9,2.2,0.96,0.04,0.9,1.0,2.4,15.1,1.8,4.8,.376,0.5,1.4,.341,1.0,1.7,0.61,1.3,3.4,.392,1.074,0.43
bkn,Dennis Horner, PF,8,0,2.8,0.6,0.3,0.4,0.6,0.0,0.00,0.00,0.1,0.1,0.0,6.6,0.1,0.5,.250,0.0,0.1,.000,0.4,0.5,0.75,0.1,0.4,.333,1.250,0.25
bkn,Mehmet Okur, C,17,14,26.7,7.6,1.3,3.5,4.8,1.8,0.53,0.29,1.5,2.6,1.2,8.4,3.1,8.2,.374,1.4,4.2,.319,0.2,0.3,0.60,1.7,4.0,.433,.935,0.46
bkn,Jordan Williams, C,43,5,14.8,4.6,1.5,2.1,3.6,0.3,0.49,0.35,0.5,1.4,0.5,14.5,1.8,3.5,.507,0.0,0.0,.000,1.0,1.5,0.65,1.8,3.5,.507,1.296,0.51
bkn,Gerald Green, SG,31,2,25.2,12.9,0.5,3.0,3.5,1.1,0.90,0.55,1.8,2.6,0.6,15.9,5.0,10.3,.481,1.4,3.5,.391,1.6,2.1,0.75,3.6,6.8,.529,1.250,0.55
bkn,Damion James, SF,7,7,24.3,4.9,1.0,3.7,4.7,0.4,1.00,1.00,1.7,2.4,0.3,6.2,1.9,5.0,.371,0.0,0.1,.000,1.1,1.7,0.67,1.9,4.9,.382,.971,0.37
bkn,Keith Bogans, SG,5,1,18.8,4.2,1.0,1.2,2.2,0.6,0.40,0.00,0.6,3.0,1.0,4.8,1.6,4.2,.381,0.6,2.4,.250,0.4,1.0,0.40,1.0,1.8,.556,1.000,0.45
bkn,Gerald Wallace, SF†,16,16,35.8,15.2,1.5,5.3,6.8,3.1,1.44,0.69,1.7,2.4,1.8,17.2,5.3,12.6,.416,1.3,3.3,.385,3.4,4.0,0.86,4.0,9.3,.427,1.203,0.47
bkn,Brook Lopez, C,5,5,27.2,19.2,1.6,2.0,3.6,1.2,0.20,0.80,1.2,1.6,1.0,22.0,7.6,15.4,.494,0.0,0.0,.000,4.0,6.4,0.63,7.6,15.4,.494,1.247,0.49
ny,Baron Davis, PG,29,14,20.5,6.1,0.4,1.5,1.9,4.7,1.17,0.10,2.6,2.1,1.8,10.1,2.3,6.3,.370,0.9,2.9,.306,0.6,0.8,0.67,1.4,3.4,.424,.967,0.44
ny,Toney Douglas, PG,38,9,17.3,6.2,0.4,1.5,1.9,2.0,0.76,0.03,1.5,1.4,1.4,7.1,2.5,7.6,.324,0.7,3.1,.231,0.6,0.7,0.85,1.8,4.5,.387,.817,0.37
ny,Jerome Jordan, C,21,0,5.1,2.0,0.7,0.6,1.3,0.2,0.05,0.29,0.1,0.7,2.0,18.3,0.8,1.6,.515,0.0,0.0,.000,0.4,0.5,0.80,0.8,1.6,.515,1.273,0.52
ny,Carmelo Anthony, SF,55,55,34.1,22.6,1.6,4.7,6.3,3.6,1.13,0.44,2.6,2.8,1.4,21.2,8.0,18.6,.430,1.2,3.7,.335,5.4,6.7,0.80,6.8,14.9,.454,1.215,0.46
ny,Jeremy Lin, PG,35,25,26.9,14.6,0.5,2.5,3.1,6.2,1.57,0.26,3.6,2.2,1.7,20.0,4.9,10.9,.446,0.7,2.1,.320,4.2,5.2,0.80,4.2,8.8,.477,1.337,0.48
ny,Amar'e Stoudemire, PF,47,47,32.8,17.5,2.3,5.6,7.8,1.1,0.81,0.96,2.4,2.9,0.5,17.7,6.7,13.9,.483,0.1,0.4,.238,4.0,5.2,0.77,6.6,13.5,.491,1.258,0.49
ny,Renaldo Balkman, SF,14,0,8.2,3.0,0.4,1.4,1.9,0.4,0.29,0.21,0.4,1.0,0.8,14.3,1.1,2.3,.500,0.1,0.6,.222,0.6,0.8,0.73,1.0,1.7,.609,1.313,0.53
ny,Steve Novak, SF,54,0,18.9,8.8,0.2,1.8,1.9,0.2,0.30,0.17,0.4,1.1,0.6,15.9,3.0,6.2,.478,2.5,5.2,.472,0.4,0.5,0.85,0.5,1.0,.509,1.415,0.68
ny,Mike Bibby, PG,39,4,14.3,2.6,0.1,1.4,1.5,2.1,0.54,0.08,0.5,1.2,4.0,7.8,0.9,3.2,.282,0.7,2.2,.318,0.2,0.2,0.75,0.2,1.0,.205,.831,0.39
ny,Josh Harrellson, PF,37,4,14.6,4.4,1.3,2.6,3.9,0.3,0.62,0.54,0.5,1.3,0.6,13.7,1.7,4.0,.423,0.5,1.6,.339,0.4,0.7,0.62,1.2,2.4,.478,1.087,0.49
ny,Dan Gadzuric, C,2,0,6.5,0.0,0.5,2.0,2.5,0.0,0.50,0.50,0.5,2.0,0.0,-4.3,0.0,1.0,.000,0.0,0.0,.000,0.0,1.0,0.00,0.0,1.0,.000,.000,0.00
ny,J.R. Smith, SG,35,1,27.6,12.5,0.8,3.1,3.9,2.4,1.54,0.17,1.3,2.5,1.8,15.3,4.7,11.6,.407,1.9,5.5,.347,1.1,1.6,0.71,2.8,6.1,.462,1.077,0.49
ny,Iman Shumpert, SG,59,35,28.9,9.5,0.7,2.4,3.2,2.8,1.71,0.14,1.9,2.9,1.5,10.8,3.6,9.1,.401,0.8,2.7,.306,1.5,1.8,0.80,2.8,6.4,.440,1.054,0.45
ny,Jared Jeffries, PF,39,4,18.7,4.4,1.8,2.1,3.9,0.7,0.74,0.64,0.7,2.3,0.9,11.0,1.5,3.7,.410,0.1,0.4,.188,1.3,1.8,0.68,1.4,3.3,.438,1.181,0.42
ny,Landry Fields, SG,66,62,28.7,8.8,0.9,3.3,4.2,2.6,1.20,0.26,1.5,1.5,1.7,12.1,3.6,7.8,.460,0.5,1.8,.256,1.2,2.1,0.56,3.1,6.0,.523,1.131,0.49
ny,Tyson Chandler, C,62,62,33.2,11.3,3.4,6.5,9.9,0.9,0.90,1.44,1.6,3.0,0.5,18.7,3.9,5.7,.679,0.0,0.0,.000,3.5,5.1,0.69,3.9,5.7,.683,1.969,0.68
ny,Bill Walker, SF,32,8,19.4,5.9,0.3,2.2,2.5,1.2,0.59,0.22,1.1,2.6,1.1,8.2,2.1,5.3,.398,1.1,3.5,.319,0.5,0.6,0.85,1.0,1.8,.552,1.105,0.50
phi,Thaddeus Young, SF,63,1,27.9,12.8,2.2,3.0,5.2,1.2,1.02,0.65,0.9,2.0,1.3,18.9,5.5,10.9,.507,0.0,0.1,.250,1.8,2.3,0.77,5.5,10.8,.508,1.176,0.51
phi,Xavier Silas, SG,2,0,19.5,5.5,1.0,1.0,2.0,1.5,0.00,0.00,1.5,2.5,1.0,0.1,2.0,7.5,.267,0.5,3.0,.167,1.0,1.5,0.67,1.5,4.5,.333,.733,0.30
phi,Andre Iguodala, SG,62,62,35.6,12.4,0.9,5.2,6.1,5.5,1.73,0.48,1.9,1.5,2.9,17.6,4.6,10.2,.454,1.2,3.1,.394,2.0,3.2,0.62,3.4,7.1,.481,1.220,0.51
phi,Sam Young, SF†,14,0,9.6,2.9,0.4,1.1,1.5,0.4,0.43,0.29,0.5,0.8,0.9,8.2,0.9,3.1,.295,0.4,0.6,.625,0.6,1.0,0.64,0.5,2.5,.222,.909,0.35
phi,Andres Nocioni, SF,11,1,5.1,1.5,0.1,1.2,1.3,0.1,0.09,0.09,0.5,0.4,0.2,1.8,0.5,1.8,.250,0.1,0.5,.167,0.5,1.0,0.55,0.4,1.3,.286,.850,0.28
phi,Tony Battie, C,27,11,10.9,1.6,0.3,2.2,2.5,0.6,0.15,0.22,0.1,1.0,4.0,7.3,0.7,1.9,.373,0.0,0.0,.000,0.1,0.1,1.00,0.7,1.9,.380,.824,0.37
phi,Spencer Hawes, PF,37,29,24.9,9.6,2.1,5.2,7.3,2.6,0.43,1.30,1.5,2.7,1.8,18.2,4.2,8.6,.489,0.1,0.3,.250,1.1,1.5,0.73,4.1,8.3,.498,1.113,0.49
phi,Nikola Vucevic, C,51,15,15.9,5.5,1.7,3.1,4.8,0.6,0.39,0.67,0.6,2.2,0.9,14.3,2.6,5.7,.450,0.1,0.2,.375,0.4,0.7,0.53,2.5,5.5,.452,.973,0.46
phi,Elton Brand, PF,60,60,28.9,11.0,2.4,4.7,7.2,1.6,0.97,1.62,1.1,2.9,1.5,18.1,4.8,9.7,.494,0.0,0.0,.000,1.4,1.9,0.73,4.8,9.7,.495,1.134,0.49
phi,Jrue Holiday, PG,65,65,33.8,13.5,0.9,2.4,3.3,4.5,1.58,0.28,2.1,2.1,2.1,14.7,5.5,12.8,.432,1.0,2.6,.380,1.4,1.8,0.78,4.5,10.2,.445,1.054,0.47
phi,Louis Williams, SG,64,0,26.3,14.9,0.5,2.0,2.4,3.5,0.83,0.28,1.1,1.4,3.1,20.2,5.0,12.2,.407,1.3,3.6,.362,3.7,4.6,0.81,3.7,8.6,.425,1.223,0.46
phi,Craig Brackins, PF,14,1,6.3,1.6,0.4,0.7,1.1,0.6,0.00,0.07,0.3,0.4,2.0,4.3,0.6,2.4,.273,0.2,0.6,.333,0.1,0.1,0.50,0.4,1.8,.250,.667,0.32
phi,Lavoy Allen, PF,41,15,15.2,4.1,1.1,3.0,4.2,0.8,0.32,0.44,0.5,1.8,1.7,12.8,1.9,4.1,.473,0.0,0.0,.000,0.3,0.3,0.79,1.9,4.1,.473,1.012,0.47
phi,Evan Turner, SG,65,20,26.4,9.4,0.4,5.4,5.8,2.8,0.62,0.31,1.6,1.8,1.7,12.7,4.0,9.1,.446,0.2,0.8,.224,1.1,1.7,0.68,3.8,8.3,.466,1.034,0.46
phi,Francisco Elson, C,5,0,3.2,0.4,0.0,0.2,0.2,0.2,0.20,0.20,0.2,0.0,1.0,6.3,0.2,0.6,.333,0.0,0.0,.000,0.0,0.0,0.00,0.2,0.6,.333,.667,0.33
phi,Jodie Meeks, SG,66,50,24.9,8.4,0.3,2.2,2.4,0.8,0.61,0.05,0.4,1.2,1.9,11.5,2.9,7.1,.409,1.5,4.0,.365,1.2,1.3,0.91,1.4,3.1,.468,1.191,0.51
tor,Ed Davis, PF,66,9,23.2,6.3,2.0,4.6,6.6,0.9,0.61,0.95,1.0,2.4,0.9,14.2,2.6,5.1,.513,0.0,0.0,.000,1.1,1.6,0.67,2.6,5.1,.515,1.239,0.51
tor,Justin Dentmon, PG†,4,0,18.0,5.5,0.0,1.8,1.8,2.3,0.25,0.00,1.5,2.0,1.5,5.8,2.0,5.5,.364,0.5,2.5,.200,1.0,1.5,0.67,1.5,3.0,.500,1.000,0.41
tor,Leandro Barbosa, SG†,42,0,22.5,12.2,0.5,1.4,1.9,1.5,0.86,0.17,1.6,2.4,0.9,14.3,4.7,10.8,.436,1.0,2.6,.360,1.8,2.2,0.84,3.7,8.2,.461,1.128,0.48
tor,Gary Forbes, F,48,2,14.9,6.6,0.6,1.6,2.1,1.1,0.50,0.08,1.1,1.2,1.0,13.3,2.3,5.6,.413,0.6,1.7,.349,1.4,1.9,0.73,1.7,3.9,.441,1.177,0.47
tor,Rasual Butler, SF,34,14,13.3,3.2,0.2,1.8,1.9,0.6,0.21,0.15,0.4,1.1,1.3,4.8,1.2,3.9,.308,0.6,2.3,.273,0.2,0.4,0.58,0.6,1.6,.357,.827,0.39
tor,Solomon Alabi, C,14,0,8.7,2.4,1.1,2.3,3.4,0.2,0.14,0.64,0.4,0.8,0.6,14.3,0.9,2.6,.361,0.0,0.0,.000,0.5,0.6,0.88,0.9,2.6,.361,.917,0.36
tor,Jerryd Bayless, PG,31,11,22.7,11.4,0.3,1.9,2.1,3.8,0.77,0.13,1.7,2.3,2.2,17.8,3.8,8.9,.424,1.4,3.4,.423,2.4,2.8,0.85,2.4,5.5,.424,1.279,0.50
tor,Jose Calderon, PG,53,53,33.9,10.5,0.4,2.7,3.0,8.8,0.89,0.06,2.0,1.8,4.5,16.7,4.1,9.0,.457,1.1,3.0,.371,1.1,1.3,0.88,3.0,6.0,.500,1.164,0.52
tor,Ben Uzoh, PG†,16,8,22.3,4.8,1.1,2.9,3.9,3.7,1.00,0.19,1.2,1.9,3.1,10.5,2.1,5.9,.351,0.0,0.1,.000,0.7,1.2,0.58,2.1,5.8,.355,.819,0.35
tor,Aaron Gray, C,49,40,16.6,3.9,1.7,4.0,5.7,0.6,0.45,0.35,1.0,2.6,0.5,11.1,1.7,3.3,.516,0.0,0.0,.000,0.5,1.0,0.53,1.7,3.3,.516,1.186,0.52
tor,Jamaal Magloire, C,34,1,11.0,1.2,0.7,2.6,3.3,0.2,0.12,0.29,0.6,1.9,0.3,2.7,0.5,1.3,.378,0.0,0.0,.000,0.2,0.8,0.26,0.5,1.3,.378,.911,0.38
tor,DeMar DeRozan, SG,63,63,35.0,16.7,0.6,2.7,3.3,2.0,0.76,0.27,2.0,2.6,1.0,12.9,6.0,14.3,.422,0.4,1.5,.261,4.3,5.3,0.81,5.6,12.8,.440,1.167,0.44
tor,Linas Kleiza, SF,49,3,21.6,9.7,0.9,3.2,4.1,0.9,0.47,0.08,1.3,2.4,0.7,12.5,3.4,8.4,.402,1.3,3.7,.346,1.7,2.0,0.81,2.1,4.7,.446,1.154,0.48
tor,James Johnson, PF,62,40,25.2,9.1,1.2,3.5,4.7,2.0,1.15,1.35,1.6,2.9,1.2,14.5,3.8,8.4,.450,0.3,1.0,.317,1.3,1.9,0.70,3.5,7.4,.467,1.093,0.47
tor,Amir Johnson, PF,64,43,24.3,7.1,2.3,4.0,6.4,1.2,0.52,1.08,1.5,3.3,0.8,14.4,3.1,5.3,.576,0.0,0.1,.400,0.9,1.3,0.69,3.1,5.2,.579,1.329,0.58
tor,Anthony Carter, PG,24,0,8.7,2.0,0.2,1.2,1.4,1.4,0.33,0.17,0.7,0.8,2.0,8.7,0.7,2.2,.321,0.2,0.7,.294,0.3,0.4,0.80,0.5,1.5,.333,.887,0.37
tor,Andrea Bargnani, C,31,31,33.3,19.5,0.8,4.8,5.5,2.0,0.58,0.48,2.2,1.7,0.9,18.0,6.7,15.6,.432,1.1,3.7,.296,4.9,5.6,0.87,5.6,11.9,.474,1.246,0.47
tor,Alan Anderson, SG,17,12,27.1,9.6,0.5,1.5,2.0,1.5,0.29,0.18,1.5,2.1,1.0,8.7,3.2,8.4,.387,1.4,3.6,.393,1.7,2.0,0.85,1.8,4.8,.383,1.148,0.47
gs,Earl Barron, PF,2,0,4.5,2.0,0.5,0.0,0.5,0.0,0.00,0.00,0.0,2.5,0.0,4.8,1.0,2.0,.500,0.0,0.0,.000,0.0,0.0,0.00,1.0,2.0,.500,1.000,0.50
gs,Keith Benson, PF,3,0,3.0,0.0,0.7,0.3,1.0,0.0,0.00,0.00,0.0,0.0,0.0,6.0,0.0,0.3,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.3,.000,.000,0.00
gs,Dominic McGuire, PF,64,6,17.6,3.5,1.1,2.7,3.8,1.7,0.69,0.56,0.9,1.6,2.0,11.8,1.5,3.3,.448,0.0,0.1,.000,0.6,0.8,0.74,1.5,3.2,.456,1.081,0.45
gs,Richard Jefferson, SF†,22,3,26.4,9.0,0.4,3.1,3.5,1.5,0.55,0.32,0.8,1.7,1.8,11.6,3.2,7.7,.420,1.5,3.6,.418,1.1,1.6,0.69,1.7,4.1,.422,1.178,0.52
gs,Stephen Curry, PG,26,23,28.2,14.7,0.6,2.8,3.4,5.3,1.50,0.31,2.5,2.4,2.1,21.2,5.6,11.4,.490,2.1,4.7,.455,1.5,1.8,0.81,3.5,6.7,.514,1.294,0.58
gs,Monta Ellis, SG†,37,37,36.9,21.9,0.4,3.0,3.4,6.0,1.51,0.32,3.3,2.3,1.8,18.7,8.2,19.0,.433,1.4,4.2,.321,4.1,5.0,0.81,6.8,14.8,.465,1.152,0.47
gs,Chris Wright, SF,24,1,7.8,2.9,0.8,1.1,1.9,0.2,0.29,0.54,0.3,0.9,0.5,18.6,1.0,1.9,.511,0.0,0.0,.000,1.0,1.3,0.77,1.0,1.9,.511,1.556,0.51
gs,David Lee, PF,57,57,37.2,20.1,3.0,6.6,9.6,2.8,0.95,0.39,2.6,3.1,1.1,19.8,8.1,16.2,.503,0.0,0.1,.000,3.8,4.9,0.78,8.1,16.1,.506,1.244,0.50
gs,Ish Smith, PG†,6,1,10.5,4.5,0.3,1.2,1.5,1.5,0.67,0.00,0.2,0.7,9.0,16.8,2.0,5.0,.400,0.3,0.8,.400,0.2,0.3,0.50,1.7,4.2,.400,.900,0.43
gs,Andris Biedrins, C,47,35,15.7,1.7,1.0,2.8,3.7,0.3,0.49,0.96,0.3,2.7,1.1,8.8,0.8,1.4,.609,0.0,0.0,.000,0.0,0.2,0.11,0.8,1.4,.609,1.234,0.61
gs,Kwame Brown, C,9,3,20.8,6.3,1.8,4.6,6.3,0.4,0.89,0.00,1.6,2.3,0.3,11.1,2.3,4.4,.525,0.0,0.0,.000,1.7,3.8,0.44,2.3,4.4,.525,1.425,0.53
gs,Charles Jenkins, PG,51,28,17.5,5.8,0.2,1.2,1.3,3.3,0.65,0.12,1.2,1.7,2.8,12.4,2.5,5.7,.447,0.1,0.4,.150,0.7,0.8,0.87,2.4,5.3,.469,1.021,0.45
gs,Jeremy Tyler, PF,42,23,13.5,4.9,1.3,2.0,3.3,0.4,0.38,0.48,0.9,2.0,0.4,10.5,2.1,5.0,.421,0.0,0.0,.000,0.7,1.2,0.56,2.1,5.0,.423,.981,0.42
gs,Mikki Moore, C,7,0,16.9,3.4,1.0,2.1,3.1,0.7,0.43,0.43,1.0,3.4,0.7,6.3,1.3,2.9,.450,0.0,0.0,.000,0.9,1.0,0.86,1.3,2.9,.450,1.200,0.45
gs,Brandon Rush, SG,65,1,26.4,9.8,0.5,3.4,3.9,1.4,0.54,0.89,1.0,1.0,1.3,15.3,3.6,7.2,.501,1.5,3.4,.452,1.0,1.3,0.79,2.1,3.8,.544,1.352,0.61
gs,Klay Thompson, SG,66,29,24.4,12.5,0.4,2.1,2.4,2.0,0.74,0.30,1.6,2.3,1.3,15.0,4.8,10.9,.443,1.7,4.1,.414,1.2,1.4,0.87,3.1,6.8,.460,1.150,0.52
gs,Ekpe Udoh, PF†,38,6,21.8,5.5,1.5,2.3,3.9,0.8,0.66,1.71,0.9,3.0,0.9,11.5,2.2,4.9,.443,0.0,0.0,.000,1.2,1.7,0.72,2.2,4.9,.443,1.135,0.44
gs,Nate Robinson, PG,51,9,23.4,11.2,0.3,1.7,2.0,4.5,1.16,0.04,1.5,2.3,3.1,18.1,4.0,9.5,.424,1.3,3.5,.365,1.8,2.2,0.83,2.7,6.0,.459,1.178,0.49
gs,Dorell Wright, SF,61,61,27.0,10.3,1.0,3.6,4.6,1.5,0.95,0.43,0.8,1.6,1.8,15.1,3.6,8.6,.422,1.7,4.8,.360,1.3,1.6,0.82,1.9,3.8,.500,1.196,0.52
gs,Mickell Gladness, C†,18,7,12.4,3.0,0.7,1.9,2.6,0.2,0.17,1.06,0.2,1.3,0.8,10.5,1.3,3.1,.429,0.0,0.0,.000,0.3,0.7,0.50,1.3,3.1,.429,.964,0.43
lac,Brian Cook, PF†,16,0,7.6,1.9,0.3,1.2,1.4,0.1,0.13,0.25,0.3,1.6,0.5,0.0,0.7,3.1,.224,0.3,1.7,.185,0.3,0.3,1.00,0.4,1.4,.273,.633,0.28
lac,Courtney Fortson, PG†,4,0,11.5,4.3,1.0,1.0,2.0,1.3,0.00,0.00,1.3,0.8,1.0,11.5,1.3,3.0,.417,0.3,1.0,.250,1.5,2.3,0.67,1.0,2.0,.500,1.417,0.46
lac,Caron Butler, SF,63,63,29.7,12.0,0.7,3.0,3.7,1.2,0.83,0.13,1.2,2.0,1.0,11.8,4.6,11.2,.407,1.5,4.1,.358,1.4,1.7,0.81,3.1,7.1,.435,1.068,0.47
lac,Travis Leslie, PG,10,0,4.5,1.4,0.6,0.3,0.9,0.5,0.20,0.20,0.2,0.4,2.5,14.6,0.5,1.4,.357,0.0,0.0,.000,0.4,0.9,0.44,0.5,1.4,.357,1.000,0.36
lac,Trey Thompkins, PF,24,0,5.0,2.4,0.2,0.8,1.0,0.1,0.13,0.13,0.3,0.4,0.5,12.1,1.0,2.5,.393,0.2,0.5,.308,0.2,0.3,0.71,0.8,2.0,.417,.934,0.43
