TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bkn,Awvee Storey, SF,9,0,3.6,0.9,0.4,0.1,0.6,0.1,0.00,0.00,0.0,0.3,0.0,6.9,0.3,1.1,.300,0.1,0.2,.500,0.1,0.2,0.50,0.2,0.9,.250,.800,0.35
bkn,Jason Collins, C,80,80,31.8,6.4,1.9,4.2,6.1,1.3,0.89,0.89,1.1,4.0,1.2,8.6,2.3,5.6,.412,0.0,0.1,.333,1.7,2.6,0.66,2.3,5.5,.413,1.133,0.41
bkn,Nenad Krstic, C,75,57,26.2,10.0,2.1,3.2,5.3,1.0,0.43,0.84,1.5,3.7,0.7,13.5,3.7,7.6,.493,0.0,0.0,.000,2.5,3.4,0.73,3.7,7.6,.495,1.311,0.49
bkn,Travis Best, PG,76,6,19.2,6.8,0.3,1.2,1.4,1.9,0.87,0.12,0.9,1.9,2.1,11.9,2.5,5.9,.420,0.3,1.1,.306,1.4,1.6,0.89,2.2,4.8,.447,1.137,0.45
bkn,Billy Thomas, SG,25,0,14.2,3.7,0.3,1.2,1.4,0.7,0.56,0.04,0.4,1.2,1.9,8.3,1.4,3.8,.362,0.7,2.2,.304,0.3,0.4,0.78,0.7,1.6,.447,.979,0.45
ny,Stephon Marbury, PG,82,82,40.0,21.7,0.6,2.4,3.0,8.1,1.49,0.07,2.8,2.3,2.9,22.0,7.4,16.0,.462,1.4,4.0,.354,5.6,6.7,0.83,6.0,12.0,.497,1.362,0.51
ny,Jermaine Jackson, PG,21,0,11.0,2.0,0.1,1.0,1.1,1.1,0.33,0.05,0.5,1.2,2.4,8.0,0.8,1.6,.515,0.0,0.1,.000,0.4,0.6,0.62,0.8,1.5,.548,1.273,0.52
ny,Maurice Taylor, PF†,27,0,16.0,6.5,1.0,2.5,3.4,0.5,0.41,0.30,1.1,2.1,0.5,9.5,2.8,5.7,.494,0.0,0.0,.000,0.9,1.6,0.56,2.8,5.7,.497,1.143,0.49
ny,Penny Hardaway, SF,37,0,24.2,7.3,0.5,1.9,2.4,2.0,0.76,0.08,1.4,2.1,1.5,9.0,3.0,7.0,.423,0.4,1.4,.300,0.9,1.2,0.74,2.6,5.6,.452,1.035,0.45
ny,Jerome Williams, PF,79,4,15.3,4.5,1.5,2.1,3.6,0.5,0.70,0.13,0.8,2.0,0.6,13.3,1.5,3.1,.502,0.0,0.1,.000,1.5,2.2,0.67,1.5,3.0,.513,1.477,0.50
ny,Malik Rose, PF†,26,4,23.6,8.3,1.3,3.1,4.4,0.7,0.58,0.27,1.8,3.2,0.4,12.2,2.8,6.7,.425,0.0,0.2,.167,2.6,3.3,0.78,2.8,6.5,.435,1.247,0.43
ny,Jackie Butler, C,3,0,1.7,3.3,0.0,0.0,0.0,0.0,0.33,0.00,0.3,0.0,0.0,90.5,1.3,1.3,1.000,0.0,0.0,.000,0.7,0.7,1.00,1.3,1.3,1.000,2.500,1.00
ny,Kurt Thomas, PF,80,80,35.7,11.5,2.1,8.3,10.4,2.0,0.88,0.99,1.2,3.9,1.6,14.2,5.3,11.3,.471,0.0,0.1,.500,0.8,1.1,0.79,5.3,11.2,.470,1.017,0.47
ny,Nazr Mohammed, C†,54,54,28.1,10.9,3.1,5.0,8.1,0.5,0.98,0.98,1.5,3.2,0.3,16.5,4.3,8.5,.509,0.0,0.0,.000,2.2,3.2,0.71,4.3,8.5,.510,1.280,0.51
ny,Trevor Ariza, SF,80,12,17.3,5.9,1.1,1.9,3.0,1.1,0.88,0.23,0.9,1.9,1.2,13.3,2.2,4.9,.442,0.0,0.2,.231,1.5,2.2,0.70,2.2,4.7,.449,1.203,0.45
ny,Jamison Brewer, PG,18,0,10.3,1.7,0.3,0.9,1.2,0.7,0.44,0.06,0.7,0.6,0.9,4.0,0.6,2.1,.297,0.2,0.8,.200,0.3,0.7,0.46,0.4,1.3,.364,.838,0.34
ny,Shandon Anderson, SF†,1,0,20.0,0.0,1.0,0.0,1.0,0.0,0.00,0.00,1.0,2.0,0.0,9.0,0.0,2.0,.000,0.0,1.0,.000,0.0,0.0,0.00,0.0,1.0,.000,.000,0.00
ny,Tim Thomas, PF,71,68,27.3,12.0,0.6,2.7,3.3,1.5,0.58,0.24,1.6,3.1,1.0,12.3,4.4,10.1,.439,1.2,2.9,.409,1.9,2.4,0.79,3.2,7.2,.451,1.185,0.50
ny,Michael Sweetney, PF,77,28,19.6,8.4,2.2,3.2,5.4,0.6,0.35,0.36,1.4,2.9,0.4,16.4,3.1,5.8,.531,0.0,0.0,.000,2.3,3.1,0.75,3.1,5.8,.533,1.457,0.53
ny,Vin Baker, PF†,24,0,8.0,1.4,0.7,0.8,1.5,0.4,0.08,0.17,0.6,1.3,0.6,1.4,0.5,1.6,.342,0.0,0.0,.000,0.3,0.6,0.47,0.5,1.6,.351,.868,0.34
ny,Allan Houston, SG,20,11,26.6,11.9,0.2,1.0,1.2,2.1,0.40,0.10,1.1,2.0,2.0,12.6,4.3,10.3,.415,1.6,4.0,.388,1.8,2.2,0.84,2.7,6.3,.432,1.156,0.49
ny,Bruno Sundov, C,21,0,3.5,1.2,0.3,0.3,0.6,0.1,0.10,0.10,0.3,0.8,0.3,1.2,0.5,1.8,.297,0.0,0.1,.333,0.1,0.1,1.00,0.5,1.7,.294,.676,0.31
ny,Jamal Crawford, SG,70,67,38.4,17.7,0.5,2.4,2.9,4.3,1.31,0.27,2.1,1.9,2.0,15.2,6.2,15.7,.398,2.6,7.3,.361,2.6,3.1,0.84,3.6,8.4,.431,1.131,0.48
ny,Moochie Norris, PG†,32,0,10.0,2.6,0.3,1.0,1.3,1.1,0.53,0.06,0.8,1.3,1.4,6.1,1.0,2.9,.344,0.0,0.4,.000,0.6,0.7,0.82,1.0,2.5,.395,.882,0.34
phi,Josh Davis, SF,42,5,7.8,2.8,0.7,1.2,1.9,0.3,0.19,0.10,0.4,1.1,0.8,11.4,1.0,2.6,.378,0.5,1.3,.358,0.3,0.4,0.82,0.5,1.3,.397,1.054,0.46
phi,Kenny Thomas, PF†,47,43,28.6,11.3,2.3,4.3,6.6,1.6,0.85,0.13,1.8,3.2,0.9,15.2,4.6,10.1,.456,0.0,0.1,.250,2.0,2.5,0.80,4.6,10.0,.458,1.113,0.46
phi,Corliss Williamson, PF†,48,5,22.0,10.8,1.5,2.2,3.7,0.9,0.54,0.25,1.3,3.0,0.7,14.7,4.0,8.7,.465,0.0,0.0,.000,2.7,3.4,0.79,4.0,8.7,.467,1.242,0.47
phi,Samuel Dalembert, C,72,60,24.8,8.2,2.6,4.9,7.5,0.5,0.64,1.68,1.6,3.3,0.3,14.4,3.5,6.6,.524,0.0,0.0,.000,1.2,2.1,0.60,3.5,6.6,.524,1.235,0.52
phi,Andre Iguodala, SG,82,82,32.8,9.0,1.1,4.6,5.7,3.0,1.68,0.59,1.7,2.5,1.8,13.5,3.3,6.7,.493,0.6,1.7,.331,1.9,2.6,0.74,2.7,5.0,.550,1.357,0.54
phi,John Salmons, SF,58,8,17.1,4.1,0.2,1.9,2.1,2.0,0.69,0.22,0.9,1.6,2.2,9.7,1.5,3.6,.405,0.5,1.6,.341,0.6,0.8,0.73,1.0,2.0,.454,1.124,0.48
phi,Willie Green, SG,57,21,18.7,7.7,0.4,1.9,2.3,1.8,0.60,0.11,1.3,2.1,1.3,9.7,2.7,7.4,.366,0.5,1.8,.286,1.7,2.2,0.78,2.2,5.6,.393,1.033,0.40
phi,Kedrick Brown, SG,8,0,6.9,1.5,0.1,1.3,1.4,0.5,0.38,0.13,0.6,0.5,0.8,9.7,0.3,0.8,.333,0.0,0.4,.000,1.0,1.3,0.80,0.3,0.4,.667,2.000,0.33
phi,Allen Iverson, SG,75,75,42.3,30.7,0.7,3.3,4.0,7.9,2.40,0.12,4.6,1.9,1.7,23.3,10.3,24.2,.424,1.4,4.5,.308,8.7,10.5,0.83,8.9,19.7,.451,1.266,0.45
phi,Kevin Ollie, PG,26,0,6.1,1.1,0.1,0.6,0.7,0.7,0.19,0.00,0.2,0.6,3.2,6.7,0.4,1.2,.355,0.0,0.0,.000,0.2,0.3,0.67,0.4,1.2,.355,.903,0.35
phi,Brian Skinner, PF†,24,0,10.3,2.0,1.0,1.6,2.6,0.2,0.21,0.25,0.5,1.2,0.4,13.8,0.9,2.4,.386,0.0,0.0,.000,0.2,0.7,0.29,0.9,2.4,.393,.860,0.39
phi,Chris Webber, C†,21,21,33.4,15.6,1.7,6.1,7.9,3.1,1.24,0.90,2.3,3.3,1.3,18.7,6.8,17.4,.391,0.2,0.7,.267,1.8,2.3,0.78,6.6,16.7,.396,.896,0.40
phi,Kyle Korver, SG,82,57,32.5,11.5,0.5,4.1,4.6,2.2,1.26,0.40,1.3,3.2,1.7,12.9,3.9,9.3,.418,2.8,6.8,.405,1.0,1.2,0.85,1.1,2.5,.453,1.241,0.57
phi,Marc Jackson, PF,81,23,24.4,12.0,2.3,2.7,5.0,1.0,0.40,0.22,1.6,2.1,0.6,16.0,4.2,9.0,.465,0.0,0.0,.000,3.6,4.3,0.83,4.2,9.0,.466,1.326,0.47
phi,Aaron McKie, SG,68,3,16.4,2.2,0.3,2.2,2.5,1.5,0.71,0.25,0.5,1.7,3.3,8.5,0.9,2.1,.430,0.3,0.9,.323,0.1,0.2,0.63,0.6,1.2,.513,1.070,0.50
phi,Michael Bradley, PF†,2,0,8.0,4.5,0.0,1.5,1.5,0.5,0.00,0.00,0.5,0.0,1.0,11.7,2.0,2.5,.800,0.0,0.5,.000,0.5,1.0,0.50,2.0,2.0,1.000,1.800,0.80
phi,Rodney Rogers, SF†,28,7,17.3,6.0,1.2,2.5,3.7,0.9,0.79,0.29,0.7,2.5,1.3,8.9,2.3,5.8,.391,0.8,2.7,.303,0.7,1.0,0.71,1.5,3.1,.471,1.050,0.46
tor,Morris Peterson, SG,82,61,30.6,12.5,0.9,3.3,4.1,2.1,1.11,0.22,1.1,2.7,1.8,14.5,4.3,10.3,.420,1.6,4.1,.385,2.3,2.8,0.83,2.7,6.2,.442,1.213,0.50
tor,Jerome Moiso, C†,8,1,8.6,1.8,0.8,2.1,2.9,0.0,0.25,0.38,0.8,0.9,0.0,12.3,0.4,1.1,.333,0.0,0.1,.000,1.0,1.1,0.89,0.4,1.0,.375,1.556,0.33
tor,Lamond Murray, SF,62,1,14.8,6.0,0.7,1.9,2.6,0.8,0.52,0.26,0.9,1.4,0.9,13.8,2.1,5.0,.426,0.7,1.7,.438,1.0,1.3,0.76,1.4,3.3,.420,1.197,0.50
tor,Omar Cook, PG,5,0,14.8,4.6,0.4,1.0,1.4,4.4,1.20,0.20,1.2,1.2,3.7,17.1,2.0,4.8,.417,0.0,0.8,.000,0.6,1.2,0.50,2.0,4.0,.500,.958,0.42
tor,Milt Palacio, PG,80,4,19.2,5.8,0.3,1.4,1.7,3.5,0.60,0.16,1.3,1.6,2.7,12.5,2.2,4.9,.446,0.0,0.2,.167,1.4,1.9,0.74,2.2,4.7,.455,1.191,0.45
tor,Matt Bonner, PF,82,0,18.9,7.2,1.3,2.2,3.5,0.6,0.48,0.23,0.5,2.7,1.2,14.7,3.0,5.6,.533,0.5,1.1,.424,0.7,0.9,0.79,2.5,4.5,.561,1.272,0.58
tor,Rafer Alston, PG,80,78,34.0,14.2,0.5,3.0,3.5,6.4,1.48,0.09,2.1,2.7,3.0,16.5,5.0,12.2,.414,1.7,4.9,.357,2.4,3.2,0.74,3.3,7.3,.451,1.166,0.49
tor,Pape Sow, PF,27,4,9.4,2.3,0.7,1.4,2.1,0.1,0.44,0.15,0.4,1.7,0.2,7.8,0.9,2.1,.397,0.0,0.0,.000,0.6,1.0,0.59,0.9,2.1,.397,1.069,0.40
tor,Loren Woods, C,45,30,15.8,3.9,1.8,3.1,4.9,0.4,0.18,0.87,0.8,1.7,0.5,11.4,1.6,3.6,.433,0.0,0.0,.000,0.8,1.3,0.58,1.6,3.6,.436,1.073,0.43
tor,Donyell Marshall, PF,65,2,25.3,11.5,1.5,5.1,6.6,1.2,0.88,0.71,0.6,2.1,1.9,19.9,4.0,9.1,.443,2.3,5.6,.416,1.1,1.4,0.79,1.7,3.5,.485,1.262,0.57
tor,Jalen Rose, SG,81,65,33.5,18.5,0.5,2.9,3.4,2.6,0.78,0.12,2.2,2.3,1.2,16.6,6.5,14.3,.455,1.3,3.4,.394,4.1,4.8,0.85,5.2,10.9,.473,1.290,0.50
tor,Rafael Araujo, C,59,41,12.5,3.3,1.0,2.1,3.1,0.3,0.36,0.14,0.9,2.7,0.3,7.1,1.3,3.0,.434,0.0,0.1,.333,0.7,0.9,0.78,1.3,2.9,.436,1.120,0.44
tor,Chris Bosh, C,81,81,37.2,16.8,2.4,6.5,8.9,1.9,0.94,1.40,2.3,2.8,0.8,17.5,5.8,12.4,.471,0.0,0.1,.300,5.1,6.7,0.76,5.8,12.3,.472,1.354,0.47
tor,Aaron Williams, C†,23,4,7.2,1.6,0.4,0.8,1.3,0.1,0.04,0.13,0.3,2.0,0.3,6.0,0.7,1.6,.417,0.0,0.0,.000,0.3,0.3,0.86,0.7,1.6,.417,1.000,0.42
tor,Vince Carter, SG†,20,20,30.4,15.9,1.4,1.9,3.3,3.1,1.25,0.75,1.1,2.8,2.8,22.9,6.2,15.1,.411,1.0,3.0,.322,2.5,3.6,0.69,5.2,12.1,.432,1.050,0.44
tor,Eric Williams, PF†,34,18,17.1,4.7,0.5,1.8,2.3,1.5,0.65,0.06,0.8,2.0,1.9,10.7,1.6,4.3,.379,0.3,1.0,.333,1.1,1.6,0.72,1.3,3.3,.393,1.097,0.42
gs,Calbert Cheaney, SG,55,5,17.3,4.5,0.6,1.7,2.3,1.2,0.31,0.27,0.6,1.7,1.8,7.8,2.1,4.8,.426,0.0,0.1,.000,0.4,0.7,0.65,2.1,4.7,.431,.943,0.43
gs,Eduardo Najera, PF†,42,4,14.5,4.2,1.3,1.5,2.8,0.9,0.43,0.24,0.8,1.7,1.2,11.2,1.7,4.1,.407,0.1,0.4,.400,0.7,1.1,0.64,1.6,3.7,.408,1.017,0.42
gs,Speedy Claxton, PG†,46,44,32.6,13.1,0.7,2.6,3.3,6.2,1.89,0.13,2.0,3.3,3.1,15.9,4.7,10.9,.431,0.2,1.1,.192,3.5,4.6,0.76,4.5,9.8,.459,1.206,0.44
gs,Luis Flores, PG†,15,0,4.9,2.1,0.0,0.1,0.1,0.7,0.13,0.00,0.7,0.6,1.0,10.1,0.9,1.8,.481,0.3,0.6,.444,0.1,0.1,1.00,0.6,1.2,.500,1.185,0.56
gs,Mickael Pietrus, SF,67,3,20.0,9.5,1.0,1.9,2.8,1.2,0.69,0.27,1.4,2.1,0.9,14.2,3.2,7.5,.427,1.0,2.9,.344,2.1,3.0,0.70,2.2,4.6,.480,1.269,0.49
gs,Troy Murphy, PF,70,69,33.9,15.4,3.6,7.2,10.8,1.4,0.76,0.47,1.5,2.7,0.9,16.9,5.6,13.5,.414,0.8,2.1,.399,3.3,4.6,0.73,4.8,11.4,.417,1.136,0.45
gs,Ansu Sesay, SF,16,0,8.0,3.1,1.1,1.3,2.4,0.8,0.13,0.19,0.5,1.0,1.5,14.9,1.1,2.6,.405,0.1,0.5,.250,0.8,1.5,0.54,1.0,2.1,.441,1.167,0.43
gs,Nikoloz Tskitishvili, SF†,12,0,5.2,1.3,0.1,0.9,1.0,0.5,0.00,0.25,0.4,0.8,1.2,2.7,0.6,1.9,.304,0.2,0.8,.200,0.0,0.0,0.00,0.4,1.1,.385,.696,0.35
gs,Rodney White, SF†,16,0,9.1,3.6,0.3,0.7,0.9,0.5,0.13,0.06,0.6,0.8,0.8,12.3,1.4,3.9,.371,0.3,1.0,.313,0.4,0.6,0.60,1.1,2.9,.391,.919,0.41
gs,Jason Richardson, SG,72,72,37.8,21.7,1.7,4.2,5.9,3.9,1.46,0.44,2.3,2.2,1.7,19.0,8.5,19.0,.446,1.7,5.1,.338,3.0,4.3,0.69,6.8,13.9,.486,1.140,0.49
gs,Clifford Robinson, PF†,42,29,26.0,8.5,0.7,2.0,2.7,1.8,1.05,0.93,1.0,2.5,1.8,10.3,3.4,8.4,.398,1.0,3.0,.331,0.8,1.4,0.60,2.4,5.4,.436,1.014,0.46
gs,Zarko Cabarkapa, SF†,37,0,12.5,6.2,0.9,1.8,2.7,0.7,0.27,0.14,0.8,1.6,0.8,16.9,2.2,4.6,.482,0.4,1.0,.361,1.4,1.7,0.81,1.8,3.6,.515,1.347,0.52
gs,Mike Dunleavy, SF,79,79,32.5,13.4,1.2,4.3,5.5,2.6,1.00,0.33,1.7,2.5,1.5,14.5,5.2,11.5,.451,1.4,3.5,.388,1.7,2.2,0.78,3.8,8.0,.479,1.168,0.51
gs,Andris Biedrins, C,30,1,12.8,3.6,1.6,2.4,3.9,0.4,0.40,0.80,0.4,2.9,1.0,14.8,1.5,2.6,.577,0.0,0.0,.000,0.6,1.3,0.48,1.5,2.6,.584,1.397,0.58
gs,Dale Davis, PF†,36,3,16.0,3.1,1.7,2.6,4.3,0.6,0.36,0.89,0.6,2.2,1.2,13.4,1.3,3.0,.413,0.0,0.0,.000,0.6,1.1,0.58,1.3,3.0,.413,1.028,0.41
gs,Baron Davis, PG†,28,19,35.3,19.5,0.6,3.3,3.9,8.3,1.79,0.36,3.3,2.6,2.5,20.8,6.4,16.0,.401,2.6,7.8,.341,4.0,5.3,0.76,3.8,8.2,.457,1.214,0.48
gs,Adonal Foyle, C,78,50,21.8,4.5,2.1,3.4,5.5,0.7,0.33,2.04,0.7,2.6,1.0,12.7,2.0,4.0,.502,0.0,0.0,.000,0.5,0.9,0.56,2.0,4.0,.502,1.132,0.50
gs,Derek Fisher, PG,74,32,30.0,11.9,0.5,2.4,2.9,4.1,1.03,0.05,1.7,2.4,2.3,13.4,4.0,10.2,.393,1.5,3.9,.371,2.4,2.7,0.86,2.5,6.3,.407,1.162,0.46
lac,Darrick Martin, PG,11,0,17.3,3.8,0.3,0.6,0.9,2.5,0.55,0.00,0.5,1.7,4.7,7.3,1.5,4.5,.320,0.5,1.6,.278,0.5,0.7,0.63,1.0,2.9,.344,.840,0.37
lac,Kenny Anderson, PG†,4,0,6.5,2.0,0.3,1.0,1.3,1.3,0.00,0.00,0.8,1.5,1.7,10.1,1.0,2.8,.364,0.0,0.0,.000,0.0,0.0,0.00,1.0,2.8,.364,.727,0.36
lac,Mikki Moore, C,74,4,15.9,5.4,1.3,2.0,3.3,0.6,0.26,0.43,0.9,2.3,0.7,12.7,1.9,3.9,.502,0.0,0.1,.200,1.4,1.8,0.79,1.9,3.8,.507,1.380,0.50
lac,Maurice Baker, SG†,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,-0.2,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
lac,Chris Kaman, C,63,50,25.9,9.1,2.1,4.6,6.7,1.2,0.41,1.08,1.8,2.9,0.6,13.2,3.9,7.9,.497,0.0,0.0,.000,1.3,1.9,0.66,3.9,7.9,.498,1.156,0.50
lac,Shaun Livingston, PG,30,15,27.1,7.4,0.7,2.2,3.0,5.0,1.07,0.37,2.5,2.7,2.0,10.4,3.0,7.2,.414,0.0,0.1,.000,1.5,2.0,0.75,3.0,7.1,.418,1.033,0.41
lac,Rick Brunson, PG,80,39,24.3,5.5,0.3,2.1,2.3,5.1,1.03,0.09,1.6,1.3,3.3,11.7,2.1,5.5,.376,0.6,1.6,.369,0.7,0.9,0.77,1.5,3.9,.378,.989,0.43
lac,Zeljko Rebraca, C,58,2,16.0,5.8,0.8,2.3,3.2,0.4,0.22,0.69,0.8,2.2,0.5,14.1,2.3,4.0,.568,0.0,0.0,.000,1.3,1.5,0.86,2.3,4.0,.568,1.449,0.57
