PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Robert Werdann,C,6.0,0.0,5.2,1.5,0.5,0.5,1.0,0.0,0.33,0.17,0.3,1.7,0.5,1.2,0.429,0.0,0.0,0.0,0.5,0.5,1.0,0.5,1.2,0.429,0.43
Robert Pack,PG,54.0,42.0,33.048148148148144,14.27037037037037,0.5111111111111112,2.2111111111111112,2.685185185185185,8.414814814814815,1.7437037037037035,0.11222222222222224,4.02962962962963,2.548148148148148,5.07037037037037,12.825925925925926,0.38996296296296296,0.5629629629629629,2.088888888888889,0.2747777777777778,3.6037037037037036,4.518518518518518,0.8122222222222222,4.507407407407407,10.737037037037036,0.41281481481481486,0.41148148148148145
Jayson Williams,C,41.0,40.0,34.9,13.399999999999999,5.9,7.599999999999999,13.5,1.2,0.59,0.88,2.0,3.9000000000000004,5.4,13.199999999999998,0.409,0.0,0.10000000000000002,0.0,2.6,4.5,0.59,5.4,13.100000000000001,0.4120000000000001,0.41
Shawn Bradley,C,73.0,70.0,31.33287671232877,13.175342465753424,3.045205479452055,5.335616438356165,8.371232876712327,0.726027397260274,0.5528767123287671,3.3987671232876715,1.826027397260274,3.280821917808219,5.587671232876712,12.394520547945206,0.4473013698630138,0.0,0.1,0.0,2.045205479452055,3.145205479452055,0.6509589041095891,5.587671232876712,12.294520547945206,0.4513972602739726,0.44904109589041097
Jim Jackson,SF,77.0,77.0,36.76233766233766,15.902597402597403,1.7194805194805196,3.642857142857143,5.302597402597403,4.124675324675325,1.1192207792207791,0.41857142857142865,2.7025974025974024,2.5402597402597404,5.780519480519481,13.363636363636363,0.43193506493506495,1.1207792207792209,3.2012987012987013,0.34670129870129873,3.2805194805194806,4.01948051948052,0.8141558441558441,4.65974025974026,10.162337662337663,0.45888311688311695,0.4719480519480519
Eric Montross,C,78.0,77.0,23.403846153846153,4.3769230769230765,2.3141025641025643,4.315384615384616,6.629487179487178,0.7794871794871795,0.2535897435897436,0.9346153846153847,0.9807692307692307,3.4384615384615382,2.0384615384615383,4.476923076923078,0.45642307692307693,0.0,0.0,0.0,0.2794871794871795,0.7794871794871795,0.32974358974358975,2.0384615384615383,4.476923076923078,0.45642307692307693,0.456025641025641
Yinka Dare,C,41.0,2.0,7.599999999999999,1.4,0.8999999999999999,1.1,2.0,0.10000000000000002,0.10000000000000002,0.68,0.5,1.2,0.5,1.3,0.35200000000000004,0.0,0.0,0.0,0.5,0.8999999999999999,0.51,0.5,1.3,0.35200000000000004,0.35
Xavier Mcdaniel,F,62.0,5.0,18.9,5.6,2.0,3.1,5.1,1.0,0.58,0.27,1.1,2.3,2.2,5.7,0.389,0.1,0.4,0.2,1.0,1.4,0.73,2.1,5.3,0.40299999999999997,0.4
Kerry Kittles,SG,82.0,57.0,36.7,16.4,1.3,2.6,3.9000000000000004,3.0,1.9100000000000001,0.43,1.5,2.0,6.2,14.5,0.42600000000000005,1.8999999999999997,5.1,0.377,2.1,2.8,0.77,4.3,9.4,0.4529999999999999,0.49
Jack Haley,C,20.0,0.0,3.7,2.0,0.7,1.0,1.6,0.3,0.05,0.05,0.1,0.7,0.7,1.9,0.35100000000000003,0.0,0.0,0.0,0.7,1.0,0.74,0.7,1.9,0.35100000000000003,0.35
Vincent Askew,F,43.0,0.0,19.441860465116278,5.5744186046511635,0.5720930232558139,1.7162790697674417,2.2883720930232556,2.0976744186046514,0.3909302325581395,0.14302325581395348,1.0465116279069768,2.883720930232558,1.8581395348837206,4.3604651162790695,0.4274186046511629,0.19069767441860466,0.5720930232558139,0.2784186046511628,1.6674418604651164,2.048837209302326,0.7765116279069768,1.6674418604651164,3.788372093023256,0.44744186046511625,0.4446511627906977
Reggie Williams,F,13.0,0.0,15.399999999999999,5.884615384615385,0.4153846153846154,1.9846153846153847,2.4000000000000004,0.7461538461538461,0.6176923076923077,0.3046153846153846,0.9153846153846155,2.5,2.269230769230769,5.8538461538461535,0.3751538461538461,0.676923076923077,2.6153846153846154,0.231,0.6692307692307692,0.9153846153846155,0.7538461538461539,1.5923076923076922,3.2384615384615385,0.4860769230769231,0.43153846153846154
Khalid Reeves,G,63.0,30.0,22.753968253968253,8.196825396825398,0.5031746031746033,1.3412698412698412,1.9238095238095239,3.585714285714286,0.5404761904761904,0.1420634920634921,1.6825396825396826,2.5444444444444447,2.903174603174603,7.468253968253968,0.3917619047619047,1.2936507936507937,3.5730158730158728,0.35555555555555557,1.0174603174603176,1.3761904761904762,0.75,1.6095238095238096,3.8952380952380947,0.40653968253968253,0.48349206349206353
Ed O'Bannon,F,64.0,5.0,12.6453125,3.665625,0.78125,1.540625,2.321875,0.6,0.44984375000000004,0.18734375,0.3,1.4921875,1.4625,4.3625,0.32810937500000004,0.3109375,1.0625,0.22867187500000002,0.459375,0.5296875,0.8848437499999999,1.1515625,3.3,0.35854687500000004,0.35953124999999997
Chris Gatling,C,47.0,1.0,27.329787234042552,18.965957446808513,2.887234042553191,4.980851063829787,7.861702127659575,0.625531914893617,0.8338297872340427,0.6553191489361702,2.5617021276595744,2.8957446808510636,6.9361702127659575,13.270212765957446,0.5257234042553192,0.0,0.09361702127659575,0.15634042553191488,5.0,6.9851063829787226,0.7246808510638297,6.9361702127659575,13.17659574468085,0.529468085106383,0.5229787234042553
Kevin Edwards,G,32.0,0.0,14.9,5.9,0.3,1.1,1.3,1.8,0.53,0.13,1.5,1.1,2.2,5.7,0.377,0.5,1.3,0.349,1.2,1.3,0.86,1.7,4.4,0.386,0.42
Joe Kleine,C,59.0,10.0,14.401694915254236,2.8576271186440683,1.0559322033898304,2.416949152542373,3.4593220338983044,0.5745762711864407,0.2896610169491525,0.30542372881355934,0.7305084745762712,1.8372881355932205,1.2033898305084745,2.8762711864406776,0.3924745762711865,0.0,0.04745762711864407,0.6271186440677966,0.5118644067796609,0.6372881355932204,0.7579661016949152,1.2033898305084745,2.8288135593220334,0.38840677966101694,0.3977966101694915
Evric Gray,F,5.0,0.0,8.4,2.6,0.2,0.4,0.6,0.4,0.2,0.0,0.6,1.0,0.8,3.0,0.267,0.2,0.8,0.25,0.8,0.8,1.0,0.6,2.2,0.273,0.3
Patrick Ewing,C,78.0,78.0,37.0,22.4,2.2,8.4,10.7,2.0,0.88,2.42,3.4,3.2,8.4,17.2,0.488,0.0,0.1,0.22199999999999998,5.6,7.5,0.75,8.4,17.1,0.49,0.49
John Starks,G,77.0,1.0,26.5,13.800000000000002,0.5,2.2,2.7,2.8,1.17,0.14,2.1,2.5,4.8,11.1,0.431,1.8999999999999997,5.3,0.369,2.2,2.9,0.77,2.9,5.8,0.488,0.52
John Wallace,SF,68.0,6.0,11.6,4.8,0.8,1.5,2.3,0.5,0.31,0.37,1.1,1.5,1.8,3.5,0.517,0.0,0.1,0.5,1.2,1.6,0.72,1.8,3.4,0.517,0.52
Scott Brooks,G,38.0,0.0,6.6,1.5,0.2,0.3,0.5,0.8,0.55,0.0,0.4,0.9,0.5,1.0,0.487,0.1,0.3,0.41700000000000004,0.4,0.4,0.93,0.4,0.7,0.519,0.55
Buck Williams,F,74.0,4.0,20.2,6.3,2.2,3.1,5.4,0.7,0.54,0.51,1.1,2.8,2.4,4.4,0.537,0.0,0.0,0.0,1.6,2.4,0.64,2.4,4.4,0.5379999999999999,0.54
Chris Childs,G,65.0,61.0,31.9,9.3,0.3,2.6,2.9,6.1,1.2,0.17,2.8,3.3,3.2,7.8,0.414,1.1,2.8,0.387,1.7,2.3,0.76,2.1,5.0,0.429,0.48
Herb Williams,C,21.0,2.0,8.8,1.9,0.4,1.0,1.5,0.2,0.19,0.24,0.2,0.9000000000000001,0.9000000000000001,2.2,0.391,0.0,0.0,0.0,0.1,0.2,0.75,0.9000000000000001,2.2,0.4,0.38999999999999996
Charlie Ward,PG,79.0,21.0,22.3,5.2,0.6,2.2,2.8,4.1,1.05,0.19,1.9,2.4,1.6999999999999997,4.3,0.395,0.6,1.9,0.312,1.2,1.6,0.76,1.1,2.4,0.46399999999999997,0.4699999999999999
Chris Jent,F,3.0,0.0,3.2999999999999994,2.0,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.6999999999999998,0.6999999999999998,2.0,0.33299999999999996,0.6999999999999998,1.0,0.6670000000000001,0.0,0.0,0.0,0.0,1.0,0.0,0.5
Charles Oakley,PF,80.0,80.0,35.9,10.8,3.1,6.7,9.8,2.8,1.39,0.26,2.1,3.8,4.2,8.7,0.488,0.1,0.2,0.263,2.3,2.8,0.8100000000000002,4.1,8.5,0.495,0.49000000000000005
Allan Houston,SG,81.0,81.0,33.1,14.799999999999999,0.5,2.4,3.0,2.2,0.51,0.22,2.1,2.9,5.4,12.700000000000001,0.423,1.8,4.7,0.385,2.2,2.7,0.7999999999999999,3.6,8.0,0.44599999999999995,0.5
Walter McCarty,PF,35.0,0.0,5.5,1.8,0.2,0.4,0.7,0.4,0.2,0.26,0.5,1.1,0.7,1.9,0.382,0.1,0.4,0.28600000000000003,0.2,0.4,0.57,0.6,1.5,0.40700000000000003,0.41
Larry Johnson,F,76.0,76.0,34.4,12.8,2.2,3.0,5.2,2.3,0.84,0.47,1.8,3.3,4.9,9.7,0.512,0.4,1.4,0.324,2.5,3.6,0.69,4.5,8.3,0.5429999999999999,0.53
Clarence Weatherspoon,PF,82.0,82.0,36.0,12.2,2.7,5.6,8.3,1.7000000000000002,0.8999999999999999,1.05,1.7000000000000002,2.3,4.9,9.9,0.491,0.0,0.10000000000000002,0.16699999999999998,2.5,3.4000000000000004,0.74,4.9,9.8,0.49300000000000005,0.49
Michael Cage,C,82.0,24.0,15.199999999999998,1.7999999999999998,1.4,2.5,3.9000000000000004,0.5,0.59,0.51,0.20000000000000004,1.4,0.8000000000000002,1.7000000000000002,0.46799999999999997,0.0,0.0,0.0,0.20000000000000004,0.5,0.45999999999999996,0.8000000000000002,1.7000000000000002,0.46799999999999997,0.47
Scott Williams,C,62.0,52.0,21.2,5.8,2.5,3.9,6.4,0.7,0.71,0.66,0.8,3.3,2.6,5.1,0.509,0.0,0.0,0.0,0.6,0.9,0.69,2.6,5.1,0.513,0.51
Allen Iverson,SG,76.0,74.0,40.1,23.5,1.5,2.6,4.1,7.5,2.07,0.32,4.4,3.1,8.2,19.8,0.41600000000000004,2.0,6.0,0.341,5.0,7.2,0.7,6.2,13.799999999999999,0.44799999999999995,0.47
Frankie King,G,7.0,0.0,8.4,2.9,0.6,1.4,2.0,0.7,0.57,0.0,0.4,1.0,1.0,2.4,0.41200000000000003,0.1,0.3,0.5,0.7,0.7,1.0,0.9,2.1,0.4,0.44
Mark Hendrickson,F,29.0,1.0,10.4,2.9,1.2,2.0,3.2,0.1,0.34,0.14,0.5,1.1,1.1,2.7,0.41600000000000004,0.1,0.4,0.25,0.6,0.9,0.69,1.0,2.3,0.44600000000000006,0.44
Jerry Stackhouse,SF,81.0,81.0,39.1,20.7,1.9000000000000001,2.2,4.2,3.1,1.15,0.78,3.9,2.7,6.6000000000000005,16.1,0.407,1.3,4.2,0.298,6.3,8.2,0.77,5.3,11.9,0.44599999999999995,0.45
Mark Davis,G,75.0,17.0,22.7,8.5,1.8,2.5,4.3,1.8,1.13,0.41,1.6,3.1,3.3,7.1,0.469,0.3,1.2,0.258,1.5,2.2,0.67,3.0,5.9,0.514,0.49
Lucious Harris,SG,54.0,3.0,15.1,5.4,0.5,0.8,1.3,0.9,0.76,0.06,0.6,0.8,2.1,5.4,0.381,0.7,1.8,0.364,0.6,0.9,0.7,1.4,3.6,0.39000000000000007,0.44
Mark Bradtke,C,36.0,0.0,7.0,1.6,0.7,1.2,1.8999999999999997,0.2,0.14,0.14,0.3,0.8999999999999999,0.7,1.6,0.431,0.0,0.0,0.0,0.3,0.4,0.69,0.7,1.6,0.431,0.43
Derrick Coleman,PF,57.0,54.0,36.9,18.1,2.8,7.3,10.1,3.4,0.8800000000000001,1.32,3.2,2.9,6.4,14.7,0.43499999999999994,0.6,2.1,0.26899999999999996,4.8,6.4,0.75,5.8,12.6,0.46299999999999997,0.45
Don MacLean,F,37.0,2.0,19.8,10.9,1.1,2.7,3.8,1.0,0.32,0.27,1.3,1.9,4.4,9.9,0.44700000000000006,0.3,1.0,0.316,1.7,2.6,0.66,4.1,8.9,0.462,0.45999999999999996
Joe Courtney,F,9.0,0.0,11.11111111111111,2.7777777777777777,1.0222222222222221,0.7777777777777778,1.7999999999999998,0.0,0.0,0.0,0.35555555555555557,1.5555555555555556,1.2222222222222223,3.3333333333333335,0.3645555555555555,0.0,0.0,0.0,0.3333333333333333,0.5555555555555556,0.3333333333333333,1.2222222222222223,3.3333333333333335,0.3645555555555555,0.36333333333333334
Doug Overton,PG,61.0,4.0,10.4,3.6,0.3,0.8,1.1,1.7,0.39,0.0,0.6,0.7,1.3,3.1,0.426,0.2,0.7,0.25,0.7,0.8,0.94,1.1,2.4,0.473,0.45
Rex Walters,G,59.0,16.0,17.6,6.8,0.4,1.5,1.8,1.9,0.47,0.05,1.0,1.3,2.5,5.5,0.455,1.0,2.5,0.385,0.8,1.1,0.79,1.5,3.0,0.514,0.54
Brad Lohaus,F,6.0,0.0,7.5,1.7,0.20000000000000004,1.0,1.2,0.20000000000000004,0.17,0.0,0.20000000000000004,1.0,0.6999999999999998,2.5,0.267,0.3,1.2,0.28600000000000003,0.0,0.0,0.0,0.4000000000000001,1.3,0.25,0.33
Martin Lewis,F,9.0,0.0,5.6,1.6,0.4,0.2,0.7,0.4,0.11,0.22,0.1,0.8999999999999999,0.7,1.6,0.429,0.1,0.3,0.33299999999999996,0.1,0.2,0.5,0.6,1.3,0.45499999999999996,0.4600000000000001
Zan Tabak,C,13.0,4.0,16.8,6.5,1.5,2.2,3.8,1.1,0.46,0.8499999999999999,1.6,2.7,2.5,5.5,0.451,0.0,0.0,0.0,1.5,2.2,0.69,2.5,5.5,0.451,0.45000000000000007
Doug Christie,SG,81.0,81.0,38.6,14.5,1.0,4.3,5.3,3.9,2.48,0.56,2.5,3.0,4.9,11.7,0.41700000000000004,1.8,4.7,0.384,2.9,3.8000000000000003,0.77,3.1,7.0,0.44,0.49
Damon Stoudamire,PG,81.0,81.0,40.9,20.2,1.1,3.0,4.1,8.8,1.52,0.16,3.6,2.0,7.0,17.4,0.401,2.2,6.1,0.355,4.1,5.0,0.8200000000000001,4.8,11.3,0.426,0.4600000000000001
Hubert Davis,SG,36.0,0.0,17.3,5.0,0.3,0.8,1.1,0.8999999999999999,0.31,0.060000000000000005,0.6,1.1,2.1,5.1,0.402,0.4,1.8999999999999997,0.22899999999999998,0.5,0.6,0.74,1.7,3.2,0.509,0.44999999999999996
Walt Williams,F,73.0,73.0,36.3,16.4,1.4,3.6,5.0,2.7,1.33,0.85,2.4,3.9,5.7,13.5,0.42700000000000005,2.4,6.0,0.4,2.5,3.3,0.77,3.3,7.5,0.4479999999999999,0.52
Jimmy Oliver,G,4.0,0.0,10.8,2.8,0.3,1.0,1.3,0.3,0.5,0.0,0.8,0.5,1.0,3.3,0.308,0.3,1.5,0.16699999999999998,0.5,0.5,1.0,0.7,1.8,0.429,0.35
John Long,G,32.0,0.0,11.6,4.0,0.2,1.1,1.3,0.7,0.28,0.06,0.8,0.9,1.4,3.7,0.39299999999999996,0.4,1.1,0.353,0.8,0.9,0.89,1.0,2.6,0.41,0.44
Popeye Jones,PF,79.0,61.0,30.6,7.799999999999999,3.3999999999999995,5.2,8.6,1.1,0.73,0.49,1.5,3.3999999999999995,3.3,6.799999999999999,0.48000000000000004,0.0,0.2,0.077,1.3,1.5,0.8200000000000001,3.3,6.6,0.49,0.48000000000000004
Donald Whiteside,G,27.0,1.0,9.6,2.2,0.1,0.4,0.4,1.3,0.4099999999999999,0.0,0.6,0.9,0.7,2.0,0.327,0.4,1.3,0.33299999999999996,0.4,0.6,0.73,0.3,0.7,0.316,0.44
Acie Earl,F,47.0,0.0,10.62127659574468,4.031914893617022,0.7659574468085106,1.3234042553191487,2.0085106382978726,0.44255319148936173,0.3219148936170213,0.5951063829787233,0.7659574468085106,1.2851063829787235,1.4659574468085108,3.8127659574468082,0.3706382978723405,0.0,0.08085106382978724,0.0,1.1808510638297873,1.7617021276595748,0.6453191489361703,1.4659574468085108,3.7319148936170214,0.3803404255319148,0.37425531914893617
Carlos Rogers,F,56.0,3.0,24.9,9.8,2.1,3.3,5.4,0.7,0.75,1.23,0.9,2.5,3.8,7.2,0.525,0.4,1.2,0.379,1.8,3.0,0.6,3.4,6.0,0.5529999999999999,0.56
Sharone Wright,C,60.0,28.0,16.8,6.5,1.3,1.8,3.1,0.5,0.25,0.83,1.6,2.4,2.7,6.7,0.4,0.0,0.0,0.0,1.1,2.2,0.51,2.7,6.7,0.4,0.4
Oliver Miller,C,61.0,8.0,18.872131147540983,4.829508196721312,1.7508196721311475,3.288524590163935,4.970491803278688,1.4311475409836065,0.7695081967213115,1.0311475409836066,1.5131147540983607,2.9819672131147543,2.018032786885246,3.918032786885246,0.5145573770491804,0.0,0.03114754098360656,0.0,0.8245901639344262,1.3311475409836067,0.6047540983606557,2.018032786885246,3.88688524590164,0.5184918032786886,0.5118032786885246
Marcus Camby,C,63.0,38.0,30.1,14.8,2.1,4.2,6.3,1.5,1.05,2.06,2.1,3.4,6.0,12.3,0.48200000000000004,0.0,0.2,0.14300000000000002,2.9,4.2,0.69,6.0,12.1,0.488,0.48
Shawn Respert,G,41.0,0.0,12.090243902439026,4.165853658536585,0.33170731707317075,0.6292682926829268,0.9609756097560975,0.9951219512195121,0.4873170731707317,0.04609756097560976,0.7317073170731707,0.9926829268292684,1.4536585365853658,3.3756097560975613,0.3989756097560976,0.49512195121951214,1.3902439024390243,0.2986829268292683,0.8292682926829268,0.9609756097560975,0.8946341463414634,0.9585365853658537,1.9853658536585368,0.4815609756097561,0.4585365853658537
Benoit Benjamin,C,4.0,3.0,11.0,3.3,0.8,1.5,2.3,0.3,0.25,0.0,0.5,1.3,1.3,3.0,0.41700000000000004,0.0,0.0,0.0,0.8,1.0,0.75,1.3,3.0,0.41700000000000004,0.42
Earl Cureton,F,9.0,0.0,5.1,0.8,0.4,0.6,1.0,0.4,0.0,0.0,0.1,1.1,0.3,0.8999999999999999,0.375,0.0,0.0,0.0,0.1,0.3,0.33,0.3,0.8999999999999999,0.375,0.38
Clifford Rozier,F,42.0,29.0,17.59285714285714,4.4904761904761905,2.4404761904761907,3.1238095238095243,5.564285714285715,0.7809523809523811,0.5759523809523809,1.0445238095238096,0.6833333333333333,2.3428571428571425,1.8547619047619046,4.123809523809524,0.44611904761904764,0.0,0.0,0.0,0.7809523809523811,1.4642857142857142,0.4978571428571429,1.8547619047619046,4.123809523809524,0.451,0.44904761904761903
Reggie Slater,F,26.0,0.0,15.599999999999998,7.799999999999999,1.5,2.1,3.7,0.8,0.35,0.23,1.1,1.3000000000000003,3.2,5.700000000000001,0.55,0.0,0.1,0.0,1.5,2.8999999999999995,0.52,3.2,5.6,0.5579999999999999,0.55
Andrew DeClercq,C,71.0,1.0,15.0,5.3,1.7,2.5,4.2,0.5,0.4600000000000001,0.38,1.1,3.2,2.0,3.8000000000000003,0.52,0.0,0.0,0.0,1.3,2.1,0.6,2.0,3.8000000000000003,0.52,0.52
Melvin Booker,G,21.0,4.0,20.504761904761907,5.8,0.3047619047619048,1.0380952380952382,1.4190476190476191,2.5047619047619047,0.14476190476190476,0.09904761904761905,1.3238095238095238,1.3714285714285714,2.2285714285714286,4.9904761904761905,0.4512380952380952,0.5809523809523809,1.7714285714285716,0.35828571428571426,0.8380952380952381,0.9904761904761905,0.6857142857142857,1.6476190476190478,3.2190476190476187,0.5,0.5233333333333333
Lou Roe,F,17.0,0.0,6.3,2.4,0.4,0.4,0.8,0.4,0.18,0.06,0.6,0.6,0.8,2.8,0.292,0.2,0.6,0.273,0.5,1.1,0.47,0.6,2.2,0.297,0.32
B.J. Armstrong,G,49.0,17.0,20.8,7.9,0.1,1.4,1.5,2.6,0.51,0.04,1.1,1.1,3.0,6.7,0.45299999999999996,0.5,1.8,0.278,1.4,1.6,0.86,2.5,4.9,0.519,0.48999999999999994
Todd Fuller,C,75.0,18.0,12.7,4.1,1.4,1.9,3.3,0.3,0.13,0.27,0.7,1.9,1.5,3.5,0.42899999999999994,0.0,0.0,0.0,1.0,1.5,0.69,1.5,3.5,0.42899999999999994,0.43
Chris Mullin,F,79.0,63.0,34.6,14.5,0.9000000000000001,3.1,4.0,4.1,1.65,0.42,2.4,2.0,5.5,10.0,0.5529999999999999,1.1,2.6,0.41100000000000003,2.3,2.7,0.86,4.4,7.4,0.602,0.61
Ray Owes,F,57.0,1.0,10.4,3.1,1.1,1.7,2.9,0.3,0.26,0.35,0.4,1.5,1.3,3.2,0.41700000000000004,0.0,0.1,0.2,0.5,0.8,0.57,1.3,3.1,0.423,0.42
Joe Smith,PF,80.0,80.0,38.6,18.7,3.3,5.2,8.5,1.6,0.93,1.08,2.4,3.1,7.3,16.2,0.4539999999999999,0.2,0.6,0.261,3.8,4.7,0.8100000000000002,7.1,15.6,0.461,0.4600000000000001
