TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
bos,Ray Allen, SG,79,79,36.4,18.2,0.8,2.7,3.5,2.8,0.87,0.16,1.7,2.0,1.6,17.3,6.3,13.2,.480,2.5,6.2,.409,3.0,3.2,0.95,3.8,7.0,.542,1.379,0.58
bos,Glen Davis, PF,76,16,21.5,7.0,1.6,2.4,4.0,0.9,0.70,0.25,0.9,3.0,1.0,10.8,2.6,5.9,.442,0.0,0.1,.400,1.7,2.3,0.73,2.6,5.8,.443,1.178,0.44
bos,Bill Walker, SF,29,0,7.4,3.0,0.3,0.7,1.0,0.4,0.21,0.07,0.6,1.8,0.7,10.9,1.2,2.0,.621,0.0,0.0,.000,0.6,0.8,0.70,1.2,2.0,.632,1.517,0.62
bkn,Keyon Dooling, PG,77,17,26.9,9.7,0.3,1.7,2.0,3.5,0.92,0.10,1.4,1.8,2.6,13.6,3.4,7.8,.436,1.3,3.1,.421,1.6,2.0,0.82,2.1,4.7,.446,1.251,0.52
bkn,Trenton Hassell, SF,53,30,20.6,3.7,0.9,1.8,2.8,1.0,0.40,0.30,0.6,1.7,1.7,7.2,1.6,3.6,.450,0.0,0.2,.250,0.4,0.5,0.80,1.6,3.4,.459,1.016,0.46
bkn,Josh Boone, PF,62,7,16.0,4.2,1.7,2.5,4.2,0.5,0.35,0.77,0.5,1.7,1.0,13.4,1.8,3.5,.528,0.0,0.0,.000,0.5,1.4,0.38,1.8,3.5,.528,1.206,0.53
bkn,Vince Carter, SG,80,80,36.8,20.8,0.9,4.2,5.1,4.7,1.03,0.48,2.1,2.9,2.3,19.4,7.4,16.8,.437,1.9,4.9,.385,4.2,5.1,0.82,5.5,11.9,.459,1.236,0.49
bkn,Yi Jianlian, PF,61,52,23.3,8.6,1.1,4.2,5.3,1.0,0.48,0.59,1.1,2.6,0.9,11.0,3.1,8.2,.382,0.8,2.3,.343,1.6,2.0,0.77,2.3,5.9,.397,1.050,0.43
bkn,Stromile Swift, PF†,6,0,10.7,3.8,0.8,1.3,2.2,0.2,0.00,0.33,1.2,2.5,0.1,6.7,1.5,2.5,.600,0.0,0.0,.000,0.8,1.8,0.45,1.5,2.5,.600,1.533,0.60
bkn,Jarvis Hayes, SF,74,1,24.8,8.7,0.4,3.2,3.6,0.7,0.70,0.09,0.7,2.2,1.1,10.8,3.5,7.8,.445,1.3,3.3,.385,0.5,0.7,0.69,2.2,4.5,.489,1.116,0.53
bkn,Chris Douglas-Roberts, SG,44,2,13.3,4.9,0.3,0.8,1.1,1.2,0.27,0.16,0.7,0.8,1.7,12.2,1.8,4.0,.460,0.1,0.3,.250,1.2,1.4,0.82,1.7,3.7,.476,1.227,0.47
bkn,Bobby Simmons, SF,71,44,24.4,7.8,1.0,2.9,3.9,1.3,0.70,0.14,0.9,2.6,1.5,12.1,2.8,6.2,.449,1.6,3.7,.447,0.6,0.8,0.74,1.2,2.5,.453,1.261,0.58
bkn,Devin Harris, PG,69,69,36.1,21.3,0.4,2.9,3.3,6.9,1.65,0.19,3.1,2.4,2.2,21.6,6.6,15.1,.438,0.9,3.2,.291,7.2,8.8,0.82,5.7,11.9,.477,1.415,0.47
bkn,Eduardo Najera, PF,27,0,11.8,2.9,0.6,1.9,2.5,0.7,0.37,0.15,0.7,1.9,1.1,7.7,1.2,2.7,.446,0.2,0.9,.200,0.3,0.8,0.36,1.0,1.8,.571,1.068,0.48
bkn,Maurice Ager, SF,20,0,4.9,1.7,0.2,0.4,0.5,0.2,0.05,0.10,0.2,0.9,0.8,2.2,0.8,2.2,.349,0.0,0.3,.000,0.2,0.4,0.50,0.8,1.9,.405,.791,0.35
bkn,Ryan Anderson, PF,66,29,19.9,7.4,1.6,3.1,4.7,0.8,0.67,0.30,1.0,2.4,0.8,13.6,2.4,6.2,.393,1.0,2.9,.365,1.5,1.8,0.84,1.4,3.3,.417,1.197,0.48
bkn,Sean Williams, PF,33,0,11.1,2.4,1.0,1.4,2.4,0.4,0.21,0.88,0.6,2.2,0.7,8.8,0.9,2.2,.417,0.0,0.0,.000,0.6,1.0,0.63,0.9,2.2,.417,1.111,0.42
bkn,Brook Lopez, C,82,74,30.5,13.0,2.7,5.4,8.1,1.0,0.54,1.84,1.8,3.1,0.6,17.9,5.5,10.3,.531,0.0,0.0,.000,2.1,2.6,0.79,5.5,10.3,.532,1.265,0.53
ny,Chris Wilcox, PF†,25,0,13.2,5.4,1.2,2.0,3.3,0.6,0.32,0.20,0.8,1.9,0.7,13.3,2.2,4.1,.529,0.0,0.0,.000,1.1,2.1,0.51,2.2,4.1,.535,1.324,0.53
ny,Zach Randolph, PF†,11,11,35.3,20.5,3.6,8.8,12.5,1.4,1.18,0.27,2.1,2.5,0.7,19.9,7.5,17.2,.434,0.6,2.2,.292,5.0,6.1,0.82,6.9,15.0,.455,1.196,0.45
ny,Mardy Collins, PG†,9,0,8.3,2.2,0.2,0.7,0.9,1.1,0.22,0.00,0.6,0.8,2.0,5.0,0.9,2.6,.348,0.0,0.3,.000,0.4,1.0,0.44,0.9,2.3,.400,.870,0.35
ny,Mouhamed Sene, C†,1,0,6.0,3.0,2.0,3.0,5.0,0.0,0.00,1.00,1.0,0.0,0.0,32.1,1.0,2.0,.500,0.0,0.0,.000,1.0,1.0,1.00,1.0,2.0,.500,1.500,0.50
ny,Jerome James, C,2,0,5.0,3.0,0.5,1.0,1.5,0.0,0.50,0.50,0.5,1.0,0.0,12.5,1.5,4.0,.375,0.0,0.0,.000,0.0,0.0,0.00,1.5,4.0,.375,.750,0.38
ny,Larry Hughes, SG†,25,14,27.5,11.2,0.4,2.2,2.6,2.4,1.44,0.20,1.4,1.8,1.7,12.3,3.9,10.0,.390,1.4,3.6,.385,2.0,2.5,0.79,2.5,6.4,.392,1.120,0.46
ny,Danilo Gallinari, SF,28,2,14.7,6.1,0.5,1.5,2.0,0.5,0.50,0.14,0.5,1.7,1.0,13.4,2.0,4.5,.448,1.1,2.6,.444,0.9,1.0,0.96,0.9,1.9,.453,1.360,0.58
ny,Jared Jeffries, PF,56,36,23.4,5.3,2.3,1.8,4.1,1.4,0.84,0.59,1.2,2.7,1.2,9.5,2.1,4.9,.440,0.0,0.2,.083,1.0,1.6,0.61,2.1,4.7,.456,1.084,0.44
ny,Nate Robinson, PG,74,11,29.9,17.2,1.3,2.6,3.9,4.1,1.28,0.08,1.9,2.8,2.2,18.9,6.1,13.9,.437,1.7,5.2,.325,3.4,4.0,0.84,4.4,8.7,.504,1.237,0.50
ny,Chris Duhon, PG,79,78,36.8,11.1,0.6,2.5,3.1,7.2,0.91,0.09,2.8,1.6,2.6,12.3,3.6,8.6,.421,1.6,4.1,.391,2.3,2.6,0.86,2.0,4.5,.449,1.292,0.51
ny,Malik Rose, PF†,18,0,8.9,1.7,0.2,1.5,1.7,0.6,0.06,0.06,0.9,1.3,0.6,-1.9,0.6,2.3,.268,0.0,0.2,.000,0.4,0.6,0.73,0.6,2.1,.297,.732,0.27
ny,David Lee, PF,81,74,34.9,16.0,3.2,8.6,11.7,2.1,0.99,0.27,1.9,3.2,1.2,19.1,6.4,11.7,.549,0.0,0.0,.000,3.1,4.1,0.75,6.4,11.7,.551,1.360,0.55
ny,Wilson Chandler, SF,82,70,33.4,14.4,1.1,4.3,5.4,2.1,0.87,0.91,1.7,3.0,1.2,12.9,5.5,12.9,.432,1.3,3.8,.328,2.1,2.6,0.80,4.2,9.1,.476,1.123,0.48
ny,Tim Thomas, PF†,36,1,21.5,9.6,0.6,2.6,3.1,1.3,0.61,0.28,1.3,2.5,1.0,13.4,3.3,7.2,.461,1.5,3.5,.421,1.5,1.9,0.81,1.8,3.7,.500,1.337,0.56
ny,Joe Crawford, SG,2,0,11.5,4.5,0.5,1.5,2.0,0.5,0.50,0.00,0.0,1.0,0.0,10.8,1.5,5.0,.300,0.5,2.0,.250,1.0,1.0,1.00,1.0,3.0,.333,.900,0.35
ny,Courtney Sims, C†,1,0,11.0,6.0,2.0,2.0,4.0,0.0,0.00,0.00,0.0,1.0,0.0,19.9,3.0,6.0,.500,0.0,0.0,.000,0.0,0.0,0.00,3.0,6.0,.500,1.000,0.50
ny,Quentin Richardson, SF,72,51,26.3,10.2,1.0,3.4,4.4,1.6,0.65,0.10,1.0,1.8,1.6,11.6,3.6,9.3,.393,1.7,4.6,.365,1.2,1.6,0.76,1.9,4.7,.420,1.099,0.48
ny,Anthony Roberson, SG†,23,0,11.0,4.7,0.2,0.5,0.7,0.8,0.43,0.04,0.3,0.8,2.7,11.8,1.7,4.5,.379,1.0,3.1,.338,0.2,0.2,1.00,0.7,1.4,.469,1.039,0.50
ny,Demetris Nichols, SF†,2,0,4.5,2.5,0.0,1.0,1.0,0.0,0.00,0.50,0.0,0.0,0.0,15.7,1.0,2.5,.400,0.0,0.5,.000,0.5,1.0,0.50,1.0,2.0,.500,1.000,0.40
ny,Al Harrington, PF†,68,51,35.0,20.7,1.3,5.0,6.3,1.4,1.19,0.32,2.3,3.1,0.6,16.5,7.5,16.8,.446,2.4,6.5,.362,3.4,4.2,0.80,5.1,10.3,.499,1.232,0.52
ny,Cheikh Samb, C†,2,0,4.0,0.0,0.5,0.5,1.0,0.0,0.00,0.00,0.0,0.0,0.0,-12.6,0.0,1.5,.000,0.0,0.0,.000,0.0,1.0,0.00,0.0,1.5,.000,.000,0.00
ny,Eddy Curry, C,3,0,4.0,1.7,0.0,1.3,1.3,0.0,0.00,0.00,0.7,1.7,0.0,2.8,0.7,0.7,1.000,0.0,0.0,.000,0.3,1.0,0.33,0.7,0.7,1.000,2.500,1.00
ny,Jamal Crawford, SG†,11,11,35.6,19.6,0.2,1.4,1.5,4.4,0.82,0.00,2.4,1.2,1.8,15.8,6.6,15.4,.432,3.2,7.0,.455,3.2,4.2,0.76,3.4,8.4,.413,1.278,0.54
phi,Thaddeus Young, SF,75,71,34.4,15.3,1.9,3.2,5.0,1.1,1.33,0.31,1.6,2.2,0.7,15.4,6.3,12.8,.495,0.7,2.2,.341,1.9,2.5,0.74,5.6,10.6,.526,1.193,0.52
phi,Theo Ratliff, C,46,0,12.6,1.9,1.0,1.8,2.8,0.2,0.37,1.02,0.3,1.7,0.6,11.2,0.7,1.4,.531,0.0,0.0,.000,0.5,0.8,0.60,0.7,1.4,.531,1.391,0.53
phi,Reggie Evans, PF,79,7,14.4,3.3,1.7,2.9,4.6,0.3,0.52,0.10,0.9,2.0,0.4,10.4,1.0,2.3,.444,0.0,0.0,.000,1.3,2.2,0.59,1.0,2.3,.446,1.472,0.44
phi,Samuel Dalembert, C,82,82,24.8,6.4,2.6,5.9,8.5,0.2,0.40,1.78,1.4,3.0,0.2,13.2,2.6,5.3,.498,0.0,0.0,.000,1.1,1.5,0.73,2.6,5.3,.500,1.205,0.50
phi,Andre Iguodala, SG,82,82,39.9,18.8,1.1,4.6,5.7,5.3,1.60,0.44,2.7,1.9,2.0,18.5,6.6,14.0,.473,1.0,3.2,.307,4.6,6.4,0.72,5.6,10.8,.521,1.344,0.51
phi,Kareem Rush, SG,25,1,8.0,2.2,0.0,0.6,0.6,0.6,0.20,0.04,0.4,0.4,1.5,6.3,0.8,2.3,.345,0.4,1.3,.303,0.2,0.2,1.00,0.4,1.0,.400,.931,0.43
phi,Marreese Speights, PF,79,2,16.0,7.7,1.6,2.2,3.7,0.4,0.34,0.71,0.6,2.3,0.7,18.0,3.2,6.4,.502,0.0,0.1,.250,1.3,1.7,0.77,3.2,6.3,.506,1.211,0.50
phi,Donyell Marshall, PF,25,0,7.6,3.8,0.2,1.4,1.6,0.6,0.16,0.20,0.2,1.0,2.5,19.0,1.3,2.9,.452,1.0,2.2,.455,0.1,0.2,0.50,0.3,0.7,.444,1.288,0.62
phi,Elton Brand, PF,29,23,31.7,13.8,2.7,6.1,8.8,1.3,0.59,1.55,2.3,2.7,0.5,14.7,5.6,12.6,.447,0.0,0.0,.000,2.5,3.7,0.68,5.6,12.6,.447,1.093,0.45
phi,Louis Williams, SG,81,0,23.7,12.8,0.4,1.6,2.0,3.0,1.05,0.17,1.9,1.6,1.6,16.4,4.1,10.4,.398,0.8,2.7,.286,3.8,4.8,0.79,3.3,7.7,.438,1.231,0.44
phi,Royal Ivey, PG,71,0,12.1,3.0,0.3,0.8,1.1,0.6,0.51,0.10,0.3,1.1,1.9,7.7,1.0,2.9,.332,0.5,1.6,.342,0.5,0.6,0.79,0.5,1.3,.319,1.014,0.43
phi,Andre Miller, PG,82,82,36.3,16.3,1.5,3.0,4.5,6.5,1.33,0.17,2.4,2.4,2.7,18.7,6.0,12.7,.473,0.2,0.6,.283,4.1,5.0,0.83,5.8,12.1,.483,1.284,0.48
phi,Willie Green, SG,81,60,22.6,8.5,0.4,1.2,1.6,2.0,0.65,0.16,0.8,1.9,2.5,11.2,3.5,8.1,.435,0.6,2.0,.317,0.8,1.0,0.73,2.9,6.1,.473,1.041,0.47
tor,Joey Graham, SF,78,10,19.8,7.7,1.2,2.5,3.7,0.6,0.45,0.15,0.9,2.4,0.6,12.0,3.0,6.2,.481,0.0,0.2,.188,1.7,2.1,0.83,3.0,6.0,.491,1.244,0.48
tor,Kris Humphries, PF,29,0,9.1,3.9,0.8,1.6,2.4,0.3,0.28,0.21,0.3,1.1,1.3,16.4,1.3,3.1,.422,0.0,0.0,.000,1.3,1.7,0.79,1.3,3.1,.422,1.267,0.42
tor,Shawn Marion, SF†,27,27,35.3,14.3,2.7,5.6,8.3,2.3,1.15,0.78,1.8,1.5,1.3,16.5,6.2,12.7,.488,0.1,0.5,.154,1.9,2.3,0.81,6.1,12.2,.502,1.129,0.49
tor,Hassan Adams, SF,12,0,4.3,0.9,0.1,0.5,0.6,0.1,0.08,0.08,0.3,0.3,0.3,0.4,0.3,1.1,.308,0.0,0.0,.000,0.3,0.5,0.50,0.3,1.1,.308,.846,0.31
tor,Jake Voskuhl, C,38,1,6.3,0.9,0.6,1.0,1.6,0.2,0.08,0.11,0.4,1.6,0.5,0.4,0.3,1.2,.267,0.0,0.0,.000,0.3,0.4,0.79,0.3,1.2,.267,.778,0.27
tor,Jose Calderon, PG,68,68,34.3,12.8,0.2,2.6,2.9,8.9,1.09,0.10,2.1,1.7,4.2,18.8,4.7,9.5,.497,1.2,3.0,.406,2.2,2.3,0.98,3.5,6.5,.538,1.356,0.56
tor,Nathan Jawai, C,6,0,3.2,0.3,0.2,0.2,0.3,0.0,0.00,0.00,0.3,0.5,0.0,-7.6,0.2,0.7,.250,0.0,0.0,.000,0.0,0.0,0.00,0.2,0.7,.250,.500,0.25
tor,Jason Kapono, SG,80,12,22.9,8.2,0.3,1.7,2.0,1.3,0.28,0.04,0.9,1.8,1.5,9.0,3.3,7.6,.432,1.2,2.9,.428,0.4,0.5,0.81,2.1,4.7,.435,1.083,0.51
tor,Anthony Parker, SG,80,71,33.0,10.7,0.6,3.4,4.0,3.4,1.25,0.19,1.4,1.8,2.4,12.2,4.0,9.4,.426,1.2,3.0,.390,1.5,1.8,0.83,2.8,6.4,.442,1.137,0.49
tor,Marcus Banks, PG†,6,0,6.7,2.3,0.2,0.3,0.5,1.0,0.17,0.00,0.5,0.8,2.0,4.1,1.0,3.0,.333,0.2,0.8,.200,0.2,0.5,0.33,0.8,2.2,.385,.778,0.36
tor,Quincy Douby, SG†,7,0,10.4,4.4,0.4,0.6,1.0,1.7,0.43,0.00,1.0,0.6,1.7,17.0,1.7,3.1,.545,0.6,1.3,.444,0.4,0.6,0.75,1.1,1.8,.615,1.409,0.64
tor,Jermaine O'Neal, C†,41,34,29.7,13.5,1.7,5.3,7.0,1.6,0.44,2.00,2.2,3.2,0.7,15.5,5.4,11.3,.473,0.0,0.0,.000,2.8,3.5,0.81,5.4,11.3,.474,1.194,0.47
tor,Jamario Moon, SF†,54,39,25.5,7.3,0.9,3.7,4.6,1.3,1.20,0.81,0.6,1.6,2.3,14.2,2.8,5.9,.473,0.7,2.0,.345,1.0,1.2,0.85,2.1,3.9,.541,1.240,0.53
tor,Patrick O'Bryant, C†,13,3,11.3,4.7,0.5,2.0,2.5,0.2,0.23,0.85,0.4,2.5,0.6,13.6,2.2,4.1,.547,0.0,0.2,.000,0.2,0.6,0.38,2.2,3.9,.569,1.151,0.55
tor,Pops Mensah-Bonsu, PF†,19,0,13.8,5.1,2.6,2.8,5.4,0.3,0.42,0.21,0.9,1.9,0.4,12.9,1.8,5.1,.354,0.0,0.1,.000,1.5,2.2,0.68,1.8,5.0,.362,1.000,0.35
tor,Chris Bosh, C,77,77,38.0,22.7,2.8,7.2,10.0,2.5,0.87,1.00,2.3,2.5,1.1,22.2,8.0,16.4,.487,0.2,0.6,.245,6.5,8.0,0.82,7.8,15.8,.497,1.382,0.49
tor,Roko-Leni Ukic, PG,72,0,12.4,4.2,0.4,0.7,1.0,2.1,0.42,0.03,0.8,1.1,2.6,9.8,1.7,4.5,.380,0.2,0.9,.177,0.6,0.8,0.73,1.5,3.6,.427,.929,0.40
tor,Andrea Bargnani, C,78,59,31.4,15.4,0.9,4.4,5.3,1.2,0.44,1.24,1.7,3.1,0.7,14.7,5.5,12.3,.450,1.5,3.7,.409,2.8,3.4,0.83,4.0,8.6,.468,1.255,0.51
tor,Will Solomon, PG†,39,9,13.9,4.9,0.2,0.9,1.1,3.2,0.51,0.10,1.3,1.5,2.5,12.5,2.0,4.6,.436,0.4,1.5,.263,0.5,0.6,0.83,1.6,3.1,.516,1.066,0.48
gs,DeMarcus Nelson, SG,13,5,13.2,4.1,0.5,1.4,1.8,1.0,0.69,0.15,1.2,1.8,0.9,6.6,1.8,4.2,.444,0.0,0.2,.000,0.4,1.1,0.36,1.8,4.0,.471,.981,0.44
gs,Marco Belinelli, SG,42,23,21.0,8.9,0.2,1.5,1.7,2.1,0.86,0.02,1.4,1.7,1.5,11.9,3.3,7.5,.442,1.2,3.1,.397,1.0,1.2,0.77,2.1,4.4,.473,1.174,0.52
gs,Rob Kurz, SF,40,5,11.1,3.9,0.8,1.2,2.0,0.5,0.35,0.48,0.4,2.0,1.3,11.8,1.3,3.3,.389,0.4,1.0,.395,1.0,1.3,0.80,0.9,2.3,.387,1.198,0.45
gs,Kelenna Azubuike, SF,74,50,32.1,14.4,1.5,3.5,5.0,1.6,0.77,0.68,1.3,2.5,1.2,14.7,5.3,11.4,.464,1.3,2.8,.448,2.5,3.1,0.81,4.0,8.6,.469,1.258,0.52
gs,Anthony Morrow, SG,67,16,22.6,10.1,1.2,1.8,3.0,1.2,0.54,0.18,0.8,1.9,1.5,14.7,3.8,8.0,.478,1.3,2.7,.467,1.2,1.4,0.87,2.5,5.3,.483,1.266,0.56
gs,C.J. Watson, PG,77,17,24.5,9.5,0.5,2.0,2.5,2.7,1.25,0.05,1.2,1.8,2.2,14.3,3.3,7.3,.457,0.6,1.6,.400,2.2,2.5,0.87,2.7,5.7,.473,1.299,0.50
gs,Monta Ellis, SG,25,25,35.7,19.0,0.6,3.8,4.3,3.7,1.56,0.32,2.7,2.7,1.4,14.6,7.8,17.2,.451,0.3,1.0,.308,3.1,3.8,0.83,7.5,16.2,.460,1.102,0.46
gs,Stephen Jackson, SF,59,59,39.6,20.7,1.2,3.9,5.1,6.5,1.49,0.53,3.9,2.6,1.7,16.2,7.0,16.9,.414,1.7,5.2,.338,5.0,6.0,0.83,5.3,11.7,.448,1.227,0.47
gs,Jermareo Davidson, PF,14,0,7.9,3.0,0.7,1.7,2.4,0.1,0.14,0.21,0.4,0.9,0.2,12.4,1.2,2.5,.486,0.0,0.0,.000,0.6,1.2,0.47,1.2,2.5,.486,1.200,0.49
gs,Brandan Wright, PF,39,23,17.6,8.3,1.6,2.4,4.0,0.5,0.56,0.95,0.6,1.9,0.9,18.8,3.3,6.3,.528,0.0,0.1,.000,1.6,2.2,0.74,3.3,6.2,.537,1.313,0.53
gs,Anthony Randolph, SF,63,21,17.9,7.9,2.0,3.7,5.8,0.8,0.67,1.17,1.3,2.2,0.6,16.9,3.2,6.8,.462,0.0,0.1,.000,1.6,2.2,0.72,3.2,6.7,.466,1.158,0.46
gs,Marcus Williams, PG,9,0,6.0,1.3,0.0,0.4,0.4,1.4,0.11,0.11,0.4,0.7,3.3,3.7,0.4,1.9,.235,0.2,0.7,.333,0.2,0.7,0.33,0.2,1.2,.182,.706,0.29
gs,Corey Maggette, SF,51,19,31.1,18.6,1.0,4.6,5.5,1.8,0.86,0.16,2.4,3.8,0.8,16.9,5.7,12.4,.461,0.5,1.9,.253,6.7,8.1,0.82,5.2,10.5,.497,1.498,0.48
gs,Andris Biedrins, C,62,58,30.0,11.9,3.6,7.6,11.2,2.0,1.02,1.55,1.8,3.8,1.1,19.2,5.0,8.6,.578,0.0,0.0,.000,1.9,3.5,0.55,5.0,8.6,.579,1.379,0.58
gs,Ronny Turiaf, C,79,25,21.5,5.9,1.1,3.4,4.6,2.1,0.43,2.13,0.9,3.1,2.4,14.6,2.4,4.6,.508,0.0,0.0,.000,1.2,1.6,0.79,2.4,4.6,.512,1.284,0.51
gs,Jamal Crawford, SG†,54,54,38.6,19.7,0.4,2.9,3.3,4.4,0.89,0.24,2.3,1.5,2.0,15.0,6.4,15.8,.406,2.0,5.9,.338,4.9,5.5,0.89,4.4,9.9,.446,1.247,0.47
gs,Al Harrington, PF†,5,5,33.2,12.4,2.0,3.6,5.6,2.0,1.40,0.00,1.4,2.8,1.4,8.9,4.6,14.0,.329,2.2,5.6,.393,1.0,2.0,0.50,2.4,8.4,.286,.886,0.41
lac,Baron Davis, PG,65,59,34.6,14.9,0.7,3.0,3.7,7.7,1.66,0.54,3.0,3.0,2.6,14.5,5.5,14.8,.370,1.5,5.0,.302,2.4,3.2,0.76,4.0,9.8,.406,1.009,0.42
lac,Tim Thomas, PF†,10,5,22.0,9.5,1.4,3.2,4.6,1.0,0.30,0.10,1.4,2.6,0.7,9.2,3.4,9.0,.378,0.6,2.0,.300,2.1,3.4,0.62,2.8,7.0,.400,1.056,0.41
lac,Steve Novak, SF,71,3,16.4,6.9,0.3,1.5,1.8,0.6,0.28,0.07,0.3,1.0,1.7,13.5,2.5,5.6,.444,1.7,4.0,.416,0.3,0.3,0.91,0.8,1.6,.518,1.242,0.59
lac,Chris Kaman, C,31,23,29.7,12.0,2.4,5.5,8.0,1.5,0.55,1.45,2.7,3.0,0.5,14.5,5.2,9.8,.528,0.0,0.0,.000,1.6,2.4,0.68,5.2,9.8,.528,1.223,0.53
lac,Mike Taylor, PG,51,5,15.1,5.7,0.4,1.3,1.7,2.1,0.71,0.00,1.4,1.6,1.5,10.1,2.2,5.2,.412,0.3,0.8,.325,1.1,1.6,0.69,1.9,4.4,.427,1.082,0.44
lac,Alex Acker, G†,18,0,9.9,3.5,0.4,0.8,1.2,0.6,0.17,0.17,0.4,0.5,1.6,9.9,1.4,3.6,.400,0.4,0.9,.438,0.2,0.4,0.50,1.0,2.7,.388,.969,0.45
lac,Jason Hart, PG†,28,2,11.1,2.3,0.4,1.1,1.5,1.5,0.43,0.14,0.7,1.3,2.3,6.1,0.9,3.0,.298,0.0,0.1,.000,0.5,0.7,0.79,0.9,2.9,.313,.774,0.30
lac,DeAndre Jordan, C,53,13,14.5,4.3,1.4,3.1,4.5,0.2,0.21,1.11,0.8,1.8,0.3,14.2,1.8,2.8,.633,0.0,0.0,.000,0.8,2.1,0.39,1.8,2.8,.633,1.551,0.63
lac,Eric Gordon, SG,78,64,34.3,16.1,0.6,2.0,2.6,2.8,1.00,0.45,2.1,2.2,1.3,15.0,5.3,11.6,.456,1.7,4.3,.389,3.8,4.5,0.85,3.6,7.3,.496,1.390,0.53
lac,Al Thornton, SF,71,67,37.4,16.8,1.7,3.5,5.2,1.5,0.83,0.87,1.8,3.2,0.8,12.7,6.6,14.8,.446,0.3,1.1,.253,3.3,4.4,0.75,6.3,13.7,.462,1.136,0.46
lac,Mardy Collins, PG†,39,14,20.9,5.9,0.7,1.8,2.5,2.6,0.74,0.26,1.4,1.9,1.9,10.0,2.5,5.7,.433,0.3,0.7,.464,0.6,0.9,0.65,2.2,5.0,.429,1.031,0.46
lac,Zach Randolph, PF†,39,34,35.1,20.9,3.0,6.4,9.4,2.3,0.77,0.33,2.3,2.7,1.0,19.7,8.5,17.5,.487,0.6,1.9,.342,3.2,4.5,0.70,7.9,15.6,.504,1.192,0.51
