PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Tony Battie,C,40.0,25.0,21.1,6.5,1.8,4.0,5.8,0.4,0.68,1.5,0.9,3.2,2.7,5.0,0.537,0.0,0.1,0.0,1.1,1.7,0.64,2.7,4.9,0.545,0.54
Doug Overton,PG,21.0,10.0,22.609523809523814,5.9333333333333345,0.19047619047619047,1.6523809523809523,1.842857142857143,3.4142857142857146,0.38047619047619047,0.0,1.519047619047619,1.7666666666666668,2.4523809523809526,6.652380952380952,0.4237619047619048,0.4904761904761905,1.7428571428571433,0.2621904761904762,0.5047619047619047,0.7619047619047619,0.5561904761904761,1.961904761904762,4.909523809523809,0.44619047619047614,0.4576190476190476
Chris Carr,G,35.0,0.0,8.8,4.8,0.3,0.9,1.3,0.3,0.11,0.09,0.5,1.3,1.5,3.2,0.473,0.5,1.1,0.4589999999999999,1.3,1.7,0.77,1.0,2.1,0.48000000000000004,0.55
Mark Blount,C,64.0,50.0,17.2,3.9,1.5,2.1,3.6,0.5,0.61,1.19,1.0,2.9,1.6,3.1,0.505,0.0,0.0,0.0,0.7,1.0,0.7,1.6,3.1,0.505,0.51
Walter McCarty,PF,60.0,3.0,8.0,2.2,0.4,1.0,1.4,0.7,0.23,0.11999999999999998,0.3,1.4,0.8,2.1,0.35700000000000004,0.3,0.9,0.3389999999999999,0.4,0.5,0.7900000000000001,0.5,1.2,0.37099999999999994,0.43
Milt Palacio,PG,58.0,6.0,19.7,5.9,0.4,1.3,1.8,2.6,0.83,0.0,1.4,1.4,2.2,4.6,0.47200000000000003,0.2,0.6,0.33299999999999996,1.3,1.6,0.85,2.0,4.0,0.494,0.49
Antoine Walker,PF,81.0,81.0,41.9,23.4,1.9000000000000001,7.0,8.9,5.5,1.7,0.6,3.6999999999999997,3.1,8.8,21.2,0.4129999999999999,2.7,7.3999999999999995,0.36700000000000005,3.1,4.3,0.72,6.1,13.799999999999999,0.43899999999999995,0.4799999999999999
Stephon Marbury,PG,67.0,67.0,38.2,23.9,0.8,2.3,3.1,7.6,1.18,0.07,2.9,2.2,8.4,19.1,0.441,1.6,5.0,0.32799999999999996,5.4,6.8,0.79,6.8,14.1,0.48100000000000004,0.4799999999999999
Kevin Ollie,PG,70.0,4.0,13.235714285714286,3.0942857142857143,0.27285714285714285,1.1728571428571428,1.3457142857142856,2.1014285714285714,0.42757142857142855,0.014571428571428572,0.7185714285714286,1.2099999999999997,1.1014285714285714,2.7114285714285717,0.3635,0.0,0.07285714285714287,0.24261428571428567,0.8914285714285715,1.2914285714285714,0.7028571428571428,1.1014285714285714,2.6385714285714283,0.3649571428571429,0.3648571428571428
Vladimir Stepania,C,29.0,0.0,9.7,2.8,1.2,2.6,3.8,0.6,0.34,0.38,0.7,1.6,1.0,3.0,0.318,0.0,0.1,0.25,0.9,1.2,0.74,1.0,2.9,0.32100000000000006,0.31999999999999995
Sherman Douglas,G,59.0,7.0,18.5,5.7,0.4,0.9,1.3,2.4,0.61,0.07,1.3,1.6,2.1,5.1,0.40299999999999997,0.1,0.7,0.2,1.5,1.9,0.75,2.0,4.4,0.433,0.42
Johnny Newman,F,82.0,17.0,25.0,10.9,0.4000000000000001,1.7000000000000002,2.1,1.4,0.77,0.12,1.3,2.8,3.5,8.5,0.419,0.7,2.1,0.335,3.1,3.5999999999999996,0.86,2.8,6.400000000000001,0.44700000000000006,0.45999999999999996
Kenyon Martin,PF,68.0,68.0,33.4,12.0,2.0,5.4,7.4,1.9,1.15,1.66,2.0,4.1,5.1,11.4,0.445,0.0,0.2,0.091,1.8,2.8,0.63,5.1,11.2,0.45,0.45
Mark Strickland,F,55.0,2.0,13.032727272727271,4.612727272727273,0.949090909090909,1.961818181818182,2.9272727272727272,0.46545454545454545,0.28945454545454546,0.3969090909090909,0.5981818181818181,1.3490909090909091,1.8818181818181818,4.327272727272727,0.4341636363636363,0.016363636363636365,0.016363636363636365,0.16363636363636364,0.8163636363636365,1.2836363636363637,0.6463636363636364,1.8654545454545453,4.310909090909091,0.43470909090909093,0.4334545454545454
Stephen Jackson,SF,77.0,40.0,21.6,8.2,0.5,2.2,2.7,1.7999999999999998,1.12,0.18,1.7000000000000002,2.2,3.2,7.400000000000001,0.42500000000000004,0.7,2.0,0.335,1.3,1.7999999999999998,0.72,2.5,5.4,0.45799999999999996,0.47
Jim McIlvaine,C,18.0,3.0,10.7,1.6,0.4,1.5,1.8999999999999997,0.2,0.39,0.83,0.5,1.8999999999999997,0.6,1.6,0.35700000000000004,0.0,0.0,0.0,0.4,0.7,0.67,0.6,1.6,0.35700000000000004,0.36
Soumaila Samake,C,34.0,0.0,6.6,1.4,0.6,0.9,1.6,0.0,0.06,0.41,0.1,0.7,0.5,1.4,0.375,0.0,0.0,0.0,0.3,0.7,0.42,0.5,1.4,0.375,0.38
Kendall Gill,SF,31.0,26.0,28.8,9.1,1.0,3.2,4.2,2.8,1.52,0.23,1.5,2.1,3.5,10.4,0.331,0.1,0.5,0.28600000000000003,2.1,2.9,0.72,3.4,9.9,0.33299999999999996,0.34
Jamie Feick,F,6.0,0.0,24.8,3.7000000000000006,2.0,7.3,9.3,0.8000000000000002,1.33,0.5,1.2,2.5,1.3,3.7999999999999994,0.34800000000000003,0.0,0.0,0.0,1.0,2.0,0.5,1.3,3.7999999999999994,0.34800000000000003,0.3499999999999999
Lucious Harris,SG,73.0,50.0,28.4,9.4,1.0,3.0,3.9,1.8,1.01,0.21999999999999997,0.9,1.7,3.6,8.5,0.425,0.6,1.8,0.348,1.5,1.9,0.77,3.0,6.7,0.445,0.45999999999999996
Evan Eschmeyer,C,74.0,51.0,18.0,3.4,1.8000000000000003,3.1,4.9,0.5,0.55,0.78,0.7,3.0,1.2,2.7,0.45999999999999996,0.0,0.0,0.0,0.9000000000000001,1.4,0.66,1.2,2.7,0.45999999999999996,0.45999999999999996
Eddie Gill,PG,8.0,0.0,19.0,4.9,0.0,1.1,1.1,3.0,0.5,0.13,1.3,1.1,2.0,5.1,0.39,0.4,1.1,0.33299999999999996,0.5,0.6,0.8,1.6,4.0,0.406,0.43
Keith Van Horn,PF,49.0,47.0,35.4,17.0,1.6,5.5,7.1,1.7,0.82,0.41,2.1,3.1,6.3,14.4,0.43500000000000005,1.3,3.5,0.382,3.1,3.8,0.81,5.0,10.9,0.452,0.48
Jamel Thomas,F,5.0,0.0,11.2,2.6,0.8,1.0,1.8,0.0,0.6,0.0,1.2,1.2,1.2,3.8,0.316,0.2,0.6,0.33299999999999996,0.0,0.0,0.0,1.0,3.2,0.313,0.34
Aaron Williams,C,82.0,25.0,28.5,10.2,2.6,4.6,7.199999999999999,1.1,0.72,1.38,1.6000000000000003,3.9000000000000004,3.5999999999999996,7.900000000000001,0.4570000000000001,0.0,0.0,0.0,3.0,3.7999999999999994,0.79,3.5999999999999996,7.900000000000001,0.45799999999999996,0.45999999999999996
Felton Spencer,C,18.0,0.0,6.3,2.2,0.8999999999999999,1.1,1.8999999999999997,0.1,0.11,0.11,0.6,1.3,0.7,1.1,0.6,0.0,0.0,0.0,0.8,1.4,0.6,0.7,1.1,0.6,0.6
Erick Strickland,PG,50.0,0.0,16.584,5.224,0.3440000000000001,2.16,2.6039999999999996,1.88,0.8824000000000001,0.0444,0.976,1.732,1.62,5.36,0.30323999999999995,0.6,1.92,0.31888,1.3840000000000001,1.5719999999999998,0.86,1.02,3.44,0.29524,0.36119999999999997
Kurt Thomas,PF,77.0,29.0,27.600000000000005,10.4,2.2,4.5,6.699999999999999,0.8,0.79,0.8999999999999999,1.3,3.7000000000000006,4.1,8.0,0.511,0.0,0.0,0.33299999999999996,2.2,2.7,0.81,4.1,8.0,0.512,0.51
Luc Longley,C,25.0,2.0,12.0,2.0,1.0,1.6,2.6,0.3,0.12,0.36,0.9,2.0,0.7,2.2,0.33299999999999996,0.0,0.0,0.0,0.5,0.7,0.76,0.7,2.2,0.33299999999999996,0.33
Travis Knight,C,45.0,0.0,5.7,0.6,0.4,0.8,1.2,0.1,0.11,0.23999999999999996,0.2,1.0,0.2,1.2,0.18899999999999997,0.0,0.0,0.0,0.2,0.4,0.5,0.2,1.2,0.192,0.19
Glen Rice,SF,75.0,25.0,29.5,12.0,0.8,3.3,4.1,1.2,0.55,0.17,1.3,2.4,4.4,10.0,0.44,1.1,2.8,0.389,2.1,2.4,0.85,3.3,7.2,0.46,0.49
Charlie Ward,PG,61.0,33.0,24.5,7.1,0.5,2.1,2.6,4.5,1.15,0.16,1.8,2.2,2.5,6.1,0.41600000000000004,1.1,2.9,0.38299999999999995,0.9,1.1,0.8,1.4,3.2,0.444,0.51
Latrell Sprewell,SG,77.0,77.0,39.2,17.7,0.6,3.9000000000000004,4.5,3.5,1.38,0.36,2.8,2.1,6.800000000000001,15.800000000000002,0.43,0.5,1.7999999999999998,0.304,3.5999999999999996,4.6,0.78,6.3,14.0,0.446,0.44999999999999996
Marcus Camby,C,63.0,63.0,33.8,12.0,3.1,8.4,11.5,0.8,1.05,2.16,1.0,3.3,4.8,9.2,0.524,0.0,0.1,0.125,2.4,3.6,0.67,4.8,9.1,0.53,0.53
Mark Jackson,PG,83.0,82.0,31.198795180722893,7.591566265060242,0.7650602409638554,2.8795180722891565,3.644578313253012,7.942168674698794,1.0127710843373492,0.08457831325301206,2.130120481927711,1.6397590361445782,2.9253012048192772,7.04578313253012,0.4181566265060242,0.8554216867469879,2.5060240963855422,0.33277108433734937,0.8855421686746988,1.1204819277108433,0.7316867469879519,2.0698795180722893,4.539759036144578,0.4634698795180722,0.4760240963855422
Allan Houston,SG,78.0,78.0,36.6,18.7,0.3,3.4,3.6,2.2,0.67,0.13,2.1,2.4,6.9,15.5,0.44899999999999995,1.2,3.2,0.381,3.6,3.9,0.91,5.7,12.3,0.467,0.49
Chris Childs,G,77.0,5.0,24.180519480519482,4.698701298701298,0.33376623376623377,2.2987012987012987,2.632467532467533,4.6,0.7705194805194805,0.1974025974025974,2.001298701298701,3.133766233766234,1.7324675324675325,4.3662337662337665,0.4031298701298701,0.43376623376623386,1.4012987012987013,0.3038831168831169,0.8000000000000002,0.9337662337662338,0.8466233766233766,1.2987012987012987,2.964935064935065,0.44883116883116886,0.44649350649350655
Lavor Postell,G,26.0,0.0,6.5,2.3,0.3,0.7,1.0,0.2,0.15,0.08,0.7,0.5,0.7,2.1,0.315,0.1,0.4,0.273,0.8,1.0,0.81,0.6,1.6999999999999997,0.326,0.33999999999999997
Othella Harrington,PF,74.0,45.0,24.543243243243243,8.994594594594595,1.854054054054054,3.408108108108108,5.262162162162162,0.7594594594594595,0.4583783783783784,0.6062162162162162,1.9945945945945944,3.2216216216216216,3.3297297297297295,6.854054054054055,0.5016756756756756,0.0,0.05945945945945946,0.0,2.294594594594595,3.0135135135135136,0.7597297297297297,3.3297297297297295,6.794594594594594,0.504054054054054,0.5024324324324324
Larry Johnson,F,65.0,65.0,32.4,9.9,1.4,4.2,5.6,2.0,0.6,0.45,1.5,3.2,3.8,9.2,0.41100000000000003,0.8,2.5,0.313,1.6,2.0,0.8,3.0,6.7,0.44799999999999995,0.45
George Lynch,SF,82.0,80.0,32.3,8.4,2.4,4.8,7.199999999999999,1.7000000000000002,1.21,0.37,1.3,2.7,3.2999999999999994,7.5,0.445,0.20000000000000004,0.7,0.263,1.5,2.1,0.72,3.1,6.800000000000001,0.4629999999999999,0.45999999999999996
Roshown McLeod,F,35.0,25.0,26.365714285714283,9.674285714285714,1.0971428571428572,2.36,3.4571428571428573,1.6514285714285712,0.6605714285714286,0.23314285714285715,1.68,2.582857142857143,4.1085714285714285,9.479999999999999,0.4378285714285714,0.09714285714285716,0.6114285714285714,0.09228571428571429,1.262857142857143,1.457142857142857,0.8548571428571429,4.011428571428571,8.868571428571428,0.4754285714285714,0.4417142857142857
Theo Ratliff,C,50.0,50.0,36.0,12.4,2.5,5.8,8.3,1.2,0.6,3.74,2.5,3.3,4.6,9.1,0.499,0.0,0.0,0.0,3.3,4.3,0.76,4.6,9.1,0.499,0.5
Rodney Buford,SF,47.0,0.0,12.2,5.3,0.3,1.2,1.6,0.4,0.36,0.13,0.6,1.4,2.2,5.1,0.43200000000000005,0.3,0.8,0.42100000000000004,0.5,0.6,0.83,1.9,4.3,0.433,0.46
Nazr Mohammed,C,58.0,22.0,15.720689655172414,7.593103448275863,2.0,3.2758620689655173,5.275862068965517,0.3413793103448276,0.4993103448275862,0.6017241379310344,1.1206896551724137,1.9275862068965517,3.0413793103448277,6.327586206896552,0.4727586206896552,0.0,0.0,0.0,1.5620689655172415,2.1551724137931036,0.6303448275862069,3.0413793103448277,6.327586206896552,0.47372413793103446,0.4748275862068965
Raja Bell,SG,5.0,0.0,6.0,1.0,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.2,0.4,1.4,0.28600000000000003,0.2,0.6,0.33299999999999996,0.0,0.0,0.0,0.2,0.8,0.25,0.36
Vernon Maxwell,G,43.0,6.0,15.334883720930232,4.690697674418605,0.10000000000000002,1.4441860465116279,1.5,1.1558139534883722,0.4867441860465116,0.07069767441860465,0.844186046511628,1.4883720930232558,1.7116279069767444,5.2,0.32716279069767445,0.8116279069767441,2.6116279069767443,0.30546511627906975,0.4674418604651162,0.7232558139534884,0.6446511627906977,0.9,2.588372093023256,0.3479767441860465,0.40232558139534885
Allen Iverson,SG,71.0,71.0,42.0,31.099999999999998,0.7,3.1,3.8000000000000003,4.6,2.51,0.28,3.3,2.1,10.7,25.5,0.42,1.4,4.3,0.32,8.2,10.1,0.81,9.3,21.2,0.441,0.45
Dikembe Mutombo,C,75.0,75.0,34.54933333333333,10.001333333333331,4.077333333333333,9.433333333333334,13.510666666666665,0.996,0.3892,2.7098666666666666,1.9346666666666665,2.6959999999999997,3.5386666666666664,7.408,0.48324,0.0,0.0,0.0,2.8240000000000003,3.8626666666666667,0.7142666666666666,3.5386666666666664,7.408,0.48324,0.4869333333333333
Anthony Miller,PF,4.0,0.0,2.75,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,0.25,0.25
Pepe Sanchez,G,29.0,0.0,5.144827586206896,0.6620689655172415,0.11724137931034484,0.41379310344827586,0.5310344827586206,1.4137931034482758,0.383448275862069,0.03310344827586207,0.18620689655172415,0.7655172413793104,0.33103448275862074,0.9862068965517242,0.35503448275862065,0.0,0.0,0.0,0.08275862068965519,0.08275862068965519,0.8275862068965517,0.33103448275862074,0.9862068965517242,0.3724137931034483,0.35586206896551725
Eric Snow,PG,50.0,50.0,34.8,9.8,0.5,2.8,3.3,7.4,1.54,0.14,2.5,2.5,3.6,8.7,0.418,0.1,0.4,0.263,2.4,3.1,0.79,3.5,8.3,0.425,0.42
Toni Kukoc,SF,65.0,19.0,24.584615384615386,11.06,1.0261538461538462,2.975384615384615,4.001538461538462,3.0246153846153847,0.7378461538461538,0.17184615384615384,1.7446153846153847,1.5092307692307694,4.1984615384615385,8.966153846153848,0.46689230769230766,1.0923076923076922,2.3846153846153846,0.42856923076923076,1.5707692307692307,2.427692307692308,0.6135384615384616,3.1061538461538456,6.581538461538461,0.4785384615384616,0.5256923076923077
Tyrone Hill,PF,76.0,75.0,31.099999999999998,9.6,3.1,5.9,9.0,0.6,0.49000000000000005,0.36,1.7,3.2,3.6999999999999997,7.7,0.47400000000000003,0.0,0.0,0.0,2.3,3.6,0.63,3.6999999999999997,7.7,0.47400000000000003,0.47
Jumaine Jones,SF,65.0,0.0,13.3,4.7,1.0,1.9,2.9,0.5,0.46,0.23,0.6,1.0,1.9,4.2,0.444,0.3,0.9,0.33299999999999996,0.6,0.8,0.75,1.6,3.3,0.474,0.48
Aaron McKie,SG,76.0,33.0,31.5,11.6,0.4,3.6999999999999997,4.1,5.0,1.39,0.10999999999999999,2.7,2.3,4.4,9.4,0.47300000000000003,0.7,2.2,0.312,2.0,2.6,0.77,3.6999999999999997,7.2,0.524,0.51
Matt Geiger,C,35.0,4.0,15.5,6.1,1.4,2.5,4.0,0.4,0.34,0.23,0.7,2.1,2.5,6.4,0.39299999999999996,0.0,0.1,0.0,1.1,1.5,0.69,2.5,6.3,0.396,0.39
Todd MacCulloch,C,63.0,3.0,9.5,4.1,1.1,1.6,2.7,0.2,0.11,0.3,0.4,1.5,1.7,2.9,0.589,0.0,0.0,0.0,0.7,1.0,0.64,1.7,2.9,0.589,0.59
Alvin Williams,PG,82.0,34.0,29.200000000000003,9.8,0.6,2.0,2.6,5.0,1.5,0.32,1.3,2.1,4.0,9.4,0.43,0.4000000000000001,1.3,0.306,1.3,1.7999999999999998,0.75,3.5999999999999996,8.1,0.451,0.44999999999999996
Michael Stewart,PF,26.0,0.0,4.7,1.3000000000000003,0.6,0.5,1.1,0.1,0.15,0.12000000000000001,0.2,0.7,0.4,1.3000000000000003,0.32399999999999995,0.0,0.0,0.0,0.4,0.7,0.61,0.4,1.3000000000000003,0.32399999999999995,0.32
Corliss Williamson,PF,69.0,40.0,24.42608695652174,11.608695652173912,1.634782608695652,3.0826086956521737,4.6173913043478265,0.8782608695652174,0.7278260869565217,0.3060869565217391,1.5782608695652174,2.652173913043478,4.695652173913044,9.343478260869565,0.4956521739130435,0.0,0.0,0.0,2.1956521739130435,3.4521739130434783,0.6421739130434783,4.695652173913044,9.343478260869565,0.4974782608695652,0.4934782608695652
Antonio Davis,PF,78.0,77.0,35.0,13.7,3.5,6.6,10.1,1.4,0.28,1.94,1.7,2.9,4.8,11.1,0.433,0.0,0.0,0.0,4.1,5.4,0.75,4.8,11.1,0.43399999999999994,0.43
Tracy Murray,SF,51.0,1.0,11.51764705882353,4.992156862745098,0.4490196078431372,1.1764705882352942,1.6254901960784316,0.47647058823529415,0.23549019607843136,0.1396078431372549,0.5,1.0470588235294118,1.8215686274509806,4.870588235294117,0.3760588235294117,0.723529411764706,2.023529411764706,0.3479607843137255,0.6254901960784314,0.8,0.7882352941176471,1.0980392156862746,2.8470588235294114,0.3964509803921568,0.4445098039215686
Vince Carter,SG,75.0,75.0,39.7,27.6,2.3,3.2,5.5,3.9,1.52,1.09,2.2,2.7,10.2,22.1,0.46,2.2,5.3,0.408,5.1,6.7,0.76,8.0,16.8,0.4770000000000001,0.51
Keon Clark,PF,81.0,3.0,21.21604938271605,7.919753086419753,1.7,3.7000000000000006,5.35679012345679,0.8864197530864198,0.3975308641975309,1.9017283950617287,1.1160493827160494,3.0135802469135804,3.0382716049382714,6.438271604938271,0.4744691358024692,0.0,0.0,0.0,1.7432098765432098,2.94320987654321,0.594320987654321,3.0382716049382714,6.438271604938271,0.47560493827160494,0.4724691358024692
Kornel David,F,27.0,0.0,7.7185185185185174,2.314814814814815,0.5370370370370371,1.362962962962963,1.9,0.23703703703703705,0.2237037037037037,0.15037037037037038,0.4,1.0518518518518518,0.9370370370370371,1.885185185185185,0.494037037037037,0.0,0.0,0.0,0.4407407407407407,0.5037037037037038,0.5792592592592593,0.9370370370370371,1.885185185185185,0.494037037037037,0.49407407407407405
Muggsy Bogues,G,3.0,0.0,11.300000000000002,0.0,0.0,1.0,1.0,1.7,0.67,0.0,1.3,1.0,0.0,0.6999999999999998,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,0.0
Eric Montross,C,54.0,21.0,12.011111111111111,2.188888888888889,0.9555555555555556,2.244444444444444,3.177777777777777,0.37777777777777777,0.20333333333333334,0.48333333333333334,0.7666666666666667,2.1555555555555554,1.0444444444444445,2.5666666666666664,0.39966666666666667,0.0,0.0,0.0,0.1777777777777778,0.5555555555555556,0.2544444444444445,1.0444444444444445,2.5666666666666664,0.39966666666666667,0.3966666666666666
Jerome Williams,PF,59.0,2.0,20.03728813559322,6.286440677966102,2.2508474576271187,4.266101694915254,6.461016949152542,0.7796610169491526,0.9640677966101694,0.33525423728813564,1.047457627118644,2.147457627118644,2.3033898305084746,4.998305084745763,0.47237288135593214,0.0,0.055932203389830515,0.0,1.6915254237288138,2.259322033898305,0.7464406779661017,2.3033898305084746,4.942372881355933,0.4772542372881356,0.4752542372881356
Morris Peterson,SG,80.0,49.0,22.6,9.3,1.4,1.8,3.2,1.3,0.79,0.25,1.0,2.1,3.6,8.4,0.43099999999999994,0.8,2.1,0.382,1.3,1.8,0.72,2.8,6.3,0.44699999999999995,0.48
Garth Joseph,C,4.0,0.0,4.0,0.5,0.5,0.0,0.5,0.25,0.0,0.25,0.5,0.25,0.25,1.25,0.25,0.0,0.0,0.0,0.0,0.5,0.0,0.25,1.25,0.25,0.25
Dell Curry,G,71.0,1.0,13.5,6.0,0.2,1.0,1.2,1.1,0.38,0.11,0.5,0.9,2.3,5.4,0.424,0.9,2.0,0.428,0.6,0.7,0.84,1.4,3.4,0.42200000000000004,0.51
Charles Oakley,PF,78.0,77.0,35.5,9.6,1.8,7.7,9.5,3.4,0.97,0.62,1.8,3.3,3.9,10.1,0.38799999999999996,0.1,0.6,0.22399999999999998,1.6,1.9,0.84,3.8,9.5,0.39899999999999997,0.4
Tyrone Corbin,F,15.0,1.0,7.8,1.3,0.2,0.7,0.9,0.3,0.13,0.0,0.2,1.2,0.6,2.5,0.237,0.0,0.3,0.0,0.1,0.3,0.5,0.6,2.2,0.273,0.23999999999999996
Kevin Willis,C,78.0,22.0,23.433333333333334,9.24102564102564,2.230769230769231,4.565384615384616,6.841025641025642,0.655128205128205,0.7274358974358975,0.6661538461538461,1.1,2.7512820512820513,3.8858974358974363,8.857692307692309,0.44280769230769235,0.0,0.09999999999999999,0.13782051282051283,1.4243589743589742,1.858974358974359,0.772051282051282,3.8858974358974363,8.757692307692306,0.4447051282051282,0.4434615384615385
Mamadou N'diaye,C,3.0,0.0,3.2999999999999994,1.3,0.3,0.3,0.6999999999999998,0.0,0.0,0.0,0.0,1.0,0.3,1.3,0.25,0.0,0.0,0.0,0.6999999999999998,0.6999999999999998,1.0,0.3,1.3,0.25,0.25
Chucky Brown,F,26.0,2.0,13.069230769230769,3.923076923076923,0.34615384615384615,1.8076923076923077,2.076923076923077,0.4153846153846154,0.34615384615384615,0.26999999999999996,0.3,1.4692307692307693,1.5769230769230769,3.6846153846153844,0.4215384615384616,0.0,0.14615384615384613,0.0,0.8461538461538461,1.3153846153846156,0.6538461538461539,1.5769230769230769,3.5384615384615383,0.43769230769230766,0.4192307692307692
Adam Keefe,F,67.0,13.0,12.5,2.5,1.3,1.8,3.1,0.5,0.42,0.3,0.6,1.5,1.0,2.4,0.40299999999999997,0.0,0.0,0.33299999999999996,0.6,0.9,0.62,1.0,2.4,0.40399999999999997,0.41
Larry Hughes,SG,50.0,45.0,36.9,16.5,1.5,4.0,5.5,4.5,1.92,0.58,3.0,2.9,6.2,16.1,0.38299999999999995,0.3,1.5,0.187,3.9,5.0,0.77,5.9,14.6,0.40299999999999997,0.39
Mookie Blaylock,G,69.0,59.0,34.1,11.0,1.0,2.9,3.8999999999999995,6.7,2.36,0.29,1.9,1.9,4.6,11.6,0.396,1.1,3.3,0.324,0.8,1.1,0.7,3.5,8.3,0.424,0.44
Adonal Foyle,C,58.0,37.0,25.1,5.9,2.7,4.3,7.0,0.8,0.53,2.6900000000000004,1.4,2.3,2.7,6.5,0.41600000000000004,0.0,0.0,0.0,0.5,1.2,0.44,2.7,6.5,0.41600000000000004,0.42
Chris Garner,G,8.0,0.0,18.6,2.4,0.3,1.3,1.5,2.3,0.88,0.13,1.1,2.3,0.9,4.6,0.18899999999999997,0.0,0.9,0.0,0.6,0.8,0.83,0.9,3.7,0.233,0.19
Antawn Jamison,PF,82.0,82.0,41.4,24.9,3.4000000000000004,5.3,8.7,2.0,1.39,0.34,2.4,2.7,9.8,22.1,0.442,0.8000000000000002,2.5,0.302,4.7,6.5,0.72,9.0,19.6,0.45899999999999996,0.45999999999999996
Randy Livingston,PG,2.0,0.0,3.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0
Erick Dampier,C,43.0,26.0,24.099999999999998,7.3999999999999995,2.3,3.6,5.8,1.4,0.39999999999999997,1.35,1.9000000000000001,2.9,2.9,7.3,0.401,0.0,0.0,0.0,1.5999999999999999,2.9,0.53,2.9,7.3,0.40399999999999997,0.39999999999999997
Chris Porter,F,51.0,35.0,22.5,8.6,1.7,2.0,3.7,1.2,0.88,0.12,1.2,2.2,3.4,8.7,0.38900000000000007,0.0,0.1,0.0,1.8,2.8,0.67,3.4,8.6,0.39299999999999996,0.39
