PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Bill Walker,SF,35,13,21.959999999999997,9.40857142857143,0.46285714285714286,2.065714285714286,2.5285714285714285,1.1714285714285715,0.6557142857142857,0.08485714285714287,0.84,2.3514285714285714,3.4085714285714284,6.662857142857144,0.5138857142857143,1.4657142857142855,3.317142857142857,0.3324857142857143,1.1485714285714284,1.38,0.8380000000000001,1.9428571428571428,3.3457142857142856,0.5840857142857142,0.6002857142857143
Shelden Williams,C,54,0,11.1,3.7,0.9,1.8,2.7,0.4,0.24,0.39000000000000007,0.6,1.6,1.2,2.2,0.521,0.0,0.0,0.0,1.4,1.8,0.77,1.2,2.2,0.525,0.52
Brian Scalabrine,PF,52,3,9.1,1.5,0.2,0.8,0.9000000000000001,0.5,0.16999999999999998,0.08,0.3,1.1,0.6,1.6,0.3410000000000001,0.3,0.9000000000000001,0.327,0.1,0.1,0.67,0.3,0.7,0.361,0.44
Michael Finley,SG,46,7,15.434782608695652,4.384782608695652,0.10869565217391304,1.391304347826087,1.5456521739130433,0.9369565217391305,0.21717391304347827,0.1326086956521739,0.4543478260869565,0.7282608695652174,1.7739130434782608,3.991304347826087,0.43806521739130433,0.682608695652174,1.7826086956521738,0.38365217391304346,0.15434782608695652,0.35434782608695653,0.5147826086956522,1.091304347826087,2.2086956521739127,0.4810434782608696,0.5230434782608696
Marcus Landry,SF,18,0,6.211111111111112,2.4555555555555557,0.2833333333333333,0.7555555555555556,1.038888888888889,0.0,0.05666666666666667,0.11333333333333334,0.3777777777777778,0.7555555555555556,0.8500000000000001,2.3777777777777778,0.36833333333333335,0.4722222222222222,1.5277777777777777,0.32677777777777783,0.1888888888888889,0.2833333333333333,0.5666666666666667,0.3777777777777778,0.8500000000000001,0.44105555555555553,0.4722222222222222
Eddie House,SG,68,0,17.879411764705882,6.988235294117647,0.15294117647058822,1.3852941176470586,1.6117647058823528,1.2911764705882354,0.5891176470588235,0.10294117647058824,0.6588235294117647,1.173529411764706,2.5470588235294116,6.6647058823529415,0.3824705882352942,1.1676470588235295,3.3000000000000003,0.3477941176470588,0.7000000000000001,0.7735294117647059,0.9264705882352942,1.3794117647058823,3.364705882352941,0.4131764705882353,0.47088235294117653
Kendrick Perkins,C,78,78,27.6,10.1,2.0,5.6,7.6,1.0,0.33,1.69,2.1,2.8,4.0,6.7,0.602,0.0,0.0,0.0,2.1,3.6,0.58,4.0,6.7,0.605,0.6
J.R. Giddens,SG,32,1,7.449999999999999,2.1312499999999996,0.509375,1.109375,1.61875,0.40312499999999996,0.27937500000000004,0.06375,0.50625,0.9125,0.846875,1.859375,0.4489375,0.0,0.30624999999999997,0.0,0.40312499999999996,0.7375,0.548125,0.846875,1.553125,0.52178125,0.45062499999999994
Tony Allen,SG,54,8,16.5,6.1,1.0,1.7,2.7,1.3,1.09,0.35,1.2,2.0,2.4,4.7,0.51,0.0,0.1,0.0,1.3,2.2,0.61,2.4,4.6,0.52,0.51
Kevin Garnett,PF,69,69,29.9,14.3,1.1,6.2,7.3,2.7,0.99,0.83,1.5,2.5,5.8,11.2,0.521,0.0,0.1,0.2,2.7,3.2,0.84,5.8,11.1,0.523,0.52
