PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Vander Blue,SG,3,0,5.0,1.7,0.0,1.0,1.0,0.3,0.0,0.0,0.6999999999999998,0.3,0.6999999999999998,1.3,0.5,0.0,0.3,0.0,0.3,1.7,0.20000000000000004,0.6999999999999998,1.0,0.6670000000000001,0.5
Kris Humphries,PF,69,30,19.9,8.4,1.8,4.1,5.9,1.0,0.45,0.88,0.9,2.0,3.3,6.7,0.501,0.0,0.0,0.0,1.7,2.1,0.81,3.3,6.7,0.503,0.5
Jerryd Bayless,PG,72,19,23.44861111111111,9.238888888888887,0.3,1.713888888888889,2.013888888888889,2.6694444444444447,0.8379166666666666,0.12583333333333335,1.1555555555555557,2.2430555555555554,3.4694444444444446,8.554166666666667,0.4003472222222222,1.0277777777777777,2.927777777777778,0.3545277777777778,1.3291666666666666,1.6291666666666669,0.7956944444444445,2.441666666666667,5.626388888888889,0.4244027777777778,0.46416666666666667
Jared Sullinger,PF,74,44,27.6,13.3,3.3,4.9,8.1,1.6,0.47000000000000003,0.66,1.6,3.4,5.2,12.1,0.42700000000000005,0.8,2.8,0.26899999999999996,2.1,2.7,0.78,4.4,9.3,0.475,0.45999999999999996
Jeff Green,SF,82,82,34.2,16.9,0.7,4.0,4.6,1.7000000000000002,0.7,0.57,2.0,2.2,5.9,14.300000000000002,0.4120000000000001,1.6000000000000003,4.8,0.341,3.5,4.3,0.79,4.3,9.5,0.44799999999999995,0.47
Kelly Olynyk,C,70,9,20.0,8.7,2.0,3.2,5.2,1.6,0.5,0.39,1.5,3.2,3.3,7.2,0.4660000000000001,0.6,1.6,0.35100000000000003,1.4,1.7,0.81,2.7,5.6,0.5,0.51
MarShon Brooks,SG,35,0,9.037142857142857,4.557142857142857,0.2542857142857143,1.2514285714285713,1.5571428571428572,0.7314285714285713,0.4011428571428572,0.11600000000000002,0.6628571428571428,0.6057142857142856,1.6314285714285712,3.585714285714286,0.4356285714285714,0.36571428571428566,0.74,0.44062857142857137,0.9085714285714286,1.24,0.7305714285714285,1.2657142857142856,2.8457142857142856,0.42962857142857147,0.4788571428571429
Chris Babb,SG,14,0,9.4,1.6,0.3,0.9,1.2,0.2,0.43,0.0,0.2,0.9,0.6,2.1,0.267,0.4,1.9,0.222,0.0,0.0,0.0,0.2,0.2,0.667,0.37
Chris Johnson,SF,40,0,19.7,6.3,0.8,1.7,2.4,0.8,0.68,0.1,0.6,1.6,2.1,5.4,0.397,1.1,3.2,0.33899999999999997,0.9,1.1,0.86,1.0,2.2,0.483,0.5
Phil Pressey,PG,75,11,15.1,2.8,0.3,1.1,1.4,3.2,0.91,0.07,1.2,1.3,1.0,3.4,0.308,0.4,1.4,0.264,0.4,0.6,0.64,0.6,2.0,0.34,0.36
Jordan Crawford,SG,81,35,22.92222222222222,10.95185185185185,0.34444444444444444,1.9259259259259258,2.2703703703703706,3.4703703703703708,0.5796296296296297,0.06444444444444446,1.6814814814814818,1.4333333333333333,4.022222222222221,9.729629629629628,0.4150740740740741,1.1444444444444444,3.4814814814814814,0.3154074074074074,1.8148148148148149,2.0592592592592593,0.8544444444444446,2.8777777777777778,6.2481481481481485,0.47337037037037033,0.4751851851851851
Courtney Lee,SG,79,47,24.9873417721519,9.632911392405063,0.36202531645569624,2.020253164556962,2.3443037974683545,1.4721518987341773,0.8250632911392406,0.3558227848101266,0.9240506329113924,1.5721518987341772,3.7443037974683544,7.774683544303798,0.48207594936708864,0.9240506329113924,2.4443037974683546,0.3818354430379747,1.2822784810126582,1.3822784810126583,0.869620253164557,2.820253164556962,5.330379746835443,0.5289873417721519,0.5375949367088607
Rajon Rondo,PG,30,30,33.3,11.7,0.7,4.7,5.5,9.8,1.3300000000000003,0.07,3.3,2.2,4.7,11.7,0.40299999999999997,0.9,3.0,0.289,1.4,2.2,0.63,3.8,8.7,0.442,0.44
Gerald Wallace,SF,58,16,24.4,5.1,0.6,3.0,3.7,2.5,1.26,0.24,1.7,1.4,2.0,4.0,0.504,0.3,1.1,0.297,0.8,1.7,0.47,1.7,2.9,0.584,0.55
Avery Bradley,PG,60,58,30.9,14.9,0.8,3.0,3.8,1.4,1.05,0.18,1.6,2.4,6.0,13.8,0.43799999999999994,1.3,3.3,0.3950000000000001,1.5,1.9,0.8,4.7,10.5,0.451,0.49
Vitor Faverani,C,37,8,13.2,4.4,1.1,2.3,3.5,0.4,0.38,0.73,1.1,2.0,1.7,4.0,0.43499999999999994,0.3,1.1,0.3,0.6,1.0,0.65,1.4,2.9,0.486,0.4799999999999999
Keith Bogans,SG,6,0,9.2,2.0,0.0,0.5,0.5,0.5,0.17,0.0,0.20000000000000004,0.3,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.75
Brandon Bass,PF,82,73,27.600000000000005,11.1,2.0,3.7999999999999994,5.7,1.1,0.44,0.87,1.2,2.3,4.3,8.8,0.486,0.0,0.10000000000000002,0.33299999999999996,2.5,2.9,0.86,4.3,8.7,0.48700000000000004,0.49
Joel Anthony,C,33,0,5.6454545454545455,0.8181818181818182,0.45454545454545453,0.7181818181818183,1.1727272727272728,0.06363636363636364,0.08909090909090911,0.36181818181818187,0.1,0.4909090909090909,0.39090909090909093,0.9454545454545454,0.3660909090909091,0.0,0.0,0.0,0.13636363636363635,0.2636363636363636,0.5736363636363636,0.39090909090909093,0.9454545454545454,0.3660909090909091,0.36181818181818187
Tornike Shengelia,SF,26,0,5.953846153846153,1.1192307692307693,0.13076923076923078,0.46153846153846156,0.5923076923076924,0.5269230769230769,0.11653846153846155,0.03923076923076923,0.4269230769230769,0.6576923076923078,0.46153846153846156,1.0538461538461539,0.4725384615384615,0.0,0.26153846153846155,0.0,0.13076923076923078,0.3269230769230769,0.24846153846153846,0.46153846153846156,0.7923076923076924,0.5725769230769231,0.47384615384615386
Reggie Evans,PF,54,20,16.633333333333333,3.9444444444444446,2.1555555555555554,4.044444444444444,6.2,0.42222222222222217,0.6833333333333333,0.05666666666666667,1.0777777777777777,2.2,1.3333333333333333,2.8,0.4508888888888889,0.0,0.0,0.0,1.3333333333333333,2.4222222222222225,0.5533333333333333,1.3333333333333333,2.8,0.4508888888888889,0.45222222222222225
Deron Williams,PG,64,58,32.2,14.3,0.2,2.4,2.6,6.1,1.45,0.2,2.2,2.3,5.0,11.2,0.45,1.5,4.2,0.366,2.7,3.4,0.8,3.5,7.0,0.5,0.52
Tyshawn Taylor,PG,23,3,11.7,3.9,0.1,0.5,0.7,1.6,0.52,0.04,1.3,1.3,1.3,4.0,0.341,0.1,0.5,0.25,1.0,1.3,0.8,1.2,3.5,0.354,0.36
Joe Johnson,SF,79,79,32.6,15.8,0.6,2.8,3.3999999999999995,2.7,0.59,0.13,1.5,1.6,5.8,12.9,0.454,2.1,5.1,0.401,2.0,2.5,0.8200000000000001,3.7,7.799999999999999,0.489,0.53
Andray Blatche,C,73,7,22.2,11.2,1.6,3.7,5.3,1.5,1.03,0.52,1.5,2.3,4.4,9.2,0.4760000000000001,0.2,0.7,0.278,2.2,3.0,0.74,4.2,8.5,0.494,0.48999999999999994
Shaun Livingston,PG,76,54,26.0,8.3,0.9,2.4,3.2,3.2,1.22,0.41,1.4,2.3,3.1,6.4,0.483,0.0,0.1,0.16699999999999998,2.1,2.5,0.83,3.1,6.3,0.486,0.48
Jorge Gutierrez,PG,15,2,16.3,4.1,0.2,1.3,1.5,2.0,0.67,0.07,0.9,2.5,1.7,3.6,0.46299999999999997,0.2,0.8,0.25,0.6,0.8,0.75,1.5,2.8,0.524,0.49
Kevin Garnett,PF,54,54,20.5,6.5,1.1,5.5,6.6,1.5,0.8,0.74,1.3,2.3,2.9,6.6,0.441,0.0,0.1,0.0,0.7,0.9,0.81,2.9,6.5,0.445,0.44
Paul Pierce,SF,75,68,28.0,13.5,0.3,4.3,4.6,2.4,1.15,0.41,2.0,2.5,4.3,9.5,0.451,1.5,4.0,0.373,3.4,4.1,0.83,2.8,5.5,0.507,0.53
Marquis Teague,PG,40,3,11.0725,2.715,0.0475,0.9525,1.0,1.4475,0.25175000000000003,0.126,0.9525,1.1425,0.905,2.975,0.332825,0.1,0.44749999999999995,0.291875,0.6525000000000001,0.8525,0.7424999999999999,0.805,2.5275,0.3403,0.3545
Andrei Kirilenko,SF,45,4,19.0,5.0,1.2,2.0,3.2,1.6,0.8899999999999999,0.42,1.2,1.4,1.8,3.6,0.513,0.0,0.1,0.2,1.4,2.6,0.51,1.8,3.5,0.523,0.52
Mason Plumlee,C,70,22,18.2,7.4,1.4,3.0,4.4,0.9,0.7,0.79,1.1,2.4,2.8,4.3,0.659,0.0,0.0,0.0,1.7,2.8,0.63,2.8,4.3,0.6659999999999999,0.66
Jason Terry,SG,35,0,16.3,4.5,0.1,0.9,1.1,1.6,0.37,0.0,0.8,1.4,1.6,4.3,0.36200000000000004,1.1,2.9,0.379,0.3,0.4,0.67,0.5,1.4,0.327,0.48999999999999994
Mirza Teletovic,PF,72,7,19.4,8.6,0.8,2.9,3.7000000000000006,0.8,0.4,0.32,0.8,2.0,3.1,7.300000000000001,0.418,1.8999999999999997,4.8,0.39,0.6,0.8999999999999999,0.71,1.2,2.5,0.47200000000000003,0.55
Jason Collins,C,22,1,7.8,1.1,0.3,0.5,0.9,0.2,0.36,0.05,0.3,1.4,0.5,1.1,0.45799999999999996,0.0,0.1,0.0,0.1,0.2,0.75,0.5,1.0,0.524,0.46
Marcus Thornton,SG,72,27,24.18333333333333,9.744444444444445,0.7638888888888888,1.9444444444444444,2.736111111111111,1.0722222222222222,0.803611111111111,0.15194444444444447,0.9083333333333334,1.5277777777777777,3.4972222222222222,8.858333333333333,0.39291666666666664,1.4888888888888887,4.405555555555555,0.3403888888888889,1.225,1.5333333333333334,0.8063888888888889,2.0083333333333333,4.452777777777778,0.4423333333333333,0.47805555555555557
Brook Lopez,C,17,17,31.4,20.7,2.3,3.7,6.0,0.9,0.53,1.76,1.6,3.1,7.6,13.5,0.563,0.0,0.1,0.0,5.5,6.8,0.82,7.6,13.4,0.5660000000000001,0.56
Alan Anderson,SG,78,26,22.7,7.2,0.5,1.7,2.2,1.0,0.62,0.14,0.8,1.9,2.5,6.2,0.4,1.1,3.2,0.33899999999999997,1.2,1.5,0.78,1.4,3.0,0.464,0.49
Raymond Felton,PG,65,65,31.0,9.7,0.8,2.2,3.0,5.6,1.2,0.42,2.0,2.4,3.7,9.4,0.395,1.0,3.0,0.318,1.4,1.9,0.72,2.7,6.4,0.431,0.45
Jeremy Tyler,PF,41,0,9.7,3.5999999999999996,0.8999999999999999,1.7000000000000002,2.7,0.20000000000000004,0.15,0.49,0.6,1.7000000000000002,1.5,2.8,0.517,0.0,0.0,0.0,0.6,1.2,0.54,1.5,2.8,0.517,0.52
Pablo Prigioni,PG,66,27,19.4,3.8,0.5,1.4,2.0,3.5,1.02,0.03,0.9,2.0,1.3,2.9,0.461,1.0,2.1,0.46399999999999997,0.2,0.2,0.92,0.3,0.8,0.451,0.63
Tim Hardaway Jr.,SG,81,1,23.1,10.2,0.19999999999999998,1.3,1.5,0.7999999999999999,0.54,0.09,0.6,1.8,3.6,8.5,0.428,1.5999999999999999,4.4,0.363,1.3,1.5999999999999999,0.8299999999999998,2.0,4.1,0.498,0.52
Carmelo Anthony,SF,77,77,38.7,27.399999999999995,1.8999999999999997,6.2,8.1,3.1,1.23,0.66,2.6,2.9,9.6,21.3,0.452,2.2,5.4,0.402,6.0,7.0,0.8500000000000001,7.400000000000001,15.899999999999999,0.469,0.5
Chris Smith,PG,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kenyon Martin,PF,32,15,19.8,4.3,1.1,3.1,4.2,1.6,0.78,0.84,0.8,2.7,2.0,3.8,0.512,0.0,0.0,0.0,0.3,0.6,0.58,2.0,3.8,0.516,0.51
Amar'e Stoudemire,PF,65,21,22.6,11.9,1.7,3.2,4.9,0.5,0.35,0.57,1.4,2.4,4.8,8.6,0.557,0.0,0.0,0.0,2.3,3.1,0.74,4.8,8.6,0.557,0.56
Toure' Murry,SF,51,0,7.3,2.7,0.3,0.6,0.9,1.0,0.37,0.02,0.7,0.9,1.1,2.5,0.434,0.1,0.2,0.41700000000000004,0.5,0.8,0.59,1.0,2.3,0.436,0.45
Beno Udrih,PG,41,12,15.707317073170731,4.892682926829268,0.2268292682926829,1.1829268292682926,1.4097560975609758,2.792682926829268,0.5612195121951219,0.09999999999999999,1.1804878048780487,1.2317073170731707,1.9073170731707318,4.3707317073170735,0.4569512195121951,0.4268292682926829,1.0317073170731708,0.5652439024390243,0.5756097560975609,0.751219512195122,0.8300000000000001,1.4804878048780488,3.339024390243902,0.4432926829268292,0.5117073170731706
Tyson Chandler,C,55,55,30.2,8.7,2.9,6.7,9.6,1.1,0.65,1.15,1.3,2.6,3.5,5.9,0.5929999999999999,0.0,0.0,0.0,1.8,2.8,0.63,3.5,5.9,0.595,0.59
J.R. Smith,SG,74,37,32.7,14.5,0.5,3.5,4.0,3.0,0.8800000000000001,0.27,1.5,2.6,5.4,12.9,0.415,2.6,6.5,0.39399999999999996,1.2,1.9,0.65,2.8,6.4,0.43600000000000005,0.51
Iman Shumpert,SG,74,58,26.5,6.7,1.1,3.1,4.2,1.7,1.24,0.18,1.1,2.8,2.5,6.5,0.37799999999999995,1.0,3.1,0.33299999999999996,0.7,1.0,0.75,1.5,3.4,0.418,0.45999999999999996
