TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
lac,Quentin Richardson, SF,76,28,17.9,8.1,1.4,2.0,3.4,0.8,0.55,0.09,0.8,1.3,1.0,3.1,6.9,.442,0.7,2.0,.331,1.3,2.1,0.63,2.4,4.9,.487,1.168,0.49
lac,Cherokee Parks, PF†,52,31,16.8,4.8,1.1,2.5,3.6,0.8,0.37,0.48,0.6,2.0,1.3,2.2,4.5,.492,0.0,0.1,.000,0.4,0.5,0.70,2.2,4.4,.504,1.064,0.49
lac,Zendon Hamilton, C,3,0,6.3,3.0,1.0,1.7,2.7,0.0,0.00,0.00,0.7,1.3,0.0,0.7,3.0,.222,0.0,0.0,.000,1.7,2.7,0.63,0.7,3.0,.222,1.000,0.22
lac,Darius Miles, SF,81,21,26.3,9.4,1.6,4.3,5.9,1.2,0.63,1.54,1.8,2.4,0.7,3.9,7.8,.505,0.0,0.2,.053,1.5,2.9,0.52,3.9,7.6,.519,1.208,0.51
lac,Eric Piatkowski, SG,81,40,26.5,10.6,0.7,2.3,3.0,1.2,0.57,0.23,0.9,1.5,1.3,3.6,8.3,.433,1.5,3.7,.404,2.0,2.2,0.87,2.1,4.6,.456,1.280,0.52
lac,Corey Maggette, SF,69,9,19.7,10.0,1.3,2.9,4.2,1.2,0.51,0.13,1.5,2.0,0.8,3.3,7.1,.462,0.2,0.8,.304,3.2,4.2,0.77,3.1,6.3,.483,1.417,0.48
lac,Sean Rooks, C,82,0,18.9,5.4,1.1,2.6,3.7,0.9,0.41,0.78,0.9,2.4,1.1,2.1,4.8,.428,0.0,0.0,.500,1.3,1.7,0.75,2.1,4.8,.427,1.129,0.43
lac,Michael Olowokandi, C,82,82,25.9,8.5,2.0,4.4,6.4,0.6,0.37,1.32,2.1,3.0,0.3,3.8,8.6,.435,0.0,0.0,.000,1.0,1.9,0.54,3.8,8.6,.435,.990,0.44
lac,Brian Skinner, PF,39,23,15.0,4.1,1.4,2.9,4.3,0.5,0.36,0.28,0.8,1.6,0.6,1.6,4.1,.398,0.0,0.0,.000,0.8,1.5,0.54,1.6,4.1,.398,.994,0.40
lal,Shaquille O'Neal, C,74,74,39.5,28.7,3.9,8.8,12.7,3.7,0.64,2.76,2.9,3.5,1.3,11.0,19.2,.572,0.0,0.0,.000,6.7,13.1,0.51,11.0,19.2,.573,1.494,0.57
lal,Ron Harper, G,47,46,24.2,6.5,1.0,2.6,3.5,2.4,0.83,0.53,1.3,1.5,1.8,2.7,5.8,.469,0.4,1.5,.264,0.7,1.0,0.71,2.3,4.3,.543,1.133,0.50
lal,Rick Fox, SF,82,77,27.9,9.6,1.0,3.0,4.0,3.2,0.85,0.35,1.7,2.7,1.9,3.5,7.9,.444,1.4,3.7,.393,1.2,1.5,0.78,2.1,4.2,.488,1.218,0.54
lal,Brian Shaw, G,80,28,22.9,5.3,0.6,3.2,3.8,3.2,0.61,0.34,1.2,2.0,2.7,2.1,5.1,.399,0.5,1.7,.311,0.6,0.8,0.80,1.6,3.4,.442,1.024,0.45
lal,Greg Foster, C,62,8,7.3,2.0,0.5,1.3,1.8,0.5,0.15,0.19,0.4,1.2,1.3,0.9,2.1,.421,0.0,0.1,.333,0.2,0.2,0.71,0.9,2.0,.427,.940,0.43
lal,Kobe Bryant, SG,68,68,40.9,28.5,1.5,4.3,5.9,5.0,1.68,0.63,3.2,3.3,1.5,10.3,22.2,.464,0.9,2.9,.305,7.0,8.2,0.85,9.4,19.3,.489,1.283,0.48
lal,Tyronn Lue, PG,38,1,12.3,3.4,0.1,0.7,0.8,1.2,0.50,0.00,0.7,1.4,1.7,1.3,3.1,.427,0.3,0.9,.324,0.5,0.6,0.79,1.0,2.2,.470,1.111,0.47
lal,Mark Madsen, PF,70,3,9.2,2.0,1.1,1.1,2.2,0.3,0.11,0.11,0.4,1.6,0.9,0.8,1.6,.487,0.0,0.0,1.000,0.4,0.5,0.70,0.8,1.6,.482,1.212,0.49
lal,Robert Horry, PF,79,1,20.1,5.2,1.2,2.6,3.7,1.6,0.68,0.68,1.0,2.7,1.6,1.9,4.8,.387,0.7,2.0,.346,0.7,1.1,0.71,1.2,2.8,.415,1.071,0.46
lal,Slava Medvedenko, PF,7,0,5.6,4.6,0.1,1.1,1.3,0.3,0.14,0.14,0.4,1.3,0.7,1.7,3.6,.480,0.1,0.1,1.000,1.0,1.7,0.58,1.6,3.5,.458,1.280,0.50
lal,Mike Penberthy, G,53,0,16.1,5.0,0.2,1.0,1.2,1.3,0.42,0.04,0.6,1.1,2.1,1.7,4.2,.414,1.0,2.6,.396,0.5,0.6,0.90,0.7,1.6,.446,1.203,0.54
lal,Isaiah Rider, G,67,6,18.0,7.6,0.7,1.7,2.3,1.7,0.40,0.10,1.5,1.6,1.1,3.0,7.0,.426,0.5,1.4,.370,1.1,1.2,0.86,2.5,5.6,.439,1.074,0.46
lal,Devean George, SF,59,1,10.1,3.1,0.6,1.3,1.9,0.3,0.25,0.25,0.6,1.5,0.6,1.1,3.5,.309,0.3,1.2,.221,0.7,0.9,0.71,0.8,2.3,.353,.879,0.35
lal,Horace Grant, C,77,77,31.0,8.5,2.9,4.2,7.1,1.6,0.66,0.79,0.6,2.4,2.5,3.4,7.4,.462,0.0,0.0,.000,1.7,2.2,0.78,3.4,7.4,.465,1.155,0.46
lal,Derek Fisher, PG,20,20,35.5,11.5,0.3,2.7,3.0,4.4,1.95,0.10,1.5,2.5,3.0,3.9,9.4,.412,1.3,3.2,.397,2.5,3.1,0.81,2.6,6.2,.419,1.225,0.48
phx,Daniel Santiago, C,54,2,10.8,3.1,0.6,1.2,1.9,0.2,0.31,0.39,0.9,1.9,0.2,1.2,2.5,.478,0.0,0.0,.000,0.8,1.1,0.69,1.2,2.5,.478,1.269,0.48
phx,Jake Tsakalidis, C,57,39,16.6,4.5,1.5,2.8,4.2,0.3,0.18,0.96,1.2,2.4,0.3,1.8,3.8,.470,0.0,0.0,.000,0.9,1.6,0.59,1.8,3.8,.470,1.191,0.47
phx,Penny Hardaway, SF,4,4,28.0,9.8,1.3,3.3,4.5,3.8,1.50,0.25,0.8,1.5,5.0,3.8,9.0,.417,0.5,2.0,.250,1.8,2.8,0.64,3.3,7.0,.464,1.083,0.44
phx,Ruben Garces, F†,10,0,6.2,1.6,1.2,1.0,2.2,0.4,0.20,0.10,0.5,1.4,0.8,0.7,1.5,.467,0.0,0.0,.000,0.2,0.8,0.25,0.7,1.5,.467,1.067,0.47
phx,Chris Dudley, C,53,33,11.6,1.4,1.2,2.2,3.5,0.3,0.26,0.55,0.5,2.1,0.7,0.5,1.4,.397,0.0,0.0,.000,0.3,0.7,0.39,0.5,1.4,.397,.986,0.40
phx,Clifford Robinson, PF,82,82,33.5,16.4,1.3,2.8,4.1,2.9,1.06,1.00,2.3,3.1,1.3,6.1,14.5,.422,1.1,3.0,.361,3.1,4.4,0.71,5.0,11.5,.439,1.134,0.46
phx,Shawn Marion, SF,79,79,36.2,17.3,2.8,7.9,10.7,2.0,1.67,1.37,1.6,2.7,1.2,7.1,14.7,.480,0.3,1.0,.256,3.0,3.7,0.81,6.8,13.7,.497,1.180,0.49
phx,Corie Blount, PF†,30,6,12.9,1.8,1.2,1.7,2.8,0.3,0.43,0.17,0.6,2.5,0.4,0.8,1.6,.489,0.0,0.0,.000,0.3,0.5,0.53,0.8,1.6,.489,1.149,0.49
phx,Elliot Perry, G†,43,6,10.7,3.2,0.2,0.8,1.0,1.7,0.44,0.02,0.7,0.7,2.3,1.4,3.0,.465,0.0,0.1,.250,0.4,0.5,0.73,1.4,2.9,.472,1.062,0.47
phx,Jason Kidd, PG,77,76,39.8,16.9,1.2,5.2,6.4,9.8,2.16,0.30,3.7,2.2,2.6,5.9,14.2,.411,0.9,3.0,.297,4.3,5.2,0.81,5.0,11.2,.442,1.184,0.44
phx,Rodney Rogers, SF,82,3,26.6,12.2,1.1,3.2,4.4,2.2,1.18,0.57,1.9,3.3,1.1,4.6,10.7,.430,0.7,2.3,.296,2.3,3.0,0.76,3.9,8.4,.467,1.139,0.46
phx,Paul McPherson, G†,33,0,9.3,3.4,0.6,0.8,1.5,0.5,0.36,0.09,0.7,1.5,0.7,1.4,2.9,.490,0.0,0.2,.000,0.5,0.7,0.75,1.4,2.7,.522,1.167,0.49
phx,Vinny Del Negro, G†,36,0,14.6,4.9,0.2,1.2,1.4,1.8,0.56,0.08,0.5,1.2,3.4,2.1,4.0,.528,0.0,0.1,.000,0.7,0.8,0.89,2.1,3.9,.543,1.229,0.53
phx,Tony Delk, PG,82,11,27.9,12.3,0.9,2.3,3.2,2.0,0.91,0.21,1.2,2.1,1.6,4.7,11.3,.415,0.7,2.0,.321,2.3,2.9,0.79,4.0,9.3,.436,1.089,0.44
phx,Tom Gugliotta, PF,57,2,20.3,6.4,1.3,3.1,4.5,1.0,0.82,0.37,0.9,1.9,1.1,2.6,6.7,.392,0.1,0.2,.250,1.1,1.4,0.79,2.5,6.5,.397,.953,0.40
phx,Mario Elie, G,68,67,22.1,4.4,0.6,1.7,2.3,1.9,0.85,0.18,0.9,1.6,2.2,1.5,3.6,.423,0.5,1.5,.360,0.8,1.0,0.80,1.0,2.1,.466,1.215,0.50
sac,Art Long, F,9,0,2.2,0.0,0.2,0.7,0.9,0.1,0.00,0.33,0.2,0.6,0.5,0.0,0.4,.000,0.0,0.0,.000,0.0,0.2,0.00,0.0,0.4,.000,.000,0.00
sac,Chris Webber, C,70,70,40.5,27.1,2.6,8.5,11.1,4.2,1.33,1.69,2.8,3.2,1.5,11.2,23.4,.481,0.0,0.4,.071,4.6,6.6,0.70,11.2,23.0,.488,1.161,0.48
sac,Jabari Smith, C,9,0,7.3,2.9,0.1,0.8,0.9,0.7,0.44,0.00,0.3,0.8,2.0,1.2,2.4,.500,0.0,0.0,.000,0.4,0.7,0.67,1.2,2.4,.500,1.182,0.50
sac,Jon Barry, SG,62,2,16.3,5.1,0.3,1.3,1.5,2.1,0.45,0.10,0.9,1.1,2.5,1.7,4.1,.404,0.7,2.1,.348,1.0,1.2,0.88,1.0,2.0,.463,1.239,0.49
sac,Doug Christie, SG,81,81,36.3,12.3,1.2,3.2,4.4,3.6,2.26,0.56,1.9,2.8,1.9,3.8,9.7,.395,1.2,3.1,.376,3.5,3.9,0.90,2.6,6.6,.403,1.264,0.45
sac,Jason Williams, PG,77,77,29.7,9.4,0.2,2.2,2.4,5.4,1.22,0.12,2.1,1.5,2.6,3.6,9.0,.407,1.3,4.0,.315,0.8,1.0,0.79,2.3,5.0,.483,1.043,0.48
sac,Vlade Divac, C,81,81,29.9,12.0,2.6,5.8,8.3,2.9,1.07,1.15,2.4,3.0,1.2,4.5,9.3,.482,0.0,0.2,.286,3.0,4.3,0.69,4.5,9.1,.486,1.290,0.48
sac,Bobby Jackson, PG,79,7,20.9,7.2,0.9,2.2,3.1,2.0,1.10,0.09,1.3,1.8,1.6,2.9,6.7,.439,0.5,1.3,.375,0.8,1.1,0.74,2.4,5.4,.455,1.076,0.48
sac,Darrick Martin, PG,31,0,5.7,3.3,0.1,0.5,0.5,0.5,0.23,0.00,0.3,0.9,1.4,0.9,2.5,.382,0.5,0.9,.519,1.0,1.1,0.89,0.4,1.6,.306,1.355,0.47
sac,Lawrence Funderburke, PF,59,2,11.8,4.9,1.3,2.1,3.3,0.3,0.15,0.22,0.5,0.7,0.5,2.0,4.1,.496,0.0,0.0,.000,0.8,1.3,0.62,2.0,4.1,.496,1.190,0.50
sac,Nick Anderson, F,21,0,8.0,1.8,0.1,1.0,1.2,0.6,0.48,0.19,0.3,0.6,1.9,0.7,2.7,.246,0.5,1.9,.256,0.0,0.0,0.00,0.2,0.8,.222,.667,0.33
sac,Peja Stojakovic, SF,75,75,38.7,20.4,1.2,4.5,5.8,2.2,1.21,0.17,1.9,1.9,1.1,7.5,15.9,.470,1.9,4.8,.400,3.6,4.2,0.86,5.6,11.1,.501,1.286,0.53
sac,Scot Pollard, C,77,8,21.5,6.5,2.2,3.8,6.0,0.6,0.62,1.26,0.9,2.7,0.7,2.4,5.1,.468,0.0,0.0,.000,1.7,2.2,0.75,2.4,5.1,.471,1.261,0.47
sac,Hedo Turkoglu, SF,74,7,16.8,5.3,0.7,2.2,2.8,0.9,0.70,0.32,0.7,1.9,1.3,1.9,4.5,.412,0.4,1.2,.326,1.2,1.5,0.78,1.5,3.3,.442,1.167,0.45
chi,Metta World Peace, SF,76,74,31.1,11.9,0.8,3.1,3.9,3.0,2.00,0.59,2.1,3.3,1.4,4.3,10.7,.401,0.6,1.9,.291,2.8,3.7,0.75,3.7,8.8,.426,1.113,0.43
chi,Bryce Drew, PG,48,41,27.2,6.3,0.3,1.2,1.4,3.9,0.67,0.06,1.4,2.1,2.7,2.6,6.8,.379,0.8,2.2,.381,0.3,0.4,0.74,1.8,4.6,.378,.924,0.44
chi,Dragan Tarlac, C,43,12,13.9,2.4,0.9,2.0,2.8,0.7,0.16,0.44,0.9,2.2,0.8,0.9,2.3,.394,0.0,0.0,.000,0.6,0.8,0.76,0.9,2.3,.394,1.040,0.39
chi,Corey Benjamin, G,65,5,13.2,4.7,0.6,1.0,1.5,1.1,0.43,0.25,1.0,2.0,1.1,1.8,4.6,.381,0.3,1.2,.259,0.9,1.3,0.67,1.5,3.4,.425,1.017,0.42
chi,Jake Voskuhl, C,16,2,8.9,1.9,0.8,1.4,2.1,0.3,0.31,0.38,0.8,2.4,0.4,0.7,1.6,.440,0.0,0.0,.000,0.5,0.9,0.57,0.7,1.6,.440,1.200,0.44
chi,Michael Ruffin, PF,45,16,19.5,2.6,2.2,3.6,5.8,0.9,0.67,0.84,1.0,2.9,0.8,0.9,2.0,.444,0.0,0.0,.000,0.9,1.7,0.51,0.9,2.0,.444,1.322,0.44
chi,Khalid El-Amin, G,50,14,18.7,6.3,0.4,1.2,1.6,2.9,0.96,0.04,1.1,2.0,2.7,2.3,6.2,.370,0.6,1.7,.333,1.1,1.4,0.78,1.7,4.5,.383,1.010,0.41
chi,Ron Mercer, SG,61,61,41.6,19.7,1.2,2.7,3.9,3.3,1.28,0.44,2.1,2.4,1.6,8.2,18.4,.446,0.2,0.8,.304,3.1,3.7,0.82,8.0,17.6,.452,1.072,0.45
chi,Marcus Fizer, F,72,13,21.9,9.5,1.1,3.3,4.3,1.1,0.42,0.26,1.7,2.4,0.6,3.9,9.0,.430,0.1,0.5,.256,1.6,2.2,0.73,3.8,8.5,.442,1.057,0.44
chi,Steve Goodrich, F,12,0,11.1,1.6,0.6,1.2,1.8,0.5,0.17,0.08,0.7,1.2,0.8,0.6,1.5,.389,0.1,0.3,.333,0.3,0.6,0.57,0.5,1.2,.400,1.056,0.42
chi,Dalibor Bagaric, C,35,0,7.4,1.3,0.6,1.0,1.6,0.3,0.26,0.46,0.6,1.3,0.5,0.5,1.9,.262,0.0,0.0,.000,0.4,0.8,0.46,0.5,1.9,.266,.723,0.26
chi,Elton Brand, PF,74,74,39.3,20.1,3.9,6.2,10.1,3.2,0.96,1.59,3.0,3.3,1.1,7.8,16.4,.476,0.0,0.0,.000,4.5,6.4,0.71,7.8,16.4,.477,1.226,0.48
chi,Fred Hoiberg, SG,74,37,30.4,9.1,0.3,3.9,4.2,3.6,1.32,0.16,1.0,2.1,3.6,2.9,6.7,.438,1.4,3.4,.412,1.8,2.1,0.87,1.5,3.3,.465,1.360,0.54
chi,A.J. Guyton, G,33,8,19.1,6.0,0.3,0.8,1.1,1.9,0.27,0.15,0.7,1.1,2.7,2.4,5.8,.406,0.8,2.1,.391,0.5,0.5,0.83,1.6,3.7,.415,1.031,0.48
chi,Brad Miller, C,57,45,25.2,8.9,2.5,4.8,7.4,1.9,0.58,0.67,1.3,3.1,1.5,2.9,6.8,.435,0.0,0.1,.200,2.9,4.0,0.74,2.9,6.7,.438,1.308,0.44
chi,Jamal Crawford, SG,61,8,17.2,4.6,0.1,1.3,1.5,2.3,0.70,0.23,1.4,1.1,1.7,1.8,5.0,.352,0.7,1.9,.350,0.4,0.6,0.79,1.1,3.1,.353,.928,0.42
cle,Wesley Person, SF,44,22,21.8,7.1,0.3,2.7,3.0,1.5,0.61,0.25,0.9,1.4,1.6,2.9,6.6,.438,0.8,1.9,.405,0.5,0.7,0.80,2.1,4.7,.452,1.075,0.50
cle,Trajan Langdon, SG,65,5,17.2,6.0,0.2,1.2,1.4,1.2,0.58,0.14,0.8,1.8,1.6,2.1,4.8,.431,0.8,1.9,.411,1.0,1.2,0.89,1.3,2.9,.444,1.243,0.51
cle,Clarence Weatherspoon, PF,82,82,33.8,11.3,2.7,7.0,9.7,1.3,1.04,1.28,1.4,2.1,0.9,4.2,8.4,.501,0.0,0.0,.000,2.8,3.5,0.79,4.2,8.4,.501,1.335,0.50
cle,Michael Hawkins, G,10,0,7.6,0.8,0.2,0.3,0.5,1.3,0.20,0.00,0.6,1.3,2.2,0.3,0.9,.333,0.2,0.4,.500,0.0,0.0,0.00,0.1,0.5,.200,.889,0.44
cle,Matt Harpring, SF,56,55,28.8,11.1,1.6,2.7,4.3,1.8,0.75,0.30,1.6,2.9,1.1,4.3,9.4,.454,0.2,0.9,.250,2.4,2.9,0.81,4.1,8.5,.477,1.189,0.47
cle,Anthony Johnson, PG†,28,0,8.3,2.4,0.3,0.5,0.8,1.6,0.21,0.04,0.5,0.8,3.1,1.0,2.9,.333,0.0,0.1,.500,0.4,0.6,0.69,1.0,2.8,.329,.815,0.34
cle,Jim Jackson, SF†,39,26,29.2,10.3,0.9,2.8,3.7,2.9,0.87,0.15,2.1,2.5,1.4,4.2,10.6,.390,0.3,1.1,.238,1.7,2.2,0.79,3.9,9.5,.408,.964,0.40
cle,Brevin Knight, PG†,6,0,15.5,1.5,0.2,1.0,1.2,4.2,1.00,0.17,1.2,2.8,3.6,0.3,2.5,.133,0.0,0.0,.000,0.8,1.0,0.83,0.3,2.5,.133,.600,0.13
cle,J.R. Reid, F,6,0,6.5,1.7,0.8,0.5,1.3,0.2,0.33,0.17,0.2,0.7,1.0,0.3,0.8,.400,0.0,0.0,.000,1.0,1.3,0.75,0.3,0.8,.400,2.000,0.40
cle,Chucky Brown, F†,20,2,13.3,3.9,0.3,1.6,1.8,0.3,0.30,0.30,0.3,1.4,1.0,1.6,3.8,.413,0.0,0.1,.000,0.8,1.2,0.67,1.6,3.7,.419,1.040,0.41
cle,Chris Gatling, C,74,6,22.6,11.4,1.3,3.9,5.3,0.8,0.70,0.36,1.6,2.5,0.5,4.4,9.9,.449,0.4,1.2,.304,2.1,3.1,0.68,4.0,8.7,.470,1.149,0.47
cle,Chris Mihm, C,59,43,19.8,7.6,1.8,2.9,4.7,0.3,0.34,0.90,1.4,2.6,0.2,2.9,6.6,.442,0.0,0.0,.000,1.7,2.1,0.79,2.9,6.6,.444,1.141,0.44
cle,Lamond Murray, SF,78,46,28.5,12.8,1.3,3.0,4.4,1.6,1.06,0.35,1.8,2.2,0.9,5.0,11.9,.423,0.8,2.1,.370,2.0,2.7,0.73,4.2,9.8,.434,1.079,0.46
cle,Andre Miller, PG,82,82,34.7,15.8,1.1,3.2,4.4,8.0,1.45,0.34,3.2,2.8,2.5,5.5,12.2,.452,0.2,0.8,.266,4.6,5.5,0.83,5.3,11.4,.465,1.297,0.46
cle,Zydrunas Ilgauskas, C,24,24,25.7,11.7,2.7,4.0,6.7,0.8,0.63,1.54,2.5,3.3,0.3,4.8,9.8,.487,0.0,0.1,.000,2.2,3.3,0.68,4.8,9.7,.491,1.201,0.49
cle,Cedric E. Henderson, F,55,10,17.5,4.3,0.3,1.3,1.6,1.4,0.53,0.42,1.1,1.8,1.3,1.9,4.8,.389,0.0,0.1,.125,0.5,0.8,0.65,1.9,4.7,.398,.897,0.39
cle,Bimbo Coles, PG,47,0,17.1,4.9,0.2,0.8,1.0,2.9,0.57,0.13,1.3,1.9,2.3,1.9,5.1,.381,0.0,0.3,.125,1.0,1.2,0.86,1.9,4.8,.399,.971,0.38
cle,Etdrick Bohannon, F,6,0,3.2,1.3,0.5,0.7,1.2,0.0,0.00,0.33,0.2,0.7,0.0,0.3,0.7,.500,0.0,0.0,.000,0.7,0.7,1.00,0.3,0.7,.500,2.000,0.50
cle,Larry Robinson, G†,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,1.0,0.0,0.0,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
cle,Robert Traylor, PF,70,7,17.3,5.7,1.8,2.5,4.3,0.9,0.70,1.09,1.4,2.9,0.6,2.3,4.6,.497,0.0,0.0,.000,1.1,2.0,0.57,2.3,4.6,.500,1.241,0.50
det,Michael Curry, SF,68,58,21.8,5.2,0.3,1.5,1.8,1.9,0.40,0.04,0.9,2.5,2.2,2.1,4.7,.455,0.1,0.1,.444,0.9,1.1,0.85,2.0,4.6,.455,1.116,0.46
det,Brian Cardinal, PF,15,0,8.4,2.1,0.5,1.0,1.5,0.2,0.47,0.13,0.6,1.8,0.3,0.7,2.1,.323,0.0,0.3,.000,0.7,1.2,0.61,0.7,1.8,.385,1.000,0.32
det,Billy Owens, F,45,14,17.6,4.4,1.9,2.7,4.6,1.2,0.71,0.27,0.9,2.1,1.4,2.0,5.1,.383,0.1,0.4,.150,0.4,0.9,0.48,1.9,4.7,.405,.861,0.39
det,Corliss Williamson, PF†,27,9,29.6,15.2,2.0,4.3,6.2,1.0,1.30,0.30,1.7,3.2,0.6,6.4,11.9,.534,0.0,0.0,.000,2.5,4.0,0.63,6.4,11.9,.534,1.276,0.53
det,Jerry Stackhouse, SF,80,80,40.2,29.8,1.2,2.7,3.9,5.1,1.21,0.68,4.1,2.0,1.3,9.7,24.1,.402,2.1,5.9,.351,8.3,10.1,0.82,7.6,18.2,.418,1.235,0.44
det,Chucky Atkins, PG,81,75,29.2,12.0,0.3,1.8,2.1,4.1,0.83,0.06,1.8,2.3,2.2,4.7,11.8,.399,1.5,4.2,.357,1.1,1.6,0.69,3.2,7.6,.423,1.020,0.46
det,Jerome Williams, PF†,33,2,24.4,7.3,3.0,5.5,8.4,1.0,1.18,0.30,1.4,2.5,0.7,2.7,6.1,.438,0.0,0.1,.000,2.0,2.7,0.72,2.7,6.0,.442,1.199,0.44
det,Cedric Ceballos, F†,13,0,12.8,5.8,0.5,1.5,2.0,0.5,0.46,0.23,0.7,1.5,0.8,2.2,5.5,.394,0.8,3.1,.275,0.6,0.8,0.80,1.4,2.4,.548,1.056,0.47
det,Ben Wallace, PF,80,80,34.5,6.4,3.8,9.4,13.2,1.5,1.34,2.33,1.5,2.4,1.1,2.7,5.5,.490,0.0,0.1,.250,1.0,3.0,0.34,2.7,5.4,.492,1.164,0.49
det,Joe Smith, PF,69,59,28.1,12.3,2.3,4.8,7.1,1.1,0.68,0.72,1.3,3.7,0.9,4.5,11.1,.403,0.0,0.1,.000,3.3,4.2,0.80,4.5,11.0,.405,1.107,0.40
det,Eric Montross, C†,42,20,13.5,2.5,1.0,2.4,3.4,0.4,0.19,0.55,0.9,2.4,0.4,1.2,2.9,.413,0.0,0.0,.000,0.2,0.6,0.27,1.2,2.9,.413,.884,0.41
det,Mateen Cleaves, PG,78,8,16.3,5.4,0.3,1.4,1.7,2.7,0.63,0.01,1.8,2.0,1.5,2.1,5.1,.400,0.1,0.2,.294,1.2,1.8,0.71,2.0,4.9,.405,1.055,0.41
det,Kornel David, F†,10,0,6.9,2.0,0.6,1.3,1.9,0.3,0.40,0.10,0.4,0.8,0.8,1.0,2.2,.455,0.0,0.0,.000,0.0,0.0,0.00,1.0,2.2,.455,.909,0.45
det,Dana Barros, PG,60,0,18.0,8.0,0.1,1.5,1.6,1.8,0.50,0.03,1.0,1.1,1.8,3.1,6.9,.444,0.7,1.8,.419,1.1,1.3,0.85,2.4,5.1,.453,1.160,0.50
det,Mikki Moore, C,81,2,14.2,4.4,1.5,2.4,3.9,0.4,0.30,0.75,0.9,2.5,0.4,1.6,3.3,.493,0.0,0.0,.000,1.2,1.6,0.73,1.6,3.3,.494,1.340,0.49
det,Jud Buechler, G,57,3,12.9,3.4,0.4,1.3,1.6,0.7,0.37,0.18,0.4,1.5,1.6,1.3,2.9,.463,0.6,1.4,.416,0.2,0.2,0.75,0.7,1.5,.506,1.177,0.56
det,John Wallace, SF,40,0,13.2,5.9,0.6,1.5,2.1,0.6,0.33,0.40,0.9,1.8,0.6,2.5,5.9,.424,0.1,0.4,.133,0.9,1.1,0.78,2.4,5.5,.443,1.004,0.43
ind,Jeff Foster, PF,71,9,16.2,3.5,2.0,3.5,5.5,0.5,0.55,0.39,0.7,2.1,0.6,1.4,3.0,.469,0.0,0.1,.286,0.7,1.3,0.52,1.4,2.9,.476,1.169,0.47
ind,Zan Tabak, C,55,14,14.1,3.9,1.2,2.7,3.9,0.6,0.18,0.55,1.0,2.3,0.6,1.8,3.4,.527,0.0,0.0,.000,0.4,0.9,0.43,1.8,3.4,.527,1.161,0.53
ind,Travis Best, PG,77,21,31.9,11.9,0.5,2.4,2.9,6.1,1.43,0.14,1.6,3.2,3.7,4.5,10.2,.440,0.5,1.3,.381,2.4,2.9,0.83,4.0,8.9,.449,1.165,0.46
ind,Lari Ketner, F,3,0,2.3,0.0,0.0,0.0,0.0,0.3,0.00,0.00,0.7,0.0,0.5,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
ind,Reggie Miller, SG,81,81,39.3,18.9,0.5,3.0,3.5,3.2,1.00,0.19,1.6,2.0,2.0,6.4,14.5,.440,2.1,5.7,.366,4.0,4.3,0.93,4.3,8.8,.487,1.298,0.51
ind,Austin Croshere, PF,81,23,23.1,10.1,1.5,3.3,4.8,1.1,0.44,0.62,1.7,2.2,0.7,3.4,8.7,.394,0.9,2.6,.338,2.5,2.9,0.87,2.5,6.1,.417,1.173,0.44
ind,Jermaine O'Neal, C,81,80,32.6,12.9,3.1,6.7,9.8,1.2,0.60,2.81,2.0,3.5,0.6,5.0,10.7,.465,0.0,0.1,.000,2.9,4.8,0.60,5.0,10.6,.468,1.199,0.47
ind,Jalen Rose, SG,72,72,40.9,20.5,0.5,4.5,5.0,6.0,0.90,0.60,2.9,3.2,2.1,7.9,17.3,.457,0.8,2.4,.339,4.0,4.8,0.83,7.1,14.9,.476,1.190,0.48
ind,Tyus Edney, G,24,0,11.0,4.4,0.2,0.8,1.0,2.3,0.71,0.00,1.0,0.7,2.2,1.5,3.8,.385,0.0,0.3,.167,1.5,1.6,0.90,1.5,3.5,.400,1.165,0.39
ind,Bruno Sundov, C,11,4,10.9,3.9,0.4,1.7,2.1,0.2,0.18,0.36,0.3,1.9,0.7,1.8,3.7,.488,0.0,0.4,.000,0.3,0.5,0.60,1.8,3.3,.541,1.049,0.49
ind,Terry Mills, F,14,0,8.1,1.8,0.3,1.2,1.5,0.4,0.21,0.07,0.7,1.4,0.5,0.8,2.4,.324,0.2,1.2,.176,0.0,0.0,0.00,0.6,1.2,.471,.735,0.37
ind,Al Harrington, PF,78,38,24.3,7.5,1.5,3.4,4.9,1.7,0.81,0.23,1.9,2.9,0.9,3.1,7.0,.444,0.0,0.1,.143,1.3,2.0,0.66,3.1,6.9,.448,1.079,0.44
ind,Jonathan Bender, SF,59,7,9.7,3.3,0.2,1.0,1.3,0.5,0.12,0.47,0.7,1.2,0.8,1.1,3.2,.355,0.2,0.7,.268,0.8,1.2,0.74,0.9,2.5,.379,1.038,0.38
