TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
ny,Malik Rose, PF,49,3,10.1,3.5,0.6,1.5,2.1,0.6,0.33,0.14,0.8,1.6,0.7,7.5,1.3,3.7,.367,0.0,0.1,.286,0.8,1.0,0.73,1.3,3.6,.370,.950,0.37
ny,Randolph Morris, C,18,2,10.1,3.1,0.7,1.4,2.1,0.1,0.22,0.11,0.5,2.1,0.2,4.5,1.2,3.2,.362,0.0,0.0,.000,0.8,1.6,0.48,1.2,3.2,.362,.966,0.36
ny,Jerome James, C,2,0,2.5,2.0,0.0,1.5,1.5,0.0,0.00,0.00,0.0,0.0,0.0,45.8,0.5,0.5,1.000,0.0,0.0,.000,1.0,1.0,1.00,0.5,0.5,1.000,4.000,1.00
ny,Quentin Richardson, SF,65,65,28.3,8.1,0.9,4.0,4.8,1.8,0.68,0.23,1.1,2.4,1.7,8.7,3.1,8.5,.359,1.1,3.3,.322,0.9,1.4,0.68,2.0,5.2,.381,.950,0.42
ny,David Lee, PF,81,29,29.1,10.8,3.0,6.0,8.9,1.2,0.68,0.36,1.2,2.6,1.0,18.2,4.2,7.6,.552,0.0,0.0,.000,2.4,2.9,0.82,4.2,7.6,.554,1.417,0.55
ny,Zach Randolph, PF,69,68,32.5,17.6,2.7,7.6,10.3,2.0,0.86,0.23,2.7,2.8,0.8,18.4,7.0,15.3,.459,0.3,1.2,.275,3.2,4.2,0.77,6.7,14.1,.474,1.150,0.47
ny,Mardy Collins, PG,46,8,13.8,3.2,0.4,1.2,1.6,1.9,0.52,0.17,1.2,1.2,1.6,6.1,1.2,3.8,.326,0.2,0.7,.250,0.5,0.8,0.61,1.0,3.1,.343,.829,0.35
ny,Jared Jeffries, PF,73,19,18.2,3.7,1.6,1.7,3.3,0.9,0.49,0.32,0.9,1.8,1.0,8.1,1.5,3.7,.400,0.1,0.3,.160,0.7,1.3,0.53,1.4,3.4,.424,.996,0.41
ny,Wilson Chandler, SF,35,16,19.6,7.3,1.1,2.5,3.6,0.9,0.43,0.46,0.8,2.4,1.2,11.9,3.0,6.9,.438,0.3,0.9,.300,1.0,1.5,0.63,2.7,6.0,.458,1.054,0.46
ny,Fred Jones, SG,70,26,25.1,7.6,0.4,2.0,2.4,2.4,0.69,0.26,1.1,2.0,2.1,11.1,2.6,6.2,.421,1.1,2.7,.385,1.3,1.8,0.75,1.5,3.5,.450,1.231,0.51
ny,Eddy Curry, C,59,58,25.9,13.2,1.9,2.8,4.7,0.5,0.24,0.49,2.1,2.7,0.3,15.4,5.0,9.2,.546,0.0,0.0,.000,3.2,5.1,0.62,5.0,9.2,.546,1.436,0.55
ny,Nate Robinson, PG,72,17,26.2,12.7,0.7,2.4,3.1,2.9,0.83,0.01,1.4,2.6,2.1,15.7,4.6,10.9,.423,1.3,4.1,.332,2.1,2.7,0.79,3.3,6.8,.478,1.168,0.49
ny,Jamal Crawford, SG,80,80,39.9,20.6,0.5,2.1,2.6,5.0,1.01,0.21,2.4,1.8,2.1,16.3,7.1,17.4,.410,2.2,6.2,.356,4.1,4.8,0.86,4.9,11.2,.439,1.183,0.47
ny,Renaldo Balkman, SF,65,0,14.6,3.4,1.3,2.0,3.3,0.6,0.68,0.46,0.6,2.0,1.1,11.6,1.4,2.9,.489,0.0,0.2,.083,0.6,1.5,0.43,1.4,2.7,.517,1.204,0.49
phi,Lou Amundson, PF,16,0,4.0,1.1,0.4,0.3,0.8,0.0,0.06,0.06,0.1,0.8,0.0,7.6,0.5,1.0,.500,0.0,0.0,.000,0.1,0.4,0.29,0.5,1.0,.500,1.125,0.50
phi,Thaddeus Young, SF,74,22,21.0,8.2,1.6,2.6,4.2,0.8,0.99,0.11,0.9,1.7,0.9,16.5,3.6,6.6,.539,0.1,0.3,.316,1.0,1.4,0.74,3.5,6.3,.548,1.245,0.54
phi,Gordan Giricek, SG†,12,0,9.2,3.1,0.1,1.1,1.2,0.9,0.25,0.08,0.7,0.8,1.4,9.8,1.1,3.4,.317,0.4,1.3,.333,0.5,0.7,0.75,0.7,2.1,.308,.902,0.38
phi,Reggie Evans, PF,81,61,23.2,5.2,2.8,4.8,7.5,0.8,1.06,0.10,1.3,2.6,0.6,11.0,1.9,4.3,.439,0.0,0.0,1.000,1.5,3.2,0.47,1.9,4.3,.438,1.228,0.44
phi,Samuel Dalembert, C,82,82,33.2,10.5,3.7,6.6,10.4,0.5,0.49,2.34,1.9,3.3,0.3,15.5,4.1,8.1,.513,0.0,0.0,.000,2.3,3.2,0.71,4.1,8.1,.514,1.307,0.51
phi,Andre Iguodala, SG,82,82,39.5,19.9,1.0,4.4,5.4,4.8,2.09,0.60,2.6,2.3,1.8,19.1,7.1,15.6,.456,1.2,3.7,.329,4.5,6.2,0.72,5.9,11.9,.496,1.276,0.50
phi,Rodney Carney, SG,70,6,14.8,5.8,0.7,1.4,2.1,0.5,0.56,0.33,0.5,1.4,0.9,12.2,2.3,5.6,.403,0.5,1.7,.317,0.8,1.2,0.68,1.8,3.9,.441,1.043,0.45
phi,Shavlik Randolph, PF,9,0,3.0,0.9,1.0,0.2,1.2,0.3,0.11,0.33,0.2,0.6,1.5,15.0,0.4,1.6,.286,0.0,0.0,.000,0.0,0.0,0.00,0.4,1.6,.286,.571,0.29
phi,Calvin Booth, C,31,0,6.6,0.8,0.2,1.0,1.2,0.3,0.19,0.58,0.1,1.1,2.0,7.0,0.3,0.9,.333,0.0,0.0,.000,0.2,0.3,0.60,0.3,0.9,.333,.889,0.33
phi,Kyle Korver, SG†,25,0,26.3,10.0,0.5,2.4,2.9,1.3,0.80,0.24,1.1,2.7,1.2,12.8,3.6,9.1,.396,1.5,4.3,.352,1.2,1.4,0.91,2.1,4.8,.437,1.097,0.48
phi,Louis Williams, SG,80,0,23.3,11.5,0.5,1.6,2.1,3.2,1.01,0.16,1.6,1.6,2.0,16.8,4.0,9.4,.424,0.7,1.9,.359,2.8,3.6,0.78,3.3,7.5,.441,1.223,0.46
phi,Andre Miller, PG,82,82,36.8,17.0,1.2,2.8,4.0,6.9,1.28,0.07,2.5,2.2,2.7,18.6,6.9,14.1,.492,0.0,0.4,.088,3.1,4.1,0.77,6.9,13.7,.504,1.209,0.49
phi,Willie Green, SG,74,74,26.6,12.4,0.4,2.0,2.5,2.0,0.73,0.30,1.5,1.6,1.4,13.0,5.1,11.8,.436,0.7,2.4,.285,1.5,2.0,0.76,4.4,9.4,.475,1.059,0.46
phi,Jason Smith, C,76,1,14.6,4.5,1.0,2.0,3.0,0.3,0.29,0.66,0.6,1.9,0.4,10.7,1.9,4.1,.455,0.1,0.2,.286,0.7,1.1,0.66,1.8,3.9,.463,1.097,0.46
phi,Kevin Ollie, PG,40,0,7.5,1.8,0.1,0.4,0.5,1.0,0.25,0.00,0.1,0.7,7.6,9.8,0.7,1.7,.420,0.0,0.0,.000,0.3,0.4,0.80,0.7,1.7,.426,1.014,0.42
tor,Darrick Martin, PG,17,0,8.3,1.6,0.2,0.2,0.4,1.2,0.35,0.00,0.1,0.7,21.0,6.0,0.6,2.5,.233,0.1,0.9,.125,0.3,0.4,0.83,0.5,1.6,.296,.628,0.26
tor,Kris Humphries, PF,70,0,13.2,5.7,1.3,2.4,3.7,0.4,0.36,0.40,0.7,1.5,0.6,16.0,2.3,4.8,.483,0.0,0.0,.000,1.1,1.8,0.60,2.3,4.8,.486,1.192,0.48
tor,T.J. Ford, PG,51,26,23.5,12.1,0.5,1.5,2.0,6.1,1.06,0.00,2.0,1.8,3.1,20.8,4.8,10.3,.469,0.3,1.0,.294,2.2,2.5,0.88,4.5,9.3,.488,1.177,0.48
tor,Jamario Moon, SF,78,75,27.8,8.5,1.2,5.0,6.2,1.2,1.03,1.38,0.7,1.9,1.8,15.2,3.6,7.4,.485,0.5,1.6,.328,0.8,1.1,0.74,3.1,5.8,.528,1.150,0.52
tor,Jose Calderon, PG,82,56,30.3,11.2,0.4,2.5,2.9,8.3,1.06,0.07,1.5,1.6,5.4,20.8,4.5,8.6,.519,1.0,2.2,.429,1.3,1.5,0.91,3.5,6.4,.551,1.304,0.57
tor,Linton Johnson, PF†,2,0,5.0,3.0,0.0,0.5,0.5,0.5,0.00,0.00,1.5,0.5,0.3,8.1,1.0,2.5,.400,0.0,0.5,.000,1.0,1.0,1.00,1.0,2.0,.500,1.200,0.40
tor,Jason Kapono, SG,81,7,18.9,7.2,0.4,1.1,1.5,0.8,0.42,0.02,0.7,1.6,1.1,11.0,3.0,6.1,.488,0.7,1.5,.483,0.5,0.5,0.86,2.3,4.6,.489,1.165,0.55
tor,Anthony Parker, SG,82,82,32.1,12.5,0.6,3.5,4.1,2.2,0.96,0.21,1.1,1.9,2.1,14.7,4.8,10.1,.476,1.6,3.7,.438,1.2,1.5,0.82,3.2,6.4,.499,1.236,0.56
tor,Joey Graham, SF,38,3,8.7,3.6,0.5,1.3,1.8,0.4,0.08,0.00,0.6,1.2,0.7,10.6,1.3,3.0,.434,0.1,0.1,.667,1.0,1.2,0.84,1.2,2.9,.427,1.221,0.44
tor,Primoz Brezec, C†,13,0,8.5,3.7,0.7,0.7,1.4,0.1,0.08,0.15,0.3,1.9,0.3,5.6,1.3,2.9,.447,0.0,0.0,.000,1.1,1.6,0.67,1.3,2.9,.447,1.263,0.45
tor,Carlos Delfino, SG,82,0,23.5,9.0,0.8,3.6,4.4,1.8,0.84,0.13,0.9,2.2,1.9,13.9,3.1,7.7,.397,1.5,3.8,.382,1.4,1.9,0.74,1.6,3.9,.412,1.168,0.49
tor,Chris Bosh, C,67,67,36.2,22.3,2.6,6.1,8.7,2.6,0.94,1.00,2.3,2.3,1.1,24.2,7.6,15.3,.494,0.1,0.4,.400,7.0,8.3,0.84,7.5,14.9,.496,1.457,0.50
tor,Jorge Garbajosa, PF,7,0,10.6,3.1,0.3,1.9,2.1,0.4,0.43,0.00,0.1,0.3,3.0,10.5,1.1,3.6,.320,0.9,2.3,.375,0.0,0.0,0.00,0.2,1.3,.222,.880,0.44
tor,Rasho Nesterovic, C,71,39,20.9,7.8,1.8,3.0,4.8,1.2,0.28,0.73,0.8,1.9,1.4,16.4,3.6,6.6,.550,0.0,0.0,.333,0.5,0.7,0.76,3.6,6.6,.552,1.182,0.55
tor,Juan Dixon, SG†,36,0,11.8,4.3,0.3,1.1,1.3,1.8,0.58,0.06,1.0,1.1,1.9,11.5,1.6,4.4,.369,0.5,1.1,.436,0.5,0.5,0.95,1.1,3.3,.347,.956,0.42
tor,Maceo Baston, SF,15,2,6.9,2.7,0.6,1.1,1.7,0.2,0.13,0.27,0.3,1.3,0.8,17.7,1.1,1.7,.680,0.0,0.0,.000,0.5,0.7,0.70,1.1,1.7,.680,1.640,0.68
tor,Andrea Bargnani, C,78,53,23.9,10.2,0.6,3.1,3.7,1.1,0.29,0.47,1.1,2.7,1.0,11.0,3.6,9.3,.386,1.2,3.3,.345,1.8,2.2,0.84,2.4,6.0,.409,1.092,0.45
gs,Baron Davis, PG,82,82,39.0,21.8,1.2,3.5,4.7,7.6,2.33,0.52,2.8,3.0,2.7,19.9,7.9,18.6,.426,2.1,6.4,.330,3.9,5.2,0.75,5.8,12.2,.477,1.174,0.48
gs,Chris Webber, C,9,8,14.0,3.9,0.2,3.3,3.6,2.0,0.44,0.67,1.2,1.9,1.6,10.7,1.7,3.4,.484,0.0,0.0,.000,0.6,1.3,0.42,1.7,3.4,.484,1.129,0.48
gs,Kelenna Azubuike, SF,81,17,21.4,8.5,1.3,2.7,4.0,0.9,0.56,0.42,0.7,2.0,1.3,13.4,3.2,7.2,.445,0.9,2.4,.364,1.2,1.7,0.72,2.3,4.8,.485,1.179,0.51
gs,Kosta Perovic, C,7,0,5.4,1.4,0.9,1.0,1.9,0.1,0.00,0.29,0.1,0.9,1.0,10.3,0.4,1.4,.300,0.0,0.0,.000,0.6,0.9,0.67,0.4,1.4,.300,1.000,0.30
gs,Mickael Pietrus, SF,66,16,19.9,7.2,1.0,2.7,3.7,0.7,1.00,0.65,0.7,3.0,1.0,12.7,2.6,5.9,.439,1.0,2.8,.361,1.0,1.5,0.67,1.6,3.1,.510,1.220,0.52
gs,Marco Belinelli, SG,33,0,7.3,2.9,0.1,0.3,0.4,0.5,0.15,0.00,0.4,0.5,1.3,8.3,1.1,2.8,.387,0.5,1.2,.390,0.2,0.3,0.78,0.6,1.6,.385,1.022,0.47
gs,C.J. Watson, PG,32,0,11.5,3.7,0.4,0.6,1.0,1.1,0.47,0.00,0.6,0.6,1.9,11.1,1.3,3.2,.426,0.3,0.8,.346,0.7,0.9,0.79,1.0,2.4,.453,1.168,0.47
gs,Monta Ellis, SG,81,72,37.9,20.2,1.6,3.3,5.0,3.9,1.53,0.33,2.1,2.4,1.8,18.9,8.0,15.1,.531,0.1,0.6,.231,4.0,5.1,0.77,7.9,14.5,.545,1.333,0.54
gs,Stephen Jackson, SF,73,73,39.1,20.1,0.9,3.4,4.4,4.1,1.26,0.40,2.7,2.3,1.5,14.9,6.7,16.5,.405,2.5,6.9,.363,4.2,5.1,0.83,4.2,9.6,.435,1.218,0.48
gs,Austin Croshere, PF,44,0,10.4,3.9,0.8,1.6,2.4,0.7,0.18,0.14,0.5,1.4,1.4,13.2,1.4,3.1,.445,0.5,1.4,.361,0.7,0.7,0.91,0.9,1.7,.513,1.263,0.53
gs,Brandan Wright, PF,38,6,9.9,4.0,1.0,1.6,2.6,0.2,0.16,0.58,0.3,0.9,0.7,17.1,1.6,2.9,.554,0.0,0.0,.000,0.7,1.1,0.68,1.6,2.9,.554,1.348,0.55
gs,Didier Ilunga-Mbenga, C†,16,0,8.1,1.2,0.8,1.1,1.9,0.3,0.19,0.63,0.3,2.0,1.0,9.4,0.6,1.4,.391,0.0,0.0,.000,0.1,0.1,0.50,0.6,1.4,.391,.826,0.39
gs,Matt Barnes, SF,73,18,19.4,6.7,1.3,3.2,4.4,1.9,0.66,0.49,1.2,2.2,1.6,13.0,2.6,6.1,.423,0.7,2.5,.293,0.8,1.1,0.75,1.9,3.6,.513,1.100,0.48
gs,Troy Hudson, PG,9,0,10.3,3.1,0.0,0.8,0.8,1.0,0.33,0.00,0.8,0.4,1.3,5.2,1.0,3.4,.290,0.4,1.3,.333,0.7,0.7,1.00,0.6,2.1,.263,.903,0.35
gs,Andris Biedrins, C,76,59,27.3,10.5,3.4,6.4,9.8,1.0,0.74,1.24,1.1,3.4,0.9,19.0,4.5,7.1,.626,0.0,0.0,.000,1.5,2.5,0.62,4.5,7.1,.626,1.466,0.63
gs,Patrick O'Bryant, C,24,0,4.1,1.5,0.4,0.8,1.2,0.2,0.17,0.38,0.3,1.1,0.6,13.3,0.7,1.2,.552,0.0,0.0,.000,0.1,0.2,0.60,0.7,1.2,.552,1.207,0.55
gs,Stephane Lasme, PF†,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.00,0.00,0.0,0.0,0.0,11.6,0.0,0.0,.000,0.0,0.0,.000,0.0,0.0,0.00,0.0,0.0,.000,.000,0.00
gs,Al Harrington, PF,81,59,27.0,13.6,1.3,4.1,5.4,1.6,0.91,0.20,1.1,3.3,1.5,15.6,5.0,11.4,.434,1.9,5.0,.375,1.8,2.3,0.77,3.1,6.4,.482,1.194,0.52
lac,Dan Dickau, PG,67,8,15.5,5.3,0.2,1.3,1.4,2.6,0.48,0.04,0.8,1.6,3.1,12.3,1.9,4.4,.419,0.5,1.6,.333,1.0,1.2,0.83,1.4,2.8,.468,1.189,0.48
lac,Marcus Williams, SG†,10,0,3.4,1.0,0.4,0.8,1.2,0.3,0.10,0.00,0.0,0.3,0.0,6.4,0.5,1.9,.263,0.0,0.0,.000,0.0,0.0,0.00,0.5,1.9,.263,.526,0.26
lac,Ruben Patterson, PF,20,5,16.4,5.1,1.2,2.0,3.2,0.9,1.05,0.35,1.4,1.9,0.6,10.9,2.0,4.3,.453,0.0,0.1,.000,1.2,2.2,0.56,2.0,4.2,.464,1.186,0.45
lac,Guillermo Diaz, SG,6,0,3.0,0.8,0.3,0.0,0.3,0.2,0.00,0.00,0.0,0.0,0.0,9.8,0.2,0.7,.250,0.0,0.2,.000,0.5,0.8,0.60,0.2,0.5,.333,1.250,0.25
lac,Chris Kaman, C,56,55,37.2,15.7,3.1,9.6,12.7,1.9,0.59,2.77,2.9,3.2,0.7,17.3,6.0,12.5,.483,0.0,0.1,.000,3.6,4.7,0.76,6.0,12.4,.486,1.254,0.48
lac,Smush Parker, PG†,19,2,21.5,6.4,0.1,1.6,1.7,3.6,1.00,0.16,1.9,2.5,1.9,7.0,2.5,6.8,.362,0.6,2.8,.222,0.8,1.3,0.67,1.9,4.0,.461,.938,0.41
lac,Richie Frahm, SG,10,2,16.3,4.7,0.4,1.0,1.4,0.8,0.20,0.00,0.6,0.7,1.3,5.5,2.0,5.4,.370,0.7,2.5,.280,0.0,0.2,0.00,1.3,2.9,.448,.870,0.44
lac,Andre Barrett, SG,4,0,6.3,1.5,0.0,0.3,0.3,1.8,0.00,0.00,0.3,0.3,7.0,11.9,0.5,1.3,.400,0.3,0.8,.333,0.3,0.5,0.50,0.2,0.5,.500,1.200,0.50
lac,Al Thornton, SF,79,31,27.3,12.7,1.2,3.3,4.5,1.2,0.58,0.54,1.6,2.5,0.8,12.5,4.7,11.0,.429,0.5,1.6,.331,2.7,3.6,0.74,4.2,9.4,.447,1.154,0.45
lac,Quinton Ross, SF,76,44,19.8,4.1,0.7,1.6,2.3,1.2,0.57,0.43,0.4,1.7,3.0,7.5,1.7,4.4,.391,0.1,0.3,.429,0.5,0.8,0.67,1.6,4.1,.389,.928,0.40
lac,Sam Cassell, PG†,38,33,25.7,12.8,0.3,2.4,2.8,4.7,0.74,0.08,2.1,1.8,2.3,15.3,4.8,10.6,.455,0.4,1.4,.259,2.8,3.1,0.89,4.4,9.2,.486,1.209,0.47
lac,Elton Brand, PF,8,6,34.3,17.6,2.6,5.4,8.0,2.0,0.38,1.88,2.1,2.6,0.9,17.7,6.5,14.3,.456,0.0,0.0,.000,4.6,5.9,0.79,6.5,14.3,.456,1.237,0.46
lac,Corey Maggette, SF,70,65,35.7,22.1,1.1,4.5,5.6,2.7,1.01,0.10,2.8,3.0,1.0,19.1,6.5,14.3,.458,1.1,2.9,.384,7.9,9.7,0.81,5.4,11.4,.477,1.547,0.50
lac,Tim Thomas, PF,63,51,30.8,12.4,1.0,4.1,5.1,2.7,0.63,0.46,1.6,3.0,1.7,12.1,4.6,11.2,.413,1.3,4.3,.306,1.8,2.4,0.75,3.3,6.9,.479,1.106,0.47
lac,Brevin Knight, PG,74,39,22.6,4.6,0.2,1.7,1.9,4.4,1.35,0.15,1.0,2.2,4.6,11.3,1.9,4.6,.404,0.0,0.1,.000,0.8,1.0,0.87,1.9,4.5,.411,.988,0.40
