TEAM,PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,A/TO,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,PPS,AFG%
ny,Hubert Davis, SG,74,14,24.0,10.7,0.5,1.2,1.7,1.4,0.42,0.11,0.9,1.6,1.6,3.7,7.6,.486,1.7,3.6,.476,1.5,1.7,0.87,2.0,4.0,.495,1.394,0.60
ny,Anthony Mason, F,82,82,42.2,14.6,2.7,6.6,9.3,4.4,0.84,0.41,2.6,3.0,1.7,5.5,9.7,.563,0.0,0.0,.000,3.6,5.0,0.72,5.5,9.7,.563,1.499,0.56
ny,Brad Lohaus, F†,23,7,14.1,3.9,0.1,1.3,1.3,1.2,0.35,0.43,0.5,1.6,2.5,1.4,3.4,.405,1.0,2.5,.421,0.1,0.1,1.00,0.4,0.9,.364,1.139,0.56
ny,J.R. Reid, F†,33,16,20.3,6.6,1.2,2.8,4.0,0.8,0.55,0.21,0.9,2.7,0.9,2.7,4.8,.550,0.0,0.0,.000,1.3,1.7,0.78,2.7,4.8,.550,1.369,0.55
ny,Gary Grant, G,47,1,12.7,4.9,0.3,0.9,1.1,1.5,0.83,0.06,1.0,1.9,1.5,1.9,3.9,.486,0.2,0.5,.333,1.0,1.2,0.83,1.7,3.4,.510,1.282,0.51
ny,Derek Harper, G,82,82,35.3,14.0,0.4,2.1,2.5,4.3,1.60,0.06,2.2,2.5,2.0,5.3,11.5,.464,1.5,4.0,.372,1.9,2.5,0.76,3.8,7.5,.513,1.224,0.53
ny,Doug Christie, SG†,23,0,9.5,4.0,0.3,1.1,1.5,1.1,0.52,0.13,0.8,1.8,1.3,1.5,3.2,.479,0.4,0.8,.526,0.6,1.0,0.59,1.1,2.4,.463,1.274,0.55
ny,Herb Williams, C†,43,2,12.6,3.1,0.3,1.6,1.9,0.6,0.30,0.72,0.5,1.7,1.2,1.4,3.3,.410,0.0,0.1,.250,0.3,0.5,0.65,1.4,3.2,.414,.917,0.41
ny,Charlie Ward, PG,62,1,12.7,3.9,0.5,1.2,1.6,2.1,0.87,0.10,1.3,1.6,1.7,1.4,3.5,.399,0.5,1.6,.333,0.6,0.9,0.69,0.9,1.9,.454,1.119,0.47
ny,Charles Smith, F†,41,4,21.7,7.4,1.4,2.5,3.9,0.7,0.44,1.24,1.5,3.0,0.5,2.8,7.2,.388,0.0,0.4,.133,1.8,2.5,0.71,2.8,6.8,.401,1.031,0.39
ny,Charles Oakley, PF,53,51,33.5,11.4,3.1,5.6,8.7,2.6,1.09,0.26,2.0,3.7,1.3,4.0,8.5,.471,0.1,0.5,.269,3.3,4.0,0.83,3.9,8.0,.483,1.348,0.48
ny,Ronnie Grandison, F†,6,0,9.5,3.0,0.8,1.3,2.2,0.3,0.67,0.17,0.2,0.7,2.0,1.2,2.5,.467,0.0,0.0,.000,0.7,1.0,0.67,1.2,2.5,.467,1.200,0.47
phi,Vernon Maxwell, G,75,57,32.9,16.2,0.5,2.5,3.1,4.4,1.28,0.16,2.9,2.4,1.5,5.5,14.0,.390,1.9,6.1,.317,3.3,4.4,0.76,3.6,7.9,.446,1.157,0.46
phi,Ed Pinckney, F†,27,23,25.1,5.6,2.7,3.8,6.5,0.8,1.22,0.41,0.9,2.0,1.0,2.0,3.8,.529,0.0,0.0,.000,1.6,2.0,0.76,2.0,3.8,.529,1.471,0.53
phi,Trevor Wilson, F,6,0,13.2,3.8,1.2,1.2,2.3,0.7,0.50,0.00,0.2,1.5,4.0,1.7,3.3,.500,0.0,0.0,.000,0.5,0.7,0.75,1.7,3.3,.500,1.150,0.50
phi,Tim Perry, F†,8,0,10.9,2.4,0.8,0.9,1.6,0.3,0.25,0.38,0.4,0.6,0.7,1.0,2.3,.444,0.1,0.1,1.000,0.3,0.4,0.67,0.9,2.2,.412,1.056,0.47
phi,Mike Brown, C,9,1,18.0,2.9,1.6,2.6,4.1,0.3,0.33,0.22,0.7,2.7,0.5,1.0,1.8,.563,0.0,0.0,.000,0.9,1.9,0.47,1.0,1.8,.563,1.625,0.56
phi,Jeff Malone, G†,25,3,16.3,6.2,0.3,1.0,1.3,0.8,0.52,0.00,0.8,0.8,1.0,2.5,6.4,.394,0.2,0.6,.313,1.0,1.0,0.92,2.3,5.8,.403,.969,0.41
phi,Shawn Bradley, C†,12,11,27.8,8.8,2.8,6.0,8.8,0.7,0.67,3.17,2.6,3.5,0.3,3.6,8.1,.443,0.0,0.0,.000,1.6,2.1,0.76,3.6,8.1,.443,1.082,0.44
phi,Greg Sutton, G†,30,2,15.5,6.3,0.1,1.0,1.2,2.1,0.57,0.07,1.5,1.9,1.4,2.2,5.6,.389,1.3,3.2,.417,0.7,0.9,0.74,0.9,2.4,.352,1.138,0.51
phi,Sharone Wright, C†,46,32,24.7,10.5,2.7,3.8,6.5,0.6,0.52,0.85,1.8,2.7,0.3,4.0,8.3,.477,0.0,0.0,.000,2.5,4.0,0.63,4.0,8.3,.477,1.258,0.48
phi,Trevor Ruffin, G,61,23,25.4,12.8,0.3,1.8,2.2,4.4,0.70,0.03,2.4,2.2,1.8,4.3,10.6,.406,1.7,4.7,.366,2.4,3.0,0.81,2.6,5.9,.437,1.201,0.49
phi,Tony Massenburg, PF†,30,8,26.8,9.9,2.5,3.7,6.2,0.4,0.50,0.37,1.3,2.4,0.3,3.8,7.9,.483,0.0,0.1,.000,2.3,3.1,0.74,3.8,7.8,.489,1.254,0.48
phi,Elmer Bennett, G,8,0,8.3,1.4,0.1,0.5,0.6,1.0,0.13,0.13,0.9,0.8,1.1,0.5,2.1,.235,0.0,0.0,.000,0.4,0.5,0.75,0.5,2.1,.235,.647,0.24
phi,Sean Higgins, G,44,4,20.8,8.0,0.5,1.6,2.1,1.3,0.55,0.25,1.1,2.0,1.1,3.0,7.3,.415,1.1,2.9,.372,0.8,0.8,0.95,1.9,4.4,.443,1.087,0.49
phi,Scott Williams, C,13,1,14.8,3.1,1.0,2.5,3.5,0.4,0.46,0.54,0.6,2.1,0.6,1.2,2.2,.517,0.0,0.2,.000,0.8,0.9,0.83,1.2,2.0,.556,1.379,0.52
phi,Scott Skiles, G,10,9,23.6,6.3,0.1,1.5,1.6,3.8,0.70,0.00,1.6,2.1,2.4,2.0,5.7,.351,1.5,3.4,.441,0.8,1.0,0.80,0.5,2.3,.217,1.105,0.48
phi,Greg Graham, G†,8,3,16.0,7.0,0.6,1.3,1.9,1.4,0.63,0.00,2.1,2.0,0.6,2.1,4.0,.531,0.9,1.8,.500,1.9,2.1,0.88,1.2,2.2,.556,1.750,0.64
phi,Jerry Stackhouse, SF,72,71,37.5,19.2,1.3,2.4,3.7,3.9,1.06,1.10,3.5,2.5,1.1,6.3,15.2,.414,1.3,4.1,.318,5.4,7.2,0.75,5.0,11.1,.449,1.269,0.46
phi,Greg Grant, G†,11,2,25.5,4.1,0.3,1.6,1.9,5.5,1.09,0.18,1.4,2.5,4.0,1.6,4.4,.375,0.4,1.6,.222,0.5,0.5,0.83,1.2,2.8,.467,.938,0.42
phi,Clarence Weatherspoon, PF,78,75,39.7,16.7,3.0,6.6,9.7,2.0,1.44,1.38,2.3,2.7,0.9,6.3,13.0,.484,0.0,0.0,.000,4.1,5.5,0.75,6.3,13.0,.485,1.281,0.48
phi,Derrick Alston, F,73,41,22.1,6.2,1.7,2.4,4.1,0.8,0.77,0.71,0.8,2.6,1.0,2.7,5.3,.512,0.0,0.0,.333,0.8,1.5,0.49,2.7,5.3,.513,1.168,0.51
phi,LaSalle Thompson, C,44,11,17.6,1.9,1.4,3.1,4.5,0.6,0.43,0.45,0.8,2.8,0.7,0.8,1.9,.398,0.0,0.0,.000,0.4,0.5,0.79,0.8,1.9,.398,1.024,0.40
phi,Derrick Coleman, PF,11,11,26.7,11.2,1.2,5.4,6.5,2.8,0.36,0.91,2.5,2.7,1.1,4.4,10.7,.407,0.6,1.9,.333,1.8,2.9,0.63,3.8,8.8,.423,1.042,0.44
phi,Richard Dumas, F,39,14,18.9,6.2,1.1,1.5,2.5,1.1,1.08,0.15,1.3,2.0,0.9,2.4,5.2,.468,0.1,0.2,.222,1.3,1.8,0.70,2.3,5.0,.479,1.187,0.47
phi,Rex Walters, G†,33,8,15.8,4.6,0.3,1.1,1.5,2.9,0.67,0.12,1.0,1.5,2.8,1.5,3.5,.426,0.6,1.6,.352,1.1,1.4,0.78,0.9,1.9,.492,1.330,0.51
tor,John Salley, C†,25,6,19.3,6.0,1.0,2.8,3.9,1.6,0.44,0.48,1.6,2.9,1.0,2.0,4.2,.486,0.0,0.0,.000,1.9,2.6,0.72,2.0,4.2,.486,1.419,0.49
tor,Tracy Murray, SF,82,37,30.0,16.2,1.4,2.9,4.3,1.6,1.06,0.49,1.6,2.5,1.0,6.0,13.3,.454,1.8,4.4,.422,2.2,2.7,0.83,4.2,8.9,.470,1.213,0.52
tor,Dan O'Sullivan, F,5,2,27.8,6.6,2.6,3.8,6.4,0.4,0.40,0.80,1.0,2.6,0.4,2.6,7.0,.371,0.0,0.2,.000,1.4,1.6,0.88,2.6,6.8,.382,.943,0.37
tor,Zan Tabak, C,67,18,19.9,7.7,1.7,3.0,4.8,0.9,0.36,0.46,1.5,3.0,0.6,3.4,6.2,.543,0.0,0.0,.000,1.0,1.7,0.56,3.4,6.2,.545,1.242,0.54
tor,Willie Anderson, G†,49,42,31.9,12.4,0.7,3.1,3.8,3.0,1.18,1.04,2.4,3.5,1.3,4.7,10.8,.440,0.6,1.9,.305,2.3,2.7,0.86,4.1,8.9,.470,1.150,0.47
tor,Tony Massenburg, PF†,24,20,27.5,10.1,2.2,4.8,6.9,0.8,0.54,0.38,1.5,2.8,0.5,4.2,8.2,.510,0.0,0.0,.000,1.8,2.7,0.66,4.2,8.2,.510,1.240,0.51
tor,Damon Stoudamire, PG,70,70,40.9,19.0,0.8,3.2,4.0,9.3,1.40,0.27,3.8,2.4,2.4,6.9,16.1,.426,1.9,4.8,.395,3.4,4.2,0.80,5.0,11.3,.439,1.179,0.48
tor,Oliver Miller, C,76,72,33.1,12.9,2.3,5.1,7.4,2.9,1.42,1.88,2.7,3.6,1.1,5.5,10.5,.526,0.0,0.1,.000,1.9,2.9,0.66,5.5,10.4,.533,1.235,0.53
tor,Vincenzo Esposito, G,30,0,9.4,3.9,0.1,0.4,0.5,0.8,0.23,0.00,1.3,0.9,0.6,1.2,3.3,.360,0.4,1.9,.232,1.0,1.3,0.79,0.8,1.4,.523,1.160,0.43
tor,Ed Pinckney, F†,47,24,21.9,7.0,2.4,3.6,6.0,1.1,0.66,0.36,1.1,2.1,0.9,2.5,5.0,.502,0.0,0.1,.000,2.0,2.6,0.76,2.5,4.9,.509,1.408,0.50
tor,Alvin Robertson, G,77,69,32.2,9.3,1.4,3.0,4.4,4.2,2.16,0.47,2.4,3.5,1.8,3.7,7.9,.470,0.5,2.0,.272,1.4,2.1,0.68,3.2,5.9,.535,1.183,0.50
tor,Doug Christie, SG†,32,17,25.6,10.1,0.8,2.9,3.8,2.9,1.81,0.50,2.4,3.1,1.2,3.6,8.3,.436,1.1,2.7,.414,1.8,2.2,0.79,2.5,5.6,.446,1.220,0.50
tor,Herb Williams, C†,1,0,31.0,6.0,1.0,7.0,8.0,0.0,1.00,2.00,0.0,4.0,0.0,3.0,8.0,.375,0.0,0.0,.000,0.0,0.0,0.00,3.0,8.0,.375,.750,0.38
tor,Carlos Rogers, F,56,18,18.6,7.7,1.4,1.6,3.0,0.6,0.45,0.86,1.1,1.6,0.6,3.2,6.1,.517,0.1,0.4,.143,1.3,2.3,0.55,3.1,5.7,.542,1.250,0.52
tor,Sharone Wright, C†,11,6,27.1,16.5,2.2,3.0,5.2,1.0,0.55,0.91,2.5,3.5,0.4,5.9,11.6,.508,0.1,0.3,.333,4.5,6.6,0.68,5.8,11.3,.512,1.414,0.51
tor,Acie Earl, F,42,7,15.6,7.5,1.2,1.9,3.1,0.6,0.43,0.88,1.2,1.7,0.6,2.8,6.6,.424,0.0,0.1,.000,2.0,2.7,0.72,2.8,6.5,.429,1.145,0.42
tor,Martin Lewis, F,16,0,11.8,4.7,0.9,0.9,1.8,0.2,0.50,0.19,0.9,1.3,0.2,1.8,3.8,.483,0.1,0.4,.286,0.9,1.6,0.60,1.7,3.4,.509,1.250,0.50
tor,Dwayne Whitfield, F,8,1,15.3,5.0,1.1,2.0,3.1,0.3,0.38,0.25,1.0,1.8,0.3,1.6,3.8,.433,0.0,0.0,.000,1.8,2.8,0.64,1.6,3.8,.433,1.333,0.43
tor,Jimmy King, G,62,1,14.0,4.5,0.7,1.1,1.8,1.4,0.34,0.21,1.0,1.2,1.5,1.8,4.1,.431,0.1,0.5,.147,0.9,1.2,0.70,1.7,3.6,.475,1.094,0.44
gs,Bimbo Coles, PG†,29,3,25.3,7.9,0.4,1.7,2.0,4.3,1.07,0.17,1.7,2.7,2.6,3.0,7.5,.399,0.9,2.8,.305,1.0,1.3,0.76,2.1,4.7,.456,1.046,0.46
gs,Andrew DeClercq, C,22,1,9.2,2.7,0.8,1.0,1.8,0.4,0.32,0.23,0.2,1.4,2.3,1.1,2.3,.480,0.0,0.0,.000,0.5,0.9,0.58,1.1,2.3,.490,1.180,0.48
gs,Tim Hardaway, G†,52,18,28.6,14.1,0.4,2.1,2.5,6.9,1.42,0.21,2.4,2.5,2.9,4.9,11.7,.421,1.6,4.5,.366,2.7,3.5,0.77,3.3,7.2,.455,1.213,0.49
gs,Jerome Kersey, F,76,58,21.3,6.7,2.0,2.8,4.8,1.5,1.20,0.59,1.0,2.7,1.5,2.7,6.6,.410,0.0,0.2,.176,1.3,1.9,0.66,2.7,6.4,.418,1.020,0.41
gs,Clifford Rozier, F,59,1,12.3,3.1,1.2,1.7,2.9,0.4,0.32,0.51,0.7,2.3,0.6,1.3,2.3,.585,0.0,0.0,.000,0.4,0.9,0.47,1.3,2.3,.594,1.363,0.59
gs,Jon Barry, SG,68,0,10.5,3.8,0.3,0.7,0.9,1.3,0.49,0.16,0.6,0.8,2.0,1.3,2.7,.492,0.6,1.4,.473,0.5,0.5,0.84,0.7,1.3,.511,1.389,0.61
gs,B.J. Armstrong, G,82,64,27.6,12.3,0.3,2.0,2.2,4.9,0.83,0.07,1.6,1.8,3.1,4.1,8.9,.468,1.2,2.5,.473,2.9,3.4,0.84,2.9,6.4,.465,1.392,0.54
gs,Chris Mullin, F,55,19,29.4,13.3,0.8,2.1,2.9,3.5,1.36,0.58,2.2,2.3,1.6,4.9,9.8,.499,1.1,2.7,.393,2.5,2.9,0.86,3.8,7.1,.540,1.362,0.55
gs,Joe Smith, PF,82,82,34.4,15.3,3.7,5.1,8.7,1.0,1.04,1.63,1.7,2.7,0.6,5.7,12.5,.458,0.1,0.3,.357,3.7,4.8,0.77,5.6,12.2,.461,1.222,0.46
gs,David Wood, F†,21,0,4.6,1.0,0.3,0.4,0.8,0.2,0.10,0.05,0.1,1.1,1.7,0.3,0.7,.500,0.0,0.1,.333,0.3,0.4,0.88,0.3,0.6,.545,1.571,0.54
gs,Donyell Marshall, PF,62,6,15.1,5.5,1.0,2.4,3.4,0.8,0.35,0.50,0.8,1.3,1.0,2.0,5.1,.398,0.5,1.5,.298,1.0,1.3,0.77,1.5,3.6,.441,1.089,0.44
gs,Latrell Sprewell, SG,78,78,39.3,18.9,1.6,3.3,4.9,4.2,1.63,0.58,2.8,1.9,1.5,6.6,15.4,.428,1.2,3.6,.323,4.5,5.7,0.79,5.4,11.8,.461,1.225,0.47
gs,Geert Hammink, F†,3,0,3.3,1.3,0.0,0.3,0.3,0.0,0.00,0.00,0.0,0.3,0.0,0.3,0.7,.500,0.0,0.0,.000,0.7,1.0,0.67,0.3,0.7,.500,2.000,0.50
gs,Robert Churchwell, F,4,0,5.0,1.5,0.0,0.8,0.8,0.3,0.00,0.00,0.5,0.3,0.5,0.8,2.0,.375,0.0,0.0,.000,0.0,0.0,0.00,0.8,2.0,.375,.750,0.38
gs,Rony Seikaly, C,64,60,28.3,12.1,2.6,5.2,7.8,1.1,0.63,1.08,2.8,3.4,0.4,4.5,8.9,.502,0.0,0.0,.667,3.2,4.4,0.72,4.5,8.9,.501,1.366,0.50
gs,Kevin Willis, C†,28,18,27.8,11.3,2.6,5.1,7.8,0.7,0.46,0.57,2.2,3.4,0.3,4.6,10.7,.433,0.0,0.1,.250,1.9,2.8,0.70,4.6,10.6,.436,1.050,0.44
gs,Chris Gatling, C†,47,2,18.3,9.1,1.7,3.5,5.1,0.6,0.40,0.62,1.3,2.9,0.4,3.6,6.6,.555,0.0,0.0,.000,1.8,2.8,0.64,3.6,6.6,.557,1.383,0.56
lac,Bo Outlaw, PF,80,3,12.3,3.6,1.1,1.4,2.5,0.6,0.55,1.14,0.6,1.6,1.1,1.3,2.3,.575,0.0,0.0,.000,0.9,2.0,0.44,1.3,2.3,.585,1.538,0.58
lac,Antonio Harvey, F†,37,9,11.1,2.9,1.1,1.7,2.9,0.2,0.35,0.70,0.7,1.0,0.2,1.2,3.5,.341,0.0,0.0,.000,0.5,1.1,0.45,1.2,3.5,.341,.822,0.34
lac,Keith Tower, C,34,1,9.0,2.4,0.6,0.9,1.5,0.1,0.12,0.32,0.5,1.5,0.3,0.9,2.1,.444,0.0,0.0,.000,0.5,0.8,0.69,0.9,2.1,.451,1.139,0.44
lac,Terry Dehere, G,82,10,24.6,12.4,0.5,1.2,1.7,4.3,0.66,0.20,2.3,2.9,1.8,3.8,8.4,.459,1.7,3.9,.440,3.0,4.0,0.76,2.1,4.5,.476,1.481,0.56
lac,Lamond Murray, SF,77,32,23.6,8.4,1.2,2.0,3.2,1.1,0.79,0.32,1.4,2.0,0.8,3.3,7.5,.447,0.5,1.5,.319,1.3,1.7,0.75,2.8,6.0,.479,1.130,0.48
lac,Brent Barry, SG,79,44,24.0,10.1,0.5,1.6,2.1,2.9,1.20,0.28,1.5,2.5,1.9,3.6,7.6,.474,1.6,3.7,.416,1.4,1.7,0.81,2.0,3.9,.532,1.340,0.58
