PLAYER,POS,GP,GS,MIN,PPG,OFFR,DEFR,RPG,APG,SPG,BPG,TPG,FPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,AFG%
Brian Cardinal,PF,36,0,11.2,3.4,0.3,1.2,1.5,0.8999999999999999,0.64,0.0,0.8,1.7999999999999998,1.3,3.1,0.414,0.4,0.8,0.448,0.5,0.8,0.7,0.8999999999999999,2.3,0.402,0.47
Pau Gasol,PF,80,80,39.2,20.4,2.4,6.5,8.9,4.6,0.58,1.9099999999999997,2.9,2.3,7.5,14.9,0.503,0.0,0.2,0.25,5.3,7.7,0.69,7.5,14.7,0.505,0.5
Mike Miller,SF,74,9,30.6,13.7,0.6,4.8,5.4,2.7,0.7,0.36,1.9,2.3,4.8,10.3,0.466,1.9,4.6,0.40700000000000003,2.3,2.8,0.8,2.9,5.7,0.513,0.56
Anthony Roberson,SG,16,0,5.5,2.2,0.0,0.4,0.4,0.3,0.06,0.0,0.2,0.4,0.9,1.9,0.452,0.3,0.6,0.5,0.1,0.1,1.0,0.6,1.3,0.429,0.53
Eddie Jones,SG,75,75,32.5,11.8,0.5,3.3,3.7,2.4,1.75,0.36,1.2,2.7,3.9,9.6,0.40399999999999997,1.8,5.0,0.35600000000000004,2.2,2.9,0.78,2.1,4.6,0.45699999999999996,0.5
Lorenzen Wright,PF,78,58,21.7,5.8,1.8,3.2,5.1,0.6,0.67,0.59,0.9,2.6,2.5,5.2,0.478,0.0,0.0,0.0,0.8,1.5,0.56,2.5,5.2,0.48,0.48
Shane Battier,SF,81,81,35.0,10.1,2.0,3.3000000000000003,5.3,1.7,1.14,1.41,1.1,2.8,3.6999999999999997,7.7,0.488,0.7999999999999999,2.0,0.39399999999999996,1.8,2.6,0.71,2.9,5.7,0.522,0.54
Bobby Jackson,PG,71,15,25.0,11.4,0.6,2.5,3.1,2.7,0.86,0.01,1.4,2.2,4.0,10.5,0.382,1.8,4.7,0.389,1.5,2.1,0.73,2.2,5.8,0.377,0.47
Chucky Atkins,PG,71,41,24.121126760563378,9.546478873239437,0.3394366197183099,1.3816901408450704,1.6605633802816901,2.8028169014084505,0.6029577464788732,0.030281690140845068,1.2211267605633804,2.1605633802816904,3.187323943661972,8.077464788732394,0.3923239436619719,1.3816901408450704,3.8450704225352115,0.3547605633802817,1.8295774647887324,2.311267605633803,0.7705633802816902,1.8056338028169017,4.232394366197183,0.42622535211267604,0.476056338028169
Jake Tsakalidis,C,51,19,14.4,5.0,1.5,2.6,4.2,0.3,0.27,0.63,0.8,2.1,2.0,3.2,0.606,0.0,0.0,0.0,1.1,1.7,0.66,2.0,3.2,0.606,0.61
